time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;-4.445e-01;8.332e-01;-4.445e-01;9.995e-01;8.337e-01;-4.437e-01;8.332e-01;-4.435e-01;1.000e+00;3.333e-02;-1.778e-02;8.333e-01;-4.435e-01
29.999994;1.000e+00;8.332e-01;-4.445e-01;8.332e-01;-4.445e-01;9.995e-01;8.337e-01;-4.437e-01;8.332e-01;-4.435e-01;1.000e+00;3.333e-02;-1.778e-02;8.333e-01;-4.435e-01
29.999995;8.314e-07;-5.142e-08;3.804e-07;1.097e-07;4.730e-07;1.035e-03;2.415e-02;9.420e-01;7.259e-07;9.747e-04;6.798e-07;-2.343e-07;-1.663e-07;8.333e-01;-4.435e-01
29.999998;8.315e-07;-5.135e-08;3.803e-07;1.097e-07;4.730e-07;1.035e-03;2.415e-02;9.420e-01;7.260e-07;9.747e-04;6.797e-07;-2.344e-07;-1.662e-07;8.333e-01;-4.435e-01
30.000002;8.316e-07;-5.127e-08;3.802e-07;1.097e-07;4.730e-07;1.035e-03;2.415e-02;3.092e-01;7.261e-07;9.747e-04;6.797e-07;-2.344e-07;-1.661e-07;8.333e-01;-4.435e-01
30.002503;8.786e-07;4.633e-10;3.077e-07;1.195e-07;4.784e-07;1.039e-03;2.406e-02;3.394e-01;7.874e-07;9.748e-04;6.609e-07;-2.574e-07;-8.866e-08;8.333e-01;-4.435e-01
30.005074;9.239e-07;5.157e-08;2.293e-07;1.230e-07;4.736e-07;1.026e-03;2.436e-02;3.704e-01;8.382e-07;9.498e-04;6.432e-07;-2.841e-07;-2.428e-09;8.333e-01;-4.435e-01
30.007240;9.592e-07;8.574e-08;1.625e-07;1.221e-07;4.635e-07;1.007e-03;2.481e-02;3.964e-01;8.677e-07;9.248e-04;6.314e-07;-3.075e-07;7.348e-08;8.333e-01;-4.435e-01
30.008213;9.739e-07;9.806e-08;1.325e-07;1.212e-07;4.582e-07;9.928e-04;2.519e-02;4.080e-01;8.773e-07;8.998e-04;6.275e-07;-3.181e-07;1.077e-07;8.333e-01;-4.435e-01
30.009807;9.962e-07;1.146e-07;8.310e-08;1.195e-07;4.490e-07;9.629e-04;2.597e-02;4.269e-01;8.884e-07;8.248e-04;6.233e-07;-3.359e-07;1.628e-07;8.333e-01;-4.435e-01
30.011159;1.013e-06;1.260e-07;4.077e-08;1.179e-07;4.412e-07;9.464e-04;2.642e-02;4.428e-01;8.934e-07;7.998e-04;6.218e-07;-3.519e-07;2.078e-07;8.333e-01;-4.435e-01
30.012985;1.034e-06;1.390e-07;-1.731e-08;1.152e-07;4.314e-07;9.371e-04;2.669e-02;4.642e-01;8.942e-07;7.998e-04;6.220e-07;-3.760e-07;2.642e-07;8.333e-01;-4.435e-01
30.014405;1.047e-06;1.486e-07;-6.324e-08;1.128e-07;4.251e-07;9.375e-04;2.668e-02;4.806e-01;8.900e-07;7.998e-04;6.237e-07;-3.972e-07;3.036e-07;8.333e-01;-4.435e-01
30.016230;1.058e-06;1.610e-07;-1.230e-07;1.094e-07;4.197e-07;9.453e-04;2.646e-02;5.014e-01;8.797e-07;7.999e-04;6.279e-07;-4.266e-07;3.493e-07;8.333e-01;-4.435e-01
30.016636;1.060e-06;1.638e-07;-1.363e-07;1.085e-07;4.191e-07;9.484e-04;2.637e-02;5.060e-01;8.766e-07;7.999e-04;6.293e-07;-4.333e-07;3.587e-07;8.333e-01;-4.435e-01
30.018056;2.063e-06;1.742e-07;-1.833e-07;1.046e-07;4.190e-07;9.613e-04;2.602e-02;5.220e-01;8.647e-07;8.249e-04;1.635e-06;-4.569e-07;3.894e-07;8.333e-01;-4.435e-01
30.018259;2.063e-06;1.758e-07;-1.901e-07;1.038e-07;4.195e-07;9.624e-04;2.599e-02;5.242e-01;8.627e-07;8.249e-04;1.637e-06;-4.601e-07;3.934e-07;8.333e-01;-4.435e-01
30.022925;2.065e-06;2.195e-07;-3.430e-07;7.244e-08;4.555e-07;1.018e-03;2.455e-02;5.752e-01;8.063e-07;9.249e-04;1.685e-06;-5.259e-07;4.716e-07;8.333e-01;-4.435e-01
30.025156;2.077e-06;2.438e-07;-4.081e-07;4.881e-08;4.897e-07;1.049e-03;2.384e-02;5.987e-01;7.734e-07;9.999e-04;1.727e-06;-5.499e-07;4.974e-07;8.333e-01;-4.435e-01
30.026779;2.095e-06;2.601e-07;-4.506e-07;2.903e-08;5.177e-07;1.071e-03;2.334e-02;6.154e-01;2.575e-05;1.025e-03;1.763e-06;-5.644e-07;5.109e-07;8.333e-01;-4.435e-01
30.027996;2.111e-06;2.706e-07;-4.806e-07;1.276e-08;5.392e-07;1.087e-03;2.299e-02;6.278e-01;2.573e-05;1.075e-03;1.793e-06;-5.731e-07;5.182e-07;8.333e-01;-4.435e-01
30.032053;2.178e-06;2.882e-07;-5.735e-07;-5.206e-08;6.072e-07;1.139e-03;2.195e-02;6.676e-01;2.564e-05;1.175e-03;1.894e-06;-5.824e-07;5.267e-07;8.333e-01;-4.435e-01
30.032256;2.182e-06;2.882e-07;-5.781e-07;-5.560e-08;6.103e-07;1.142e-03;2.189e-02;6.695e-01;2.564e-05;1.175e-03;1.899e-06;-5.819e-07;5.265e-07;8.333e-01;-4.435e-01
30.034893;2.228e-06;2.832e-07;-6.378e-07;-1.011e-07;6.509e-07;1.172e-03;2.133e-02;6.941e-01;2.557e-05;1.250e-03;1.959e-06;-5.720e-07;5.199e-07;8.333e-01;-4.435e-01
30.037002;2.264e-06;2.710e-07;-6.843e-07;-1.348e-07;6.835e-07;1.195e-03;2.091e-02;7.131e-01;2.551e-05;1.300e-03;2.002e-06;-5.577e-07;5.082e-07;8.333e-01;-4.435e-01
30.041019;2.334e-06;2.356e-07;-7.564e-07;-1.868e-07;7.452e-07;1.234e-03;2.026e-02;7.476e-01;2.539e-05;1.375e-03;2.071e-06;-5.219e-07;4.781e-07;8.333e-01;-4.435e-01
30.042844;2.365e-06;2.163e-07;-7.791e-07;-2.050e-07;7.734e-07;1.249e-03;2.002e-02;7.624e-01;2.534e-05;1.400e-03;2.096e-06;-5.047e-07;4.624e-07;8.333e-01;-4.435e-01
30.043940;2.383e-06;2.045e-07;-7.891e-07;-2.145e-07;7.903e-07;1.259e-03;1.986e-02;7.711e-01;2.531e-05;1.425e-03;2.109e-06;-4.941e-07;4.528e-07;8.333e-01;-4.435e-01
30.045035;2.401e-06;1.931e-07;-7.961e-07;-2.229e-07;8.071e-07;1.267e-03;1.973e-02;7.796e-01;2.528e-05;1.450e-03;2.119e-06;-4.831e-07;4.433e-07;8.333e-01;-4.435e-01
30.047006;2.430e-06;1.739e-07;-8.000e-07;-2.345e-07;8.374e-07;1.281e-03;1.951e-02;7.944e-01;2.523e-05;1.475e-03;2.134e-06;-4.620e-07;4.276e-07;8.333e-01;-4.435e-01
30.049361;2.455e-06;1.536e-07;-7.875e-07;-2.407e-07;8.734e-07;1.297e-03;1.927e-02;8.114e-01;2.517e-05;1.525e-03;2.141e-06;-4.341e-07;4.130e-07;8.333e-01;-4.435e-01
30.049822;2.458e-06;1.499e-07;-7.829e-07;-2.409e-07;8.804e-07;1.299e-03;1.925e-02;8.146e-01;2.516e-05;1.525e-03;2.142e-06;-4.283e-07;4.106e-07;8.333e-01;-4.435e-01
30.052126;2.468e-06;1.323e-07;-7.474e-07;-2.364e-07;9.153e-07;1.313e-03;1.904e-02;8.302e-01;2.510e-05;1.550e-03;2.141e-06;-3.968e-07;4.011e-07;8.333e-01;-4.435e-01
30.053969;2.467e-06;1.192e-07;-7.059e-07;-2.278e-07;9.419e-07;1.323e-03;1.890e-02;8.420e-01;2.505e-05;1.575e-03;2.135e-06;-3.691e-07;3.956e-07;8.333e-01;-4.435e-01
30.055812;2.456e-06;1.063e-07;-6.559e-07;-2.170e-07;9.654e-07;1.331e-03;1.878e-02;8.533e-01;2.501e-05;1.600e-03;2.126e-06;-3.399e-07;3.908e-07;8.333e-01;-4.435e-01
30.058116;2.431e-06;8.847e-08;-5.861e-07;-2.006e-07;9.875e-07;1.342e-03;1.863e-02;8.667e-01;2.496e-05;1.625e-03;2.109e-06;-3.027e-07;3.829e-07;8.333e-01;-4.435e-01
30.059960;2.402e-06;7.160e-08;-5.266e-07;-1.837e-07;9.976e-07;1.349e-03;1.853e-02;8.768e-01;2.492e-05;1.650e-03;2.091e-06;-2.740e-07;3.727e-07;8.333e-01;-4.435e-01
30.060877;2.386e-06;6.250e-08;-4.964e-07;-1.743e-07;1.000e-06;1.352e-03;1.849e-02;8.817e-01;2.491e-05;1.650e-03;2.080e-06;-2.608e-07;3.658e-07;8.333e-01;-4.435e-01
