time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;1.148e-08;7.979e-01;-4.344e-08;1.044e+00;7.500e-01;-6.499e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
29.999994000;1.044e+00;8.333e-01;2.032e-08;7.979e-01;7.254e-08;1.044e+00;7.500e-01;-1.203e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
29.999994000;2.215e-01;1.316e-01;-4.512e-01;5.942e-01;-2.037e+00;2.215e-01;1.185e-01;-4.061e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
30.000026000;2.215e-01;1.316e-01;-4.512e-01;5.942e-01;-2.037e+00;2.215e-01;1.184e-01;-4.061e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
30.000058000;2.215e-01;1.316e-01;-4.511e-01;5.942e-01;-2.037e+00;2.215e-01;1.184e-01;-4.060e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
30.000378000;2.212e-01;1.315e-01;-4.507e-01;5.947e-01;-2.038e+00;2.212e-01;1.184e-01;-4.056e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.980e-01;-1.520e-02
30.000506000;2.211e-01;1.315e-01;-4.505e-01;5.950e-01;-2.038e+00;2.211e-01;1.184e-01;-4.055e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.981e-01;-1.543e-02
30.001146000;2.207e-01;1.318e-01;-4.499e-01;5.970e-01;-2.038e+00;2.207e-01;1.186e-01;-4.049e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.998e-01;-1.753e-02
30.001539000;2.206e-01;1.321e-01;-4.497e-01;5.988e-01;-2.038e+00;2.206e-01;1.189e-01;-4.047e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.015e-01;-1.990e-02
30.001667000;2.206e-01;1.323e-01;-4.497e-01;5.995e-01;-2.038e+00;2.206e-01;1.190e-01;-4.047e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.021e-01;-2.101e-02
30.001731000;2.207e-01;1.324e-01;-4.497e-01;5.998e-01;-2.038e+00;2.207e-01;1.191e-01;-4.047e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.025e-01;-2.162e-02
30.001923000;2.207e-01;1.326e-01;-4.497e-01;6.010e-01;-2.038e+00;2.207e-01;1.194e-01;-4.047e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.036e-01;-2.371e-02
30.002115000;2.208e-01;1.330e-01;-4.497e-01;6.022e-01;-2.037e+00;2.208e-01;1.197e-01;-4.048e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.048e-01;-2.615e-02
30.002179000;2.208e-01;1.331e-01;-4.498e-01;6.027e-01;-2.037e+00;2.208e-01;1.198e-01;-4.048e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.053e-01;-2.704e-02
30.002435000;2.210e-01;1.336e-01;-4.499e-01;6.045e-01;-2.036e+00;2.210e-01;1.202e-01;-4.049e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.071e-01;-3.097e-02
30.002499000;2.210e-01;1.337e-01;-4.500e-01;6.050e-01;-2.036e+00;2.210e-01;1.204e-01;-4.050e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.076e-01;-3.204e-02
30.002563000;2.211e-01;1.339e-01;-4.500e-01;6.055e-01;-2.036e+00;2.211e-01;1.205e-01;-4.050e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.082e-01;-3.315e-02
30.004354000;2.238e-01;1.394e-01;-4.533e-01;6.227e-01;-2.025e+00;2.238e-01;1.254e-01;-4.079e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.255e-01;-7.690e-02
30.005200000;2.258e-01;1.424e-01;-4.557e-01;6.309e-01;-2.019e+00;2.258e-01;1.282e-01;-4.102e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.339e-01;-1.048e-01
30.005371000;2.262e-01;1.430e-01;-4.563e-01;6.324e-01;-2.017e+00;2.262e-01;1.287e-01;-4.107e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.354e-01;-1.109e-01
30.005456000;2.264e-01;1.433e-01;-4.566e-01;6.331e-01;-2.017e+00;2.264e-01;1.290e-01;-4.109e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.360e-01;-1.140e-01
30.005541000;2.266e-01;1.436e-01;-4.569e-01;6.337e-01;-2.016e+00;2.266e-01;1.293e-01;-4.112e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.367e-01;-1.172e-01
30.006053000;2.281e-01;1.452e-01;-4.588e-01;6.365e-01;-2.012e+00;2.281e-01;1.307e-01;-4.130e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.395e-01;-1.367e-01
30.006138000;2.283e-01;1.454e-01;-4.592e-01;6.369e-01;-2.011e+00;2.283e-01;1.309e-01;-4.133e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.398e-01;-1.400e-01
30.006394000;2.291e-01;1.460e-01;-4.603e-01;6.376e-01;-2.009e+00;2.291e-01;1.314e-01;-4.142e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.404e-01;-1.503e-01
30.006650000;2.299e-01;1.466e-01;-4.614e-01;6.379e-01;-2.007e+00;2.299e-01;1.320e-01;-4.153e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.406e-01;-1.608e-01
30.006735000;2.301e-01;1.468e-01;-4.618e-01;6.379e-01;-2.007e+00;2.301e-01;1.321e-01;-4.156e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.406e-01;-1.644e-01
30.006991000;2.310e-01;1.473e-01;-4.630e-01;6.376e-01;-2.005e+00;2.310e-01;1.325e-01;-4.167e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.402e-01;-1.752e-01
30.007162000;2.315e-01;1.475e-01;-4.638e-01;6.372e-01;-2.003e+00;2.315e-01;1.328e-01;-4.174e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.397e-01;-1.826e-01
30.007332000;2.321e-01;1.477e-01;-4.647e-01;6.366e-01;-2.002e+00;2.321e-01;1.330e-01;-4.182e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.389e-01;-1.900e-01
30.007503000;2.327e-01;1.479e-01;-4.656e-01;6.358e-01;-2.001e+00;2.327e-01;1.331e-01;-4.190e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.380e-01;-1.975e-01
30.007642000;2.332e-01;1.481e-01;-4.663e-01;6.350e-01;-2.000e+00;2.332e-01;1.332e-01;-4.197e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.371e-01;-2.037e-01
30.010120000;2.417e-01;1.500e-01;-4.791e-01;6.207e-01;-1.983e+00;2.417e-01;1.350e-01;-4.312e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.202e-01;-3.082e-01
30.012878000;2.505e-01;1.518e-01;-4.920e-01;6.061e-01;-1.964e+00;2.505e-01;1.366e-01;-4.428e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.038e-01;-4.102e-01
30.013338000;2.519e-01;1.521e-01;-4.940e-01;6.038e-01;-1.961e+00;2.519e-01;1.369e-01;-4.446e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.013e-01;-4.259e-01
30.015406000;2.578e-01;1.530e-01;-5.025e-01;5.934e-01;-1.949e+00;2.578e-01;1.377e-01;-4.523e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.906e-01;-4.921e-01
30.016716000;2.613e-01;1.534e-01;-5.075e-01;5.869e-01;-1.942e+00;2.613e-01;1.380e-01;-4.567e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.844e-01;-5.306e-01
30.017476000;2.633e-01;1.536e-01;-5.102e-01;5.833e-01;-1.938e+00;2.633e-01;1.382e-01;-4.592e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.810e-01;-5.519e-01
30.018500000;2.658e-01;1.537e-01;-5.138e-01;5.784e-01;-1.933e+00;2.658e-01;1.384e-01;-4.624e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.766e-01;-5.792e-01
30.019524000;2.682e-01;1.539e-01;-5.171e-01;5.736e-01;-1.928e+00;2.682e-01;1.385e-01;-4.654e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.724e-01;-6.052e-01
30.020292000;2.700e-01;1.539e-01;-5.195e-01;5.701e-01;-1.924e+00;2.700e-01;1.385e-01;-4.676e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.694e-01;-6.239e-01
30.022852000;2.753e-01;1.539e-01;-5.269e-01;5.588e-01;-1.913e+00;2.753e-01;1.385e-01;-4.742e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.602e-01;-6.811e-01
30.023364000;2.763e-01;1.538e-01;-5.282e-01;5.566e-01;-1.911e+00;2.763e-01;1.384e-01;-4.754e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.585e-01;-6.917e-01
30.025668000;2.805e-01;1.535e-01;-5.339e-01;5.472e-01;-1.903e+00;2.805e-01;1.382e-01;-4.805e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.514e-01;-7.361e-01
30.025924000;2.810e-01;1.535e-01;-5.344e-01;5.463e-01;-1.902e+00;2.810e-01;1.381e-01;-4.810e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.506e-01;-7.407e-01
30.027972000;2.843e-01;1.531e-01;-5.389e-01;5.386e-01;-1.895e+00;2.843e-01;1.378e-01;-4.850e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.450e-01;-7.757e-01
30.030532000;2.880e-01;1.526e-01;-5.437e-01;5.298e-01;-1.888e+00;2.880e-01;1.373e-01;-4.893e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.387e-01;-8.147e-01
30.031044000;2.887e-01;1.525e-01;-5.446e-01;5.282e-01;-1.887e+00;2.887e-01;1.372e-01;-4.902e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.376e-01;-8.219e-01
30.033809000;2.921e-01;1.518e-01;-5.490e-01;5.198e-01;-1.880e+00;2.921e-01;1.366e-01;-4.941e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.318e-01;-8.578e-01
30.034730000;2.931e-01;1.516e-01;-5.504e-01;5.172e-01;-1.878e+00;2.931e-01;1.365e-01;-4.953e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.300e-01;-8.687e-01
30.035191000;2.936e-01;1.515e-01;-5.510e-01;5.160e-01;-1.877e+00;2.936e-01;1.364e-01;-4.959e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.292e-01;-8.740e-01
