time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
20.361916000;1.084e+00;8.337e-01;9.742e-02;7.692e-01;8.988e-02;1.086e+00;1.084e+00;7.504e-01;8.768e-02;1.000e+01;8.335e-01;1.097e+00;7.675e-01;1.033e-01
20.363916000;1.084e+00;8.337e-01;9.755e-02;7.692e-01;9.000e-02;1.086e+00;1.084e+00;7.504e-01;8.780e-02;1.000e+01;8.335e-01;1.097e+00;7.675e-01;1.034e-01
20.364916000;1.084e+00;8.337e-01;9.762e-02;7.692e-01;9.006e-02;1.087e+00;1.084e+00;7.504e-01;8.785e-02;1.000e+01;8.335e-01;1.097e+00;7.675e-01;1.034e-01
20.365916000;1.084e+00;8.337e-01;9.768e-02;7.691e-01;9.011e-02;1.087e+00;1.084e+00;7.504e-01;8.791e-02;1.000e+01;8.335e-01;1.097e+00;7.675e-01;1.035e-01
20.366916000;1.084e+00;8.337e-01;9.774e-02;7.691e-01;9.017e-02;1.087e+00;1.084e+00;7.504e-01;8.797e-02;1.000e+01;8.335e-01;1.097e+00;7.674e-01;1.035e-01
20.367916000;1.084e+00;8.337e-01;9.781e-02;7.691e-01;9.023e-02;1.087e+00;1.084e+00;7.503e-01;8.803e-02;1.000e+01;8.335e-01;1.097e+00;7.674e-01;1.036e-01
20.369916000;1.084e+00;8.337e-01;9.793e-02;7.691e-01;9.034e-02;1.087e+00;1.084e+00;7.503e-01;8.814e-02;1.000e+01;8.335e-01;1.097e+00;7.674e-01;1.037e-01
20.370916000;1.084e+00;8.337e-01;9.800e-02;7.690e-01;9.039e-02;1.087e+00;1.084e+00;7.503e-01;8.820e-02;1.000e+01;8.335e-01;1.097e+00;7.674e-01;1.037e-01
20.371916000;1.084e+00;8.337e-01;9.806e-02;7.690e-01;9.045e-02;1.087e+00;1.084e+00;7.503e-01;8.825e-02;1.000e+01;8.335e-01;1.097e+00;7.673e-01;1.038e-01
20.374916000;1.084e+00;8.337e-01;9.825e-02;7.690e-01;9.062e-02;1.087e+00;1.084e+00;7.503e-01;8.842e-02;1.000e+01;8.335e-01;1.097e+00;7.673e-01;1.040e-01
20.375916000;1.084e+00;8.337e-01;9.831e-02;7.689e-01;9.067e-02;1.087e+00;1.084e+00;7.503e-01;8.848e-02;1.000e+01;8.335e-01;1.097e+00;7.673e-01;1.040e-01
20.376916000;1.084e+00;8.337e-01;9.837e-02;7.689e-01;9.073e-02;1.087e+00;1.084e+00;7.503e-01;8.853e-02;1.000e+01;8.335e-01;1.097e+00;7.672e-01;1.041e-01
20.379916000;1.084e+00;8.337e-01;9.856e-02;7.689e-01;9.089e-02;1.087e+00;1.084e+00;7.503e-01;8.870e-02;1.000e+01;8.335e-01;1.097e+00;7.672e-01;1.042e-01
20.380916000;1.084e+00;8.337e-01;9.862e-02;7.689e-01;9.095e-02;1.087e+00;1.084e+00;7.503e-01;8.876e-02;1.000e+01;8.335e-01;1.097e+00;7.672e-01;1.043e-01
20.381916000;1.084e+00;8.337e-01;9.868e-02;7.688e-01;9.100e-02;1.087e+00;1.084e+00;7.503e-01;8.881e-02;1.000e+01;8.335e-01;1.097e+00;7.671e-01;1.043e-01
20.383916000;1.084e+00;8.337e-01;9.880e-02;7.688e-01;9.111e-02;1.087e+00;1.084e+00;7.503e-01;8.892e-02;1.000e+01;8.335e-01;1.097e+00;7.671e-01;1.045e-01
20.385916000;1.084e+00;8.337e-01;9.892e-02;7.688e-01;9.122e-02;1.087e+00;1.084e+00;7.503e-01;8.903e-02;1.000e+01;8.335e-01;1.097e+00;7.671e-01;1.046e-01
20.386916000;1.084e+00;8.337e-01;9.898e-02;7.687e-01;9.127e-02;1.087e+00;1.084e+00;7.503e-01;8.908e-02;1.000e+01;8.335e-01;1.097e+00;7.670e-01;1.046e-01
20.387916000;1.085e+00;8.337e-01;9.904e-02;7.687e-01;9.133e-02;1.087e+00;1.085e+00;7.503e-01;8.914e-02;1.000e+01;8.335e-01;1.097e+00;7.670e-01;1.047e-01
20.390916000;1.085e+00;8.337e-01;9.922e-02;7.687e-01;9.149e-02;1.087e+00;1.085e+00;7.503e-01;8.930e-02;1.000e+01;8.335e-01;1.097e+00;7.670e-01;1.048e-01
20.391916000;1.085e+00;8.337e-01;9.928e-02;7.687e-01;9.154e-02;1.087e+00;1.085e+00;7.503e-01;8.936e-02;1.000e+01;8.335e-01;1.097e+00;7.670e-01;1.049e-01
20.392916000;1.085e+00;8.337e-01;9.934e-02;7.686e-01;9.159e-02;1.087e+00;1.085e+00;7.503e-01;8.941e-02;1.000e+01;8.335e-01;1.097e+00;7.669e-01;1.049e-01
20.396916000;1.085e+00;8.337e-01;9.958e-02;7.686e-01;9.180e-02;1.087e+00;1.085e+00;7.503e-01;8.962e-02;1.000e+01;8.335e-01;1.097e+00;7.669e-01;1.051e-01
20.397916000;1.085e+00;8.337e-01;9.964e-02;7.686e-01;9.186e-02;1.087e+00;1.085e+00;7.503e-01;8.968e-02;1.000e+01;8.335e-01;1.097e+00;7.668e-01;1.052e-01
20.398916000;1.085e+00;8.337e-01;9.970e-02;7.685e-01;9.191e-02;1.087e+00;1.085e+00;7.503e-01;8.973e-02;1.000e+01;8.335e-01;1.097e+00;7.668e-01;1.052e-01
20.402916000;1.085e+00;8.337e-01;9.993e-02;7.685e-01;9.211e-02;1.087e+00;1.085e+00;7.503e-01;8.994e-02;1.000e+01;8.335e-01;1.097e+00;7.668e-01;1.054e-01
20.403916000;1.085e+00;8.337e-01;9.999e-02;7.684e-01;9.217e-02;1.088e+00;1.085e+00;7.503e-01;8.999e-02;1.000e+01;8.335e-01;1.097e+00;7.667e-01;1.055e-01
20.407916000;1.085e+00;8.337e-01;1.002e-01;7.684e-01;9.237e-02;1.088e+00;1.085e+00;7.503e-01;9.020e-02;1.000e+01;8.335e-01;1.097e+00;7.667e-01;1.057e-01
20.408916000;1.085e+00;8.337e-01;1.003e-01;7.684e-01;9.242e-02;1.088e+00;1.085e+00;7.503e-01;9.025e-02;1.000e+01;8.335e-01;1.097e+00;7.666e-01;1.057e-01
20.409916000;1.085e+00;8.337e-01;1.003e-01;7.683e-01;9.247e-02;1.088e+00;1.085e+00;7.503e-01;9.030e-02;1.000e+01;8.335e-01;1.097e+00;7.666e-01;1.058e-01
20.413916000;1.085e+00;8.337e-01;1.006e-01;7.683e-01;9.268e-02;1.088e+00;1.085e+00;7.503e-01;9.051e-02;1.000e+01;8.335e-01;1.097e+00;7.666e-01;1.060e-01
20.414916000;1.085e+00;8.337e-01;1.006e-01;7.683e-01;9.273e-02;1.088e+00;1.085e+00;7.503e-01;9.056e-02;1.000e+01;8.335e-01;1.097e+00;7.665e-01;1.060e-01
20.415916000;1.085e+00;8.337e-01;1.007e-01;7.682e-01;9.278e-02;1.088e+00;1.085e+00;7.503e-01;9.061e-02;1.000e+01;8.335e-01;1.097e+00;7.665e-01;1.061e-01
20.419916000;1.085e+00;8.337e-01;1.009e-01;7.682e-01;9.298e-02;1.088e+00;1.085e+00;7.503e-01;9.081e-02;1.000e+01;8.335e-01;1.097e+00;7.665e-01;1.063e-01
20.420916000;1.085e+00;8.337e-01;1.010e-01;7.682e-01;9.302e-02;1.088e+00;1.085e+00;7.503e-01;9.086e-02;1.000e+01;8.335e-01;1.097e+00;7.664e-01;1.063e-01
20.421916000;1.085e+00;8.337e-01;1.010e-01;7.681e-01;9.307e-02;1.088e+00;1.085e+00;7.503e-01;9.091e-02;1.000e+01;8.335e-01;1.097e+00;7.664e-01;1.064e-01
20.424916000;1.085e+00;8.337e-01;1.012e-01;7.681e-01;9.322e-02;1.088e+00;1.085e+00;7.503e-01;9.106e-02;1.000e+01;8.335e-01;1.097e+00;7.664e-01;1.065e-01
20.425916000;1.085e+00;8.336e-01;1.012e-01;7.681e-01;9.327e-02;1.088e+00;1.085e+00;7.503e-01;9.111e-02;1.000e+01;8.335e-01;1.097e+00;7.664e-01;1.066e-01
20.426916000;1.085e+00;8.336e-01;1.013e-01;7.681e-01;9.332e-02;1.088e+00;1.085e+00;7.503e-01;9.116e-02;1.000e+01;8.335e-01;1.097e+00;7.663e-01;1.066e-01
20.427916000;1.085e+00;8.336e-01;1.013e-01;7.681e-01;9.337e-02;1.088e+00;1.085e+00;7.503e-01;9.121e-02;1.000e+01;8.335e-01;1.097e+00;7.663e-01;1.067e-01
20.428916000;1.085e+00;8.336e-01;1.014e-01;7.680e-01;9.342e-02;1.088e+00;1.085e+00;7.503e-01;9.126e-02;1.000e+01;8.335e-01;1.097e+00;7.663e-01;1.067e-01
20.431916000;1.085e+00;8.336e-01;1.016e-01;7.680e-01;9.356e-02;1.088e+00;1.085e+00;7.503e-01;9.140e-02;1.000e+01;8.335e-01;1.097e+00;7.663e-01;1.068e-01
20.432916000;1.086e+00;8.336e-01;1.016e-01;7.680e-01;9.361e-02;1.088e+00;1.086e+00;7.503e-01;9.145e-02;1.000e+01;8.335e-01;1.097e+00;7.662e-01;1.069e-01
20.433916000;1.086e+00;8.336e-01;1.017e-01;7.680e-01;9.366e-02;1.088e+00;1.086e+00;7.503e-01;9.150e-02;1.000e+01;8.335e-01;1.097e+00;7.662e-01;1.069e-01
20.434916000;1.086e+00;8.336e-01;1.017e-01;7.679e-01;9.370e-02;1.088e+00;1.086e+00;7.503e-01;9.155e-02;1.000e+01;8.335e-01;1.097e+00;7.662e-01;1.070e-01
20.437916000;1.086e+00;8.336e-01;1.019e-01;7.679e-01;9.385e-02;1.088e+00;1.086e+00;7.503e-01;9.169e-02;1.000e+01;8.335e-01;1.097e+00;7.662e-01;1.071e-01
20.438916000;1.086e+00;8.336e-01;1.019e-01;7.679e-01;9.389e-02;1.088e+00;1.086e+00;7.503e-01;9.174e-02;1.000e+01;8.335e-01;1.097e+00;7.661e-01;1.072e-01
20.440916000;1.086e+00;8.336e-01;1.020e-01;7.679e-01;9.399e-02;1.088e+00;1.086e+00;7.503e-01;9.184e-02;1.000e+01;8.335e-01;1.097e+00;7.661e-01;1.073e-01
20.441916000;1.086e+00;8.336e-01;1.021e-01;7.678e-01;9.404e-02;1.088e+00;1.086e+00;7.503e-01;9.188e-02;1.000e+01;8.335e-01;1.097e+00;7.661e-01;1.073e-01
20.443916000;1.086e+00;8.336e-01;1.022e-01;7.678e-01;9.413e-02;1.088e+00;1.086e+00;7.503e-01;9.198e-02;1.000e+01;8.335e-01;1.097e+00;7.661e-01;1.074e-01
20.444916000;1.086e+00;8.336e-01;1.023e-01;7.678e-01;9.418e-02;1.088e+00;1.086e+00;7.503e-01;9.203e-02;1.000e+01;8.335e-01;1.097e+00;7.660e-01;1.075e-01
20.446916000;1.086e+00;8.336e-01;1.024e-01;7.678e-01;9.427e-02;1.088e+00;1.086e+00;7.503e-01;9.212e-02;1.000e+01;8.335e-01;1.097e+00;7.660e-01;1.075e-01
20.447916000;1.086e+00;8.336e-01;1.024e-01;7.677e-01;9.431e-02;1.088e+00;1.086e+00;7.503e-01;9.217e-02;1.000e+01;8.335e-01;1.097e+00;7.660e-01;1.076e-01
20.448916000;1.086e+00;8.336e-01;1.025e-01;7.677e-01;9.436e-02;1.089e+00;1.086e+00;7.503e-01;9.222e-02;1.000e+01;8.335e-01;1.097e+00;7.660e-01;1.076e-01
20.449916000;1.086e+00;8.336e-01;1.025e-01;7.677e-01;9.441e-02;1.089e+00;1.086e+00;7.503e-01;9.226e-02;1.000e+01;8.335e-01;1.097e+00;7.660e-01;1.077e-01
20.450916000;1.086e+00;8.336e-01;1.026e-01;7.677e-01;9.445e-02;1.089e+00;1.086e+00;7.503e-01;9.231e-02;1.000e+01;8.335e-01;1.097e+00;7.659e-01;1.077e-01
20.453916000;1.086e+00;8.336e-01;1.027e-01;7.677e-01;9.459e-02;1.089e+00;1.086e+00;7.503e-01;9.245e-02;1.000e+01;8.335e-01;1.097e+00;7.659e-01;1.079e-01
20.454916000;1.086e+00;8.336e-01;1.028e-01;7.676e-01;9.464e-02;1.089e+00;1.086e+00;7.503e-01;9.249e-02;1.000e+01;8.335e-01;1.097e+00;7.659e-01;1.079e-01
20.456916000;1.086e+00;8.336e-01;1.029e-01;7.676e-01;9.473e-02;1.089e+00;1.086e+00;7.503e-01;9.259e-02;1.000e+01;8.335e-01;1.097e+00;7.659e-01;1.080e-01
20.457916000;1.086e+00;8.336e-01;1.029e-01;7.676e-01;9.477e-02;1.089e+00;1.086e+00;7.503e-01;9.263e-02;1.000e+01;8.335e-01;1.097e+00;7.658e-01;1.080e-01
20.460916000;1.086e+00;8.336e-01;1.031e-01;7.676e-01;9.491e-02;1.089e+00;1.086e+00;7.503e-01;9.277e-02;1.000e+01;8.335e-01;1.097e+00;7.658e-01;1.082e-01
20.461916000;1.086e+00;8.336e-01;1.031e-01;7.675e-01;9.495e-02;1.089e+00;1.086e+00;7.503e-01;9.281e-02;1.000e+01;8.335e-01;1.097e+00;7.658e-01;1.082e-01
20.463916000;1.086e+00;8.336e-01;1.032e-01;7.675e-01;9.504e-02;1.089e+00;1.086e+00;7.503e-01;9.290e-02;1.000e+01;8.335e-01;1.097e+00;7.658e-01;1.083e-01
20.464916000;1.086e+00;8.336e-01;1.033e-01;7.675e-01;9.508e-02;1.089e+00;1.086e+00;7.503e-01;9.295e-02;1.000e+01;8.335e-01;1.097e+00;7.657e-01;1.083e-01
20.467916000;1.086e+00;8.336e-01;1.034e-01;7.675e-01;9.522e-02;1.089e+00;1.086e+00;7.503e-01;9.308e-02;1.000e+01;8.335e-01;1.097e+00;7.657e-01;1.085e-01
20.468916000;1.086e+00;8.336e-01;1.035e-01;7.674e-01;9.526e-02;1.089e+00;1.086e+00;7.503e-01;9.313e-02;1.000e+01;8.335e-01;1.097e+00;7.657e-01;1.085e-01
20.469916000;1.086e+00;8.336e-01;1.035e-01;7.674e-01;9.531e-02;1.089e+00;1.086e+00;7.503e-01;9.317e-02;1.000e+01;8.335e-01;1.097e+00;7.657e-01;1.086e-01
20.470916000;1.086e+00;8.336e-01;1.036e-01;7.674e-01;9.535e-02;1.089e+00;1.086e+00;7.503e-01;9.322e-02;1.000e+01;8.335e-01;1.097e+00;7.656e-01;1.086e-01
20.471916000;1.086e+00;8.336e-01;1.036e-01;7.674e-01;9.539e-02;1.089e+00;1.086e+00;7.503e-01;9.326e-02;1.000e+01;8.335e-01;1.097e+00;7.656e-01;1.086e-01
20.472916000;1.086e+00;8.336e-01;1.037e-01;7.674e-01;9.544e-02;1.089e+00;1.086e+00;7.502e-01;9.330e-02;1.000e+01;8.335e-01;1.097e+00;7.656e-01;1.087e-01
20.474916000;1.086e+00;8.336e-01;1.038e-01;7.674e-01;9.552e-02;1.089e+00;1.086e+00;7.502e-01;9.339e-02;1.000e+01;8.335e-01;1.097e+00;7.656e-01;1.088e-01
20.475916000;1.086e+00;8.336e-01;1.038e-01;7.673e-01;9.557e-02;1.089e+00;1.086e+00;7.502e-01;9.344e-02;1.000e+01;8.335e-01;1.097e+00;7.656e-01;1.088e-01
20.476916000;1.086e+00;8.336e-01;1.039e-01;7.673e-01;9.561e-02;1.089e+00;1.086e+00;7.502e-01;9.348e-02;1.000e+01;8.335e-01;1.097e+00;7.656e-01;1.089e-01
20.477916000;1.086e+00;8.336e-01;1.039e-01;7.673e-01;9.565e-02;1.089e+00;1.086e+00;7.502e-01;9.352e-02;1.000e+01;8.335e-01;1.097e+00;7.655e-01;1.089e-01
20.481916000;1.086e+00;8.336e-01;1.041e-01;7.673e-01;9.582e-02;1.089e+00;1.086e+00;7.502e-01;9.370e-02;1.000e+01;8.335e-01;1.097e+00;7.655e-01;1.091e-01
20.482916000;1.086e+00;8.336e-01;1.042e-01;7.672e-01;9.586e-02;1.089e+00;1.086e+00;7.502e-01;9.374e-02;1.000e+01;8.335e-01;1.097e+00;7.655e-01;1.091e-01
20.483916000;1.087e+00;8.336e-01;1.042e-01;7.672e-01;9.591e-02;1.089e+00;1.087e+00;7.502e-01;9.378e-02;1.000e+01;8.335e-01;1.097e+00;7.655e-01;1.091e-01
20.484916000;1.087e+00;8.336e-01;1.043e-01;7.672e-01;9.595e-02;1.089e+00;1.087e+00;7.502e-01;9.383e-02;1.000e+01;8.335e-01;1.097e+00;7.654e-01;1.092e-01
20.488916000;1.087e+00;8.336e-01;1.044e-01;7.672e-01;9.612e-02;1.089e+00;1.087e+00;7.502e-01;9.400e-02;1.000e+01;8.335e-01;1.097e+00;7.654e-01;1.094e-01
20.489916000;1.087e+00;8.336e-01;1.045e-01;7.671e-01;9.616e-02;1.089e+00;1.087e+00;7.502e-01;9.404e-02;1.000e+01;8.335e-01;1.097e+00;7.654e-01;1.094e-01
20.490916000;1.087e+00;8.336e-01;1.045e-01;7.671e-01;9.620e-02;1.089e+00;1.087e+00;7.502e-01;9.408e-02;1.000e+01;8.335e-01;1.097e+00;7.654e-01;1.094e-01
20.491916000;1.087e+00;8.336e-01;1.046e-01;7.671e-01;9.624e-02;1.089e+00;1.087e+00;7.502e-01;9.412e-02;1.000e+01;8.335e-01;1.097e+00;7.653e-01;1.095e-01
20.494916000;1.087e+00;8.336e-01;1.047e-01;7.671e-01;9.637e-02;1.089e+00;1.087e+00;7.502e-01;9.425e-02;1.000e+01;8.335e-01;1.097e+00;7.653e-01;1.096e-01
20.496916000;1.087e+00;8.336e-01;1.048e-01;7.671e-01;9.645e-02;1.089e+00;1.087e+00;7.502e-01;9.433e-02;1.000e+01;8.335e-01;1.097e+00;7.653e-01;1.097e-01
20.497916000;1.087e+00;8.336e-01;1.049e-01;7.670e-01;9.649e-02;1.089e+00;1.087e+00;7.502e-01;9.438e-02;1.000e+01;8.335e-01;1.097e+00;7.653e-01;1.097e-01
20.498916000;1.087e+00;8.336e-01;1.049e-01;7.670e-01;9.653e-02;1.090e+00;1.087e+00;7.502e-01;9.442e-02;1.000e+01;8.335e-01;1.097e+00;7.652e-01;1.098e-01
20.504916000;1.087e+00;8.336e-01;1.052e-01;7.670e-01;9.677e-02;1.090e+00;1.087e+00;7.502e-01;9.466e-02;1.000e+01;8.335e-01;1.097e+00;7.652e-01;1.100e-01
20.505916000;1.087e+00;8.336e-01;1.052e-01;7.669e-01;9.681e-02;1.090e+00;1.087e+00;7.502e-01;9.470e-02;1.000e+01;8.335e-01;1.097e+00;7.652e-01;1.100e-01
20.506916000;1.087e+00;8.336e-01;1.053e-01;7.669e-01;9.685e-02;1.090e+00;1.087e+00;7.502e-01;9.474e-02;1.000e+01;8.335e-01;1.097e+00;7.651e-01;1.101e-01
20.511916000;1.087e+00;8.336e-01;1.055e-01;7.669e-01;9.705e-02;1.090e+00;1.087e+00;7.502e-01;9.495e-02;1.000e+01;8.335e-01;1.097e+00;7.651e-01;1.103e-01
20.512916000;1.087e+00;8.336e-01;1.055e-01;7.668e-01;9.709e-02;1.090e+00;1.087e+00;7.502e-01;9.498e-02;1.000e+01;8.335e-01;1.097e+00;7.651e-01;1.103e-01
20.513916000;1.087e+00;8.336e-01;1.056e-01;7.668e-01;9.713e-02;1.090e+00;1.087e+00;7.502e-01;9.502e-02;1.000e+01;8.335e-01;1.097e+00;7.650e-01;1.103e-01
20.519916000;1.087e+00;8.336e-01;1.058e-01;7.668e-01;9.736e-02;1.090e+00;1.087e+00;7.502e-01;9.526e-02;1.000e+01;8.335e-01;1.097e+00;7.650e-01;1.106e-01
20.520916000;1.087e+00;8.336e-01;1.059e-01;7.667e-01;9.740e-02;1.090e+00;1.087e+00;7.502e-01;9.530e-02;1.000e+01;8.335e-01;1.097e+00;7.650e-01;1.106e-01
20.521916000;1.087e+00;8.336e-01;1.059e-01;7.667e-01;9.744e-02;1.090e+00;1.087e+00;7.502e-01;9.534e-02;1.000e+01;8.335e-01;1.097e+00;7.649e-01;1.106e-01
20.526916000;1.087e+00;8.336e-01;1.062e-01;7.667e-01;9.763e-02;1.090e+00;1.087e+00;7.502e-01;9.554e-02;1.000e+01;8.335e-01;1.097e+00;7.649e-01;1.108e-01
20.528916000;1.087e+00;8.336e-01;1.062e-01;7.667e-01;9.771e-02;1.090e+00;1.087e+00;7.502e-01;9.561e-02;1.000e+01;8.335e-01;1.097e+00;7.649e-01;1.109e-01
20.529916000;1.087e+00;8.336e-01;1.063e-01;7.666e-01;9.774e-02;1.090e+00;1.087e+00;7.502e-01;9.565e-02;1.000e+01;8.335e-01;1.097e+00;7.648e-01;1.109e-01
20.536916000;1.087e+00;8.336e-01;1.066e-01;7.666e-01;9.801e-02;1.090e+00;1.087e+00;7.502e-01;9.592e-02;1.000e+01;8.335e-01;1.097e+00;7.648e-01;1.112e-01
20.537916000;1.087e+00;8.336e-01;1.066e-01;7.665e-01;9.804e-02;1.090e+00;1.087e+00;7.502e-01;9.595e-02;1.000e+01;8.335e-01;1.097e+00;7.647e-01;1.112e-01
20.540916000;1.087e+00;8.336e-01;1.067e-01;7.665e-01;9.815e-02;1.090e+00;1.087e+00;7.502e-01;9.607e-02;1.000e+01;8.335e-01;1.097e+00;7.647e-01;1.113e-01
20.541916000;1.088e+00;8.336e-01;1.068e-01;7.665e-01;9.819e-02;1.090e+00;1.088e+00;7.502e-01;9.610e-02;1.000e+01;8.335e-01;1.097e+00;7.647e-01;1.114e-01
20.543916000;1.088e+00;8.336e-01;1.069e-01;7.665e-01;9.826e-02;1.090e+00;1.088e+00;7.502e-01;9.618e-02;1.000e+01;8.335e-01;1.097e+00;7.647e-01;1.115e-01
20.544916000;1.088e+00;8.336e-01;1.069e-01;7.665e-01;9.830e-02;1.090e+00;1.088e+00;7.502e-01;9.622e-02;1.000e+01;8.335e-01;1.097e+00;7.647e-01;1.115e-01
20.545916000;1.088e+00;8.336e-01;1.069e-01;7.664e-01;9.833e-02;1.090e+00;1.088e+00;7.502e-01;9.625e-02;1.000e+01;8.335e-01;1.097e+00;7.646e-01;1.115e-01
20.550916000;1.088e+00;8.336e-01;1.072e-01;7.664e-01;9.852e-02;1.090e+00;1.088e+00;7.502e-01;9.644e-02;1.000e+01;8.335e-01;1.097e+00;7.646e-01;1.117e-01
20.552916000;1.088e+00;8.336e-01;1.072e-01;7.664e-01;9.859e-02;1.090e+00;1.088e+00;7.502e-01;9.651e-02;1.000e+01;8.335e-01;1.097e+00;7.646e-01;1.118e-01
20.553916000;1.088e+00;8.336e-01;1.073e-01;7.664e-01;9.862e-02;1.090e+00;1.088e+00;7.502e-01;9.654e-02;1.000e+01;8.335e-01;1.097e+00;7.645e-01;1.118e-01
20.554916000;1.088e+00;8.336e-01;1.073e-01;7.663e-01;9.866e-02;1.090e+00;1.088e+00;7.502e-01;9.658e-02;1.000e+01;8.335e-01;1.097e+00;7.645e-01;1.118e-01
20.555916000;1.088e+00;8.336e-01;1.074e-01;7.663e-01;9.869e-02;1.091e+00;1.088e+00;7.502e-01;9.662e-02;1.000e+01;8.335e-01;1.097e+00;7.645e-01;1.119e-01
20.561916000;1.088e+00;8.336e-01;1.076e-01;7.663e-01;9.890e-02;1.091e+00;1.088e+00;7.502e-01;9.683e-02;1.000e+01;8.335e-01;1.097e+00;7.645e-01;1.121e-01
20.562916000;1.088e+00;8.336e-01;1.076e-01;7.663e-01;9.894e-02;1.091e+00;1.088e+00;7.502e-01;9.687e-02;1.000e+01;8.335e-01;1.097e+00;7.644e-01;1.121e-01
20.563916000;1.088e+00;8.336e-01;1.077e-01;7.662e-01;9.897e-02;1.091e+00;1.088e+00;7.502e-01;9.690e-02;1.000e+01;8.335e-01;1.097e+00;7.644e-01;1.121e-01
20.569916000;1.088e+00;8.336e-01;1.079e-01;7.662e-01;9.918e-02;1.091e+00;1.088e+00;7.502e-01;9.711e-02;1.000e+01;8.335e-01;1.097e+00;7.644e-01;1.124e-01
20.570916000;1.088e+00;8.336e-01;1.079e-01;7.662e-01;9.921e-02;1.091e+00;1.088e+00;7.502e-01;9.715e-02;1.000e+01;8.335e-01;1.097e+00;7.643e-01;1.124e-01
20.571916000;1.088e+00;8.336e-01;1.080e-01;7.662e-01;9.925e-02;1.091e+00;1.088e+00;7.502e-01;9.718e-02;1.000e+01;8.335e-01;1.097e+00;7.643e-01;1.124e-01
20.572916000;1.088e+00;8.336e-01;1.080e-01;7.661e-01;9.928e-02;1.091e+00;1.088e+00;7.502e-01;9.721e-02;1.000e+01;8.335e-01;1.097e+00;7.643e-01;1.124e-01
20.573916000;1.088e+00;8.336e-01;1.081e-01;7.661e-01;9.932e-02;1.091e+00;1.088e+00;7.502e-01;9.725e-02;1.000e+01;8.335e-01;1.097e+00;7.643e-01;1.125e-01
20.578916000;1.088e+00;8.336e-01;1.082e-01;7.661e-01;9.948e-02;1.091e+00;1.088e+00;7.502e-01;9.742e-02;1.000e+01;8.335e-01;1.097e+00;7.643e-01;1.126e-01
20.579916000;1.088e+00;8.336e-01;1.083e-01;7.661e-01;9.952e-02;1.091e+00;1.088e+00;7.502e-01;9.745e-02;1.000e+01;8.335e-01;1.097e+00;7.642e-01;1.127e-01
20.580916000;1.088e+00;8.336e-01;1.083e-01;7.661e-01;9.955e-02;1.091e+00;1.088e+00;7.502e-01;9.749e-02;1.000e+01;8.335e-01;1.097e+00;7.642e-01;1.127e-01
20.581916000;1.088e+00;8.336e-01;1.084e-01;7.660e-01;9.958e-02;1.091e+00;1.088e+00;7.502e-01;9.752e-02;1.000e+01;8.335e-01;1.097e+00;7.642e-01;1.127e-01
20.587916000;1.088e+00;8.336e-01;1.086e-01;7.660e-01;9.978e-02;1.091e+00;1.088e+00;7.502e-01;9.772e-02;1.000e+01;8.335e-01;1.097e+00;7.642e-01;1.129e-01
20.588916000;1.088e+00;8.336e-01;1.086e-01;7.660e-01;9.981e-02;1.091e+00;1.088e+00;7.502e-01;9.776e-02;1.000e+01;8.335e-01;1.097e+00;7.641e-01;1.130e-01
20.589916000;1.088e+00;8.336e-01;1.087e-01;7.660e-01;9.984e-02;1.091e+00;1.088e+00;7.502e-01;9.779e-02;1.000e+01;8.335e-01;1.097e+00;7.641e-01;1.130e-01
20.590916000;1.088e+00;8.335e-01;1.087e-01;7.660e-01;9.988e-02;1.091e+00;1.088e+00;7.502e-01;9.782e-02;1.000e+01;8.335e-01;1.097e+00;7.641e-01;1.130e-01
20.591916000;1.088e+00;8.335e-01;1.087e-01;7.659e-01;9.991e-02;1.091e+00;1.088e+00;7.502e-01;9.785e-02;1.000e+01;8.335e-01;1.097e+00;7.641e-01;1.131e-01
20.596916000;1.088e+00;8.335e-01;1.089e-01;7.659e-01;1.001e-01;1.091e+00;1.088e+00;7.502e-01;9.802e-02;1.000e+01;8.335e-01;1.097e+00;7.641e-01;1.132e-01
20.597916000;1.088e+00;8.335e-01;1.089e-01;7.659e-01;1.001e-01;1.091e+00;1.088e+00;7.502e-01;9.805e-02;1.000e+01;8.335e-01;1.097e+00;7.640e-01;1.133e-01
20.599916000;1.088e+00;8.335e-01;1.090e-01;7.659e-01;1.002e-01;1.091e+00;1.088e+00;7.502e-01;9.812e-02;1.000e+01;8.335e-01;1.097e+00;7.640e-01;1.133e-01
20.600916000;1.088e+00;8.335e-01;1.091e-01;7.658e-01;1.002e-01;1.091e+00;1.088e+00;7.502e-01;9.815e-02;1.000e+01;8.335e-01;1.097e+00;7.640e-01;1.133e-01
