time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;9.500e-01;4.166e-01;-4.445e-01;4.386e-01;-4.679e-01;9.182e-01;4.606e-01;-4.463e-01;4.229e-01;-4.098e-01;9.500e-01;1.666e-02;-1.778e-02;4.229e-01;-4.098e-01
29.989994;9.500e-01;4.166e-01;-4.445e-01;4.386e-01;-4.679e-01;9.182e-01;4.606e-01;-4.463e-01;4.229e-01;-4.098e-01;9.500e-01;1.666e-02;-1.778e-02;4.229e-01;-4.098e-01
29.990000;9.500e-01;4.166e-01;-4.445e-01;4.386e-01;-4.679e-01;9.182e-01;4.606e-01;-4.463e-01;4.229e-01;-4.098e-01;9.500e-01;1.666e-02;-1.778e-02;4.229e-01;-4.098e-01
29.991082;9.554e-01;4.189e-01;-4.469e-01;4.384e-01;-4.677e-01;9.237e-01;4.603e-01;-4.462e-01;4.252e-01;-4.122e-01;9.554e-01;1.676e-02;-1.788e-02;4.229e-01;-4.098e-01
29.991427;9.572e-01;4.196e-01;-4.476e-01;4.384e-01;-4.676e-01;9.254e-01;4.602e-01;-4.461e-01;4.259e-01;-4.129e-01;9.572e-01;1.679e-02;-1.790e-02;4.229e-01;-4.098e-01
29.991658;9.583e-01;4.201e-01;-4.480e-01;4.384e-01;-4.675e-01;9.266e-01;4.602e-01;-4.461e-01;4.264e-01;-4.133e-01;9.583e-01;1.681e-02;-1.792e-02;4.229e-01;-4.098e-01
29.991888;9.595e-01;4.206e-01;-4.484e-01;4.384e-01;-4.674e-01;9.278e-01;4.601e-01;-4.460e-01;4.269e-01;-4.137e-01;9.595e-01;1.682e-02;-1.794e-02;4.229e-01;-4.098e-01
29.992118;9.607e-01;4.211e-01;-4.489e-01;4.384e-01;-4.672e-01;9.290e-01;4.601e-01;-4.458e-01;4.274e-01;-4.142e-01;9.607e-01;1.684e-02;-1.795e-02;4.229e-01;-4.098e-01
29.992349;9.618e-01;4.216e-01;-4.492e-01;4.383e-01;-4.671e-01;9.301e-01;4.600e-01;-4.457e-01;4.279e-01;-4.146e-01;9.618e-01;1.686e-02;-1.797e-02;4.229e-01;-4.098e-01
29.992579;9.630e-01;4.221e-01;-4.496e-01;4.383e-01;-4.669e-01;9.313e-01;4.600e-01;-4.456e-01;4.284e-01;-4.150e-01;9.630e-01;1.688e-02;-1.799e-02;4.229e-01;-4.098e-01
29.992810;9.642e-01;4.226e-01;-4.501e-01;4.383e-01;-4.668e-01;9.325e-01;4.599e-01;-4.455e-01;4.288e-01;-4.154e-01;9.642e-01;1.690e-02;-1.800e-02;4.229e-01;-4.098e-01
29.993040;9.653e-01;4.231e-01;-4.504e-01;4.383e-01;-4.666e-01;9.337e-01;4.598e-01;-4.454e-01;4.293e-01;-4.158e-01;9.653e-01;1.692e-02;-1.802e-02;4.229e-01;-4.098e-01
29.993270;9.665e-01;4.236e-01;-4.508e-01;4.382e-01;-4.664e-01;9.349e-01;4.598e-01;-4.452e-01;4.298e-01;-4.162e-01;9.665e-01;1.694e-02;-1.803e-02;4.229e-01;-4.098e-01
29.993335;9.670e-01;4.238e-01;-4.498e-01;4.383e-01;-4.652e-01;9.354e-01;4.597e-01;-4.440e-01;4.300e-01;-4.153e-01;9.670e-01;1.695e-02;-1.799e-02;4.229e-01;-4.098e-01
29.993367;9.673e-01;4.240e-01;-4.487e-01;4.384e-01;-4.639e-01;9.358e-01;4.597e-01;-4.427e-01;4.302e-01;-4.143e-01;9.673e-01;1.696e-02;-1.795e-02;4.229e-01;-4.098e-01
29.993399;9.675e-01;4.242e-01;-4.476e-01;4.384e-01;-4.626e-01;9.362e-01;4.597e-01;-4.415e-01;4.304e-01;-4.133e-01;9.675e-01;1.697e-02;-1.790e-02;4.229e-01;-4.098e-01
29.993431;9.678e-01;4.244e-01;-4.464e-01;4.385e-01;-4.613e-01;9.366e-01;4.597e-01;-4.401e-01;4.305e-01;-4.123e-01;9.678e-01;1.697e-02;-1.786e-02;4.229e-01;-4.098e-01
