time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
30.000021000;3.995e-06;4.712e-09;-0.000e+00;-1.444e-09;0.000e+00;9.033e-04;-3.116e-09;8.303e-01;4.001e-06;1.765e-09;-0.000e+00;8.333e-01;7.540e-04
30.000028000;3.995e-06;4.775e-09;-0.000e+00;-1.689e-09;0.000e+00;9.024e-04;-3.227e-09;8.311e-01;4.001e-06;1.778e-09;-0.000e+00;8.333e-01;7.540e-04
30.000034000;3.995e-06;4.834e-09;-0.000e+00;-1.948e-09;0.000e+00;9.015e-04;-3.333e-09;8.320e-01;4.001e-06;1.769e-09;-0.000e+00;8.333e-01;7.540e-04
30.000041000;3.995e-06;4.886e-09;-0.000e+00;-2.221e-09;0.000e+00;9.016e-04;-3.431e-09;8.319e-01;4.001e-06;1.741e-09;-0.000e+00;8.333e-01;7.540e-04
30.000048000;3.995e-06;4.929e-09;-0.000e+00;-2.507e-09;0.000e+00;9.006e-04;-3.520e-09;8.328e-01;4.001e-06;1.694e-09;-0.000e+00;8.333e-01;7.540e-04
30.000055000;3.995e-06;4.961e-09;-0.000e+00;-2.803e-09;0.000e+00;8.996e-04;-3.598e-09;8.337e-01;4.001e-06;1.631e-09;-0.000e+00;8.333e-01;7.540e-04
30.000062000;3.995e-06;4.981e-09;-0.000e+00;-3.105e-09;0.000e+00;8.997e-04;-3.667e-09;8.336e-01;4.001e-06;1.553e-09;-0.000e+00;8.333e-01;7.540e-04
30.000068000;3.995e-06;4.987e-09;-0.000e+00;-3.410e-09;0.000e+00;8.988e-04;-3.728e-09;8.344e-01;4.001e-06;1.460e-09;-0.000e+00;8.333e-01;7.540e-04
30.000075000;3.995e-06;4.977e-09;-0.000e+00;-3.713e-09;0.000e+00;8.979e-04;-3.782e-09;8.353e-01;4.001e-06;1.357e-09;-0.000e+00;8.333e-01;7.540e-04
30.000082000;3.995e-06;4.950e-09;-0.000e+00;-4.011e-09;0.000e+00;8.970e-04;-3.829e-09;8.361e-01;4.001e-06;1.247e-09;-0.000e+00;8.333e-01;7.540e-04
30.000089000;3.995e-06;4.904e-09;-0.000e+00;-4.299e-09;0.000e+00;8.971e-04;-3.870e-09;8.361e-01;4.001e-06;1.135e-09;-0.000e+00;8.333e-01;7.540e-04
30.000096000;3.995e-06;4.834e-09;-0.000e+00;-4.573e-09;0.000e+00;8.961e-04;-3.907e-09;8.369e-01;4.001e-06;1.027e-09;-0.000e+00;8.333e-01;7.540e-04
30.000102000;3.995e-06;4.738e-09;-0.000e+00;-4.829e-09;0.000e+00;8.952e-04;-3.940e-09;8.378e-01;4.001e-06;9.264e-10;-0.000e+00;8.333e-01;7.540e-04
30.000109000;3.995e-06;4.613e-09;-0.000e+00;-5.066e-09;0.000e+00;8.952e-04;-3.968e-09;8.098e-01;4.001e-06;8.395e-10;-0.000e+00;8.333e-01;7.540e-04
30.000116000;3.995e-06;4.458e-09;-0.000e+00;-5.286e-09;0.000e+00;8.943e-04;-3.992e-09;8.107e-01;4.001e-06;7.701e-10;-0.000e+00;8.333e-01;7.540e-04
30.000123000;3.995e-06;4.275e-09;-0.000e+00;-5.487e-09;0.000e+00;8.934e-04;-4.008e-09;8.115e-01;4.001e-06;7.207e-10;-0.000e+00;8.333e-01;7.540e-04
30.000130000;3.995e-06;4.066e-09;-0.000e+00;-5.672e-09;0.000e+00;8.935e-04;-4.017e-09;8.114e-01;4.001e-06;6.929e-10;-0.000e+00;8.333e-01;7.540e-04
30.000136000;3.995e-06;3.836e-09;-0.000e+00;-5.840e-09;0.000e+00;8.926e-04;-4.018e-09;8.122e-01;4.001e-06;6.881e-10;-0.000e+00;8.333e-01;7.540e-04
30.000143000;3.995e-06;3.587e-09;-0.000e+00;-5.990e-09;0.000e+00;8.917e-04;-4.012e-09;8.131e-01;4.001e-06;7.064e-10;-0.000e+00;8.333e-01;7.540e-04
30.000150000;3.995e-06;3.321e-09;-0.000e+00;-6.121e-09;0.000e+00;8.918e-04;-4.000e-09;8.130e-01;4.001e-06;7.475e-10;-0.000e+00;8.333e-01;7.540e-04
30.000157000;3.995e-06;3.039e-09;-0.000e+00;-6.228e-09;0.000e+00;8.908e-04;-3.981e-09;8.139e-01;4.001e-06;8.102e-10;-0.000e+00;8.333e-01;7.540e-04
30.000164000;3.995e-06;2.746e-09;-0.000e+00;-6.307e-09;0.000e+00;8.899e-04;-3.957e-09;8.147e-01;4.001e-06;8.927e-10;-0.000e+00;8.333e-01;7.540e-04
30.000170000;3.995e-06;2.443e-09;-0.000e+00;-6.352e-09;0.000e+00;8.890e-04;-3.929e-09;8.155e-01;4.001e-06;9.930e-10;-0.000e+00;8.333e-01;7.540e-04
30.000177000;3.995e-06;2.135e-09;-0.000e+00;-6.361e-09;0.000e+00;8.891e-04;-3.902e-09;8.155e-01;4.000e-06;1.109e-09;-0.000e+00;8.333e-01;7.540e-04
30.000184000;3.995e-06;1.825e-09;-0.000e+00;-6.333e-09;0.000e+00;8.882e-04;-3.876e-09;8.163e-01;4.000e-06;1.239e-09;-0.000e+00;8.333e-01;7.540e-04
30.000191000;3.995e-06;1.518e-09;-0.000e+00;-6.267e-09;0.000e+00;8.873e-04;-3.857e-09;8.171e-01;4.000e-06;1.381e-09;-0.000e+00;8.333e-01;7.540e-04
30.000198000;3.995e-06;1.216e-09;-0.000e+00;-6.162e-09;0.000e+00;8.874e-04;-3.845e-09;8.170e-01;4.000e-06;1.533e-09;-0.000e+00;8.333e-01;7.540e-04
30.000204000;3.996e-06;9.236e-10;-0.000e+00;-6.021e-09;0.000e+00;8.864e-04;-3.840e-09;8.179e-01;4.000e-06;1.687e-09;-0.000e+00;8.333e-01;7.540e-04
30.000211000;3.996e-06;6.470e-10;-0.000e+00;-5.846e-09;0.000e+00;8.855e-04;-3.839e-09;8.188e-01;4.000e-06;1.839e-09;-0.000e+00;8.333e-01;7.540e-04
30.000218000;3.996e-06;3.921e-10;-0.000e+00;-5.643e-09;0.000e+00;8.856e-04;-3.837e-09;8.187e-01;3.999e-06;1.982e-09;-0.000e+00;8.333e-01;7.540e-04
30.000225000;3.996e-06;1.629e-10;-0.000e+00;-5.418e-09;0.000e+00;8.847e-04;-3.833e-09;8.195e-01;3.999e-06;2.112e-09;-0.000e+00;8.333e-01;7.540e-04
30.000232000;3.996e-06;-3.865e-11;-0.000e+00;-5.175e-09;0.000e+00;8.838e-04;-3.820e-09;8.203e-01;3.999e-06;2.224e-09;-0.000e+00;8.333e-01;7.540e-04
30.000245000;3.996e-06;-2.132e-10;-0.000e+00;-4.918e-09;0.000e+00;8.829e-04;-3.793e-09;8.211e-01;3.999e-06;2.314e-09;-0.000e+00;8.333e-01;7.540e-04
30.000258000;3.996e-06;-3.629e-10;-0.000e+00;-4.650e-09;0.000e+00;8.821e-04;-3.744e-09;8.219e-01;3.999e-06;2.376e-09;-0.000e+00;8.333e-01;7.540e-04
30.000270000;3.997e-06;-4.894e-10;-0.000e+00;-4.373e-09;0.000e+00;8.803e-04;-3.669e-09;8.236e-01;3.999e-06;2.408e-09;-0.000e+00;8.333e-01;7.540e-04
30.000282000;3.997e-06;-5.934e-10;-0.000e+00;-4.088e-09;0.000e+00;8.795e-04;-3.562e-09;7.959e-01;3.999e-06;2.409e-09;-0.000e+00;8.333e-01;7.540e-04
30.000294000;3.997e-06;-6.733e-10;-0.000e+00;-3.795e-09;0.000e+00;8.786e-04;-3.421e-09;7.967e-01;3.999e-06;2.377e-09;-0.000e+00;8.333e-01;7.540e-04
30.000307000;3.997e-06;-7.269e-10;-0.000e+00;-3.496e-09;0.000e+00;8.778e-04;-3.248e-09;7.974e-01;3.999e-06;2.312e-09;-0.000e+00;8.333e-01;7.540e-04
30.000319000;3.997e-06;-7.528e-10;-0.000e+00;-3.193e-09;0.000e+00;8.760e-04;-3.044e-09;7.991e-01;3.999e-06;2.214e-09;-0.000e+00;8.333e-01;7.540e-04
30.000331000;3.997e-06;-7.505e-10;-0.000e+00;-2.890e-09;0.000e+00;8.752e-04;-2.816e-09;7.998e-01;3.998e-06;2.082e-09;-0.000e+00;8.333e-01;7.540e-04
30.000343000;3.997e-06;-7.198e-10;-0.000e+00;-2.588e-09;0.000e+00;8.743e-04;-2.569e-09;8.006e-01;3.998e-06;1.919e-09;-0.000e+00;8.333e-01;7.540e-04
30.000356000;3.997e-06;-6.609e-10;-0.000e+00;-2.292e-09;0.000e+00;8.735e-04;-2.307e-09;8.014e-01;3.998e-06;1.724e-09;-0.000e+00;8.333e-01;7.540e-04
30.000368000;3.997e-06;-5.751e-10;-0.000e+00;-2.000e-09;0.000e+00;8.717e-04;-2.036e-09;8.030e-01;3.998e-06;1.502e-09;-0.000e+00;8.333e-01;7.540e-04
30.000380000;3.996e-06;-4.642e-10;-0.000e+00;-1.715e-09;0.000e+00;8.708e-04;-1.757e-09;8.038e-01;3.998e-06;1.254e-09;-0.000e+00;8.333e-01;7.540e-04
30.000392000;3.996e-06;-3.309e-10;-0.000e+00;-1.435e-09;0.000e+00;8.701e-04;-1.475e-09;8.045e-01;3.998e-06;9.855e-10;-0.000e+00;8.333e-01;7.540e-04
30.000405000;3.996e-06;-1.783e-10;-0.000e+00;-1.160e-09;0.000e+00;8.692e-04;-1.191e-09;8.053e-01;3.998e-06;6.984e-10;-0.000e+00;8.333e-01;7.540e-04
30.000417000;3.996e-06;-9.144e-12;-0.000e+00;-8.868e-10;0.000e+00;8.674e-04;-9.082e-10;8.070e-01;3.998e-06;3.966e-10;-0.000e+00;8.333e-01;7.540e-04
30.000429000;3.996e-06;1.749e-10;-0.000e+00;-6.147e-10;0.000e+00;8.667e-04;-6.276e-10;8.077e-01;3.998e-06;8.541e-11;-0.000e+00;8.333e-01;7.540e-04
30.000441000;3.996e-06;3.733e-10;-0.000e+00;-3.425e-10;0.000e+00;8.658e-04;-3.480e-10;8.085e-01;3.997e-06;-2.282e-10;-0.000e+00;8.333e-01;7.540e-04
30.000454000;3.996e-06;5.861e-10;-0.000e+00;-7.138e-11;0.000e+00;8.641e-04;-6.803e-11;8.101e-01;3.997e-06;-5.370e-10;-0.000e+00;8.333e-01;7.540e-04
30.000466000;3.995e-06;8.127e-10;-0.000e+00;1.950e-10;0.000e+00;8.632e-04;2.122e-10;7.819e-01;3.997e-06;-8.349e-10;-0.000e+00;8.333e-01;7.540e-04
30.000478000;3.995e-06;1.051e-09;-0.000e+00;4.519e-10;0.000e+00;8.624e-04;4.913e-10;7.827e-01;3.997e-06;-1.118e-09;-0.000e+00;8.333e-01;7.540e-04
30.000490000;3.995e-06;1.299e-09;-0.000e+00;6.956e-10;0.000e+00;8.617e-04;7.668e-10;7.834e-01;3.997e-06;-1.382e-09;-0.000e+00;8.333e-01;7.540e-04
30.000503000;3.995e-06;1.549e-09;-0.000e+00;9.245e-10;0.000e+00;8.598e-04;1.036e-09;7.850e-01;3.997e-06;-1.627e-09;-0.000e+00;8.333e-01;7.540e-04
30.000515000;3.995e-06;1.797e-09;-0.000e+00;1.139e-09;0.000e+00;8.590e-04;1.294e-09;7.858e-01;3.997e-06;-1.848e-09;-0.000e+00;8.333e-01;7.540e-04
30.000527000;3.995e-06;2.034e-09;-0.000e+00;1.341e-09;0.000e+00;8.583e-04;1.539e-09;7.864e-01;3.996e-06;-2.044e-09;-0.000e+00;8.333e-01;7.540e-04
30.000539000;3.995e-06;2.255e-09;-0.000e+00;1.534e-09;0.000e+00;8.575e-04;1.767e-09;7.872e-01;3.996e-06;-2.217e-09;-0.000e+00;8.333e-01;7.540e-04
30.000552000;3.995e-06;2.452e-09;-0.000e+00;1.719e-09;0.000e+00;8.556e-04;1.975e-09;7.889e-01;3.996e-06;-2.368e-09;-0.000e+00;8.333e-01;7.540e-04
30.000564000;3.995e-06;2.621e-09;-0.000e+00;1.900e-09;0.000e+00;8.549e-04;2.161e-09;7.895e-01;3.996e-06;-2.499e-09;-0.000e+00;8.333e-01;7.540e-04
30.000576000;3.995e-06;2.758e-09;-0.000e+00;2.075e-09;0.000e+00;8.541e-04;2.323e-09;7.903e-01;3.996e-06;-2.615e-09;-0.000e+00;8.333e-01;7.540e-04
30.000588000;3.995e-06;2.860e-09;-0.000e+00;2.245e-09;0.000e+00;8.533e-04;2.458e-09;7.911e-01;3.996e-06;-2.719e-09;-0.000e+00;8.333e-01;7.540e-04
30.000601000;3.995e-06;2.926e-09;-0.000e+00;2.410e-09;0.000e+00;8.515e-04;2.566e-09;7.928e-01;3.995e-06;-2.814e-09;-0.000e+00;8.333e-01;7.540e-04
30.000613000;3.995e-06;2.956e-09;-0.000e+00;2.570e-09;0.000e+00;8.508e-04;2.645e-09;7.934e-01;3.995e-06;-2.902e-09;-0.000e+00;8.333e-01;7.540e-04
30.000625000;3.996e-06;2.950e-09;-0.000e+00;2.726e-09;0.000e+00;8.500e-04;2.696e-09;7.942e-01;3.995e-06;-2.985e-09;-0.000e+00;8.333e-01;7.540e-04
30.000637000;3.996e-06;2.910e-09;-0.000e+00;2.882e-09;0.000e+00;8.491e-04;2.719e-09;7.949e-01;3.995e-06;-3.064e-09;-0.000e+00;8.333e-01;7.540e-04
30.000650000;3.996e-06;2.839e-09;-0.000e+00;3.038e-09;0.000e+00;8.473e-04;2.714e-09;7.671e-01;3.995e-06;-3.140e-09;-0.000e+00;8.333e-01;7.540e-04
30.000662000;3.996e-06;2.739e-09;-0.000e+00;3.195e-09;0.000e+00;8.467e-04;2.685e-09;7.677e-01;3.995e-06;-3.216e-09;-0.000e+00;8.333e-01;7.540e-04
30.000674000;3.996e-06;2.615e-09;-0.000e+00;3.353e-09;0.000e+00;8.458e-04;2.636e-09;7.685e-01;3.995e-06;-3.295e-09;-0.000e+00;8.333e-01;7.540e-04
30.000686000;3.996e-06;2.467e-09;-0.000e+00;3.510e-09;0.000e+00;8.440e-04;2.573e-09;7.701e-01;3.995e-06;-3.381e-09;-0.000e+00;8.333e-01;7.540e-04
30.000699000;3.996e-06;2.296e-09;-0.000e+00;3.667e-09;0.000e+00;8.432e-04;2.502e-09;7.709e-01;3.995e-06;-3.475e-09;-0.000e+00;8.333e-01;7.540e-04
30.000711000;3.996e-06;2.105e-09;-0.000e+00;3.820e-09;0.000e+00;8.426e-04;2.426e-09;7.714e-01;3.995e-06;-3.578e-09;-0.000e+00;8.333e-01;7.540e-04
30.000723000;3.996e-06;1.893e-09;-0.000e+00;3.967e-09;0.000e+00;8.418e-04;2.349e-09;7.722e-01;3.994e-06;-3.690e-09;-0.000e+00;8.333e-01;7.540e-04
30.000735000;3.996e-06;1.664e-09;-0.000e+00;4.106e-09;0.000e+00;8.400e-04;2.270e-09;7.738e-01;3.994e-06;-3.807e-09;-0.000e+00;8.333e-01;7.540e-04
30.000748000;3.996e-06;1.418e-09;-0.000e+00;4.235e-09;0.000e+00;8.392e-04;2.191e-09;7.746e-01;3.994e-06;-3.924e-09;-0.000e+00;8.333e-01;7.540e-04
30.000760000;3.996e-06;1.157e-09;-0.000e+00;4.353e-09;0.000e+00;8.383e-04;2.111e-09;7.753e-01;3.994e-06;-4.036e-09;-0.000e+00;8.333e-01;7.540e-04
30.000772000;3.996e-06;8.786e-10;-0.000e+00;4.460e-09;0.000e+00;8.375e-04;2.028e-09;7.761e-01;3.994e-06;-4.140e-09;-0.000e+00;8.333e-01;7.540e-04
30.000784000;3.995e-06;5.836e-10;-0.000e+00;4.557e-09;0.000e+00;8.359e-04;1.940e-09;7.776e-01;3.994e-06;-4.233e-09;-0.000e+00;8.333e-01;7.540e-04
30.000797000;3.995e-06;2.710e-10;-0.000e+00;4.642e-09;0.000e+00;8.351e-04;1.845e-09;7.783e-01;3.995e-06;-4.315e-09;-0.000e+00;8.333e-01;7.540e-04
30.000809000;3.995e-06;-5.920e-11;-0.000e+00;4.713e-09;0.000e+00;8.343e-04;1.742e-09;7.791e-01;3.995e-06;-4.387e-09;-0.000e+00;8.333e-01;7.540e-04
30.000821000;3.995e-06;-4.065e-10;-0.000e+00;4.770e-09;0.000e+00;8.335e-04;1.629e-09;7.798e-01;3.995e-06;-4.449e-09;-0.000e+00;8.333e-01;7.540e-04
30.000833000;3.995e-06;-7.691e-10;-0.000e+00;4.812e-09;0.000e+00;8.318e-04;1.506e-09;7.815e-01;3.995e-06;-4.502e-09;-0.000e+00;8.333e-01;7.540e-04
30.000858000;3.995e-06;-1.145e-09;-0.000e+00;4.838e-09;0.000e+00;8.304e-04;1.371e-09;7.527e-01;3.995e-06;-4.544e-09;-0.000e+00;8.333e-01;7.540e-04
30.000880000;3.995e-06;-1.533e-09;-0.000e+00;4.849e-09;0.000e+00;8.288e-04;1.227e-09;7.541e-01;3.995e-06;-4.578e-09;-0.000e+00;8.333e-01;7.540e-04
30.000902000;3.994e-06;-1.931e-09;-0.000e+00;4.843e-09;0.000e+00;8.262e-04;1.078e-09;7.564e-01;3.995e-06;-4.600e-09;-0.000e+00;8.333e-01;7.540e-04
30.000924000;3.994e-06;-2.336e-09;-0.000e+00;4.821e-09;0.000e+00;8.247e-04;9.256e-10;7.579e-01;3.995e-06;-4.613e-09;-0.000e+00;8.333e-01;7.540e-04
30.000946000;3.994e-06;-2.741e-09;-0.000e+00;4.781e-09;0.000e+00;8.229e-04;7.753e-10;7.595e-01;3.995e-06;-4.617e-09;-0.000e+00;8.333e-01;7.540e-04
30.000968000;3.994e-06;-3.142e-09;-0.000e+00;4.723e-09;0.000e+00;8.204e-04;6.309e-10;7.618e-01;3.995e-06;-4.612e-09;-0.000e+00;8.333e-01;7.540e-04
30.000990000;3.994e-06;-3.534e-09;-0.000e+00;4.649e-09;0.000e+00;8.188e-04;4.951e-10;7.633e-01;3.995e-06;-4.599e-09;-0.000e+00;8.333e-01;7.540e-04
30.001004000;3.993e-06;-3.913e-09;-0.000e+00;4.557e-09;0.000e+00;8.181e-04;3.695e-10;7.640e-01;3.996e-06;-4.580e-09;-0.000e+00;8.333e-01;7.540e-04
30.001008000;3.993e-06;-4.942e-09;-0.000e+00;4.195e-09;0.000e+00;8.181e-04;6.065e-11;7.640e-01;3.996e-06;-4.489e-09;-0.000e+00;8.333e-01;7.540e-04
30.001012000;3.993e-06;-5.240e-09;-0.000e+00;4.049e-09;0.000e+00;8.171e-04;-1.884e-11;7.649e-01;3.996e-06;-4.448e-09;-0.000e+00;8.333e-01;7.540e-04
30.001016000;3.992e-06;-5.514e-09;-0.000e+00;3.895e-09;0.000e+00;8.171e-04;-8.702e-11;7.649e-01;3.997e-06;-4.402e-09;-0.000e+00;8.333e-01;7.540e-04
30.001024000;3.992e-06;-5.762e-09;-0.000e+00;3.733e-09;0.000e+00;8.161e-04;-1.439e-10;7.658e-01;3.997e-06;-4.349e-09;-0.000e+00;8.333e-01;7.540e-04
30.001040000;3.992e-06;-5.988e-09;-0.000e+00;3.567e-09;0.000e+00;8.149e-04;-1.898e-10;7.363e-01;3.997e-06;-4.288e-09;-0.000e+00;8.333e-01;7.540e-04
30.001049000;3.992e-06;-6.196e-09;-0.000e+00;3.399e-09;0.000e+00;8.149e-04;-2.263e-10;7.363e-01;3.997e-06;-4.217e-09;-0.000e+00;8.333e-01;7.540e-04
30.001050000;3.992e-06;-6.389e-09;-0.000e+00;3.229e-09;0.000e+00;8.140e-04;-2.570e-10;7.371e-01;3.997e-06;-4.136e-09;-0.000e+00;8.333e-01;7.540e-04
30.001053000;3.991e-06;-6.756e-09;-0.000e+00;2.887e-09;0.000e+00;8.140e-04;-3.186e-10;7.371e-01;3.998e-06;-3.949e-09;-0.000e+00;8.333e-01;7.540e-04
30.001057000;3.991e-06;-6.936e-09;-0.000e+00;2.712e-09;0.000e+00;8.137e-04;-3.570e-10;7.373e-01;3.998e-06;-3.846e-09;-0.000e+00;8.333e-01;7.540e-04
30.001061000;3.991e-06;-7.117e-09;-0.000e+00;2.534e-09;0.000e+00;8.137e-04;-4.034e-10;7.373e-01;3.998e-06;-3.740e-09;-0.000e+00;8.333e-01;7.540e-04
30.001069000;3.991e-06;-7.299e-09;-0.000e+00;2.353e-09;0.000e+00;8.128e-04;-4.579e-10;7.382e-01;3.998e-06;-3.630e-09;-0.000e+00;8.333e-01;7.540e-04
30.001085000;3.991e-06;-7.480e-09;-0.000e+00;2.171e-09;0.000e+00;8.116e-04;-5.190e-10;7.393e-01;3.998e-06;-3.518e-09;-0.000e+00;8.333e-01;7.540e-04
30.001101000;3.991e-06;-7.658e-09;-0.000e+00;1.993e-09;0.000e+00;8.106e-04;-5.838e-10;7.402e-01;3.998e-06;-3.400e-09;-0.000e+00;8.333e-01;7.540e-04
30.001117000;3.991e-06;-7.834e-09;-0.000e+00;1.822e-09;0.000e+00;8.084e-04;-6.488e-10;7.422e-01;3.999e-06;-3.274e-09;-0.000e+00;8.333e-01;7.540e-04
30.001133000;3.991e-06;-8.011e-09;-0.000e+00;1.659e-09;0.000e+00;8.073e-04;-7.119e-10;7.433e-01;3.999e-06;-3.139e-09;-0.000e+00;8.333e-01;7.540e-04
30.001149000;3.991e-06;-8.191e-09;-0.000e+00;1.509e-09;0.000e+00;8.063e-04;-7.733e-10;7.442e-01;3.999e-06;-2.993e-09;-0.000e+00;8.333e-01;7.540e-04
30.001165000;3.991e-06;-8.378e-09;-0.000e+00;1.376e-09;0.000e+00;8.051e-04;-8.341e-10;7.453e-01;3.999e-06;-2.838e-09;-0.000e+00;8.333e-01;7.540e-04
30.001181000;3.991e-06;-8.574e-09;-0.000e+00;1.264e-09;0.000e+00;8.039e-04;-8.952e-10;7.464e-01;3.999e-06;-2.676e-09;-0.000e+00;8.333e-01;7.540e-04
30.001197000;3.991e-06;-8.779e-09;-0.000e+00;1.177e-09;0.000e+00;8.029e-04;-9.564e-10;7.473e-01;3.999e-06;-2.508e-09;-0.000e+00;8.333e-01;7.540e-04
30.001213000;3.991e-06;-8.989e-09;-0.000e+00;1.116e-09;0.000e+00;8.008e-04;-1.016e-09;7.493e-01;3.999e-06;-2.334e-09;-0.000e+00;8.333e-01;7.540e-04
30.001229000;3.990e-06;-9.201e-09;-0.000e+00;1.078e-09;0.000e+00;7.996e-04;-1.073e-09;7.504e-01;3.999e-06;-2.157e-09;-0.000e+00;8.333e-01;7.540e-04
30.001245000;3.990e-06;-9.407e-09;-0.000e+00;1.063e-09;0.000e+00;7.986e-04;-1.127e-09;7.200e-01;3.999e-06;-1.981e-09;-0.000e+00;8.333e-01;7.540e-04
30.001261000;3.990e-06;-9.602e-09;-0.000e+00;1.072e-09;0.000e+00;7.974e-04;-1.176e-09;7.211e-01;3.999e-06;-1.807e-09;-0.000e+00;8.333e-01;7.540e-04
30.001277000;3.990e-06;-9.781e-09;-0.000e+00;1.107e-09;0.000e+00;7.962e-04;-1.221e-09;7.221e-01;3.999e-06;-1.638e-09;-0.000e+00;8.333e-01;7.540e-04
30.001293000;3.990e-06;-9.938e-09;-0.000e+00;1.169e-09;0.000e+00;7.951e-04;-1.263e-09;7.232e-01;4.000e-06;-1.477e-09;-0.000e+00;8.333e-01;7.540e-04
30.001309000;3.990e-06;-1.007e-08;-0.000e+00;1.256e-09;0.000e+00;7.941e-04;-1.301e-09;7.241e-01;4.000e-06;-1.329e-09;-0.000e+00;8.333e-01;7.540e-04
30.001325000;3.990e-06;-1.017e-08;-0.000e+00;1.370e-09;0.000e+00;7.929e-04;-1.335e-09;7.252e-01;4.000e-06;-1.196e-09;-0.000e+00;8.333e-01;7.540e-04
30.001341000;3.990e-06;-1.024e-08;-0.000e+00;1.508e-09;0.000e+00;7.907e-04;-1.366e-09;7.272e-01;4.000e-06;-1.079e-09;-0.000e+00;8.333e-01;7.540e-04
30.001357000;3.990e-06;-1.028e-08;-0.000e+00;1.667e-09;0.000e+00;7.896e-04;-1.392e-09;7.282e-01;4.000e-06;-9.775e-10;-0.000e+00;8.333e-01;7.540e-04
30.001373000;3.990e-06;-1.029e-08;-0.000e+00;1.844e-09;0.000e+00;7.884e-04;-1.413e-09;7.293e-01;4.000e-06;-8.905e-10;-0.000e+00;8.333e-01;7.540e-04
30.001389000;3.990e-06;-1.026e-08;-0.000e+00;2.033e-09;0.000e+00;7.874e-04;-1.426e-09;7.302e-01;4.000e-06;-8.153e-10;-0.000e+00;8.333e-01;7.540e-04
30.001405000;3.990e-06;-1.021e-08;-0.000e+00;2.230e-09;0.000e+00;7.862e-04;-1.430e-09;7.313e-01;4.000e-06;-7.477e-10;-0.000e+00;8.333e-01;7.540e-04
30.001421000;3.991e-06;-1.013e-08;-0.000e+00;2.431e-09;0.000e+00;7.851e-04;-1.424e-09;7.324e-01;4.000e-06;-6.821e-10;-0.000e+00;8.333e-01;7.540e-04
30.001437000;3.991e-06;-1.002e-08;-0.000e+00;2.632e-09;0.000e+00;7.839e-04;-1.412e-09;7.335e-01;4.000e-06;-6.138e-10;-0.000e+00;8.333e-01;7.540e-04
