time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
30.003570000;4.586e-01;3.382e-01;2.432e-02;7.374e-01;5.304e-02;4.587e-01;7.373e-01;5.434e-02;4.586e-01;1.353e-02;9.730e-04;8.333e-01;7.540e-04
30.003627000;4.587e-01;3.377e-01;2.522e-02;7.363e-01;5.499e-02;4.588e-01;7.363e-01;5.629e-02;4.587e-01;1.351e-02;1.009e-03;8.333e-01;7.540e-04
30.003685000;4.588e-01;3.374e-01;2.612e-02;7.353e-01;5.695e-02;4.588e-01;7.352e-01;5.824e-02;4.588e-01;1.349e-02;1.045e-03;8.333e-01;7.540e-04
30.003743000;4.589e-01;3.370e-01;2.705e-02;7.343e-01;5.895e-02;4.589e-01;7.342e-01;6.025e-02;4.589e-01;1.348e-02;1.082e-03;8.333e-01;7.540e-04
30.003800000;4.590e-01;3.366e-01;2.797e-02;7.333e-01;6.095e-02;4.590e-01;7.332e-01;6.225e-02;4.590e-01;1.346e-02;1.119e-03;8.333e-01;7.540e-04
30.003858000;4.590e-01;3.362e-01;2.892e-02;7.323e-01;6.301e-02;4.591e-01;7.322e-01;6.425e-02;4.590e-01;1.345e-02;1.157e-03;8.333e-01;7.540e-04
30.003915000;4.591e-01;3.358e-01;2.988e-02;7.313e-01;6.507e-02;4.592e-01;7.312e-01;6.631e-02;4.591e-01;1.343e-02;1.195e-03;8.333e-01;7.540e-04
30.003973000;4.592e-01;3.354e-01;3.085e-02;7.303e-01;6.718e-02;4.593e-01;7.302e-01;6.842e-02;4.592e-01;1.342e-02;1.234e-03;8.333e-01;7.540e-04
30.004031000;4.593e-01;3.350e-01;3.182e-02;7.294e-01;6.929e-02;4.594e-01;7.293e-01;7.052e-02;4.593e-01;1.340e-02;1.273e-03;8.333e-01;7.540e-04
30.004088000;4.594e-01;3.347e-01;3.280e-02;7.285e-01;7.139e-02;4.595e-01;7.283e-01;7.269e-02;4.594e-01;1.339e-02;1.312e-03;8.333e-01;7.540e-04
30.004146000;4.595e-01;3.343e-01;3.380e-02;7.275e-01;7.355e-02;4.596e-01;7.274e-01;7.485e-02;4.595e-01;1.337e-02;1.352e-03;8.333e-01;7.540e-04
30.004203000;4.596e-01;3.340e-01;3.482e-02;7.266e-01;7.577e-02;4.597e-01;7.265e-01;7.700e-02;4.596e-01;1.336e-02;1.393e-03;8.333e-01;7.540e-04
30.004261000;4.597e-01;3.337e-01;3.585e-02;7.258e-01;7.798e-02;4.598e-01;7.256e-01;7.922e-02;4.597e-01;1.335e-02;1.434e-03;8.333e-01;7.540e-04
30.004319000;4.598e-01;3.333e-01;3.687e-02;7.248e-01;8.019e-02;4.599e-01;7.247e-01;8.143e-02;4.598e-01;1.333e-02;1.475e-03;8.333e-01;7.540e-04
30.004376000;4.599e-01;3.330e-01;3.793e-02;7.240e-01;8.246e-02;4.600e-01;7.239e-01;8.369e-02;4.599e-01;1.332e-02;1.517e-03;8.333e-01;7.540e-04
30.004434000;4.600e-01;3.327e-01;3.898e-02;7.232e-01;8.472e-02;4.601e-01;7.230e-01;8.595e-02;4.600e-01;1.331e-02;1.559e-03;8.333e-01;7.540e-04
30.004491000;4.601e-01;3.324e-01;4.005e-02;7.223e-01;8.704e-02;4.602e-01;7.222e-01;8.827e-02;4.601e-01;1.329e-02;1.602e-03;8.333e-01;7.540e-04
30.004549000;4.602e-01;3.321e-01;4.113e-02;7.215e-01;8.936e-02;4.603e-01;7.214e-01;9.058e-02;4.602e-01;1.328e-02;1.645e-03;8.333e-01;7.540e-04
30.004607000;4.603e-01;3.318e-01;4.220e-02;7.207e-01;9.167e-02;4.605e-01;7.205e-01;9.290e-02;4.603e-01;1.327e-02;1.688e-03;8.333e-01;7.540e-04
30.004722000;4.606e-01;3.312e-01;4.440e-02;7.191e-01;9.641e-02;4.607e-01;7.190e-01;9.763e-02;4.606e-01;1.325e-02;1.776e-03;8.333e-01;7.540e-04
