time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.011648000;1.041e+00;6.747e-01;-1.084e-02;6.481e-01;-1.041e-02;1.038e+00;1.052e+00;6.581e-01;2.980e-02;5.000e+01;-8.032e-03;1.089e-02;6.667e-01;1.571e-09;1.041e+00;6.072e-01;-9.752e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.011776000;1.041e+00;6.747e-01;-1.064e-02;6.481e-01;-1.022e-02;1.038e+00;1.052e+00;6.581e-01;2.998e-02;5.000e+01;-8.077e-03;1.070e-02;6.667e-01;1.685e-09;1.041e+00;6.073e-01;-9.578e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.011904000;1.041e+00;6.748e-01;-1.046e-02;6.481e-01;-1.005e-02;1.038e+00;1.052e+00;6.581e-01;3.015e-02;5.000e+01;-8.116e-03;1.051e-02;6.667e-01;1.807e-09;1.041e+00;6.073e-01;-9.415e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.012032000;1.041e+00;6.748e-01;-1.029e-02;6.481e-01;-9.886e-03;1.038e+00;1.052e+00;6.581e-01;3.031e-02;5.000e+01;-8.150e-03;1.035e-02;6.667e-01;1.932e-09;1.041e+00;6.073e-01;-9.264e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.012160000;1.041e+00;6.748e-01;-1.014e-02;6.481e-01;-9.735e-03;1.038e+00;1.052e+00;6.581e-01;3.045e-02;5.000e+01;-8.181e-03;1.019e-02;6.667e-01;2.058e-09;1.041e+00;6.074e-01;-9.123e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.012288000;1.041e+00;6.749e-01;-9.992e-03;6.481e-01;-9.596e-03;1.038e+00;1.052e+00;6.580e-01;3.059e-02;5.000e+01;-8.208e-03;1.004e-02;6.667e-01;2.181e-09;1.041e+00;6.074e-01;-8.993e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.012416000;1.041e+00;6.749e-01;-9.858e-03;6.481e-01;-9.466e-03;1.038e+00;1.053e+00;6.580e-01;3.071e-02;5.000e+01;-8.230e-03;9.908e-03;6.667e-01;2.300e-09;1.041e+00;6.074e-01;-8.872e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.012544000;1.041e+00;6.749e-01;-9.734e-03;6.481e-01;-9.348e-03;1.038e+00;1.053e+00;6.580e-01;3.083e-02;5.000e+01;-8.250e-03;9.783e-03;6.667e-01;2.416e-09;1.041e+00;6.074e-01;-8.761e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.012672000;1.041e+00;6.749e-01;-9.620e-03;6.481e-01;-9.237e-03;1.039e+00;1.053e+00;6.580e-01;3.094e-02;5.000e+01;-8.266e-03;9.669e-03;6.667e-01;2.529e-09;1.041e+00;6.074e-01;-8.658e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.007e+01;5.007e+01
0.012800000;1.041e+00;6.749e-01;-9.517e-03;6.481e-01;-9.138e-03;1.039e+00;1.053e+00;6.580e-01;3.103e-02;5.000e+01;-8.279e-03;9.564e-03;6.667e-01;2.640e-09;1.041e+00;6.075e-01;-8.565e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.012928000;1.041e+00;6.750e-01;-9.421e-03;6.481e-01;-9.046e-03;1.039e+00;1.053e+00;6.580e-01;3.112e-02;5.000e+01;-8.288e-03;9.469e-03;6.667e-01;2.748e-09;1.041e+00;6.075e-01;-8.479e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013056000;1.042e+00;6.750e-01;-9.334e-03;6.481e-01;-8.962e-03;1.039e+00;1.053e+00;6.580e-01;3.120e-02;5.000e+01;-8.294e-03;9.381e-03;6.667e-01;2.851e-09;1.042e+00;6.075e-01;-8.401e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013184000;1.042e+00;6.750e-01;-9.257e-03;6.480e-01;-8.888e-03;1.039e+00;1.053e+00;6.580e-01;3.127e-02;5.000e+01;-8.298e-03;9.302e-03;6.667e-01;2.950e-09;1.042e+00;6.075e-01;-8.331e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013312000;1.042e+00;6.750e-01;-9.186e-03;6.480e-01;-8.819e-03;1.039e+00;1.053e+00;6.579e-01;3.134e-02;5.000e+01;-8.299e-03;9.232e-03;6.667e-01;3.045e-09;1.042e+00;6.075e-01;-8.267e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013440000;1.042e+00;6.750e-01;-9.123e-03;6.480e-01;-8.759e-03;1.039e+00;1.053e+00;6.579e-01;3.140e-02;5.000e+01;-8.298e-03;9.169e-03;6.667e-01;3.136e-09;1.042e+00;6.075e-01;-8.211e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013568000;1.042e+00;6.750e-01;-9.068e-03;6.480e-01;-8.706e-03;1.039e+00;1.053e+00;6.579e-01;3.145e-02;5.000e+01;-8.293e-03;9.113e-03;6.667e-01;3.223e-09;1.042e+00;6.075e-01;-8.161e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013696000;1.042e+00;6.750e-01;-9.019e-03;6.480e-01;-8.659e-03;1.039e+00;1.053e+00;6.579e-01;3.149e-02;5.000e+01;-8.287e-03;9.063e-03;6.667e-01;3.309e-09;1.042e+00;6.075e-01;-8.117e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013824000;1.042e+00;6.749e-01;-8.977e-03;6.480e-01;-8.618e-03;1.039e+00;1.053e+00;6.579e-01;3.153e-02;5.000e+01;-8.278e-03;9.021e-03;6.667e-01;3.395e-09;1.042e+00;6.075e-01;-8.079e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.013952000;1.042e+00;6.749e-01;-8.940e-03;6.480e-01;-8.583e-03;1.039e+00;1.053e+00;6.578e-01;3.156e-02;5.000e+01;-8.267e-03;8.986e-03;6.667e-01;3.482e-09;1.042e+00;6.074e-01;-8.046e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.014080000;1.042e+00;6.749e-01;-8.910e-03;6.479e-01;-8.554e-03;1.039e+00;1.053e+00;6.578e-01;3.159e-02;5.000e+01;-8.254e-03;8.954e-03;6.667e-01;3.572e-09;1.042e+00;6.074e-01;-8.019e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.014208000;1.042e+00;6.749e-01;-8.886e-03;6.479e-01;-8.530e-03;1.039e+00;1.053e+00;6.578e-01;3.161e-02;5.000e+01;-8.239e-03;8.930e-03;6.667e-01;3.662e-09;1.042e+00;6.074e-01;-7.997e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.014336000;1.042e+00;6.749e-01;-8.867e-03;6.479e-01;-8.512e-03;1.039e+00;1.053e+00;6.578e-01;3.162e-02;5.000e+01;-8.222e-03;8.911e-03;6.667e-01;3.752e-09;1.042e+00;6.074e-01;-7.980e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.014464000;1.042e+00;6.749e-01;-8.853e-03;6.479e-01;-8.499e-03;1.039e+00;1.053e+00;6.578e-01;3.163e-02;5.000e+01;-8.203e-03;8.897e-03;6.667e-01;3.838e-09;1.042e+00;6.074e-01;-7.968e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.014592000;1.042e+00;6.749e-01;-8.843e-03;6.479e-01;-8.490e-03;1.039e+00;1.053e+00;6.577e-01;3.164e-02;5.000e+01;-8.183e-03;8.888e-03;6.667e-01;3.919e-09;1.042e+00;6.074e-01;-7.959e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.014720000;1.042e+00;6.748e-01;-8.839e-03;6.478e-01;-8.485e-03;1.039e+00;1.053e+00;6.577e-01;3.164e-02;5.000e+01;-8.162e-03;8.883e-03;6.667e-01;3.993e-09;1.042e+00;6.073e-01;-7.955e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.006e+01;5.006e+01
0.014848000;1.042e+00;6.748e-01;-8.839e-03;6.478e-01;-8.485e-03;1.039e+00;1.053e+00;6.577e-01;3.164e-02;5.000e+01;-8.138e-03;8.882e-03;6.667e-01;4.061e-09;1.042e+00;6.073e-01;-7.955e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.015104000;1.042e+00;6.748e-01;-8.850e-03;6.478e-01;-8.496e-03;1.039e+00;1.053e+00;6.577e-01;3.162e-02;5.000e+01;-8.088e-03;8.894e-03;6.667e-01;4.123e-09;1.042e+00;6.073e-01;-7.965e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.015334000;1.042e+00;6.747e-01;-8.873e-03;6.477e-01;-8.519e-03;1.039e+00;1.053e+00;6.576e-01;3.160e-02;5.000e+01;-8.037e-03;8.917e-03;6.667e-01;4.181e-09;1.042e+00;6.072e-01;-7.986e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.015565000;1.042e+00;6.746e-01;-8.908e-03;6.477e-01;-8.552e-03;1.039e+00;1.053e+00;6.576e-01;3.156e-02;5.000e+01;-7.983e-03;8.950e-03;6.667e-01;4.237e-09;1.042e+00;6.072e-01;-8.017e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.015795000;1.042e+00;6.746e-01;-8.951e-03;6.476e-01;-8.593e-03;1.039e+00;1.053e+00;6.575e-01;3.152e-02;5.000e+01;-7.926e-03;8.993e-03;6.667e-01;4.292e-09;1.042e+00;6.071e-01;-8.056e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.016025000;1.042e+00;6.745e-01;-9.002e-03;6.476e-01;-8.643e-03;1.039e+00;1.053e+00;6.575e-01;3.146e-02;5.000e+01;-7.864e-03;9.046e-03;6.667e-01;4.345e-09;1.042e+00;6.071e-01;-8.102e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.016256000;1.042e+00;6.745e-01;-9.062e-03;6.475e-01;-8.700e-03;1.039e+00;1.053e+00;6.574e-01;3.140e-02;5.000e+01;-7.801e-03;9.106e-03;6.667e-01;4.395e-09;1.042e+00;6.070e-01;-8.156e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.016486000;1.042e+00;6.744e-01;-9.129e-03;6.475e-01;-8.765e-03;1.039e+00;1.053e+00;6.574e-01;3.133e-02;5.000e+01;-7.736e-03;9.172e-03;6.667e-01;4.438e-09;1.042e+00;6.070e-01;-8.216e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.005e+01;5.005e+01
0.016717000;1.042e+00;6.743e-01;-9.202e-03;6.474e-01;-8.835e-03;1.039e+00;1.053e+00;6.573e-01;3.126e-02;5.000e+01;-7.668e-03;9.246e-03;6.667e-01;4.473e-09;1.042e+00;6.069e-01;-8.282e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.016947000;1.042e+00;6.743e-01;-9.280e-03;6.474e-01;-8.910e-03;1.039e+00;1.053e+00;6.573e-01;3.118e-02;5.000e+01;-7.598e-03;9.323e-03;6.667e-01;4.499e-09;1.042e+00;6.068e-01;-8.352e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.017177000;1.042e+00;6.742e-01;-9.362e-03;6.473e-01;-8.989e-03;1.039e+00;1.053e+00;6.572e-01;3.110e-02;5.000e+01;-7.526e-03;9.406e-03;6.667e-01;4.514e-09;1.042e+00;6.068e-01;-8.426e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.017408000;1.041e+00;6.741e-01;-9.449e-03;6.473e-01;-9.073e-03;1.039e+00;1.053e+00;6.572e-01;3.101e-02;5.000e+01;-7.452e-03;9.492e-03;6.667e-01;4.517e-09;1.041e+00;6.067e-01;-8.504e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.017638000;1.041e+00;6.740e-01;-9.538e-03;6.472e-01;-9.158e-03;1.039e+00;1.053e+00;6.571e-01;3.092e-02;5.000e+01;-7.378e-03;9.582e-03;6.667e-01;4.506e-09;1.041e+00;6.066e-01;-8.584e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.017869000;1.041e+00;6.740e-01;-9.631e-03;6.472e-01;-9.248e-03;1.039e+00;1.053e+00;6.571e-01;3.083e-02;5.000e+01;-7.302e-03;9.674e-03;6.667e-01;4.480e-09;1.041e+00;6.066e-01;-8.668e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.018099000;1.041e+00;6.739e-01;-9.726e-03;6.471e-01;-9.339e-03;1.038e+00;1.053e+00;6.570e-01;3.073e-02;5.000e+01;-7.226e-03;9.770e-03;6.667e-01;4.439e-09;1.041e+00;6.065e-01;-8.753e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.018329000;1.041e+00;6.738e-01;-9.822e-03;6.471e-01;-9.432e-03;1.038e+00;1.053e+00;6.570e-01;3.064e-02;5.000e+01;-7.148e-03;9.867e-03;6.667e-01;4.386e-09;1.041e+00;6.064e-01;-8.840e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.018560000;1.041e+00;6.737e-01;-9.920e-03;6.470e-01;-9.526e-03;1.038e+00;1.052e+00;6.569e-01;3.054e-02;5.000e+01;-7.070e-03;9.964e-03;6.667e-01;4.322e-09;1.041e+00;6.064e-01;-8.928e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.004e+01;5.004e+01
0.018790000;1.041e+00;6.737e-01;-1.002e-02;6.469e-01;-9.622e-03;1.038e+00;1.052e+00;6.569e-01;3.044e-02;5.000e+01;-6.991e-03;1.006e-02;6.667e-01;4.247e-09;1.041e+00;6.063e-01;-9.017e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.019021000;1.041e+00;6.736e-01;-1.012e-02;6.469e-01;-9.717e-03;1.038e+00;1.052e+00;6.568e-01;3.034e-02;5.000e+01;-6.912e-03;1.016e-02;6.667e-01;4.159e-09;1.041e+00;6.062e-01;-9.106e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.019251000;1.041e+00;6.735e-01;-1.022e-02;6.468e-01;-9.813e-03;1.038e+00;1.052e+00;6.568e-01;3.024e-02;5.000e+01;-6.833e-03;1.026e-02;6.667e-01;4.059e-09;1.041e+00;6.061e-01;-9.196e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.019481000;1.041e+00;6.734e-01;-1.032e-02;6.468e-01;-9.908e-03;1.038e+00;1.052e+00;6.567e-01;3.014e-02;5.000e+01;-6.753e-03;1.036e-02;6.667e-01;3.947e-09;1.041e+00;6.061e-01;-9.285e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.019712000;1.041e+00;6.733e-01;-1.042e-02;6.467e-01;-1.000e-02;1.038e+00;1.052e+00;6.567e-01;3.004e-02;5.000e+01;-6.673e-03;1.046e-02;6.667e-01;3.824e-09;1.041e+00;6.060e-01;-9.375e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.019942000;1.041e+00;6.733e-01;-1.052e-02;6.467e-01;-1.010e-02;1.038e+00;1.052e+00;6.566e-01;2.994e-02;5.000e+01;-6.594e-03;1.056e-02;6.667e-01;3.691e-09;1.041e+00;6.059e-01;-9.464e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.020173000;1.041e+00;6.732e-01;-1.061e-02;6.466e-01;-1.019e-02;1.038e+00;1.052e+00;6.566e-01;2.985e-02;5.000e+01;-6.514e-03;1.066e-02;6.667e-01;3.549e-09;1.041e+00;6.059e-01;-9.552e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.020403000;1.041e+00;6.731e-01;-1.071e-02;6.465e-01;-1.029e-02;1.038e+00;1.052e+00;6.565e-01;2.975e-02;5.000e+01;-6.436e-03;1.076e-02;6.667e-01;3.399e-09;1.041e+00;6.058e-01;-9.639e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.020633000;1.041e+00;6.730e-01;-1.081e-02;6.465e-01;-1.038e-02;1.038e+00;1.052e+00;6.565e-01;2.965e-02;5.000e+01;-6.356e-03;1.085e-02;6.667e-01;3.243e-09;1.041e+00;6.057e-01;-9.726e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.003e+01;5.003e+01
0.020864000;1.041e+00;6.729e-01;-1.090e-02;6.464e-01;-1.047e-02;1.038e+00;1.052e+00;6.564e-01;2.956e-02;5.000e+01;-6.277e-03;1.095e-02;6.667e-01;3.082e-09;1.041e+00;6.056e-01;-9.811e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.021094000;1.041e+00;6.729e-01;-1.099e-02;6.464e-01;-1.056e-02;1.038e+00;1.052e+00;6.564e-01;2.946e-02;5.000e+01;-6.198e-03;1.104e-02;6.667e-01;2.917e-09;1.041e+00;6.056e-01;-9.895e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.021325000;1.041e+00;6.728e-01;-1.109e-02;6.463e-01;-1.065e-02;1.038e+00;1.052e+00;6.563e-01;2.937e-02;5.000e+01;-6.120e-03;1.113e-02;6.667e-01;2.749e-09;1.041e+00;6.055e-01;-9.977e-03;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.021555000;1.041e+00;6.727e-01;-1.118e-02;6.463e-01;-1.074e-02;1.038e+00;1.052e+00;6.563e-01;2.928e-02;5.000e+01;-6.041e-03;1.122e-02;6.667e-01;2.580e-09;1.041e+00;6.054e-01;-1.006e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.021785000;1.041e+00;6.726e-01;-1.126e-02;6.462e-01;-1.082e-02;1.038e+00;1.052e+00;6.562e-01;2.919e-02;5.000e+01;-5.963e-03;1.131e-02;6.667e-01;2.414e-09;1.041e+00;6.054e-01;-1.014e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.022016000;1.041e+00;6.726e-01;-1.135e-02;6.461e-01;-1.090e-02;1.037e+00;1.052e+00;6.562e-01;2.910e-02;5.000e+01;-5.887e-03;1.140e-02;6.667e-01;2.254e-09;1.041e+00;6.053e-01;-1.022e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.022246000;1.041e+00;6.725e-01;-1.143e-02;6.461e-01;-1.099e-02;1.037e+00;1.052e+00;6.561e-01;2.902e-02;5.000e+01;-5.810e-03;1.148e-02;6.667e-01;2.102e-09;1.041e+00;6.052e-01;-1.029e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.022477000;1.041e+00;6.724e-01;-1.152e-02;6.460e-01;-1.106e-02;1.037e+00;1.052e+00;6.561e-01;2.894e-02;5.000e+01;-5.733e-03;1.157e-02;6.667e-01;1.958e-09;1.041e+00;6.052e-01;-1.036e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.022707000;1.041e+00;6.723e-01;-1.160e-02;6.460e-01;-1.114e-02;1.037e+00;1.052e+00;6.560e-01;2.886e-02;5.000e+01;-5.658e-03;1.165e-02;6.667e-01;1.825e-09;1.041e+00;6.051e-01;-1.044e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.022937000;1.041e+00;6.722e-01;-1.168e-02;6.459e-01;-1.122e-02;1.037e+00;1.052e+00;6.559e-01;2.878e-02;5.000e+01;-5.582e-03;1.173e-02;6.667e-01;1.703e-09;1.041e+00;6.050e-01;-1.051e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.023168000;1.041e+00;6.722e-01;-1.175e-02;6.459e-01;-1.129e-02;1.037e+00;1.052e+00;6.559e-01;2.870e-02;5.000e+01;-5.508e-03;1.180e-02;6.667e-01;1.592e-09;1.041e+00;6.050e-01;-1.058e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.023398000;1.041e+00;6.721e-01;-1.183e-02;6.458e-01;-1.136e-02;1.037e+00;1.052e+00;6.558e-01;2.862e-02;5.000e+01;-5.433e-03;1.188e-02;6.667e-01;1.489e-09;1.041e+00;6.049e-01;-1.064e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.002e+01;5.002e+01
0.023629000;1.041e+00;6.720e-01;-1.190e-02;6.457e-01;-1.143e-02;1.037e+00;1.052e+00;6.558e-01;2.855e-02;5.000e+01;-5.359e-03;1.195e-02;6.667e-01;1.393e-09;1.041e+00;6.048e-01;-1.071e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.023859000;1.041e+00;6.720e-01;-1.197e-02;6.457e-01;-1.150e-02;1.037e+00;1.052e+00;6.557e-01;2.848e-02;5.000e+01;-5.287e-03;1.202e-02;6.667e-01;1.304e-09;1.041e+00;6.048e-01;-1.077e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.024320000;1.041e+00;6.718e-01;-1.210e-02;6.456e-01;-1.163e-02;1.037e+00;1.052e+00;6.556e-01;2.834e-02;5.000e+01;-5.141e-03;1.215e-02;6.667e-01;1.221e-09;1.041e+00;6.046e-01;-1.089e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.024734000;1.041e+00;6.717e-01;-1.221e-02;6.455e-01;-1.173e-02;1.037e+00;1.052e+00;6.555e-01;2.823e-02;5.000e+01;-5.012e-03;1.226e-02;6.667e-01;1.141e-09;1.041e+00;6.045e-01;-1.099e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.025149000;1.041e+00;6.716e-01;-1.232e-02;6.454e-01;-1.184e-02;1.037e+00;1.052e+00;6.554e-01;2.812e-02;5.000e+01;-4.886e-03;1.237e-02;6.667e-01;1.063e-09;1.041e+00;6.044e-01;-1.108e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.025564000;1.041e+00;6.714e-01;-1.241e-02;6.453e-01;-1.193e-02;1.037e+00;1.051e+00;6.553e-01;2.801e-02;5.000e+01;-4.760e-03;1.247e-02;6.667e-01;9.875e-10;1.041e+00;6.043e-01;-1.117e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.025979000;1.041e+00;6.713e-01;-1.251e-02;6.452e-01;-1.202e-02;1.037e+00;1.051e+00;6.552e-01;2.792e-02;5.000e+01;-4.637e-03;1.256e-02;6.667e-01;9.122e-10;1.041e+00;6.042e-01;-1.125e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.026393000;1.040e+00;6.712e-01;-1.259e-02;6.451e-01;-1.210e-02;1.037e+00;1.051e+00;6.551e-01;2.783e-02;5.000e+01;-4.514e-03;1.264e-02;6.667e-01;8.348e-10;1.040e+00;6.041e-01;-1.133e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.026808000;1.040e+00;6.711e-01;-1.267e-02;6.450e-01;-1.218e-02;1.037e+00;1.051e+00;6.551e-01;2.774e-02;5.000e+01;-4.393e-03;1.272e-02;6.667e-01;7.522e-10;1.040e+00;6.040e-01;-1.140e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.027223000;1.040e+00;6.709e-01;-1.274e-02;6.449e-01;-1.225e-02;1.037e+00;1.051e+00;6.550e-01;2.766e-02;5.000e+01;-4.273e-03;1.280e-02;6.667e-01;6.618e-10;1.040e+00;6.038e-01;-1.147e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.027638000;1.040e+00;6.708e-01;-1.281e-02;6.448e-01;-1.231e-02;1.037e+00;1.051e+00;6.549e-01;2.759e-02;5.000e+01;-4.156e-03;1.286e-02;6.667e-01;5.620e-10;1.040e+00;6.037e-01;-1.153e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.001e+01;5.001e+01
0.028052000;1.040e+00;6.707e-01;-1.287e-02;6.447e-01;-1.237e-02;1.037e+00;1.051e+00;6.548e-01;2.752e-02;5.000e+01;-4.038e-03;1.292e-02;6.667e-01;4.518e-10;1.040e+00;6.036e-01;-1.158e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.000e+01;5.000e+01
0.028467000;1.040e+00;6.706e-01;-1.292e-02;6.446e-01;-1.242e-02;1.037e+00;1.051e+00;6.547e-01;2.746e-02;5.000e+01;-3.922e-03;1.298e-02;6.667e-01;3.305e-10;1.040e+00;6.035e-01;-1.163e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.000e+01;5.000e+01
0.028882000;1.040e+00;6.705e-01;-1.298e-02;6.445e-01;-1.247e-02;1.036e+00;1.051e+00;6.546e-01;2.740e-02;5.000e+01;-3.807e-03;1.303e-02;6.667e-01;1.974e-10;1.040e+00;6.034e-01;-1.168e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.000e+01;5.000e+01
0.029296000;1.040e+00;6.704e-01;-1.302e-02;6.444e-01;-1.252e-02;1.036e+00;1.051e+00;6.545e-01;2.735e-02;5.000e+01;-3.692e-03;1.308e-02;6.667e-01;5.189e-11;1.040e+00;6.033e-01;-1.172e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.000e+01;5.000e+01
0.029711000;1.040e+00;6.702e-01;-1.306e-02;6.443e-01;-1.255e-02;1.036e+00;1.051e+00;6.544e-01;2.730e-02;5.000e+01;-3.579e-03;1.312e-02;6.667e-01;-1.069e-10;1.040e+00;6.032e-01;-1.175e-02;5.000e+01;6.667e-01;1.585e-02;1.044e+00;5.000e+01;5.000e+01
