time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0444448220734306;0.750000701258;0.7180855181694515;0.399999680942;0.382978279453692;10.0;0.750446;0.417185;0.417185;0.750446;0.417185;0.711306;-0.395426;0.750181;0.416191;1.055024;0.8138291879209051
0.0;1.044443880792549;0.749999896035;0.7180853943688025;0.399999562895;0.3829785115802208;10.0;0.750446;0.417185;0.417185;0.750446;0.417184;0.711306;-0.395426;0.750181;0.416191;1.055024;0.8138291879209051
9e-06;1.0444407193254197;0.7499971174800001;0.7180849076474212;0.39999046386;0.3829709589629411;10.0;0.750446;0.417185;0.417185;0.750443;0.417176;0.711306;-0.395419;0.750178;0.416182;1.055021;0.8138257867609013
1.7e-05;1.044437895483499;0.749994851376;0.7180846794426267;0.399983505828;0.382965332412452;10.0;0.750446;0.417185;0.417185;0.750441;0.417167;0.711306;-0.395412;0.750176;0.416173;1.055018;0.8138223856468928
3.4e-05;1.044431572549394;0.749989294296;0.7180837060156289;0.399965307984;0.3829502271821494;10.0;0.750446;0.417185;0.417185;0.750435;0.417149;0.711306;-0.395397;0.750171;0.416156;1.055011;0.8138150977003314
6.8e-05;1.044418323027703;0.7499788705479999;0.7180828352128659;0.3999312884179999;0.3829225125605076;10.0;0.750446;0.417185;0.417185;0.750425;0.417114;0.711306;-0.395368;0.75016;0.416121;1.054997;0.8138010082692204
0.000136;1.044392427641066;0.7499592990839999;0.7180819002852287;0.399861581264;0.3828652627893462;10.0;0.750446;0.417185;0.417185;0.750405;0.417044;0.711306;-0.39531;0.75014;0.41605;1.05497;0.8137728317755515
0.000272;1.0443419157881195;0.749918803332;0.7180778555326573;0.39972569546;0.3827536646926062;10.0;0.750446;0.417185;0.417185;0.750365;0.416905;0.711306;-0.395196;0.7501;0.415912;1.054916;0.8137174595963884
0.000545;1.0442408921355264;0.749840411712;0.7180722545528146;0.39945599916;0.3825324234747137;10.0;0.750446;0.417185;0.417185;0.750286;0.416632;0.711307;-0.394972;0.750021;0.415639;1.054809;0.8136095679335391
0.00109;1.0440467845556538;0.7496906760779999;0.7180623389372998;0.3989403107209999;0.3821096110082738;10.0;0.750446;0.417185;0.417185;0.750137;0.416107;0.711307;-0.394544;0.749872;0.415114;1.054604;0.8134018786460971
