time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.780126;1.044e+00;6.667e-01;-9.556e-05;6.383e-01;-9.149e-05;1.044e+00;1.056e+00;6.478e-01;3.888e-02;5.000e+01;1.444e-05;9.556e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-8.600e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.786126;1.044e+00;6.667e-01;-7.778e-05;6.383e-01;-7.447e-05;1.044e+00;1.056e+00;6.478e-01;3.889e-02;5.000e+01;1.444e-05;7.778e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-7.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.790928;1.044e+00;6.667e-01;-6.333e-05;6.383e-01;-6.064e-05;1.044e+00;1.056e+00;6.478e-01;3.891e-02;5.000e+01;1.444e-05;6.333e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-5.700e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.797928;1.044e+00;6.667e-01;-4.444e-05;6.383e-01;-4.255e-05;1.044e+00;1.056e+00;6.478e-01;3.892e-02;5.000e+01;1.444e-05;4.444e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-4.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.802928;1.044e+00;6.667e-01;-3.111e-05;6.383e-01;-2.979e-05;1.044e+00;1.056e+00;6.478e-01;3.893e-02;5.000e+01;1.333e-05;3.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-2.800e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.806928;1.044e+00;6.667e-01;-2.111e-05;6.383e-01;-2.021e-05;1.044e+00;1.056e+00;6.478e-01;3.894e-02;5.000e+01;1.333e-05;2.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-1.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.810928;1.044e+00;6.667e-01;-1.222e-05;6.383e-01;-1.170e-05;1.044e+00;1.056e+00;6.478e-01;3.895e-02;5.000e+01;1.333e-05;1.222e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-1.100e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.815928;1.044e+00;6.667e-01;0.000e+00;6.383e-01;-0.000e+00;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;1.333e-05;0.000e+00;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-0.000e+00;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.820928;1.044e+00;6.667e-01;1.111e-05;6.383e-01;1.064e-05;1.044e+00;1.056e+00;6.478e-01;3.897e-02;5.000e+01;1.333e-05;-1.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.825928;1.044e+00;6.667e-01;2.111e-05;6.383e-01;2.021e-05;1.044e+00;1.056e+00;6.478e-01;3.898e-02;5.000e+01;1.222e-05;-2.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.831520;1.044e+00;6.667e-01;3.333e-05;6.383e-01;3.191e-05;1.044e+00;1.056e+00;6.478e-01;3.899e-02;5.000e+01;1.222e-05;-3.333e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;3.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.837520;1.044e+00;6.667e-01;4.444e-05;6.383e-01;4.255e-05;1.044e+00;1.056e+00;6.478e-01;3.900e-02;5.000e+01;1.222e-05;-4.444e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;4.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.842520;1.044e+00;6.667e-01;5.333e-05;6.383e-01;5.106e-05;1.044e+00;1.056e+00;6.478e-01;3.901e-02;5.000e+01;1.222e-05;-5.333e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;4.800e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.849520;1.044e+00;6.667e-01;6.556e-05;6.383e-01;6.276e-05;1.044e+00;1.056e+00;6.478e-01;3.902e-02;5.000e+01;1.111e-05;-6.556e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;5.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.850520;1.044e+00;6.667e-01;6.778e-05;6.383e-01;6.489e-05;1.044e+00;1.056e+00;6.478e-01;3.903e-02;5.000e+01;1.111e-05;-6.778e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;6.100e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.856520;1.044e+00;6.667e-01;7.667e-05;6.383e-01;7.340e-05;1.044e+00;1.056e+00;6.478e-01;3.903e-02;5.000e+01;1.111e-05;-7.667e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;6.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.863520;1.044e+00;6.667e-01;8.778e-05;6.383e-01;8.404e-05;1.044e+00;1.056e+00;6.478e-01;3.904e-02;5.000e+01;1.111e-05;-8.778e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;7.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.864520;1.044e+00;6.667e-01;8.889e-05;6.383e-01;8.510e-05;1.044e+00;1.056e+00;6.478e-01;3.905e-02;5.000e+01;1.111e-05;-8.889e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;8.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.865520;1.044e+00;6.667e-01;9.111e-05;6.383e-01;8.723e-05;1.045e+00;1.056e+00;6.478e-01;3.905e-02;5.000e+01;1.111e-05;-9.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;8.200e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.871520;1.044e+00;6.667e-01;9.889e-05;6.383e-01;9.468e-05;1.045e+00;1.056e+00;6.478e-01;3.905e-02;5.000e+01;1.111e-05;-9.889e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;8.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.875520;1.044e+00;6.667e-01;1.044e-04;6.383e-01;1.000e-04;1.045e+00;1.056e+00;6.478e-01;3.906e-02;5.000e+01;1.000e-05;-1.044e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;9.400e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.880520;1.044e+00;6.667e-01;1.100e-04;6.383e-01;1.053e-04;1.045e+00;1.056e+00;6.478e-01;3.906e-02;5.000e+01;1.000e-05;-1.100e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;9.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.885520;1.044e+00;6.667e-01;1.156e-04;6.383e-01;1.106e-04;1.045e+00;1.056e+00;6.477e-01;3.907e-02;5.000e+01;1.000e-05;-1.156e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.040e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.890520;1.044e+00;6.667e-01;1.211e-04;6.383e-01;1.160e-04;1.045e+00;1.056e+00;6.477e-01;3.908e-02;5.000e+01;1.000e-05;-1.211e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.090e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.900520;1.044e+00;6.667e-01;1.322e-04;6.383e-01;1.266e-04;1.045e+00;1.056e+00;6.477e-01;3.908e-02;5.000e+01;1.000e-05;-1.322e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.190e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.905520;1.044e+00;6.667e-01;1.367e-04;6.383e-01;1.308e-04;1.045e+00;1.056e+00;6.477e-01;3.909e-02;5.000e+01;8.889e-06;-1.367e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.230e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.912520;1.044e+00;6.667e-01;1.422e-04;6.383e-01;1.362e-04;1.045e+00;1.056e+00;6.477e-01;3.909e-02;5.000e+01;8.889e-06;-1.422e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.280e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.922520;1.044e+00;6.667e-01;1.500e-04;6.383e-01;1.436e-04;1.045e+00;1.056e+00;6.477e-01;3.910e-02;5.000e+01;8.889e-06;-1.500e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.350e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.927520;1.044e+00;6.667e-01;1.533e-04;6.383e-01;1.468e-04;1.045e+00;1.056e+00;6.477e-01;3.910e-02;5.000e+01;8.889e-06;-1.533e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.380e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.935520;1.044e+00;6.667e-01;1.578e-04;6.383e-01;1.511e-04;1.045e+00;1.056e+00;6.477e-01;3.911e-02;5.000e+01;8.889e-06;-1.578e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.420e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.943520;1.044e+00;6.667e-01;1.622e-04;6.383e-01;1.553e-04;1.045e+00;1.056e+00;6.477e-01;3.911e-02;5.000e+01;7.778e-06;-1.622e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.460e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.949520;1.044e+00;6.667e-01;1.644e-04;6.383e-01;1.574e-04;1.045e+00;1.056e+00;6.477e-01;3.911e-02;5.000e+01;7.778e-06;-1.644e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.480e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.950520;1.044e+00;6.667e-01;1.644e-04;6.383e-01;1.574e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;7.778e-06;-1.644e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.480e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.967520;1.044e+00;6.667e-01;1.711e-04;6.383e-01;1.638e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;7.778e-06;-1.711e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.540e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.977520;1.044e+00;6.667e-01;1.733e-04;6.383e-01;1.659e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;7.778e-06;-1.733e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.560e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
0.992520;1.044e+00;6.667e-01;1.744e-04;6.383e-01;1.670e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;7.778e-06;-1.744e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.570e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.014520;1.044e+00;6.667e-01;1.756e-04;6.383e-01;1.681e-04;1.045e+00;1.056e+00;6.477e-01;3.913e-02;5.000e+01;6.667e-06;-1.756e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.580e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.016520;1.044e+00;6.667e-01;1.744e-04;6.383e-01;1.670e-04;1.045e+00;1.056e+00;6.477e-01;3.913e-02;5.000e+01;6.667e-06;-1.744e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.570e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.034520;1.044e+00;6.667e-01;1.733e-04;6.383e-01;1.659e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;6.667e-06;-1.733e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.560e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.050520;1.044e+00;6.667e-01;1.700e-04;6.383e-01;1.628e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;6.667e-06;-1.700e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.530e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.059520;1.044e+00;6.667e-01;1.678e-04;6.383e-01;1.606e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;6.667e-06;-1.678e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.510e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.067520;1.044e+00;6.667e-01;1.644e-04;6.383e-01;1.574e-04;1.045e+00;1.056e+00;6.477e-01;3.912e-02;5.000e+01;6.667e-06;-1.644e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.480e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.077520;1.044e+00;6.667e-01;1.622e-04;6.383e-01;1.553e-04;1.045e+00;1.056e+00;6.477e-01;3.911e-02;5.000e+01;6.667e-06;-1.622e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.460e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.089520;1.044e+00;6.667e-01;1.578e-04;6.383e-01;1.511e-04;1.045e+00;1.056e+00;6.477e-01;3.911e-02;5.000e+01;6.667e-06;-1.578e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.420e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.095520;1.044e+00;6.667e-01;1.556e-04;6.383e-01;1.489e-04;1.045e+00;1.056e+00;6.477e-01;3.911e-02;5.000e+01;6.667e-06;-1.556e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.400e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.100520;1.044e+00;6.667e-01;1.533e-04;6.383e-01;1.468e-04;1.045e+00;1.056e+00;6.477e-01;3.910e-02;5.000e+01;6.667e-06;-1.533e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.380e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.116520;1.044e+00;6.667e-01;1.467e-04;6.383e-01;1.404e-04;1.045e+00;1.056e+00;6.477e-01;3.910e-02;5.000e+01;6.667e-06;-1.467e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.320e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.125520;1.044e+00;6.667e-01;1.422e-04;6.383e-01;1.362e-04;1.045e+00;1.056e+00;6.477e-01;3.910e-02;5.000e+01;6.667e-06;-1.422e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.280e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.144520;1.044e+00;6.667e-01;1.333e-04;6.383e-01;1.277e-04;1.045e+00;1.056e+00;6.477e-01;3.909e-02;5.000e+01;6.667e-06;-1.333e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.200e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.146520;1.044e+00;6.667e-01;1.322e-04;6.383e-01;1.266e-04;1.045e+00;1.056e+00;6.477e-01;3.909e-02;5.000e+01;6.667e-06;-1.322e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.190e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.167520;1.044e+00;6.667e-01;1.211e-04;6.383e-01;1.160e-04;1.045e+00;1.056e+00;6.478e-01;3.908e-02;5.000e+01;5.556e-06;-1.211e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.090e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.186520;1.044e+00;6.667e-01;1.111e-04;6.383e-01;1.064e-04;1.045e+00;1.056e+00;6.478e-01;3.907e-02;5.000e+01;5.556e-06;-1.111e-04;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.000e-04;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.207520;1.044e+00;6.667e-01;9.889e-05;6.383e-01;9.468e-05;1.045e+00;1.056e+00;6.478e-01;3.906e-02;5.000e+01;5.556e-06;-9.889e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;8.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.222520;1.044e+00;6.667e-01;9.111e-05;6.383e-01;8.723e-05;1.045e+00;1.056e+00;6.478e-01;3.905e-02;5.000e+01;5.556e-06;-9.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;8.200e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.223520;1.044e+00;6.667e-01;9.000e-05;6.383e-01;8.617e-05;1.044e+00;1.056e+00;6.478e-01;3.905e-02;5.000e+01;5.556e-06;-9.000e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;8.100e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.227520;1.044e+00;6.667e-01;8.778e-05;6.383e-01;8.404e-05;1.044e+00;1.056e+00;6.478e-01;3.905e-02;5.000e+01;5.556e-06;-8.778e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;7.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.245520;1.044e+00;6.667e-01;7.778e-05;6.383e-01;7.447e-05;1.044e+00;1.056e+00;6.478e-01;3.904e-02;5.000e+01;5.556e-06;-7.778e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;7.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.266520;1.044e+00;6.667e-01;6.667e-05;6.383e-01;6.383e-05;1.044e+00;1.056e+00;6.478e-01;3.903e-02;5.000e+01;5.556e-06;-6.667e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;6.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.287520;1.044e+00;6.667e-01;5.444e-05;6.383e-01;5.213e-05;1.044e+00;1.056e+00;6.478e-01;3.902e-02;5.000e+01;5.556e-06;-5.444e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;4.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.306520;1.044e+00;6.667e-01;4.444e-05;6.383e-01;4.255e-05;1.044e+00;1.056e+00;6.478e-01;3.901e-02;5.000e+01;4.444e-06;-4.444e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;4.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.328520;1.044e+00;6.667e-01;3.333e-05;6.383e-01;3.191e-05;1.044e+00;1.056e+00;6.478e-01;3.900e-02;5.000e+01;4.444e-06;-3.333e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;3.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.342520;1.044e+00;6.667e-01;2.556e-05;6.383e-01;2.447e-05;1.044e+00;1.056e+00;6.478e-01;3.899e-02;5.000e+01;4.444e-06;-2.556e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;2.300e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.350520;1.044e+00;6.667e-01;2.222e-05;6.383e-01;2.128e-05;1.044e+00;1.056e+00;6.478e-01;3.899e-02;5.000e+01;4.444e-06;-2.222e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;2.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.372520;1.044e+00;6.667e-01;1.111e-05;6.383e-01;1.064e-05;1.044e+00;1.056e+00;6.478e-01;3.898e-02;5.000e+01;4.444e-06;-1.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;1.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.397520;1.044e+00;6.667e-01;0.000e+00;6.383e-01;0.000e+00;1.044e+00;1.056e+00;6.478e-01;3.897e-02;5.000e+01;4.444e-06;-0.000e+00;6.667e-01;0.000e+00;1.044e+00;6.000e-01;0.000e+00;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.407520;1.044e+00;6.667e-01;-4.444e-06;6.383e-01;-4.255e-06;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;4.444e-06;4.444e-06;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-4.000e-06;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.424629;1.044e+00;6.667e-01;-1.111e-05;6.383e-01;-1.064e-05;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;4.444e-06;1.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-1.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.425629;1.044e+00;6.667e-01;-1.111e-05;6.383e-01;-1.064e-05;1.044e+00;1.056e+00;6.478e-01;3.895e-02;5.000e+01;4.444e-06;1.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-1.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.450629;1.044e+00;6.667e-01;-2.111e-05;6.383e-01;-2.021e-05;1.044e+00;1.056e+00;6.478e-01;3.895e-02;5.000e+01;4.444e-06;2.111e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-1.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.464629;1.044e+00;6.667e-01;-2.667e-05;6.383e-01;-2.553e-05;1.044e+00;1.056e+00;6.478e-01;3.894e-02;5.000e+01;4.444e-06;2.667e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-2.400e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.482629;1.044e+00;6.667e-01;-3.222e-05;6.383e-01;-3.085e-05;1.044e+00;1.056e+00;6.478e-01;3.894e-02;5.000e+01;3.333e-06;3.222e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-2.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.519690;1.044e+00;6.667e-01;-4.333e-05;6.383e-01;-4.149e-05;1.044e+00;1.056e+00;6.478e-01;3.893e-02;5.000e+01;3.333e-06;4.333e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-3.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.520690;1.044e+00;6.667e-01;-4.444e-05;6.383e-01;-4.255e-05;1.044e+00;1.056e+00;6.478e-01;3.892e-02;5.000e+01;3.333e-06;4.444e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-4.000e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.536690;1.044e+00;6.667e-01;-4.889e-05;6.383e-01;-4.681e-05;1.044e+00;1.056e+00;6.478e-01;3.892e-02;5.000e+01;3.333e-06;4.889e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-4.400e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.559690;1.044e+00;6.667e-01;-5.444e-05;6.383e-01;-5.213e-05;1.044e+00;1.056e+00;6.478e-01;3.892e-02;5.000e+01;3.333e-06;5.444e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-4.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.560690;1.044e+00;6.667e-01;-5.444e-05;6.383e-01;-5.213e-05;1.044e+00;1.056e+00;6.478e-01;3.891e-02;5.000e+01;3.333e-06;5.444e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-4.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
1.615690;1.044e+00;6.667e-01;-6.556e-05;6.383e-01;-6.277e-05;1.044e+00;1.056e+00;6.478e-01;3.891e-02;5.000e+01;3.333e-06;6.556e-05;6.667e-01;0.000e+00;1.044e+00;6.000e-01;-5.900e-05;1.000e+01;5.000e+01;6.667e-01;5.592e-03;1.044e+00;5.000e+01;5.000e+01
