time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.022e+00;3.984e-01;1.517e-01;3.897e-01;1.483e-01;1.041e+00;3.851e-01;1.597e-01;4.011e-01;1.663e-01;1.022e+00;1.594e-02;6.066e-03;4.218e-01;4.729e-01
0.000032;1.023e+00;3.986e-01;1.550e-01;3.897e-01;1.515e-01;1.042e+00;3.851e-01;1.629e-01;4.013e-01;1.697e-01;1.023e+00;1.595e-02;6.199e-03;4.218e-01;4.729e-01
0.000064;1.023e+00;3.988e-01;1.583e-01;3.898e-01;1.547e-01;1.043e+00;3.851e-01;1.660e-01;4.015e-01;1.731e-01;1.023e+00;1.595e-02;6.330e-03;4.218e-01;4.729e-01
0.000096;1.023e+00;3.990e-01;1.615e-01;3.899e-01;1.578e-01;1.043e+00;3.851e-01;1.691e-01;4.017e-01;1.764e-01;1.023e+00;1.596e-02;6.459e-03;4.218e-01;4.729e-01
0.000128;1.024e+00;3.992e-01;1.646e-01;3.900e-01;1.608e-01;1.044e+00;3.851e-01;1.721e-01;4.019e-01;1.797e-01;1.024e+00;1.597e-02;6.586e-03;4.218e-01;4.729e-01
0.000160;1.024e+00;3.994e-01;1.678e-01;3.900e-01;1.639e-01;1.044e+00;3.851e-01;1.752e-01;4.022e-01;1.829e-01;1.024e+00;1.598e-02;6.712e-03;4.218e-01;4.729e-01
0.000192;1.024e+00;3.996e-01;1.709e-01;3.901e-01;1.668e-01;1.045e+00;3.851e-01;1.781e-01;4.024e-01;1.861e-01;1.024e+00;1.598e-02;6.836e-03;4.218e-01;4.729e-01
0.000224;1.025e+00;3.998e-01;1.739e-01;3.902e-01;1.698e-01;1.045e+00;3.851e-01;1.810e-01;4.026e-01;1.892e-01;1.025e+00;1.599e-02;6.958e-03;4.218e-01;4.729e-01
0.000256;1.025e+00;4.000e-01;1.769e-01;3.903e-01;1.726e-01;1.046e+00;3.851e-01;1.839e-01;4.028e-01;1.923e-01;1.025e+00;1.600e-02;7.078e-03;4.218e-01;4.729e-01
0.000288;1.025e+00;4.002e-01;1.799e-01;3.904e-01;1.755e-01;1.046e+00;3.851e-01;1.867e-01;4.030e-01;1.954e-01;1.025e+00;1.601e-02;7.197e-03;4.218e-01;4.729e-01
0.000320;1.025e+00;4.004e-01;1.829e-01;3.904e-01;1.783e-01;1.047e+00;3.851e-01;1.895e-01;4.032e-01;1.984e-01;1.025e+00;1.602e-02;7.314e-03;4.218e-01;4.729e-01
0.000352;1.026e+00;4.006e-01;1.857e-01;3.905e-01;1.811e-01;1.047e+00;3.851e-01;1.923e-01;4.034e-01;2.014e-01;1.026e+00;1.602e-02;7.429e-03;4.218e-01;4.729e-01
0.000384;1.026e+00;4.007e-01;1.885e-01;3.906e-01;1.838e-01;1.048e+00;3.851e-01;1.950e-01;4.036e-01;2.043e-01;1.026e+00;1.603e-02;7.542e-03;4.218e-01;4.729e-01
0.000416;1.026e+00;4.009e-01;1.913e-01;3.906e-01;1.864e-01;1.048e+00;3.851e-01;1.976e-01;4.038e-01;2.072e-01;1.026e+00;1.604e-02;7.654e-03;4.218e-01;4.729e-01
0.000448;1.027e+00;4.011e-01;1.941e-01;3.907e-01;1.891e-01;1.049e+00;3.851e-01;2.002e-01;4.040e-01;2.100e-01;1.027e+00;1.604e-02;7.765e-03;4.218e-01;4.729e-01
0.000800;1.029e+00;4.029e-01;2.220e-01;3.915e-01;2.157e-01;1.054e+00;3.852e-01;2.266e-01;4.059e-01;2.388e-01;1.029e+00;1.612e-02;8.879e-03;4.218e-01;4.729e-01
0.000864;1.030e+00;4.032e-01;2.266e-01;3.916e-01;2.200e-01;1.055e+00;3.852e-01;2.310e-01;4.063e-01;2.436e-01;1.030e+00;1.613e-02;9.063e-03;4.218e-01;4.729e-01
0.001144;1.031e+00;4.044e-01;2.452e-01;3.921e-01;2.378e-01;1.058e+00;3.853e-01;2.486e-01;4.076e-01;2.630e-01;1.031e+00;1.618e-02;9.809e-03;4.218e-01;4.729e-01
