time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;-0.000e+00;8.332e-01;0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;0.000e+00;8.439e-01;5.863e-02
29.999994;1.000e+00;8.332e-01;-2.462e-07;8.332e-01;7.908e-08;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-3.939e-07;8.439e-01;5.863e-02
29.999995;4.606e-01;3.838e-01;-2.462e-07;8.332e-01;7.908e-08;4.785e-01;8.242e-01;1.225e-01;3.944e-01;5.862e-02;4.606e-01;1.535e-02;-3.939e-07;8.439e-01;5.863e-02
30.000002;4.606e-01;3.837e-01;-2.525e-05;8.330e-01;-5.420e-05;4.785e-01;8.239e-01;1.224e-01;3.942e-01;5.858e-02;4.606e-01;1.535e-02;-1.394e-06;8.439e-01;5.863e-02
30.000174;4.605e-01;3.812e-01;-4.752e-04;8.277e-01;-1.031e-03;4.782e-01;8.190e-01;1.200e-01;3.917e-01;5.740e-02;4.605e-01;1.525e-02;-1.939e-05;8.439e-01;5.863e-02
30.000222;4.605e-01;3.805e-01;-5.502e-04;8.263e-01;-1.194e-03;4.782e-01;8.176e-01;1.194e-01;3.909e-01;5.710e-02;4.605e-01;1.522e-02;-2.239e-05;8.439e-01;5.863e-02
30.000318;4.605e-01;3.792e-01;-7.002e-04;8.235e-01;-1.520e-03;4.780e-01;8.149e-01;1.183e-01;3.896e-01;5.657e-02;4.605e-01;1.517e-02;-2.839e-05;8.439e-01;5.863e-02
30.000382;4.605e-01;3.784e-01;-7.502e-04;8.216e-01;-1.629e-03;4.780e-01;8.131e-01;1.177e-01;3.886e-01;5.625e-02;4.605e-01;1.513e-02;-3.039e-05;8.439e-01;5.863e-02
30.000526;4.605e-01;3.764e-01;-8.002e-04;8.174e-01;-1.737e-03;4.778e-01;8.092e-01;1.164e-01;3.866e-01;5.563e-02;4.605e-01;1.506e-02;-3.238e-05;8.439e-01;5.863e-02
30.000574;4.605e-01;3.758e-01;-8.002e-04;8.161e-01;-1.737e-03;4.778e-01;8.078e-01;1.161e-01;3.860e-01;5.545e-02;4.605e-01;1.503e-02;-3.238e-05;8.439e-01;5.863e-02
