time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;-0.000e+00;8.332e-01;-0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-0.000e+00;8.439e-01;5.863e-02
29.999994;1.000e+00;8.332e-01;-0.000e+00;8.332e-01;-0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-0.000e+00;8.439e-01;5.863e-02
29.999995;3.148e-06;-1.556e-08;-0.000e+00;1.620e-07;0.000e+00;7.151e-02;1.482e-01;8.199e-01;1.060e-02;5.862e-02;4.333e-06;-1.160e-07;-0.000e+00;8.439e-01;5.863e-02
30.000000;3.148e-06;-1.542e-08;-0.000e+00;1.619e-07;0.000e+00;7.147e-02;1.483e-01;8.196e-01;1.060e-02;5.858e-02;4.333e-06;-1.159e-07;-0.000e+00;8.439e-01;5.863e-02
30.000572;3.169e-06;-3.095e-09;-0.000e+00;1.532e-07;0.000e+00;6.790e-02;1.410e-01;7.787e-01;9.575e-03;5.288e-02;4.323e-06;-1.058e-07;-0.000e+00;8.439e-01;5.863e-02
30.000663;3.173e-06;-1.135e-09;-0.000e+00;1.518e-07;0.000e+00;6.735e-02;1.396e-01;7.724e-01;9.400e-03;5.203e-02;4.322e-06;-1.042e-07;-0.000e+00;8.439e-01;5.863e-02
30.001006;3.186e-06;6.243e-09;-0.000e+00;1.466e-07;0.000e+00;6.534e-02;1.354e-01;7.491e-01;8.850e-03;4.895e-02;4.316e-06;-9.818e-08;-0.000e+00;8.439e-01;5.863e-02
30.001026;3.186e-06;6.636e-09;-0.000e+00;1.463e-07;0.000e+00;6.523e-02;1.353e-01;7.481e-01;8.825e-03;4.880e-02;4.316e-06;-9.783e-08;-0.000e+00;8.439e-01;5.863e-02
30.001154;3.192e-06;9.153e-09;-0.000e+00;1.444e-07;0.000e+00;6.450e-02;1.337e-01;7.395e-01;8.625e-03;4.770e-02;4.314e-06;-9.555e-08;-0.000e+00;8.439e-01;5.863e-02
30.002007;3.226e-06;2.591e-08;-0.000e+00;1.320e-07;0.000e+00;6.007e-02;1.244e-01;6.887e-01;7.475e-03;4.138e-02;4.299e-06;-8.038e-08;-0.000e+00;8.439e-01;5.863e-02
