time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-9.177e-10;8.332e-01;-3.994e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;6.158e-09;1.000e+01;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;5.149e-09;8.332e-01;1.947e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;8.554e-10;1.000e+01;8.333e-01;7.540e-04
29.999994000;2.222e-01;1.335e-01;-5.158e-01;6.011e-01;-2.322e+00;2.222e-01;8.333e-01;3.376e-03;2.222e-01;5.341e-03;-2.063e-02;1.000e+01;8.333e-01;7.540e-04
29.999994000;2.222e-01;1.335e-01;-5.158e-01;6.011e-01;-2.322e+00;2.222e-01;8.333e-01;3.376e-03;2.222e-01;5.341e-03;-2.063e-02;1.000e+01;8.333e-01;7.540e-04
29.999995000;2.222e-01;1.335e-01;-5.158e-01;6.009e-01;-2.322e+00;2.222e-01;8.332e-01;3.376e-03;2.222e-01;5.340e-03;-2.063e-02;1.000e+01;8.333e-01;7.540e-04
29.999998000;2.221e-01;1.335e-01;-5.158e-01;6.008e-01;-2.322e+00;2.222e-01;8.329e-01;3.376e-03;2.221e-01;5.339e-03;-2.063e-02;1.000e+01;8.333e-01;7.540e-04
30.000026000;2.221e-01;1.331e-01;-5.159e-01;5.992e-01;-2.322e+00;2.221e-01;8.313e-01;2.813e-03;2.221e-01;5.324e-03;-2.064e-02;1.000e+01;8.333e-01;7.540e-04
30.000588000;2.221e-01;1.260e-01;-5.171e-01;5.670e-01;-2.328e+00;2.221e-01;7.992e-01;-3.039e-03;2.221e-01;5.038e-03;-2.068e-02;1.000e+01;8.333e-01;7.540e-04
30.000908000;2.223e-01;1.221e-01;-5.181e-01;5.492e-01;-2.330e+00;2.223e-01;7.817e-01;-3.824e-03;2.223e-01;4.884e-03;-2.072e-02;1.000e+01;8.333e-01;7.540e-04
30.001690000;2.233e-01;1.135e-01;-5.211e-01;5.084e-01;-2.334e+00;2.233e-01;7.417e-01;2.351e-03;2.233e-01;4.540e-03;-2.084e-02;1.000e+01;8.333e-01;7.540e-04
30.003999000;2.315e-01;9.513e-02;-5.375e-01;4.110e-01;-2.322e+00;2.316e-01;6.526e-01;9.899e-02;2.315e-01;3.805e-03;-2.150e-02;1.000e+01;8.333e-01;7.540e-04
30.007980000;2.532e-01;7.670e-02;-5.744e-01;3.029e-01;-2.268e+00;2.536e-01;5.667e-01;3.800e-01;2.532e-01;3.068e-03;-2.297e-02;1.000e+01;8.333e-01;7.540e-04
30.009461000;2.600e-01;7.250e-02;-5.849e-01;2.788e-01;-2.250e+00;2.605e-01;5.495e-01;4.690e-01;2.600e-01;2.900e-03;-2.340e-02;1.000e+01;8.333e-01;7.540e-04
30.010374000;2.637e-01;7.047e-02;-5.906e-01;2.672e-01;-2.240e+00;2.643e-01;5.417e-01;5.181e-01;2.637e-01;2.819e-03;-2.362e-02;1.000e+01;8.333e-01;7.540e-04
30.012282000;2.705e-01;6.763e-02;-6.006e-01;2.500e-01;-2.220e+00;2.712e-01;5.314e-01;6.081e-01;2.705e-01;2.705e-03;-2.403e-02;1.000e+01;8.333e-01;7.540e-04
30.013690000;2.748e-01;6.655e-02;-6.068e-01;2.422e-01;-2.208e+00;2.755e-01;5.280e-01;6.649e-01;2.748e-01;2.662e-03;-2.427e-02;1.000e+01;8.333e-01;7.540e-04
30.014202000;2.762e-01;6.635e-02;-6.087e-01;2.402e-01;-2.204e+00;2.769e-01;5.276e-01;6.837e-01;2.762e-01;2.654e-03;-2.435e-02;1.000e+01;8.333e-01;7.540e-04
