time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;9.111e-01;1.024e+00;8.370e-01;-3.601e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;9.111e-01;1.024e+00;8.370e-01;-3.601e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990004000;1.044e+00;8.334e-01;-4.445e-01;7.979e-01;-4.255e-01;9.112e-01;1.024e+00;8.370e-01;-3.601e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990028000;1.045e+00;8.336e-01;-4.446e-01;7.979e-01;-4.255e-01;9.114e-01;1.024e+00;8.370e-01;-3.601e-01;1.045e+00;7.503e-01;-4.001e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990124000;1.046e+00;8.346e-01;-4.451e-01;7.979e-01;-4.255e-01;9.125e-01;1.026e+00;8.370e-01;-3.602e-01;1.046e+00;7.511e-01;-4.006e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.998e+01;4.998e+01
19.990380000;1.049e+00;8.372e-01;-4.464e-01;7.979e-01;-4.255e-01;9.154e-01;1.029e+00;8.369e-01;-3.603e-01;1.049e+00;7.535e-01;-4.018e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.996e+01;4.996e+01
19.991362000;1.062e+00;8.475e-01;-4.512e-01;7.981e-01;-4.249e-01;9.265e-01;1.041e+00;8.368e-01;-3.605e-01;1.062e+00;7.627e-01;-4.061e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.989e+01;4.989e+01
19.993717000;1.092e+00;8.720e-01;-4.614e-01;7.986e-01;-4.225e-01;9.535e-01;1.072e+00;8.363e-01;-3.598e-01;1.092e+00;7.848e-01;-4.152e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.986e+01;4.986e+01
19.994869000;1.107e+00;8.837e-01;-4.662e-01;7.986e-01;-4.212e-01;9.668e-01;1.086e+00;8.359e-01;-3.593e-01;1.107e+00;7.954e-01;-4.196e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.986e+01;4.986e+01
19.996252000;1.124e+00;8.975e-01;-4.720e-01;7.982e-01;-4.198e-01;9.827e-01;1.104e+00;8.351e-01;-3.589e-01;1.124e+00;8.077e-01;-4.248e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.986e+01;4.986e+01
19.996713000;1.130e+00;9.020e-01;-4.740e-01;7.981e-01;-4.194e-01;9.880e-01;1.110e+00;8.347e-01;-3.588e-01;1.130e+00;8.118e-01;-4.266e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
19.997633000;1.142e+00;9.108e-01;-4.780e-01;7.975e-01;-4.185e-01;9.986e-01;1.122e+00;8.339e-01;-3.586e-01;1.142e+00;8.197e-01;-4.302e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
19.998657000;1.155e+00;9.203e-01;-4.825e-01;7.967e-01;-4.177e-01;1.010e+00;1.135e+00;8.327e-01;-3.585e-01;1.155e+00;8.283e-01;-4.342e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
20.001020000;1.185e+00;9.411e-01;-4.935e-01;7.940e-01;-4.164e-01;1.037e+00;1.165e+00;8.292e-01;-3.590e-01;1.185e+00;8.470e-01;-4.442e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
20.004092000;1.225e+00;9.655e-01;-5.093e-01;7.884e-01;-4.159e-01;1.072e+00;1.204e+00;8.227e-01;-3.609e-01;1.225e+00;8.689e-01;-4.584e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
20.004604000;1.231e+00;9.692e-01;-5.121e-01;7.873e-01;-4.160e-01;1.077e+00;1.211e+00;8.215e-01;-3.613e-01;1.231e+00;8.723e-01;-4.609e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
20.006550000;1.256e+00;9.827e-01;-5.233e-01;7.825e-01;-4.166e-01;1.099e+00;1.235e+00;8.161e-01;-3.636e-01;1.256e+00;8.845e-01;-4.709e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
20.008268000;1.278e+00;9.936e-01;-5.347e-01;7.775e-01;-4.184e-01;1.117e+00;1.257e+00;8.108e-01;-3.667e-01;1.278e+00;8.942e-01;-4.812e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.987e+01;4.987e+01
20.009986000;1.300e+00;1.003e+00;-5.478e-01;7.720e-01;-4.214e-01;1.135e+00;1.279e+00;8.050e-01;-3.711e-01;1.300e+00;9.031e-01;-4.930e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.988e+01;4.988e+01
20.009996000;1.300e+00;1.004e+00;-5.479e-01;7.720e-01;-4.214e-01;1.136e+00;1.279e+00;8.049e-01;-3.711e-01;1.300e+00;9.032e-01;-4.931e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.988e+01;4.988e+01
20.009998000;1.300e+00;1.004e+00;-5.479e-01;7.719e-01;-4.214e-01;1.136e+00;1.279e+00;8.049e-01;-3.711e-01;1.300e+00;9.032e-01;-4.931e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.988e+01;4.988e+01
20.010004000;1.300e+00;1.004e+00;-5.479e-01;7.719e-01;-4.215e-01;1.136e+00;1.279e+00;8.049e-01;-3.712e-01;1.300e+00;9.032e-01;-4.931e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.988e+01;4.988e+01
20.010060000;1.300e+00;1.003e+00;-5.481e-01;7.717e-01;-4.216e-01;1.136e+00;1.279e+00;8.047e-01;-3.713e-01;1.300e+00;9.029e-01;-4.933e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.988e+01;4.988e+01
