time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-1.245e-09;7.979e-01;-2.504e-10;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;3.426e-09;1.000e+01;8.333e-01;-4.512e-09;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;-3.569e-09;7.979e-01;6.705e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;3.661e-09;1.000e+01;8.333e-01;-3.581e-09;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;-3.467e-09;7.979e-01;6.737e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;3.534e-09;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.000252000;1.044e+00;8.333e-01;-2.390e-09;7.979e-01;6.279e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;2.412e-09;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.001020000;1.044e+00;8.333e-01;2.220e-06;7.979e-01;2.134e-06;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;2.002e-06;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.002020000;1.044e+00;8.333e-01;8.887e-06;7.979e-01;8.517e-06;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;8.002e-06;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.005020000;1.044e+00;8.333e-01;4.778e-05;7.979e-01;4.575e-05;1.044e+00;1.059e+00;8.065e-01;5.739e-02;1.044e+00;7.500e-01;4.300e-05;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.006020000;1.044e+00;8.334e-01;6.667e-05;7.979e-01;6.384e-05;1.044e+00;1.059e+00;8.065e-01;5.741e-02;1.044e+00;7.500e-01;6.000e-05;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.007020000;1.044e+00;8.334e-01;8.778e-05;7.979e-01;8.404e-05;1.044e+00;1.059e+00;8.065e-01;5.743e-02;1.044e+00;7.500e-01;7.900e-05;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.008020000;1.044e+00;8.334e-01;1.111e-04;7.979e-01;1.064e-04;1.045e+00;1.059e+00;8.065e-01;5.745e-02;1.044e+00;7.500e-01;1.000e-04;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.009020000;1.044e+00;8.334e-01;1.367e-04;7.979e-01;1.308e-04;1.045e+00;1.060e+00;8.065e-01;5.747e-02;1.044e+00;7.500e-01;1.230e-04;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.010020000;1.044e+00;8.334e-01;1.633e-04;7.979e-01;1.564e-04;1.045e+00;1.060e+00;8.065e-01;5.750e-02;1.044e+00;7.500e-01;1.470e-04;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
20.011020000;1.045e+00;8.334e-01;1.922e-04;7.979e-01;1.840e-04;1.045e+00;1.060e+00;8.065e-01;5.752e-02;1.045e+00;7.501e-01;1.730e-04;1.000e+01;8.333e-01;8.333e-02;1.044e+00;5.000e+01;5.000e+01
