time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu
23.057794000;1.078e+00;8.333e-01;8.182e-02;7.731e-01;7.592e-02;1.078e+00;3.333e-02;3.273e-03;1.000e+01;8.333e-01
23.091794000;1.078e+00;8.333e-01;8.215e-02;7.731e-01;7.621e-02;1.078e+00;3.333e-02;3.286e-03;1.000e+01;8.333e-01
23.092794000;1.078e+00;8.333e-01;8.217e-02;7.730e-01;7.623e-02;1.078e+00;3.333e-02;3.287e-03;1.000e+01;8.333e-01
23.134794000;1.078e+00;8.333e-01;8.260e-02;7.730e-01;7.662e-02;1.078e+00;3.333e-02;3.304e-03;1.000e+01;8.333e-01
23.135794000;1.078e+00;8.333e-01;8.260e-02;7.729e-01;7.662e-02;1.078e+00;3.333e-02;3.304e-03;1.000e+01;8.333e-01
23.170794000;1.078e+00;8.333e-01;8.295e-02;7.729e-01;7.693e-02;1.078e+00;3.333e-02;3.318e-03;1.000e+01;8.333e-01
23.171794000;1.078e+00;8.333e-01;8.297e-02;7.728e-01;7.695e-02;1.078e+00;3.333e-02;3.319e-03;1.000e+01;8.333e-01
23.206794000;1.078e+00;8.333e-01;8.332e-02;7.728e-01;7.727e-02;1.078e+00;3.333e-02;3.333e-03;1.000e+01;8.333e-01
23.207794000;1.078e+00;8.333e-01;8.332e-02;7.727e-01;7.727e-02;1.078e+00;3.333e-02;3.333e-03;1.000e+01;8.333e-01
23.226794000;1.078e+00;8.333e-01;8.352e-02;7.727e-01;7.745e-02;1.078e+00;3.333e-02;3.341e-03;1.000e+01;8.333e-01
23.234794000;1.078e+00;8.333e-01;8.360e-02;7.727e-01;7.752e-02;1.078e+00;3.333e-02;3.344e-03;1.000e+01;8.333e-01
23.235794000;1.079e+00;8.333e-01;8.360e-02;7.727e-01;7.751e-02;1.079e+00;3.333e-02;3.344e-03;1.000e+01;8.333e-01
23.242794000;1.079e+00;8.333e-01;8.367e-02;7.727e-01;7.758e-02;1.079e+00;3.333e-02;3.347e-03;1.000e+01;8.333e-01
23.243794000;1.079e+00;8.333e-01;8.367e-02;7.726e-01;7.758e-02;1.079e+00;3.333e-02;3.347e-03;1.000e+01;8.333e-01
23.278794000;1.079e+00;8.333e-01;8.403e-02;7.726e-01;7.790e-02;1.079e+00;3.333e-02;3.361e-03;1.000e+01;8.333e-01
23.279794000;1.079e+00;8.333e-01;8.403e-02;7.725e-01;7.790e-02;1.079e+00;3.333e-02;3.361e-03;1.000e+01;8.333e-01
23.306794000;1.079e+00;8.333e-01;8.430e-02;7.725e-01;7.814e-02;1.079e+00;3.333e-02;3.372e-03;1.000e+01;8.333e-01
23.307794000;1.079e+00;8.333e-01;8.430e-02;7.724e-01;7.814e-02;1.079e+00;3.333e-02;3.372e-03;1.000e+01;8.333e-01
23.308794000;1.079e+00;8.333e-01;8.432e-02;7.724e-01;7.817e-02;1.079e+00;3.333e-02;3.373e-03;1.000e+01;8.333e-01
23.342794000;1.079e+00;8.333e-01;8.465e-02;7.724e-01;7.846e-02;1.079e+00;3.333e-02;3.386e-03;1.000e+01;8.333e-01
23.343794000;1.079e+00;8.333e-01;8.465e-02;7.723e-01;7.846e-02;1.079e+00;3.333e-02;3.386e-03;1.000e+01;8.333e-01
23.360794000;1.079e+00;8.333e-01;8.483e-02;7.723e-01;7.862e-02;1.079e+00;3.333e-02;3.393e-03;1.000e+01;8.333e-01
23.371794000;1.079e+00;8.333e-01;8.493e-02;7.723e-01;7.871e-02;1.079e+00;3.333e-02;3.397e-03;1.000e+01;8.333e-01
23.372794000;1.079e+00;8.333e-01;8.493e-02;7.722e-01;7.871e-02;1.079e+00;3.333e-02;3.397e-03;1.000e+01;8.333e-01
23.408794000;1.079e+00;8.333e-01;8.528e-02;7.722e-01;7.902e-02;1.079e+00;3.333e-02;3.411e-03;1.000e+01;8.333e-01
23.409794000;1.079e+00;8.333e-01;8.528e-02;7.721e-01;7.902e-02;1.079e+00;3.333e-02;3.411e-03;1.000e+01;8.333e-01
23.445794000;1.079e+00;8.333e-01;8.563e-02;7.721e-01;7.933e-02;1.079e+00;3.333e-02;3.425e-03;1.000e+01;8.333e-01
23.446794000;1.079e+00;8.333e-01;8.563e-02;7.720e-01;7.933e-02;1.079e+00;3.333e-02;3.425e-03;1.000e+01;8.333e-01
23.460794000;1.079e+00;8.333e-01;8.575e-02;7.720e-01;7.945e-02;1.079e+00;3.333e-02;3.430e-03;1.000e+01;8.333e-01
23.461794000;1.079e+00;8.332e-01;8.578e-02;7.720e-01;7.947e-02;1.079e+00;3.333e-02;3.431e-03;1.000e+01;8.333e-01
23.475794000;1.079e+00;8.332e-01;8.590e-02;7.720e-01;7.958e-02;1.079e+00;3.333e-02;3.436e-03;1.000e+01;8.333e-01
23.476794000;1.079e+00;8.332e-01;8.590e-02;7.719e-01;7.958e-02;1.079e+00;3.333e-02;3.436e-03;1.000e+01;8.333e-01
23.500794000;1.079e+00;8.332e-01;8.613e-02;7.719e-01;7.978e-02;1.079e+00;3.333e-02;3.445e-03;1.000e+01;8.333e-01
23.501794000;1.080e+00;8.332e-01;8.615e-02;7.719e-01;7.981e-02;1.080e+00;3.333e-02;3.446e-03;1.000e+01;8.333e-01
23.513794000;1.080e+00;8.332e-01;8.625e-02;7.719e-01;7.989e-02;1.080e+00;3.333e-02;3.450e-03;1.000e+01;8.333e-01
23.514794000;1.080e+00;8.332e-01;8.628e-02;7.718e-01;7.992e-02;1.080e+00;3.333e-02;3.451e-03;1.000e+01;8.333e-01
23.531794000;1.080e+00;8.332e-01;8.643e-02;7.718e-01;8.005e-02;1.080e+00;3.333e-02;3.457e-03;1.000e+01;8.333e-01
23.532794000;1.080e+00;8.333e-01;8.643e-02;7.718e-01;8.005e-02;1.080e+00;3.333e-02;3.457e-03;1.000e+01;8.333e-01
23.561794000;1.080e+00;8.333e-01;8.670e-02;7.718e-01;8.030e-02;1.080e+00;3.333e-02;3.468e-03;1.000e+01;8.333e-01
23.562794000;1.080e+00;8.333e-01;8.670e-02;7.717e-01;8.030e-02;1.080e+00;3.333e-02;3.468e-03;1.000e+01;8.333e-01
23.600794000;1.080e+00;8.333e-01;8.705e-02;7.717e-01;8.061e-02;1.080e+00;3.333e-02;3.482e-03;1.000e+01;8.333e-01
23.601794000;1.080e+00;8.333e-01;8.707e-02;7.716e-01;8.064e-02;1.080e+00;3.333e-02;3.483e-03;1.000e+01;8.333e-01
23.639794000;1.080e+00;8.333e-01;8.740e-02;7.716e-01;8.093e-02;1.080e+00;3.333e-02;3.496e-03;1.000e+01;8.333e-01
23.640794000;1.080e+00;8.333e-01;8.743e-02;7.715e-01;8.095e-02;1.080e+00;3.333e-02;3.497e-03;1.000e+01;8.333e-01
23.645794000;1.080e+00;8.333e-01;8.747e-02;7.715e-01;8.099e-02;1.080e+00;3.333e-02;3.499e-03;1.000e+01;8.333e-01
23.646794000;1.080e+00;8.333e-01;8.747e-02;7.716e-01;8.099e-02;1.080e+00;3.333e-02;3.499e-03;1.000e+01;8.333e-01
23.648794000;1.080e+00;8.333e-01;8.750e-02;7.716e-01;8.102e-02;1.080e+00;3.333e-02;3.500e-03;1.000e+01;8.333e-01
23.649794000;1.080e+00;8.333e-01;8.750e-02;7.715e-01;8.102e-02;1.080e+00;3.333e-02;3.500e-03;1.000e+01;8.333e-01
23.681794000;1.080e+00;8.333e-01;8.780e-02;7.715e-01;8.129e-02;1.080e+00;3.333e-02;3.512e-03;1.000e+01;8.333e-01
23.688794000;1.080e+00;8.333e-01;8.785e-02;7.715e-01;8.133e-02;1.080e+00;3.333e-02;3.514e-03;1.000e+01;8.333e-01
23.689794000;1.080e+00;8.333e-01;8.785e-02;7.714e-01;8.133e-02;1.080e+00;3.333e-02;3.514e-03;1.000e+01;8.333e-01
23.728794000;1.080e+00;8.333e-01;8.820e-02;7.714e-01;8.164e-02;1.080e+00;3.333e-02;3.528e-03;1.000e+01;8.333e-01
23.729794000;1.080e+00;8.333e-01;8.822e-02;7.713e-01;8.167e-02;1.080e+00;3.333e-02;3.529e-03;1.000e+01;8.333e-01
23.734794000;1.080e+00;8.333e-01;8.827e-02;7.713e-01;8.171e-02;1.080e+00;3.333e-02;3.531e-03;1.000e+01;8.333e-01
23.769794000;1.080e+00;8.333e-01;8.858e-02;7.713e-01;8.198e-02;1.080e+00;3.333e-02;3.543e-03;1.000e+01;8.333e-01
23.770794000;1.080e+00;8.333e-01;8.858e-02;7.712e-01;8.198e-02;1.080e+00;3.333e-02;3.543e-03;1.000e+01;8.333e-01
23.782794000;1.080e+00;8.333e-01;8.867e-02;7.712e-01;8.207e-02;1.080e+00;3.333e-02;3.547e-03;1.000e+01;8.333e-01
23.783794000;1.081e+00;8.333e-01;8.870e-02;7.712e-01;8.209e-02;1.081e+00;3.333e-02;3.548e-03;1.000e+01;8.333e-01
23.810794000;1.081e+00;8.333e-01;8.892e-02;7.712e-01;8.229e-02;1.081e+00;3.333e-02;3.557e-03;1.000e+01;8.333e-01
23.811794000;1.081e+00;8.333e-01;8.895e-02;7.711e-01;8.232e-02;1.081e+00;3.333e-02;3.558e-03;1.000e+01;8.333e-01
23.825794000;1.081e+00;8.333e-01;8.908e-02;7.711e-01;8.243e-02;1.081e+00;3.333e-02;3.563e-03;1.000e+01;8.333e-01
23.851794000;1.081e+00;8.333e-01;8.930e-02;7.711e-01;8.263e-02;1.081e+00;3.333e-02;3.572e-03;1.000e+01;8.333e-01
23.852794000;1.081e+00;8.333e-01;8.930e-02;7.710e-01;8.263e-02;1.081e+00;3.333e-02;3.572e-03;1.000e+01;8.333e-01
23.890794000;1.081e+00;8.333e-01;8.962e-02;7.710e-01;8.292e-02;1.081e+00;3.333e-02;3.585e-03;1.000e+01;8.333e-01
23.891794000;1.081e+00;8.333e-01;8.962e-02;7.709e-01;8.292e-02;1.081e+00;3.333e-02;3.585e-03;1.000e+01;8.333e-01
23.924794000;1.081e+00;8.333e-01;8.993e-02;7.709e-01;8.319e-02;1.081e+00;3.333e-02;3.597e-03;1.000e+01;8.333e-01
23.925794000;1.081e+00;8.333e-01;8.993e-02;7.708e-01;8.319e-02;1.081e+00;3.333e-02;3.597e-03;1.000e+01;8.333e-01
23.966794000;1.081e+00;8.333e-01;9.028e-02;7.708e-01;8.350e-02;1.081e+00;3.333e-02;3.611e-03;1.000e+01;8.333e-01
23.967794000;1.081e+00;8.333e-01;9.028e-02;7.707e-01;8.350e-02;1.081e+00;3.333e-02;3.611e-03;1.000e+01;8.333e-01
23.992794000;1.081e+00;8.333e-01;9.050e-02;7.707e-01;8.370e-02;1.081e+00;3.333e-02;3.620e-03;1.000e+01;8.333e-01
23.993794000;1.081e+00;8.332e-01;9.050e-02;7.707e-01;8.370e-02;1.081e+00;3.333e-02;3.620e-03;1.000e+01;8.333e-01
23.999794000;1.081e+00;8.332e-01;9.055e-02;7.707e-01;8.375e-02;1.081e+00;3.333e-02;3.622e-03;1.000e+01;8.333e-01
24.000794000;1.081e+00;8.332e-01;9.055e-02;7.706e-01;8.375e-02;1.081e+00;3.333e-02;3.622e-03;1.000e+01;8.333e-01
24.042794000;1.081e+00;8.332e-01;9.090e-02;7.706e-01;8.406e-02;1.081e+00;3.333e-02;3.636e-03;1.000e+01;8.333e-01
24.043794000;1.081e+00;8.332e-01;9.093e-02;7.705e-01;8.408e-02;1.081e+00;3.333e-02;3.637e-03;1.000e+01;8.333e-01
24.082794000;1.081e+00;8.332e-01;9.125e-02;7.705e-01;8.437e-02;1.081e+00;3.333e-02;3.650e-03;1.000e+01;8.333e-01
24.083794000;1.082e+00;8.332e-01;9.125e-02;7.705e-01;8.437e-02;1.082e+00;3.333e-02;3.650e-03;1.000e+01;8.333e-01
24.085794000;1.082e+00;8.332e-01;9.128e-02;7.705e-01;8.440e-02;1.082e+00;3.333e-02;3.651e-03;1.000e+01;8.333e-01
24.086794000;1.082e+00;8.332e-01;9.128e-02;7.704e-01;8.440e-02;1.082e+00;3.333e-02;3.651e-03;1.000e+01;8.333e-01
24.129794000;1.082e+00;8.332e-01;9.162e-02;7.704e-01;8.471e-02;1.082e+00;3.333e-02;3.665e-03;1.000e+01;8.333e-01
24.130794000;1.082e+00;8.332e-01;9.162e-02;7.703e-01;8.471e-02;1.082e+00;3.333e-02;3.665e-03;1.000e+01;8.333e-01
24.146794000;1.082e+00;8.332e-01;9.177e-02;7.703e-01;8.484e-02;1.082e+00;3.333e-02;3.671e-03;1.000e+01;8.333e-01
24.147794000;1.082e+00;8.333e-01;9.177e-02;7.703e-01;8.484e-02;1.082e+00;3.333e-02;3.671e-03;1.000e+01;8.333e-01
24.184794000;1.082e+00;8.333e-01;9.208e-02;7.703e-01;8.511e-02;1.082e+00;3.333e-02;3.683e-03;1.000e+01;8.333e-01
24.185794000;1.082e+00;8.333e-01;9.208e-02;7.702e-01;8.511e-02;1.082e+00;3.333e-02;3.683e-03;1.000e+01;8.333e-01
24.214794000;1.082e+00;8.333e-01;9.233e-02;7.702e-01;8.533e-02;1.082e+00;3.333e-02;3.693e-03;1.000e+01;8.333e-01
24.229794000;1.082e+00;8.333e-01;9.243e-02;7.702e-01;8.542e-02;1.082e+00;3.333e-02;3.697e-03;1.000e+01;8.333e-01
24.230794000;1.082e+00;8.333e-01;9.245e-02;7.701e-01;8.545e-02;1.082e+00;3.333e-02;3.698e-03;1.000e+01;8.333e-01
24.264794000;1.082e+00;8.333e-01;9.273e-02;7.701e-01;8.569e-02;1.082e+00;3.333e-02;3.709e-03;1.000e+01;8.333e-01
24.274794000;1.082e+00;8.333e-01;9.280e-02;7.701e-01;8.576e-02;1.082e+00;3.333e-02;3.712e-03;1.000e+01;8.333e-01
24.275794000;1.082e+00;8.333e-01;9.280e-02;7.700e-01;8.576e-02;1.082e+00;3.333e-02;3.712e-03;1.000e+01;8.333e-01
24.286794000;1.082e+00;8.333e-01;9.287e-02;7.700e-01;8.583e-02;1.082e+00;3.333e-02;3.715e-03;1.000e+01;8.333e-01
24.331794000;1.082e+00;8.333e-01;9.325e-02;7.700e-01;8.616e-02;1.082e+00;3.333e-02;3.730e-03;1.000e+01;8.333e-01
24.332794000;1.082e+00;8.333e-01;9.325e-02;7.699e-01;8.616e-02;1.082e+00;3.333e-02;3.730e-03;1.000e+01;8.333e-01
24.377794000;1.082e+00;8.333e-01;9.360e-02;7.699e-01;8.647e-02;1.082e+00;3.333e-02;3.744e-03;1.000e+01;8.333e-01
24.378794000;1.082e+00;8.333e-01;9.360e-02;7.698e-01;8.647e-02;1.082e+00;3.333e-02;3.744e-03;1.000e+01;8.333e-01
24.403794000;1.082e+00;8.333e-01;9.380e-02;7.698e-01;8.665e-02;1.082e+00;3.333e-02;3.752e-03;1.000e+01;8.333e-01
24.404794000;1.083e+00;8.333e-01;9.380e-02;7.698e-01;8.665e-02;1.083e+00;3.333e-02;3.752e-03;1.000e+01;8.333e-01
24.412794000;1.083e+00;8.333e-01;9.388e-02;7.698e-01;8.672e-02;1.083e+00;3.333e-02;3.755e-03;1.000e+01;8.333e-01
24.413794000;1.083e+00;8.333e-01;9.388e-02;7.697e-01;8.672e-02;1.083e+00;3.333e-02;3.755e-03;1.000e+01;8.333e-01
24.459794000;1.083e+00;8.333e-01;9.423e-02;7.697e-01;8.703e-02;1.083e+00;3.333e-02;3.769e-03;1.000e+01;8.333e-01
24.460794000;1.083e+00;8.333e-01;9.425e-02;7.696e-01;8.705e-02;1.083e+00;3.333e-02;3.770e-03;1.000e+01;8.333e-01
24.507794000;1.083e+00;8.333e-01;9.460e-02;7.696e-01;8.737e-02;1.083e+00;3.333e-02;3.784e-03;1.000e+01;8.333e-01
24.508794000;1.083e+00;8.333e-01;9.460e-02;7.695e-01;8.737e-02;1.083e+00;3.333e-02;3.784e-03;1.000e+01;8.333e-01
24.526794000;1.083e+00;8.333e-01;9.472e-02;7.695e-01;8.748e-02;1.083e+00;3.333e-02;3.789e-03;1.000e+01;8.333e-01
24.527794000;1.083e+00;8.332e-01;9.475e-02;7.695e-01;8.750e-02;1.083e+00;3.333e-02;3.790e-03;1.000e+01;8.333e-01
24.544794000;1.083e+00;8.332e-01;9.488e-02;7.695e-01;8.761e-02;1.083e+00;3.333e-02;3.795e-03;1.000e+01;8.333e-01
24.545794000;1.083e+00;8.332e-01;9.488e-02;7.694e-01;8.761e-02;1.083e+00;3.333e-02;3.795e-03;1.000e+01;8.333e-01
24.592794000;1.083e+00;8.332e-01;9.523e-02;7.694e-01;8.792e-02;1.083e+00;3.333e-02;3.809e-03;1.000e+01;8.333e-01
24.593794000;1.083e+00;8.332e-01;9.523e-02;7.693e-01;8.792e-02;1.083e+00;3.333e-02;3.809e-03;1.000e+01;8.333e-01
24.610794000;1.083e+00;8.332e-01;9.538e-02;7.693e-01;8.806e-02;1.083e+00;3.333e-02;3.815e-03;1.000e+01;8.333e-01
24.641794000;1.083e+00;8.332e-01;9.560e-02;7.693e-01;8.826e-02;1.083e+00;3.333e-02;3.824e-03;1.000e+01;8.333e-01
24.642794000;1.083e+00;8.332e-01;9.560e-02;7.692e-01;8.826e-02;1.083e+00;3.333e-02;3.824e-03;1.000e+01;8.333e-01
24.644794000;1.083e+00;8.332e-01;9.563e-02;7.692e-01;8.828e-02;1.083e+00;3.333e-02;3.825e-03;1.000e+01;8.333e-01
24.691794000;1.083e+00;8.332e-01;9.595e-02;7.692e-01;8.857e-02;1.083e+00;3.333e-02;3.838e-03;1.000e+01;8.333e-01
24.692794000;1.083e+00;8.332e-01;9.598e-02;7.691e-01;8.859e-02;1.083e+00;3.333e-02;3.839e-03;1.000e+01;8.333e-01
24.741794000;1.083e+00;8.332e-01;9.633e-02;7.691e-01;8.890e-02;1.083e+00;3.333e-02;3.853e-03;1.000e+01;8.333e-01
24.742794000;1.083e+00;8.332e-01;9.633e-02;7.690e-01;8.890e-02;1.083e+00;3.333e-02;3.853e-03;1.000e+01;8.333e-01
24.748794000;1.083e+00;8.332e-01;9.638e-02;7.690e-01;8.895e-02;1.083e+00;3.333e-02;3.855e-03;1.000e+01;8.333e-01
24.749794000;1.084e+00;8.332e-01;9.638e-02;7.690e-01;8.895e-02;1.084e+00;3.333e-02;3.855e-03;1.000e+01;8.333e-01
24.763794000;1.084e+00;8.332e-01;9.648e-02;7.690e-01;8.904e-02;1.084e+00;3.333e-02;3.859e-03;1.000e+01;8.333e-01
24.764794000;1.084e+00;8.333e-01;9.648e-02;7.690e-01;8.904e-02;1.084e+00;3.333e-02;3.859e-03;1.000e+01;8.333e-01
24.804794000;1.084e+00;8.333e-01;9.677e-02;7.690e-01;8.930e-02;1.084e+00;3.333e-02;3.871e-03;1.000e+01;8.333e-01
24.805794000;1.084e+00;8.333e-01;9.677e-02;7.689e-01;8.930e-02;1.084e+00;3.333e-02;3.871e-03;1.000e+01;8.333e-01
24.855794000;1.084e+00;8.333e-01;9.713e-02;7.689e-01;8.962e-02;1.084e+00;3.333e-02;3.885e-03;1.000e+01;8.333e-01
24.856794000;1.084e+00;8.333e-01;9.713e-02;7.688e-01;8.962e-02;1.084e+00;3.333e-02;3.885e-03;1.000e+01;8.333e-01
24.907794000;1.084e+00;8.333e-01;9.750e-02;7.688e-01;8.995e-02;1.084e+00;3.333e-02;3.900e-03;1.000e+01;8.333e-01
24.908794000;1.084e+00;8.333e-01;9.750e-02;7.687e-01;8.995e-02;1.084e+00;3.333e-02;3.900e-03;1.000e+01;8.333e-01
24.959794000;1.084e+00;8.333e-01;9.785e-02;7.687e-01;9.026e-02;1.084e+00;3.333e-02;3.914e-03;1.000e+01;8.333e-01
24.960794000;1.084e+00;8.333e-01;9.785e-02;7.686e-01;9.026e-02;1.084e+00;3.333e-02;3.914e-03;1.000e+01;8.333e-01
25.013794000;1.084e+00;8.333e-01;9.823e-02;7.686e-01;9.060e-02;1.084e+00;3.333e-02;3.929e-03;1.000e+01;8.333e-01
25.014794000;1.084e+00;8.333e-01;9.823e-02;7.685e-01;9.060e-02;1.084e+00;3.333e-02;3.929e-03;1.000e+01;8.333e-01
25.052794000;1.084e+00;8.333e-01;9.847e-02;7.685e-01;9.082e-02;1.084e+00;3.333e-02;3.939e-03;1.000e+01;8.333e-01
25.053794000;1.084e+00;8.332e-01;9.850e-02;7.685e-01;9.084e-02;1.084e+00;3.333e-02;3.940e-03;1.000e+01;8.333e-01
25.054794000;1.084e+00;8.332e-01;9.850e-02;7.685e-01;9.084e-02;1.084e+00;3.333e-02;3.940e-03;1.000e+01;8.333e-01
25.055794000;1.084e+00;8.332e-01;9.850e-02;7.684e-01;9.084e-02;1.084e+00;3.333e-02;3.940e-03;1.000e+01;8.333e-01
25.079794000;1.084e+00;8.332e-01;9.867e-02;7.684e-01;9.100e-02;1.084e+00;3.333e-02;3.947e-03;1.000e+01;8.333e-01
25.108794000;1.084e+00;8.332e-01;9.885e-02;7.684e-01;9.115e-02;1.084e+00;3.333e-02;3.954e-03;1.000e+01;8.333e-01
25.109794000;1.084e+00;8.332e-01;9.888e-02;7.683e-01;9.117e-02;1.084e+00;3.333e-02;3.955e-03;1.000e+01;8.333e-01
25.120794000;1.084e+00;8.332e-01;9.892e-02;7.683e-01;9.122e-02;1.084e+00;3.333e-02;3.957e-03;1.000e+01;8.333e-01
25.121794000;1.085e+00;8.332e-01;9.895e-02;7.683e-01;9.124e-02;1.085e+00;3.333e-02;3.958e-03;1.000e+01;8.333e-01
25.139794000;1.085e+00;8.332e-01;9.908e-02;7.683e-01;9.135e-02;1.085e+00;3.333e-02;3.963e-03;1.000e+01;8.333e-01
25.162794000;1.085e+00;8.332e-01;9.923e-02;7.683e-01;9.148e-02;1.085e+00;3.333e-02;3.969e-03;1.000e+01;8.333e-01
25.163794000;1.085e+00;8.332e-01;9.923e-02;7.682e-01;9.148e-02;1.085e+00;3.333e-02;3.969e-03;1.000e+01;8.333e-01
25.218794000;1.085e+00;8.332e-01;9.958e-02;7.682e-01;9.180e-02;1.085e+00;3.333e-02;3.983e-03;1.000e+01;8.333e-01
25.219794000;1.085e+00;8.332e-01;9.958e-02;7.681e-01;9.180e-02;1.085e+00;3.333e-02;3.983e-03;1.000e+01;8.333e-01
25.274794000;1.085e+00;8.332e-01;9.995e-02;7.681e-01;9.213e-02;1.085e+00;3.333e-02;3.998e-03;1.000e+01;8.333e-01
25.275794000;1.085e+00;8.332e-01;9.995e-02;7.680e-01;9.213e-02;1.085e+00;3.333e-02;3.998e-03;1.000e+01;8.333e-01
25.289794000;1.085e+00;8.332e-01;1.001e-01;7.680e-01;9.222e-02;1.085e+00;3.333e-02;4.002e-03;1.000e+01;8.333e-01
25.331794000;1.085e+00;8.332e-01;1.003e-01;7.680e-01;9.244e-02;1.085e+00;3.333e-02;4.012e-03;1.000e+01;8.333e-01
25.332794000;1.085e+00;8.332e-01;1.003e-01;7.679e-01;9.246e-02;1.085e+00;3.333e-02;4.013e-03;1.000e+01;8.333e-01
25.389794000;1.085e+00;8.332e-01;1.007e-01;7.679e-01;9.277e-02;1.085e+00;3.333e-02;4.027e-03;1.000e+01;8.333e-01
25.390794000;1.085e+00;8.332e-01;1.007e-01;7.678e-01;9.277e-02;1.085e+00;3.333e-02;4.027e-03;1.000e+01;8.333e-01
25.400794000;1.085e+00;8.332e-01;1.007e-01;7.678e-01;9.284e-02;1.085e+00;3.333e-02;4.030e-03;1.000e+01;8.333e-01
25.401794000;1.085e+00;8.333e-01;1.007e-01;7.679e-01;9.284e-02;1.085e+00;3.333e-02;4.030e-03;1.000e+01;8.333e-01
25.403794000;1.085e+00;8.333e-01;1.007e-01;7.679e-01;9.284e-02;1.085e+00;3.333e-02;4.030e-03;1.000e+01;8.333e-01
25.404794000;1.085e+00;8.333e-01;1.008e-01;7.678e-01;9.286e-02;1.085e+00;3.333e-02;4.031e-03;1.000e+01;8.333e-01
25.415794000;1.085e+00;8.333e-01;1.008e-01;7.678e-01;9.291e-02;1.085e+00;3.333e-02;4.033e-03;1.000e+01;8.333e-01
25.461794000;1.085e+00;8.333e-01;1.011e-01;7.678e-01;9.317e-02;1.085e+00;3.333e-02;4.045e-03;1.000e+01;8.333e-01
25.462794000;1.085e+00;8.333e-01;1.011e-01;7.677e-01;9.317e-02;1.085e+00;3.333e-02;4.045e-03;1.000e+01;8.333e-01
25.521794000;1.085e+00;8.333e-01;1.015e-01;7.677e-01;9.351e-02;1.085e+00;3.333e-02;4.060e-03;1.000e+01;8.333e-01
25.522794000;1.085e+00;8.333e-01;1.015e-01;7.676e-01;9.351e-02;1.085e+00;3.333e-02;4.060e-03;1.000e+01;8.333e-01
25.526794000;1.085e+00;8.333e-01;1.015e-01;7.676e-01;9.353e-02;1.085e+00;3.333e-02;4.061e-03;1.000e+01;8.333e-01
25.527794000;1.086e+00;8.333e-01;1.015e-01;7.676e-01;9.353e-02;1.086e+00;3.333e-02;4.061e-03;1.000e+01;8.333e-01
25.557794000;1.086e+00;8.333e-01;1.017e-01;7.676e-01;9.368e-02;1.086e+00;3.333e-02;4.068e-03;1.000e+01;8.333e-01
25.558794000;1.086e+00;8.332e-01;1.017e-01;7.676e-01;9.371e-02;1.086e+00;3.333e-02;4.069e-03;1.000e+01;8.333e-01
25.567794000;1.086e+00;8.332e-01;1.018e-01;7.676e-01;9.375e-02;1.086e+00;3.333e-02;4.071e-03;1.000e+01;8.333e-01
25.568794000;1.086e+00;8.332e-01;1.018e-01;7.675e-01;9.375e-02;1.086e+00;3.333e-02;4.071e-03;1.000e+01;8.333e-01
25.574794000;1.086e+00;8.332e-01;1.018e-01;7.675e-01;9.380e-02;1.086e+00;3.333e-02;4.073e-03;1.000e+01;8.333e-01
25.628794000;1.086e+00;8.332e-01;1.021e-01;7.675e-01;9.406e-02;1.086e+00;3.333e-02;4.085e-03;1.000e+01;8.333e-01
25.629794000;1.086e+00;8.332e-01;1.022e-01;7.674e-01;9.408e-02;1.086e+00;3.333e-02;4.086e-03;1.000e+01;8.333e-01
25.666794000;1.086e+00;8.332e-01;1.024e-01;7.674e-01;9.428e-02;1.086e+00;3.333e-02;4.095e-03;1.000e+01;8.333e-01
25.689794000;1.086e+00;8.332e-01;1.025e-01;7.674e-01;9.439e-02;1.086e+00;3.333e-02;4.100e-03;1.000e+01;8.333e-01
25.690794000;1.086e+00;8.332e-01;1.025e-01;7.673e-01;9.439e-02;1.086e+00;3.333e-02;4.100e-03;1.000e+01;8.333e-01
25.751794000;1.086e+00;8.332e-01;1.028e-01;7.673e-01;9.470e-02;1.086e+00;3.333e-02;4.114e-03;1.000e+01;8.333e-01
25.752794000;1.086e+00;8.332e-01;1.029e-01;7.672e-01;9.473e-02;1.086e+00;3.333e-02;4.115e-03;1.000e+01;8.333e-01
25.799794000;1.086e+00;8.332e-01;1.032e-01;7.672e-01;9.497e-02;1.086e+00;3.333e-02;4.126e-03;1.000e+01;8.333e-01
25.815794000;1.086e+00;8.332e-01;1.032e-01;7.672e-01;9.504e-02;1.086e+00;3.333e-02;4.129e-03;1.000e+01;8.333e-01
25.816794000;1.086e+00;8.332e-01;1.032e-01;7.671e-01;9.504e-02;1.086e+00;3.333e-02;4.129e-03;1.000e+01;8.333e-01
25.879794000;1.086e+00;8.332e-01;1.036e-01;7.671e-01;9.537e-02;1.086e+00;3.333e-02;4.144e-03;1.000e+01;8.333e-01
25.880794000;1.086e+00;8.332e-01;1.036e-01;7.670e-01;9.537e-02;1.086e+00;3.333e-02;4.144e-03;1.000e+01;8.333e-01
