time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.044e+00;8.332e-01;-0.000e+00;7.978e-01;-0.000e+00;1.044e+00;7.978e-01;6.702e-04;1.044e+00;3.333e-02;-0.000e+00;1.000e+01;8.333e-01;6.920e-04
29.999994000;1.044e+00;8.332e-01;-0.000e+00;7.978e-01;-0.000e+00;1.044e+00;7.978e-01;6.702e-04;1.044e+00;3.333e-02;-0.000e+00;1.000e+01;8.333e-01;6.920e-04
29.999994000;3.003e-06;-1.515e-09;-2.500e-05;-9.462e-10;0.000e+00;8.666e-04;-1.067e-08;8.078e-01;3.001e-06;-2.832e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.002351000;3.001e-06;8.719e-11;-2.500e-05;-3.974e-09;0.000e+00;8.802e-04;-3.691e-08;7.953e-01;2.997e-06;-2.933e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.003619000;3.997e-06;-5.737e-09;-2.500e-05;-5.476e-09;0.000e+00;8.960e-04;5.043e-09;8.370e-01;4.001e-06;-3.208e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.005424000;3.996e-06;-3.212e-09;-2.500e-05;-3.464e-09;0.000e+00;9.109e-04;-1.422e-08;8.233e-01;4.002e-06;-1.065e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.005552000;3.996e-06;-3.113e-09;-2.500e-05;-3.194e-09;0.000e+00;9.105e-04;-1.559e-08;8.512e-01;4.002e-06;-1.106e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.008240000;3.997e-06;-2.689e-09;-2.500e-05;-1.574e-09;0.000e+00;9.251e-04;-2.934e-08;8.377e-01;4.000e-06;-7.161e-10;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.008470000;3.997e-06;-2.767e-09;-2.500e-05;-1.610e-09;0.000e+00;9.275e-04;-3.034e-08;8.626e-01;4.000e-06;-5.753e-10;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.009733000;3.998e-06;-3.086e-09;-2.500e-05;-3.635e-09;0.000e+00;9.392e-04;-3.676e-08;8.518e-01;4.001e-06;1.542e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.009861000;3.998e-06;-3.027e-09;-2.500e-05;-3.834e-09;0.000e+00;9.406e-04;-3.658e-08;8.771e-01;4.001e-06;1.699e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.010885000;3.999e-06;-2.719e-09;-2.500e-05;-4.522e-09;0.000e+00;9.518e-04;-3.474e-08;8.668e-01;4.000e-06;2.381e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.011141000;3.999e-06;-2.623e-09;-2.500e-05;-4.648e-09;0.000e+00;9.552e-04;-3.403e-08;8.899e-01;4.000e-06;2.565e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.012165000;3.999e-06;-2.195e-09;-2.500e-05;-4.893e-09;0.000e+00;9.675e-04;-3.032e-08;8.785e-01;4.000e-06;3.334e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.012421000;3.999e-06;-2.084e-09;-2.500e-05;-4.886e-09;0.000e+00;9.714e-04;2.574e-02;9.008e-01;4.000e-06;3.528e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.019077000;3.998e-06;-1.150e-09;-2.500e-05;-2.256e-09;0.000e+00;1.063e-03;2.351e-02;9.874e-01;3.997e-06;4.807e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.019845000;3.998e-06;-1.752e-09;-2.500e-05;-2.233e-09;0.000e+00;1.074e-03;2.328e-02;9.779e-01;3.997e-06;4.071e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.020101000;3.998e-06;-1.958e-09;-2.500e-05;-2.225e-09;0.000e+00;1.077e-03;2.321e-02;9.981e-01;3.997e-06;3.824e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.020869000;3.998e-06;-2.531e-09;-2.500e-05;-2.203e-09;0.000e+00;1.088e-03;2.298e-02;9.881e-01;3.997e-06;3.142e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.021893000;3.997e-06;-3.166e-09;-2.500e-05;-2.200e-09;0.000e+00;1.101e-03;2.270e-02;1.021e+00;3.997e-06;2.472e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.022661000;3.997e-06;-3.554e-09;-2.500e-05;-2.148e-09;0.000e+00;1.112e-03;2.249e-02;1.012e+00;3.998e-06;2.160e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.022917000;3.997e-06;-3.671e-09;-2.500e-05;-2.111e-09;0.000e+00;1.114e-03;2.243e-02;1.032e+00;3.998e-06;2.084e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.023685000;3.997e-06;-3.969e-09;-2.500e-05;-1.935e-09;0.000e+00;1.124e-03;2.224e-02;1.023e+00;3.999e-06;1.928e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.025989000;3.998e-06;-4.327e-09;-2.500e-05;-9.148e-10;0.000e+00;1.152e-03;2.170e-02;1.064e+00;4.001e-06;1.852e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.026757000;3.999e-06;-4.265e-09;-2.500e-05;-5.477e-10;0.000e+00;1.161e-03;2.154e-02;1.055e+00;4.002e-06;1.850e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.029061000;3.998e-06;-2.780e-09;-2.500e-05;1.160e-10;0.000e+00;1.186e-03;2.108e-02;1.096e+00;4.002e-06;2.007e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.030085000;3.998e-06;-1.326e-09;-2.500e-05;2.851e-11;0.000e+00;1.196e-03;2.089e-02;1.107e+00;4.002e-06;2.179e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.031109000;3.998e-06;3.367e-10;-2.500e-05;-3.025e-10;0.000e+00;1.206e-03;2.073e-02;1.099e+00;4.002e-06;2.202e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.032389000;3.998e-06;2.238e-09;-2.500e-05;-9.549e-10;0.000e+00;1.218e-03;2.052e-02;1.129e+00;4.002e-06;1.916e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.033413000;3.999e-06;3.353e-09;-2.500e-05;-1.516e-09;0.000e+00;1.227e-03;2.037e-02;1.120e+00;4.002e-06;1.583e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.033669000;3.999e-06;3.559e-09;-2.500e-05;-1.630e-09;0.000e+00;1.229e-03;2.034e-02;1.139e+00;4.001e-06;1.495e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.034693000;3.999e-06;4.081e-09;-2.500e-05;-1.891e-09;0.000e+00;1.239e-03;2.018e-02;1.130e+00;4.001e-06;1.155e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.034949000;3.999e-06;4.134e-09;-2.500e-05;-1.901e-09;0.000e+00;1.240e-03;2.016e-02;1.149e+00;4.000e-06;1.078e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.036229000;3.999e-06;3.961e-09;-2.500e-05;-1.633e-09;0.000e+00;1.250e-03;2.000e-02;1.140e+00;3.999e-06;8.767e-10;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.037765000;3.999e-06;2.993e-09;-2.500e-05;-6.550e-10;0.000e+00;1.262e-03;1.981e-02;1.169e+00;3.998e-06;1.399e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.039045000;3.999e-06;1.818e-09;-2.500e-05;1.259e-10;0.000e+00;1.271e-03;1.966e-02;1.160e+00;3.998e-06;2.305e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.039301000;3.999e-06;1.554e-09;-2.500e-05;2.248e-10;0.000e+00;1.273e-03;1.964e-02;1.178e+00;3.998e-06;2.486e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.040837000;3.999e-06;-5.754e-12;-2.500e-05;3.714e-10;0.000e+00;1.283e-03;1.949e-02;1.169e+00;3.999e-06;3.334e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.041093000;3.999e-06;-2.222e-10;-2.500e-05;3.270e-10;0.000e+00;1.284e-03;1.947e-02;1.187e+00;3.999e-06;3.432e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.042629000;4.000e-06;-1.401e-09;-2.500e-05;-1.998e-10;0.000e+00;1.294e-03;1.933e-02;1.179e+00;3.999e-06;3.866e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.042885000;4.000e-06;-1.606e-09;-2.500e-05;-3.169e-10;0.000e+00;1.296e-03;1.929e-02;1.196e+00;3.999e-06;3.933e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.044421000;4.000e-06;-2.916e-09;-2.500e-05;-1.150e-09;0.000e+00;1.304e-03;1.916e-02;1.188e+00;4.000e-06;4.360e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.044677000;4.000e-06;-3.136e-09;-2.500e-05;-1.304e-09;0.000e+00;1.305e-03;1.915e-02;1.207e+00;4.000e-06;4.425e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.046162000;3.999e-06;-3.992e-09;-2.500e-05;-1.894e-09;0.000e+00;1.313e-03;1.904e-02;1.199e+00;4.000e-06;4.555e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.047861000;3.997e-06;-4.338e-09;-2.500e-05;-3.281e-09;0.000e+00;1.322e-03;1.891e-02;1.210e+00;4.000e-06;6.057e-10;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.048821000;3.997e-06;-3.343e-09;-2.500e-05;-3.512e-09;0.000e+00;1.326e-03;1.886e-02;1.226e+00;4.000e-06;-2.588e-10;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.050869000;3.997e-06;-1.983e-09;-2.500e-05;-3.821e-09;0.000e+00;1.334e-03;1.874e-02;1.218e+00;4.000e-06;-9.672e-10;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.051381000;3.998e-06;-1.613e-09;-2.500e-05;-3.877e-09;0.000e+00;1.336e-03;1.871e-02;1.235e+00;3.999e-06;-1.132e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.053941000;3.998e-06;1.944e-10;-2.500e-05;-3.957e-09;0.000e+00;1.345e-03;1.859e-02;1.227e+00;3.999e-06;-1.974e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.054453000;3.998e-06;5.373e-10;-2.500e-05;-3.943e-09;0.000e+00;1.347e-03;1.856e-02;1.244e+00;3.998e-06;-2.146e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.057013000;3.999e-06;2.160e-09;-2.500e-05;-3.826e-09;0.000e+00;1.355e-03;1.845e-02;1.236e+00;3.998e-06;-2.984e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.057525000;3.999e-06;2.459e-09;-2.500e-05;-3.793e-09;0.000e+00;1.357e-03;1.843e-02;1.253e+00;3.998e-06;-3.137e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.060597000;4.000e-06;4.025e-09;-2.500e-05;-3.459e-09;0.000e+00;1.365e-03;1.831e-02;1.245e+00;3.997e-06;-4.087e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.061109000;4.000e-06;4.243e-09;-2.500e-05;-3.367e-09;0.000e+00;1.366e-03;1.830e-02;1.263e+00;3.997e-06;-4.260e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.064850000;4.002e-06;4.874e-09;-2.500e-05;-1.374e-09;0.000e+00;1.375e-03;1.818e-02;1.255e+00;3.998e-06;-5.586e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.065362000;4.002e-06;4.850e-09;-2.500e-05;-1.331e-09;0.000e+00;1.376e-03;1.817e-02;1.272e+00;3.998e-06;-5.499e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.070994000;4.003e-06;4.859e-09;-2.500e-05;-1.611e-09;0.000e+00;1.385e-03;1.804e-02;1.263e+00;3.998e-06;-3.153e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.071506000;4.003e-06;4.931e-09;-2.500e-05;-1.659e-09;0.000e+00;1.386e-03;1.803e-02;1.280e+00;3.998e-06;-2.810e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
30.078674000;4.002e-06;6.709e-09;-2.500e-05;-1.586e-09;0.000e+00;1.395e-03;1.793e-02;1.273e+00;3.997e-06;2.682e-09;-1.000e-06;1.000e+01;8.333e-01;6.920e-04
