time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-4.445e-01;8.332e-01;-4.445e-01;9.995e-01;8.337e-01;-4.437e-01;1.000e+00;3.333e-02;-1.778e-02;1.000e+01;8.333e-01;-4.435e-01
29.999994000;1.000e+00;8.332e-01;-4.445e-01;8.332e-01;-4.445e-01;9.995e-01;8.337e-01;-4.437e-01;1.000e+00;3.333e-02;-1.778e-02;1.000e+01;8.333e-01;-4.435e-01
29.999994000;1.004e-06;1.880e-09;2.494e-09;8.473e-09;1.011e-09;1.035e-03;2.415e-02;9.420e-01;9.943e-07;3.430e-09;7.329e-10;1.000e+01;8.333e-01;-4.435e-01
30.000250000;1.005e-06;1.766e-09;3.481e-09;6.169e-09;1.910e-09;1.036e-03;2.414e-02;9.413e-01;9.934e-07;5.071e-09;3.619e-09;1.000e+01;8.333e-01;-4.435e-01
30.002898000;1.004e-06;-4.902e-09;5.851e-09;-6.927e-09;5.932e-09;1.038e-03;2.409e-02;9.395e-01;1.000e-06;4.970e-09;2.193e-09;1.000e+01;8.333e-01;-4.435e-01
30.004562000;1.002e-06;-6.572e-09;8.040e-09;-5.861e-09;4.882e-09;1.029e-03;2.429e-02;9.472e-01;1.003e-06;4.702e-09;2.492e-10;1.000e+01;8.333e-01;-4.435e-01
30.008712000;1.001e-06;-1.653e-09;2.153e-09;3.427e-09;-1.900e-09;9.829e-04;2.544e-02;8.903e-01;1.003e-06;-5.681e-09;-3.516e-09;1.000e+01;8.333e-01;-4.435e-01
30.010496000;1.001e-06;-1.108e-09;-2.250e-09;3.860e-09;-5.046e-09;9.536e-04;2.622e-02;8.652e-01;1.002e-06;1.115e-09;-4.605e-09;1.000e+01;8.333e-01;-4.435e-01
30.013457000;1.001e-06;5.829e-10;9.322e-10;1.119e-09;-7.970e-09;9.358e-04;2.671e-02;8.549e-01;9.993e-07;4.204e-09;-6.608e-09;1.000e+01;8.333e-01;-4.435e-01
30.015936000;1.001e-06;1.775e-09;2.242e-09;1.384e-10;-8.515e-09;9.434e-04;2.650e-02;8.480e-01;9.984e-07;3.983e-09;-7.656e-09;1.000e+01;8.333e-01;-4.435e-01
