time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-7.592e-09;8.332e-01;5.309e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;-3.399e-09;1.000e+01;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;2.030e-09;8.332e-01;1.845e-10;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;1.840e-09;1.000e+01;8.333e-01;7.540e-04
29.999994000;4.004e-06;3.012e-10;-5.000e-05;1.574e-09;1.497e-10;9.136e-04;2.736e-02;8.209e-01;4.000e-06;-5.185e-10;-1.998e-06;1.000e+01;8.333e-01;7.540e-04
30.000571000;4.007e-06;-2.901e-09;-4.999e-05;-3.575e-10;-1.845e-09;9.145e-04;2.734e-02;8.474e-01;3.999e-06;3.225e-09;-1.998e-06;1.000e+01;8.333e-01;7.540e-04
30.011730000;4.001e-06;-1.730e-09;-5.000e-05;-7.644e-09;-4.016e-09;9.963e-04;2.509e-02;9.033e-01;3.999e-06;-4.936e-09;-2.000e-06;1.000e+01;8.333e-01;7.540e-04
30.030418000;3.995e-06;-4.092e-09;-5.000e-05;5.548e-09;4.176e-10;1.220e-03;2.050e-02;1.107e+00;4.002e-06;-2.366e-10;-1.998e-06;1.000e+01;8.333e-01;7.540e-04
30.046773000;4.004e-06;2.262e-09;-5.000e-05;-3.464e-09;9.882e-10;1.333e-03;1.876e-02;1.220e+00;3.999e-06;-1.080e-09;-2.004e-06;1.000e+01;8.333e-01;7.540e-04
30.054965000;4.008e-06;2.471e-09;-4.999e-05;-1.814e-09;1.547e-09;1.364e-03;1.833e-02;1.246e+00;3.994e-06;-4.625e-10;-2.003e-06;1.000e+01;8.333e-01;7.540e-04
30.055477000;4.008e-06;2.523e-09;-4.999e-05;-1.642e-09;1.596e-09;1.366e-03;3.661e-02;1.245e+00;3.994e-06;-3.813e-10;-2.003e-06;1.000e+01;8.333e-01;7.540e-04
30.058549000;4.007e-06;2.784e-09;-4.999e-05;-4.584e-10;1.787e-09;1.374e-03;3.638e-02;1.255e+00;3.994e-06;2.327e-11;-2.002e-06;1.000e+01;8.333e-01;7.540e-04
30.098308000;3.997e-06;-5.104e-09;-5.000e-05;5.155e-10;-2.424e-09;1.422e-03;3.517e-02;1.301e+00;3.999e-06;3.595e-09;-2.006e-06;1.000e+01;8.333e-01;7.540e-04
30.149994000;3.996e-06;-4.075e-08;-5.001e-05;-1.291e-08;-2.063e-09;1.428e-03;3.501e-02;1.295e+00;3.996e-06;-2.092e-09;-1.997e-06;1.000e+01;8.333e-01;7.540e-04
30.149994000;1.097e+00;9.550e-01;1.058e+00;8.707e-01;9.646e-01;1.098e+00;8.699e-01;9.653e-01;1.097e+00;3.820e-02;4.232e-02;1.000e+01;8.333e-01;7.540e-04
30.150825000;1.103e+00;8.662e-01;1.137e+00;7.852e-01;1.031e+00;1.104e+00;7.844e-01;1.031e+00;1.103e+00;3.465e-02;4.548e-02;1.000e+01;8.333e-01;7.540e-04
30.151207000;1.104e+00;8.436e-01;1.152e+00;7.638e-01;1.043e+00;1.106e+00;7.631e-01;1.044e+00;1.104e+00;3.374e-02;4.608e-02;1.000e+01;8.333e-01;7.540e-04
30.151271000;1.105e+00;8.406e-01;1.154e+00;7.610e-01;1.045e+00;1.106e+00;7.603e-01;1.045e+00;1.105e+00;3.362e-02;4.615e-02;1.000e+01;8.333e-01;7.540e-04
30.151921000;1.105e+00;8.200e-01;1.162e+00;7.419e-01;1.051e+00;1.106e+00;7.412e-01;1.052e+00;1.105e+00;3.280e-02;4.648e-02;1.000e+01;8.333e-01;7.540e-04
30.152082000;1.105e+00;8.170e-01;1.162e+00;7.393e-01;1.051e+00;1.106e+00;7.385e-01;1.052e+00;1.105e+00;3.268e-02;4.647e-02;1.000e+01;8.333e-01;7.540e-04
30.152272000;1.105e+00;8.142e-01;1.161e+00;7.368e-01;1.051e+00;1.106e+00;7.361e-01;1.051e+00;1.105e+00;3.257e-02;4.644e-02;1.000e+01;8.333e-01;7.540e-04
30.152970000;1.104e+00;8.096e-01;1.152e+00;7.331e-01;1.043e+00;1.105e+00;7.324e-01;1.044e+00;1.104e+00;3.238e-02;4.609e-02;1.000e+01;8.333e-01;7.540e-04
30.153143000;1.104e+00;8.094e-01;1.149e+00;7.331e-01;1.041e+00;1.105e+00;7.324e-01;1.041e+00;1.104e+00;3.238e-02;4.597e-02;1.000e+01;8.333e-01;7.540e-04
30.155374000;1.099e+00;8.209e-01;1.089e+00;7.469e-01;9.910e-01;1.100e+00;7.462e-01;9.915e-01;1.099e+00;3.284e-02;4.357e-02;1.000e+01;8.333e-01;7.540e-04
30.164561000;1.071e+00;8.962e-01;7.547e-01;8.370e-01;7.049e-01;1.072e+00;8.364e-01;7.056e-01;1.071e+00;3.585e-02;3.019e-02;1.000e+01;8.333e-01;7.540e-04
30.167335000;1.062e+00;9.066e-01;6.568e-01;8.536e-01;6.184e-01;1.063e+00;8.531e-01;6.192e-01;1.062e+00;3.626e-02;2.627e-02;1.000e+01;8.333e-01;7.540e-04
