time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-4.048e-09;7.979e-01;-1.902e-09;1.051e+00;1.044e+00;7.500e-01;-5.703e-09;1.000e+01;8.083e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.006068000;1.044e+00;8.333e-01;-1.108e-06;7.979e-01;-1.070e-06;1.051e+00;1.044e+00;7.500e-01;-1.000e-06;1.000e+01;8.083e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.009068000;1.044e+00;8.333e-01;-1.107e-06;7.978e-01;-1.070e-06;1.051e+00;1.044e+00;7.500e-01;-1.000e-06;1.000e+01;8.082e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.010068000;1.044e+00;8.333e-01;-1.107e-06;7.978e-01;-1.070e-06;1.051e+00;1.044e+00;7.499e-01;-9.999e-07;1.000e+01;8.082e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.014068000;1.044e+00;8.331e-01;-1.107e-06;7.977e-01;-1.070e-06;1.051e+00;1.044e+00;7.498e-01;-9.993e-07;1.000e+01;8.081e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.018068000;1.044e+00;8.330e-01;2.226e-06;7.975e-01;2.122e-06;1.051e+00;1.044e+00;7.497e-01;2.001e-06;1.000e+01;8.079e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.020068000;1.044e+00;8.328e-01;4.447e-06;7.974e-01;4.249e-06;1.051e+00;1.044e+00;7.495e-01;4.001e-06;1.000e+01;8.077e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.021068000;1.044e+00;8.328e-01;6.670e-06;7.973e-01;6.378e-06;1.051e+00;1.044e+00;7.495e-01;6.001e-06;1.000e+01;8.077e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.022068000;1.045e+00;8.327e-01;7.781e-06;7.972e-01;7.441e-06;1.051e+00;1.045e+00;7.494e-01;7.001e-06;1.000e+01;8.076e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.023068000;1.045e+00;8.326e-01;1.000e-05;7.971e-01;9.569e-06;1.052e+00;1.045e+00;7.493e-01;9.001e-06;1.000e+01;8.075e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.025068000;1.045e+00;8.324e-01;1.333e-05;7.969e-01;1.276e-05;1.052e+00;1.045e+00;7.492e-01;1.200e-05;1.000e+01;8.073e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.026068000;1.045e+00;8.323e-01;1.556e-05;7.968e-01;1.489e-05;1.052e+00;1.045e+00;7.491e-01;1.400e-05;1.000e+01;8.072e-01;-2.061e-02;1.051e+00;4.999e+01;4.999e+01
20.030068000;1.045e+00;8.319e-01;2.444e-05;7.964e-01;2.340e-05;1.052e+00;1.045e+00;7.487e-01;2.200e-05;1.000e+01;8.068e-01;-2.061e-02;1.051e+00;4.999e+01;4.999e+01
