time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
20.011020000;1.044e+00;8.332e-01;-3.000e-04;7.978e-01;-2.873e-04;1.044e+00;1.044e+00;3.333e-02;-1.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.740e-04
20.012020000;1.044e+00;8.332e-01;-3.250e-04;7.978e-01;-3.112e-04;1.044e+00;1.044e+00;3.333e-02;-1.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.620e-04
20.013020000;1.044e+00;8.332e-01;-3.250e-04;7.978e-01;-3.112e-04;1.044e+00;1.044e+00;3.333e-02;-1.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.510e-04
20.014020000;1.044e+00;8.332e-01;-3.250e-04;7.978e-01;-3.112e-04;1.044e+00;1.044e+00;3.333e-02;-1.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.420e-04
20.015020000;1.044e+00;8.332e-01;-3.500e-04;7.978e-01;-3.352e-04;1.044e+00;1.044e+00;3.333e-02;-1.400e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.340e-04
20.016020000;1.044e+00;8.332e-01;-3.500e-04;7.978e-01;-3.352e-04;1.044e+00;1.044e+00;3.333e-02;-1.400e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.260e-04
20.018020000;1.044e+00;8.332e-01;-3.500e-04;7.978e-01;-3.352e-04;1.044e+00;1.044e+00;3.333e-02;-1.400e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.150e-04
20.019020000;1.044e+00;8.332e-01;-3.750e-04;7.978e-01;-3.591e-04;1.044e+00;1.044e+00;3.333e-02;-1.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.100e-04
20.021020000;1.044e+00;8.332e-01;-3.750e-04;7.978e-01;-3.591e-04;1.044e+00;1.044e+00;3.333e-02;-1.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-3.020e-04
20.025020000;1.044e+00;8.332e-01;-3.750e-04;7.978e-01;-3.591e-04;1.044e+00;1.044e+00;3.333e-02;-1.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-2.930e-04
20.026020000;1.044e+00;8.332e-01;-3.750e-04;7.978e-01;-3.591e-04;1.044e+00;1.044e+00;3.333e-02;-1.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-2.920e-04
20.027020000;1.044e+00;8.332e-01;-4.000e-04;7.978e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-2.900e-04
20.028020000;1.044e+00;8.332e-01;-4.000e-04;7.978e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-2.890e-04
20.031020000;1.044e+00;8.332e-01;-4.000e-04;7.978e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.978e-01;-2.870e-04
20.032020000;1.044e+00;8.332e-01;-4.000e-04;7.978e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.870e-04
20.033020000;1.044e+00;8.332e-01;-4.000e-04;7.978e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.870e-04
20.034020000;1.044e+00;8.332e-01;-4.000e-04;7.979e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.870e-04
20.035020000;1.044e+00;8.332e-01;-4.000e-04;7.979e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.860e-04
20.064020000;1.044e+00;8.332e-01;-4.000e-04;7.979e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.870e-04
20.087020000;1.044e+00;8.332e-01;-4.000e-04;7.979e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.830e-04
20.152020000;1.044e+00;8.332e-01;-4.000e-04;7.979e-01;-3.830e-04;1.044e+00;1.044e+00;3.333e-02;-1.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.680e-04
20.153020000;1.044e+00;8.332e-01;-4.250e-04;7.979e-01;-4.070e-04;1.044e+00;1.044e+00;3.333e-02;-1.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.670e-04
20.191020000;1.044e+00;8.332e-01;-4.250e-04;7.979e-01;-4.070e-04;1.044e+00;1.044e+00;3.333e-02;-1.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.580e-04
20.195020000;1.044e+00;8.332e-01;-4.250e-04;7.979e-01;-4.070e-04;1.044e+00;1.044e+00;3.333e-02;-1.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.580e-04
20.255020000;1.044e+00;8.332e-01;-4.250e-04;7.979e-01;-4.070e-04;1.044e+00;1.044e+00;3.333e-02;-1.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.440e-04
20.256020000;1.044e+00;8.332e-01;-4.500e-04;7.979e-01;-4.309e-04;1.044e+00;1.044e+00;3.333e-02;-1.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.430e-04
20.269020000;1.044e+00;8.332e-01;-4.500e-04;7.979e-01;-4.309e-04;1.044e+00;1.044e+00;3.333e-02;-1.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.410e-04
20.278020000;1.044e+00;8.332e-01;-4.500e-04;7.979e-01;-4.309e-04;1.044e+00;1.044e+00;3.333e-02;-1.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.380e-04
20.300020000;1.044e+00;8.332e-01;-4.500e-04;7.979e-01;-4.309e-04;1.044e+00;1.044e+00;3.333e-02;-1.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.340e-04
20.354020000;1.044e+00;8.332e-01;-4.500e-04;7.979e-01;-4.309e-04;1.044e+00;1.044e+00;3.333e-02;-1.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.210e-04
20.362020000;1.044e+00;8.332e-01;-4.500e-04;7.979e-01;-4.309e-04;1.044e+00;1.044e+00;3.333e-02;-1.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.200e-04
20.363020000;1.044e+00;8.332e-01;-4.750e-04;7.979e-01;-4.549e-04;1.044e+00;1.044e+00;3.333e-02;-1.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.200e-04
20.386020000;1.044e+00;8.332e-01;-4.750e-04;7.979e-01;-4.549e-04;1.044e+00;1.044e+00;3.333e-02;-1.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-2.140e-04
20.472020000;1.044e+00;8.332e-01;-4.750e-04;7.979e-01;-4.549e-04;1.044e+00;1.044e+00;3.333e-02;-1.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-1.960e-04
20.473020000;1.044e+00;8.332e-01;-4.750e-04;7.980e-01;-4.549e-04;1.044e+00;1.044e+00;3.333e-02;-1.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-1.960e-04
20.474020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-1.960e-04
20.491020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.979e-01;-1.920e-04
20.492020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.920e-04
20.498020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.910e-04
20.503020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.890e-04
20.522020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.860e-04
20.527020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.840e-04
20.551020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.800e-04
20.556020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.780e-04
20.588020000;1.044e+00;8.332e-01;-5.000e-04;7.980e-01;-4.788e-04;1.044e+00;1.044e+00;3.333e-02;-2.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.720e-04
20.589020000;1.044e+00;8.332e-01;-5.250e-04;7.980e-01;-5.028e-04;1.044e+00;1.044e+00;3.333e-02;-2.100e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.720e-04
20.709020000;1.044e+00;8.332e-01;-5.250e-04;7.980e-01;-5.028e-04;1.044e+00;1.044e+00;3.333e-02;-2.100e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.480e-04
20.710020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.480e-04
20.721020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.450e-04
20.726020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.450e-04
20.778020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.340e-04
20.783020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.340e-04
20.815020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.270e-04
20.820020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.270e-04
20.831020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.240e-04
20.834020000;1.044e+00;8.332e-01;-5.500e-04;7.980e-01;-5.267e-04;1.044e+00;1.044e+00;3.333e-02;-2.200e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.240e-04
20.835020000;1.044e+00;8.332e-01;-5.750e-04;7.980e-01;-5.507e-04;1.044e+00;1.044e+00;3.333e-02;-2.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.240e-04
20.847020000;1.044e+00;8.332e-01;-5.750e-04;7.980e-01;-5.507e-04;1.044e+00;1.044e+00;3.333e-02;-2.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.220e-04
20.858020000;1.044e+00;8.332e-01;-5.750e-04;7.980e-01;-5.507e-04;1.044e+00;1.044e+00;3.333e-02;-2.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.190e-04
20.929020000;1.044e+00;8.332e-01;-5.750e-04;7.980e-01;-5.507e-04;1.044e+00;1.044e+00;3.333e-02;-2.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.070e-04
20.957020000;1.044e+00;8.332e-01;-5.750e-04;7.980e-01;-5.507e-04;1.044e+00;1.044e+00;3.333e-02;-2.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-1.010e-04
20.965020000;1.044e+00;8.332e-01;-5.750e-04;7.980e-01;-5.507e-04;1.044e+00;1.044e+00;3.333e-02;-2.300e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-9.999e-05
20.966020000;1.044e+00;8.332e-01;-6.000e-04;7.980e-01;-5.746e-04;1.044e+00;1.044e+00;3.333e-02;-2.400e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-9.999e-05
21.104020000;1.044e+00;8.332e-01;-6.000e-04;7.980e-01;-5.746e-04;1.044e+00;1.044e+00;3.333e-02;-2.400e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-7.600e-05
21.105020000;1.044e+00;8.332e-01;-6.250e-04;7.980e-01;-5.986e-04;1.044e+00;1.044e+00;3.333e-02;-2.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-7.600e-05
21.180020000;1.044e+00;8.332e-01;-6.250e-04;7.980e-01;-5.986e-04;1.044e+00;1.044e+00;3.333e-02;-2.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-6.300e-05
21.186020000;1.044e+00;8.332e-01;-6.250e-04;7.980e-01;-5.986e-04;1.044e+00;1.044e+00;3.333e-02;-2.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-6.300e-05
21.242020000;1.044e+00;8.332e-01;-6.250e-04;7.980e-01;-5.986e-04;1.044e+00;1.044e+00;3.333e-02;-2.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-5.299e-05
21.248020000;1.044e+00;8.332e-01;-6.250e-04;7.980e-01;-5.986e-04;1.044e+00;1.044e+00;3.333e-02;-2.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-5.299e-05
21.250020000;1.044e+00;8.332e-01;-6.250e-04;7.980e-01;-5.986e-04;1.044e+00;1.044e+00;3.333e-02;-2.500e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-5.199e-05
21.251020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-5.199e-05
21.261020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-4.999e-05
21.267020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-4.999e-05
21.280020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-4.699e-05
21.286020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-4.700e-05
21.384020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-3.100e-05
21.397020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-3.000e-05
21.404020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-2.800e-05
21.405020000;1.044e+00;8.332e-01;-6.500e-04;7.980e-01;-6.225e-04;1.044e+00;1.044e+00;3.333e-02;-2.600e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-2.800e-05
21.406020000;1.044e+00;8.332e-01;-6.750e-04;7.980e-01;-6.465e-04;1.044e+00;1.044e+00;3.333e-02;-2.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-2.800e-05
21.417020000;1.044e+00;8.332e-01;-6.750e-04;7.980e-01;-6.465e-04;1.044e+00;1.044e+00;3.333e-02;-2.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-2.700e-05
21.424020000;1.044e+00;8.332e-01;-6.750e-04;7.980e-01;-6.465e-04;1.044e+00;1.044e+00;3.333e-02;-2.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-2.500e-05
21.571020000;1.044e+00;8.332e-01;-6.750e-04;7.980e-01;-6.465e-04;1.044e+00;1.044e+00;3.333e-02;-2.700e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-4.000e-06
21.572020000;1.044e+00;8.332e-01;-7.000e-04;7.980e-01;-6.704e-04;1.044e+00;1.044e+00;3.333e-02;-2.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;-4.000e-06
21.636020000;1.044e+00;8.332e-01;-7.000e-04;7.980e-01;-6.704e-04;1.044e+00;1.044e+00;3.333e-02;-2.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;5.007e-06
21.643020000;1.044e+00;8.332e-01;-7.000e-04;7.980e-01;-6.704e-04;1.044e+00;1.044e+00;3.333e-02;-2.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;5.004e-06
21.696020000;1.044e+00;8.332e-01;-7.000e-04;7.980e-01;-6.704e-04;1.044e+00;1.044e+00;3.333e-02;-2.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;1.300e-05
21.711020000;1.044e+00;8.332e-01;-7.000e-04;7.980e-01;-6.704e-04;1.044e+00;1.044e+00;3.333e-02;-2.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;1.400e-05
21.719020000;1.044e+00;8.332e-01;-7.000e-04;7.980e-01;-6.704e-04;1.044e+00;1.044e+00;3.333e-02;-2.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;1.600e-05
21.751020000;1.044e+00;8.332e-01;-7.000e-04;7.980e-01;-6.704e-04;1.044e+00;1.044e+00;3.333e-02;-2.800e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;2.001e-05
21.752020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.943e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;2.001e-05
21.894020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.944e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;3.800e-05
21.902020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.944e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;3.800e-05
21.919020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.944e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.100e-05
21.927020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.944e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.100e-05
21.936020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.944e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.300e-05
21.944020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.944e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.300e-05
21.945020000;1.044e+00;8.332e-01;-7.250e-04;7.980e-01;-6.944e-04;1.044e+00;1.044e+00;3.333e-02;-2.900e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.400e-05
21.946020000;1.044e+00;8.332e-01;-7.500e-04;7.980e-01;-7.183e-04;1.044e+00;1.044e+00;3.333e-02;-3.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.400e-05
21.953020000;1.044e+00;8.332e-01;-7.500e-04;7.980e-01;-7.183e-04;1.044e+00;1.044e+00;3.333e-02;-3.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.500e-05
21.961020000;1.044e+00;8.332e-01;-7.500e-04;7.980e-01;-7.183e-04;1.044e+00;1.044e+00;3.333e-02;-3.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.500e-05
21.970020000;1.044e+00;8.332e-01;-7.500e-04;7.980e-01;-7.183e-04;1.044e+00;1.044e+00;3.333e-02;-3.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.700e-05
21.978020000;1.044e+00;8.332e-01;-7.500e-04;7.980e-01;-7.183e-04;1.044e+00;1.044e+00;3.333e-02;-3.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.700e-05
21.987020000;1.044e+00;8.332e-01;-7.500e-04;7.980e-01;-7.183e-04;1.044e+00;1.044e+00;3.333e-02;-3.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;4.899e-05
22.013020000;1.044e+00;8.332e-01;-7.500e-04;7.980e-01;-7.183e-04;1.044e+00;1.044e+00;3.333e-02;-3.000e-05;1.000e+01;8.333e-01;-1.970e-04;7.980e-01;5.100e-05
