time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;NetworkFrequencyPu
0.006002000;1.075e+00;4.090e-01;2.442e-01;3.804e-01;2.271e-01;1.081e+00;1.075e+00;3.681e-01;2.198e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.786e-01;2.300e-01;5.000e+01
0.006117000;1.075e+00;4.091e-01;2.461e-01;3.804e-01;2.288e-01;1.081e+00;1.075e+00;3.682e-01;2.215e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.787e-01;2.317e-01;5.000e+01
0.006233000;1.076e+00;4.093e-01;2.479e-01;3.805e-01;2.304e-01;1.081e+00;1.076e+00;3.684e-01;2.231e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.787e-01;2.334e-01;5.000e+01
0.006348000;1.076e+00;4.094e-01;2.496e-01;3.806e-01;2.320e-01;1.082e+00;1.076e+00;3.685e-01;2.246e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.788e-01;2.349e-01;5.000e+01
0.006463000;1.076e+00;4.096e-01;2.512e-01;3.806e-01;2.335e-01;1.082e+00;1.076e+00;3.686e-01;2.261e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.788e-01;2.364e-01;5.000e+01
0.006693000;1.076e+00;4.098e-01;2.543e-01;3.808e-01;2.363e-01;1.082e+00;1.076e+00;3.688e-01;2.289e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.789e-01;2.392e-01;5.000e+01
0.006809000;1.076e+00;4.100e-01;2.557e-01;3.808e-01;2.376e-01;1.082e+00;1.076e+00;3.690e-01;2.302e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.790e-01;2.406e-01;5.000e+01
0.006924000;1.077e+00;4.101e-01;2.571e-01;3.809e-01;2.388e-01;1.083e+00;1.077e+00;3.691e-01;2.314e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.790e-01;2.418e-01;5.000e+01
0.007039000;1.077e+00;4.102e-01;2.584e-01;3.810e-01;2.400e-01;1.083e+00;1.077e+00;3.692e-01;2.326e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.790e-01;2.430e-01;5.000e+01
0.007269000;1.077e+00;4.104e-01;2.609e-01;3.811e-01;2.422e-01;1.083e+00;1.077e+00;3.694e-01;2.348e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.791e-01;2.452e-01;5.000e+01
0.007385000;1.077e+00;4.105e-01;2.621e-01;3.811e-01;2.433e-01;1.083e+00;1.077e+00;3.695e-01;2.358e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.792e-01;2.463e-01;5.000e+01
0.007615000;1.077e+00;4.107e-01;2.642e-01;3.812e-01;2.452e-01;1.084e+00;1.077e+00;3.697e-01;2.378e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.793e-01;2.482e-01;5.000e+01
0.007822000;1.078e+00;4.109e-01;2.660e-01;3.813e-01;2.468e-01;1.084e+00;1.078e+00;3.698e-01;2.394e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.794e-01;2.499e-01;5.000e+01
0.008030000;1.078e+00;4.111e-01;2.676e-01;3.814e-01;2.483e-01;1.084e+00;1.078e+00;3.700e-01;2.409e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.794e-01;2.514e-01;5.000e+01
0.008237000;1.078e+00;4.113e-01;2.692e-01;3.815e-01;2.497e-01;1.084e+00;1.078e+00;3.701e-01;2.422e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.795e-01;2.527e-01;5.000e+01
0.008444000;1.078e+00;4.114e-01;2.706e-01;3.816e-01;2.510e-01;1.084e+00;1.078e+00;3.703e-01;2.435e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.796e-01;2.540e-01;5.000e+01
0.008652000;1.078e+00;4.116e-01;2.718e-01;3.817e-01;2.521e-01;1.085e+00;1.078e+00;3.704e-01;2.447e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.797e-01;2.552e-01;5.000e+01
0.008859000;1.078e+00;4.117e-01;2.730e-01;3.818e-01;2.532e-01;1.085e+00;1.078e+00;3.705e-01;2.457e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.797e-01;2.563e-01;5.000e+01
0.009067000;1.078e+00;4.118e-01;2.741e-01;3.819e-01;2.542e-01;1.085e+00;1.078e+00;3.707e-01;2.467e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.798e-01;2.573e-01;5.000e+01
0.009274000;1.079e+00;4.120e-01;2.752e-01;3.820e-01;2.551e-01;1.085e+00;1.079e+00;3.708e-01;2.476e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.799e-01;2.582e-01;5.000e+01
0.009481000;1.079e+00;4.121e-01;2.761e-01;3.820e-01;2.559e-01;1.085e+00;1.079e+00;3.709e-01;2.485e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.800e-01;2.590e-01;5.000e+01
0.009689000;1.079e+00;4.122e-01;2.770e-01;3.821e-01;2.567e-01;1.085e+00;1.079e+00;3.710e-01;2.493e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.800e-01;2.598e-01;5.000e+01
0.009896000;1.079e+00;4.123e-01;2.777e-01;3.822e-01;2.574e-01;1.085e+00;1.079e+00;3.711e-01;2.500e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.801e-01;2.605e-01;5.000e+01
0.010103000;1.079e+00;4.125e-01;2.785e-01;3.823e-01;2.581e-01;1.085e+00;1.079e+00;3.712e-01;2.506e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.802e-01;2.612e-01;5.000e+01
0.010311000;1.079e+00;4.126e-01;2.792e-01;3.823e-01;2.587e-01;1.085e+00;1.079e+00;3.713e-01;2.512e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.802e-01;2.618e-01;5.000e+01
0.010518000;1.079e+00;4.127e-01;2.798e-01;3.824e-01;2.593e-01;1.086e+00;1.079e+00;3.714e-01;2.518e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.803e-01;2.624e-01;5.000e+01
0.010725000;1.079e+00;4.128e-01;2.804e-01;3.825e-01;2.598e-01;1.086e+00;1.079e+00;3.715e-01;2.523e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.804e-01;2.629e-01;5.000e+01
0.010933000;1.079e+00;4.129e-01;2.809e-01;3.826e-01;2.603e-01;1.086e+00;1.079e+00;3.716e-01;2.528e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.804e-01;2.634e-01;5.000e+01
0.011140000;1.079e+00;4.130e-01;2.814e-01;3.826e-01;2.607e-01;1.086e+00;1.079e+00;3.717e-01;2.532e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.805e-01;2.638e-01;5.000e+01
0.011347000;1.079e+00;4.130e-01;2.818e-01;3.827e-01;2.611e-01;1.086e+00;1.079e+00;3.717e-01;2.536e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.806e-01;2.642e-01;5.000e+01
0.011555000;1.079e+00;4.131e-01;2.822e-01;3.828e-01;2.615e-01;1.086e+00;1.079e+00;3.718e-01;2.540e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.806e-01;2.646e-01;5.000e+01
0.011762000;1.079e+00;4.132e-01;2.826e-01;3.828e-01;2.618e-01;1.086e+00;1.079e+00;3.719e-01;2.544e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.807e-01;2.649e-01;5.000e+01
0.011970000;1.079e+00;4.133e-01;2.830e-01;3.829e-01;2.621e-01;1.086e+00;1.079e+00;3.720e-01;2.547e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.807e-01;2.653e-01;5.000e+01
0.012177000;1.079e+00;4.134e-01;2.833e-01;3.829e-01;2.624e-01;1.086e+00;1.079e+00;3.720e-01;2.550e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.808e-01;2.656e-01;5.000e+01
0.012384000;1.080e+00;4.135e-01;2.836e-01;3.830e-01;2.627e-01;1.086e+00;1.080e+00;3.721e-01;2.552e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.808e-01;2.658e-01;5.000e+01
0.012799000;1.080e+00;4.136e-01;2.841e-01;3.831e-01;2.632e-01;1.086e+00;1.080e+00;3.722e-01;2.557e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.810e-01;2.663e-01;5.000e+01
0.013172000;1.080e+00;4.137e-01;2.845e-01;3.832e-01;2.636e-01;1.086e+00;1.080e+00;3.724e-01;2.561e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.810e-01;2.667e-01;5.000e+01
0.013545000;1.080e+00;4.138e-01;2.849e-01;3.833e-01;2.639e-01;1.086e+00;1.080e+00;3.725e-01;2.564e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.811e-01;2.670e-01;5.000e+01
0.013919000;1.080e+00;4.140e-01;2.852e-01;3.834e-01;2.642e-01;1.086e+00;1.080e+00;3.726e-01;2.567e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.812e-01;2.673e-01;5.000e+01
0.014292000;1.080e+00;4.141e-01;2.855e-01;3.835e-01;2.644e-01;1.086e+00;1.080e+00;3.727e-01;2.569e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.813e-01;2.675e-01;5.000e+01
0.014665000;1.080e+00;4.142e-01;2.857e-01;3.836e-01;2.646e-01;1.086e+00;1.080e+00;3.727e-01;2.571e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.814e-01;2.677e-01;5.000e+01
