time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.311e-01;3.235e-01;7.957e-01;3.097e-01;1.157e+00;1.044e+00;7.480e-01;2.911e-01;1.000e+01;8.004e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.006384000;1.044e+00;8.314e-01;3.235e-01;7.960e-01;3.097e-01;1.157e+00;1.044e+00;7.483e-01;2.911e-01;1.000e+01;8.006e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.024804000;1.044e+00;8.331e-01;3.234e-01;7.977e-01;3.096e-01;1.157e+00;1.044e+00;7.498e-01;2.911e-01;1.000e+01;8.023e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.026049000;1.044e+00;8.332e-01;3.234e-01;7.977e-01;3.096e-01;1.157e+00;1.044e+00;7.499e-01;2.911e-01;1.000e+01;8.024e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.026878000;1.044e+00;8.333e-01;3.234e-01;7.978e-01;3.096e-01;1.157e+00;1.044e+00;7.499e-01;2.911e-01;1.000e+01;8.024e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.027293000;1.044e+00;8.333e-01;3.234e-01;7.978e-01;3.096e-01;1.157e+00;1.044e+00;7.500e-01;2.911e-01;1.000e+01;8.024e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.039748000;1.044e+00;8.338e-01;3.234e-01;7.983e-01;3.096e-01;1.157e+00;1.044e+00;7.504e-01;2.910e-01;1.000e+01;8.030e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.040260000;1.044e+00;8.338e-01;3.234e-01;7.984e-01;3.096e-01;1.157e+00;1.044e+00;7.505e-01;2.910e-01;1.000e+01;8.030e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.040772000;1.044e+00;8.339e-01;3.234e-01;7.984e-01;3.096e-01;1.157e+00;1.044e+00;7.505e-01;2.910e-01;1.000e+01;8.030e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.089149000;1.044e+00;8.333e-01;3.234e-01;7.979e-01;3.096e-01;1.157e+00;1.044e+00;7.500e-01;2.910e-01;1.000e+01;8.025e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.094149000;1.044e+00;8.333e-01;3.234e-01;7.978e-01;3.096e-01;1.157e+00;1.044e+00;7.500e-01;2.910e-01;1.000e+01;8.025e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.096149000;1.044e+00;8.333e-01;3.234e-01;7.978e-01;3.096e-01;1.157e+00;1.044e+00;7.500e-01;2.910e-01;1.000e+01;8.024e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.131971000;1.044e+00;8.334e-01;3.234e-01;7.979e-01;3.096e-01;1.157e+00;1.044e+00;7.500e-01;2.910e-01;1.000e+01;8.025e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.131979000;1.044e+00;8.334e-01;3.233e-01;7.979e-01;3.096e-01;1.157e+00;1.044e+00;7.500e-01;2.910e-01;1.000e+01;8.025e-01;3.300e-01;1.055e+00;5.000e+01;5.000e+01
0.131995000;1.044e+00;8.334e-01;3.233e-01;7.979e-01;3.095e-01;1.157e+00;1.044e+00;7.500e-01;2.910e-01;1.000e+01;8.025e-01;3.299e-01;1.055e+00;5.000e+01;5.000e+01
0.132091000;1.044e+00;8.333e-01;3.230e-01;7.979e-01;3.092e-01;1.157e+00;1.044e+00;7.500e-01;2.907e-01;1.000e+01;8.025e-01;3.296e-01;1.055e+00;5.000e+01;5.000e+01
0.132219000;1.044e+00;8.333e-01;3.226e-01;7.979e-01;3.088e-01;1.156e+00;1.044e+00;7.500e-01;2.903e-01;1.000e+01;8.025e-01;3.292e-01;1.055e+00;5.000e+01;5.000e+01
0.132475000;1.044e+00;8.333e-01;3.217e-01;7.979e-01;3.081e-01;1.156e+00;1.044e+00;7.500e-01;2.896e-01;1.000e+01;8.025e-01;3.284e-01;1.055e+00;5.000e+01;5.000e+01
0.134164000;1.044e+00;8.332e-01;3.165e-01;7.978e-01;3.030e-01;1.154e+00;1.044e+00;7.499e-01;2.848e-01;1.000e+01;8.025e-01;3.234e-01;1.055e+00;5.000e+01;5.000e+01
0.135086000;1.044e+00;8.332e-01;3.137e-01;7.977e-01;3.004e-01;1.154e+00;1.044e+00;7.499e-01;2.823e-01;1.000e+01;8.025e-01;3.207e-01;1.055e+00;5.000e+01;5.000e+01
0.136468000;1.044e+00;8.331e-01;3.099e-01;7.977e-01;2.967e-01;1.152e+00;1.044e+00;7.498e-01;2.789e-01;1.000e+01;8.025e-01;3.171e-01;1.055e+00;5.000e+01;5.000e+01
0.137390000;1.044e+00;8.331e-01;3.075e-01;7.976e-01;2.944e-01;1.152e+00;1.044e+00;7.498e-01;2.768e-01;1.000e+01;8.025e-01;3.148e-01;1.055e+00;5.000e+01;5.000e+01
0.137851000;1.044e+00;8.331e-01;3.064e-01;7.976e-01;2.934e-01;1.151e+00;1.044e+00;7.498e-01;2.758e-01;1.000e+01;8.025e-01;3.138e-01;1.055e+00;5.000e+01;5.000e+01
0.138312000;1.044e+00;8.331e-01;3.054e-01;7.976e-01;2.924e-01;1.151e+00;1.044e+00;7.497e-01;2.748e-01;1.000e+01;8.025e-01;3.128e-01;1.055e+00;5.000e+01;5.000e+01
0.138772000;1.044e+00;8.330e-01;3.044e-01;7.976e-01;2.914e-01;1.151e+00;1.044e+00;7.497e-01;2.739e-01;1.000e+01;8.025e-01;3.118e-01;1.055e+00;5.000e+01;5.000e+01
0.139233000;1.044e+00;8.330e-01;3.034e-01;7.976e-01;2.905e-01;1.150e+00;1.044e+00;7.497e-01;2.731e-01;1.000e+01;8.025e-01;3.109e-01;1.055e+00;5.000e+01;5.000e+01
0.139694000;1.044e+00;8.330e-01;3.025e-01;7.976e-01;2.897e-01;1.150e+00;1.044e+00;7.497e-01;2.723e-01;1.000e+01;8.025e-01;3.100e-01;1.055e+00;5.000e+01;5.000e+01
0.140155000;1.044e+00;8.330e-01;3.017e-01;7.976e-01;2.889e-01;1.150e+00;1.044e+00;7.497e-01;2.715e-01;1.000e+01;8.026e-01;3.092e-01;1.055e+00;5.000e+01;5.000e+01
0.140616000;1.044e+00;8.330e-01;3.009e-01;7.975e-01;2.881e-01;1.149e+00;1.044e+00;7.497e-01;2.708e-01;1.000e+01;8.026e-01;3.085e-01;1.055e+00;5.000e+01;5.000e+01
0.141998000;1.044e+00;8.330e-01;2.988e-01;7.975e-01;2.861e-01;1.149e+00;1.044e+00;7.497e-01;2.689e-01;1.000e+01;8.026e-01;3.065e-01;1.055e+00;5.000e+01;5.000e+01
