time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.077e+00;8.598e-01;-3.738e-01;7.986e-01;-3.472e-01;1.069e+00;1.077e+00;7.738e-01;-3.364e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000016000;1.077e+00;8.598e-01;-3.738e-01;7.986e-01;-3.472e-01;1.069e+00;1.077e+00;7.738e-01;-3.364e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000032000;1.077e+00;8.598e-01;-3.738e-01;7.986e-01;-3.471e-01;1.069e+00;1.077e+00;7.738e-01;-3.364e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000064000;1.077e+00;8.598e-01;-3.737e-01;7.986e-01;-3.471e-01;1.069e+00;1.077e+00;7.738e-01;-3.364e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000128000;1.077e+00;8.598e-01;-3.737e-01;7.986e-01;-3.471e-01;1.069e+00;1.077e+00;7.738e-01;-3.364e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000192000;1.077e+00;8.598e-01;-3.737e-01;7.986e-01;-3.471e-01;1.069e+00;1.077e+00;7.738e-01;-3.363e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000384000;1.077e+00;8.598e-01;-3.737e-01;7.986e-01;-3.471e-01;1.069e+00;1.077e+00;7.738e-01;-3.363e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000448000;1.077e+00;8.598e-01;-3.737e-01;7.986e-01;-3.470e-01;1.069e+00;1.077e+00;7.738e-01;-3.363e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000512000;1.077e+00;8.598e-01;-3.736e-01;7.986e-01;-3.470e-01;1.069e+00;1.077e+00;7.738e-01;-3.363e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;-3.300e-01
0.000640000;1.077e+00;8.598e-01;-3.736e-01;7.986e-01;-3.470e-01;1.069e+00;1.077e+00;7.738e-01;-3.363e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.057e-01;-3.300e-01
