time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.006120000;1.044e+00;8.329e-01;-1.389e-03;7.979e-01;-1.331e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.354e-02;7.979e-01
0.007144000;1.044e+00;8.329e-01;-1.472e-03;7.979e-01;-1.410e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.345e-02;7.979e-01
0.009192000;1.044e+00;8.329e-01;-1.541e-03;7.979e-01;-1.477e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.339e-02;7.979e-01
0.011035000;1.044e+00;8.329e-01;-1.512e-03;7.979e-01;-1.449e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.341e-02;7.979e-01
0.012879000;1.044e+00;8.330e-01;-1.427e-03;7.980e-01;-1.367e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.979e-01;1.350e-02;7.980e-01
0.014722000;1.044e+00;8.330e-01;-1.309e-03;7.980e-01;-1.254e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.979e-01;1.361e-02;7.980e-01
0.016565000;1.044e+00;8.331e-01;-1.182e-03;7.980e-01;-1.132e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.979e-01;1.373e-02;7.980e-01
0.018408000;1.044e+00;8.332e-01;-1.063e-03;7.981e-01;-1.018e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.979e-01;1.385e-02;7.981e-01
0.020251000;1.044e+00;8.332e-01;-9.628e-04;7.981e-01;-9.222e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.395e-02;7.981e-01
0.022095000;1.044e+00;8.333e-01;-8.857e-04;7.981e-01;-8.483e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.403e-02;7.981e-01
0.023938000;1.044e+00;8.333e-01;-8.356e-04;7.981e-01;-8.004e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.408e-02;7.981e-01
0.025781000;1.044e+00;8.333e-01;-8.101e-04;7.981e-01;-7.758e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.410e-02;7.981e-01
0.029467000;1.044e+00;8.333e-01;-8.109e-04;7.981e-01;-7.767e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.411e-02;7.981e-01
0.032785000;1.044e+00;8.333e-01;-8.508e-04;7.982e-01;-8.149e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.408e-02;7.982e-01
0.036103000;1.044e+00;8.333e-01;-9.001e-04;7.982e-01;-8.621e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.403e-02;7.982e-01
0.039421000;1.044e+00;8.333e-01;-9.447e-04;7.982e-01;-9.048e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.399e-02;7.982e-01
0.042738000;1.044e+00;8.333e-01;-9.756e-04;7.982e-01;-9.344e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.397e-02;7.982e-01
0.046056000;1.044e+00;8.333e-01;-9.901e-04;7.982e-01;-9.483e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.395e-02;7.982e-01
0.049374000;1.044e+00;8.333e-01;-9.937e-04;7.982e-01;-9.518e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.395e-02;7.982e-01
0.056009000;1.044e+00;8.333e-01;-9.890e-04;7.982e-01;-9.473e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.396e-02;7.982e-01
0.062645000;1.044e+00;8.333e-01;-9.845e-04;7.982e-01;-9.430e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.396e-02;7.982e-01
0.069281000;1.044e+00;8.333e-01;-9.878e-04;7.982e-01;-9.462e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.396e-02;7.982e-01
0.075916000;1.044e+00;8.333e-01;-1.000e-03;7.982e-01;-9.581e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.395e-02;7.982e-01
0.085916000;1.044e+00;8.333e-01;-1.019e-03;7.982e-01;-9.756e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.393e-02;7.982e-01
0.095916000;1.044e+00;8.333e-01;-1.033e-03;7.982e-01;-9.892e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.392e-02;7.982e-01
0.105916000;1.044e+00;8.333e-01;-1.045e-03;7.982e-01;-1.001e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.391e-02;7.982e-01
0.115916000;1.044e+00;8.333e-01;-1.058e-03;7.982e-01;-1.013e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.390e-02;7.982e-01
0.125916000;1.044e+00;8.333e-01;-1.070e-03;7.982e-01;-1.025e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.389e-02;7.982e-01
0.135916000;1.044e+00;8.333e-01;-1.082e-03;7.982e-01;-1.036e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.388e-02;7.982e-01
0.145916000;1.044e+00;8.333e-01;-1.093e-03;7.982e-01;-1.047e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.387e-02;7.982e-01
0.155916000;1.044e+00;8.333e-01;-1.105e-03;7.982e-01;-1.059e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.385e-02;7.982e-01
0.165916000;1.044e+00;8.333e-01;-1.117e-03;7.982e-01;-1.070e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.384e-02;7.982e-01
0.175916000;1.044e+00;8.333e-01;-1.128e-03;7.982e-01;-1.081e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.383e-02;7.982e-01
0.185916000;1.044e+00;8.333e-01;-1.138e-03;7.982e-01;-1.090e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.382e-02;7.982e-01
0.195916000;1.044e+00;8.333e-01;-1.149e-03;7.982e-01;-1.101e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.381e-02;7.982e-01
0.205916000;1.044e+00;8.333e-01;-1.158e-03;7.982e-01;-1.110e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.380e-02;7.982e-01
0.215916000;1.044e+00;8.333e-01;-1.168e-03;7.982e-01;-1.119e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.379e-02;7.982e-01
0.225916000;1.044e+00;8.333e-01;-1.178e-03;7.982e-01;-1.129e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.379e-02;7.982e-01
0.235916000;1.044e+00;8.333e-01;-1.188e-03;7.982e-01;-1.138e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.378e-02;7.982e-01
0.245916000;1.044e+00;8.333e-01;-1.197e-03;7.983e-01;-1.146e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.377e-02;7.983e-01
0.255916000;1.044e+00;8.333e-01;-1.205e-03;7.983e-01;-1.154e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.376e-02;7.983e-01
0.265916000;1.044e+00;8.333e-01;-1.214e-03;7.983e-01;-1.163e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.375e-02;7.983e-01
0.275916000;1.044e+00;8.333e-01;-1.223e-03;7.983e-01;-1.171e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.375e-02;7.983e-01
0.285916000;1.044e+00;8.333e-01;-1.230e-03;7.983e-01;-1.178e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.374e-02;7.983e-01
0.295916000;1.044e+00;8.333e-01;-1.239e-03;7.983e-01;-1.187e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.373e-02;7.983e-01
0.305916000;1.044e+00;8.333e-01;-1.247e-03;7.983e-01;-1.195e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.372e-02;7.983e-01
0.315916000;1.044e+00;8.333e-01;-1.254e-03;7.983e-01;-1.202e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.371e-02;7.983e-01
0.325916000;1.044e+00;8.333e-01;-1.261e-03;7.983e-01;-1.208e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.371e-02;7.983e-01
0.335916000;1.044e+00;8.333e-01;-1.269e-03;7.983e-01;-1.215e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.370e-02;7.983e-01
0.345916000;1.044e+00;8.333e-01;-1.276e-03;7.983e-01;-1.222e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.370e-02;7.983e-01
0.355916000;1.044e+00;8.333e-01;-1.283e-03;7.983e-01;-1.229e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.369e-02;7.983e-01
0.365916000;1.044e+00;8.333e-01;-1.289e-03;7.983e-01;-1.235e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.368e-02;7.983e-01
0.375916000;1.044e+00;8.333e-01;-1.296e-03;7.983e-01;-1.241e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.368e-02;7.983e-01
0.385916000;1.044e+00;8.333e-01;-1.302e-03;7.983e-01;-1.247e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.367e-02;7.983e-01
0.395916000;1.044e+00;8.333e-01;-1.309e-03;7.983e-01;-1.254e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.367e-02;7.983e-01
0.405916000;1.044e+00;8.333e-01;-1.314e-03;7.983e-01;-1.259e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.366e-02;7.983e-01
0.415916000;1.044e+00;8.333e-01;-1.320e-03;7.983e-01;-1.264e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.365e-02;7.983e-01
0.425916000;1.044e+00;8.333e-01;-1.326e-03;7.983e-01;-1.270e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.365e-02;7.983e-01
0.435916000;1.044e+00;8.333e-01;-1.332e-03;7.983e-01;-1.276e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.364e-02;7.983e-01
0.445916000;1.044e+00;8.333e-01;-1.336e-03;7.983e-01;-1.280e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.364e-02;7.983e-01
0.455916000;1.044e+00;8.333e-01;-1.342e-03;7.983e-01;-1.286e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.363e-02;7.983e-01
0.465916000;1.044e+00;8.333e-01;-1.347e-03;7.983e-01;-1.291e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.363e-02;7.983e-01
0.475916000;1.044e+00;8.333e-01;-1.352e-03;7.983e-01;-1.295e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.362e-02;7.983e-01
0.485916000;1.044e+00;8.333e-01;-1.356e-03;7.983e-01;-1.299e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.362e-02;7.983e-01
0.495916000;1.044e+00;8.333e-01;-1.361e-03;7.983e-01;-1.304e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.362e-02;7.983e-01
0.505916000;1.044e+00;8.333e-01;-1.366e-03;7.983e-01;-1.309e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.361e-02;7.983e-01
0.515916000;1.044e+00;8.333e-01;-1.371e-03;7.983e-01;-1.314e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.361e-02;7.983e-01
0.525916000;1.044e+00;8.333e-01;-1.375e-03;7.983e-01;-1.318e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.360e-02;7.983e-01
0.535916000;1.044e+00;8.333e-01;-1.380e-03;7.983e-01;-1.322e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.360e-02;7.983e-01
0.545916000;1.044e+00;8.333e-01;-1.384e-03;7.983e-01;-1.325e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.359e-02;7.983e-01
0.555916000;1.044e+00;8.333e-01;-1.389e-03;7.983e-01;-1.330e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.359e-02;7.983e-01
0.565916000;1.044e+00;8.333e-01;-1.393e-03;7.983e-01;-1.334e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.359e-02;7.983e-01
0.575916000;1.044e+00;8.333e-01;-1.397e-03;7.983e-01;-1.338e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.358e-02;7.983e-01
0.585916000;1.044e+00;8.333e-01;-1.400e-03;7.983e-01;-1.342e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.358e-02;7.983e-01
0.595916000;1.044e+00;8.333e-01;-1.404e-03;7.983e-01;-1.345e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.358e-02;7.983e-01
0.605916000;1.044e+00;8.333e-01;-1.407e-03;7.983e-01;-1.348e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.357e-02;7.983e-01
0.615916000;1.044e+00;8.333e-01;-1.411e-03;7.983e-01;-1.351e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.357e-02;7.983e-01
0.625916000;1.044e+00;8.333e-01;-1.415e-03;7.983e-01;-1.355e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.357e-02;7.983e-01
0.635916000;1.044e+00;8.333e-01;-1.418e-03;7.983e-01;-1.358e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.356e-02;7.983e-01
0.645916000;1.044e+00;8.333e-01;-1.422e-03;7.983e-01;-1.362e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.356e-02;7.983e-01
0.655916000;1.044e+00;8.333e-01;-1.424e-03;7.983e-01;-1.364e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.356e-02;7.983e-01
0.665916000;1.044e+00;8.333e-01;-1.427e-03;7.983e-01;-1.367e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.355e-02;7.983e-01
0.675916000;1.044e+00;8.333e-01;-1.431e-03;7.983e-01;-1.371e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.355e-02;7.983e-01
0.685916000;1.044e+00;8.333e-01;-1.434e-03;7.983e-01;-1.374e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.355e-02;7.983e-01
0.695916000;1.044e+00;8.333e-01;-1.437e-03;7.983e-01;-1.377e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.705916000;1.044e+00;8.333e-01;-1.440e-03;7.983e-01;-1.379e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.715916000;1.044e+00;8.333e-01;-1.443e-03;7.983e-01;-1.382e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.725916000;1.044e+00;8.333e-01;-1.445e-03;7.983e-01;-1.385e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.735916000;1.044e+00;8.333e-01;-1.448e-03;7.983e-01;-1.387e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.745916000;1.044e+00;8.333e-01;-1.450e-03;7.983e-01;-1.389e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.755916000;1.044e+00;8.333e-01;-1.453e-03;7.983e-01;-1.392e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.765916000;1.044e+00;8.333e-01;-1.456e-03;7.983e-01;-1.395e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.775916000;1.044e+00;8.333e-01;-1.458e-03;7.983e-01;-1.397e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.785916000;1.044e+00;8.333e-01;-1.461e-03;7.983e-01;-1.400e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.795916000;1.044e+00;8.333e-01;-1.463e-03;7.983e-01;-1.402e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.805916000;1.044e+00;8.333e-01;-1.465e-03;7.983e-01;-1.404e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.815916000;1.044e+00;8.333e-01;-1.467e-03;7.983e-01;-1.406e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.825916000;1.044e+00;8.333e-01;-1.469e-03;7.983e-01;-1.408e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.835916000;1.044e+00;8.333e-01;-1.471e-03;7.983e-01;-1.410e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.845916000;1.044e+00;8.333e-01;-1.473e-03;7.983e-01;-1.411e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.855916000;1.044e+00;8.333e-01;-1.476e-03;7.983e-01;-1.414e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.984e-01
0.865916000;1.044e+00;8.333e-01;-1.478e-03;7.983e-01;-1.416e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.984e-01
0.875916000;1.044e+00;8.333e-01;-1.481e-03;7.984e-01;-1.418e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.885916000;1.044e+00;8.333e-01;-1.483e-03;7.984e-01;-1.420e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.895916000;1.044e+00;8.333e-01;-1.484e-03;7.984e-01;-1.422e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.905916000;1.044e+00;8.333e-01;-1.485e-03;7.984e-01;-1.423e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.915916000;1.044e+00;8.333e-01;-1.487e-03;7.984e-01;-1.425e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.925916000;1.044e+00;8.333e-01;-1.489e-03;7.984e-01;-1.427e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.935916000;1.044e+00;8.333e-01;-1.491e-03;7.984e-01;-1.428e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.945916000;1.044e+00;8.333e-01;-1.493e-03;7.984e-01;-1.430e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.955916000;1.044e+00;8.333e-01;-1.494e-03;7.984e-01;-1.431e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.965916000;1.044e+00;8.333e-01;-1.496e-03;7.984e-01;-1.433e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.975916000;1.044e+00;8.333e-01;-1.498e-03;7.984e-01;-1.435e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.985916000;1.044e+00;8.333e-01;-1.499e-03;7.984e-01;-1.436e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.995916000;1.044e+00;8.333e-01;-1.501e-03;7.984e-01;-1.438e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
1.005916000;1.044e+00;8.333e-01;-1.501e-03;7.984e-01;-1.438e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.015916000;1.044e+00;8.333e-01;-1.504e-03;7.984e-01;-1.441e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.025916000;1.044e+00;8.333e-01;-1.505e-03;7.984e-01;-1.441e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.035916000;1.044e+00;8.333e-01;-1.507e-03;7.984e-01;-1.444e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
