;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
26;1.032e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
27;1.064e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
28;1.128e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
29;1.256e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
30;1.384e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
31;1.512e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
32;1.640e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
33;1.768e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
34;1.896e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
35;2.024e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
36;2.280e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
37;2.536e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
38;2.792e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
39;3.048e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
40;3.304e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
41;3.560e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
42;3.816e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
43;4.072e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
44;4.328e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
45;4.840e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
46;5.352e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
47;5.864e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
48;6.376e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
49;6.888e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
50;7.912e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
51;8.936e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
52;9.960e-03;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
53;1.098e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
54;1.201e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
55;1.303e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
56;1.406e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
57;1.508e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
58;1.610e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
59;1.815e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
60;2.020e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
61;2.225e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
62;2.430e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
63;2.634e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
64;2.839e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
65;3.044e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
66;3.249e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
67;3.454e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
68;3.658e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
69;4.068e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
70;4.478e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
71;4.887e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
72;5.297e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
73;5.706e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
74;6.116e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
75;6.461e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
76;6.461e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
77;6.461e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
78;6.461e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
79;6.461e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
80;6.462e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
81;6.463e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
82;6.464e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
83;6.467e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
84;6.474e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
85;6.487e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
86;6.512e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
87;6.563e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
88;6.666e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
89;6.871e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
90;7.280e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
91;8.099e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
92;9.099e-02;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
93;1.010e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
94;1.110e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
95;1.210e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
96;1.310e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
97;1.410e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
98;1.510e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
99;1.610e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
100;1.710e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
101;1.810e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
102;1.910e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
103;2.010e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
104;2.110e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
105;2.210e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
106;2.310e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
107;2.410e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
108;2.510e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
109;2.610e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
110;2.710e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
111;2.810e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
112;2.910e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
113;3.010e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
114;3.110e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
115;3.210e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
116;3.310e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
117;3.410e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
118;3.510e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
119;3.610e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
120;3.710e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
121;3.810e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
122;3.910e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
123;4.010e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
124;4.110e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
125;4.210e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
126;4.310e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
127;4.410e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
128;4.510e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
129;4.610e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
130;4.710e-01;1.044e+00;8.333e-01;-6.552e-07;7.979e-01;-6.273e-07;1.045e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
