time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;7.253e-08;7.979e-01;-2.357e-08;1.045e+00;1.044e+00;7.500e-01;-6.955e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;-4.535e-09;7.979e-01;-7.384e-08;1.045e+00;1.044e+00;7.500e-01;-1.910e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;2.300e-05;1.225e-05;-6.112e-05;2.478e-09;-7.304e-08;1.951e-02;2.298e-05;1.101e-05;-5.502e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;2.300e-05;1.225e-05;-6.112e-05;3.372e-09;-7.218e-08;1.950e-02;2.298e-05;1.102e-05;-5.502e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;2.300e-05;1.224e-05;-6.112e-05;5.170e-09;-7.025e-08;1.950e-02;2.298e-05;1.102e-05;-5.502e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.974e-01;1.489e-02
30.000711000;2.297e-05;1.110e-05;-5.888e-05;1.706e-09;-1.373e-09;1.819e-02;2.298e-05;1.004e-05;-5.299e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.438e-01;1.993e-02
30.002179000;2.300e-05;8.943e-06;-6.004e-05;1.323e-08;-1.966e-09;1.585e-02;2.297e-05;8.022e-06;-5.394e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.449e-01;6.699e-02
30.002920000;2.300e-05;7.838e-06;-6.117e-05;2.750e-08;-1.039e-08;1.494e-02;2.293e-05;7.028e-06;-5.499e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.001e-01;1.154e-01
30.004066000;2.400e-05;7.746e-06;-6.444e-05;-5.319e-08;-6.159e-08;1.411e-02;2.395e-05;7.025e-06;-5.803e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.369e-01;2.112e-01
30.005570000;2.601e-05;6.601e-06;-6.780e-05;-8.078e-09;-2.584e-08;1.391e-02;2.597e-05;6.016e-06;-6.102e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.645e-01;3.283e-01
30.008761000;2.801e-05;5.570e-06;-7.222e-05;7.202e-08;7.748e-08;1.537e-02;2.799e-05;5.030e-06;-6.497e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.440e-01;5.255e-01
30.011042000;2.896e-05;4.456e-06;-7.554e-05;4.492e-08;3.108e-08;1.694e-02;2.898e-05;4.035e-06;-6.797e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.808e-01;6.325e-01
30.015169000;2.999e-05;3.358e-06;-7.895e-05;4.168e-08;-5.938e-09;1.959e-02;2.996e-05;3.014e-06;-7.098e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.039e-01;7.737e-01
30.015542000;3.000e-05;3.358e-06;-8.006e-05;3.530e-08;-6.696e-09;1.979e-02;2.996e-05;3.016e-06;-7.198e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.990e-01;7.838e-01
30.017782000;3.105e-05;3.362e-06;-8.115e-05;1.361e-09;-8.454e-09;2.094e-02;3.094e-05;3.021e-06;-7.298e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.752e-01;8.372e-01
30.020976000;3.107e-05;3.390e-06;-8.221e-05;-3.614e-08;2.459e-08;2.225e-02;3.093e-05;3.026e-06;-7.401e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.575e-01;8.954e-01
30.020977000;3.107e-05;3.388e-06;-8.222e-05;-3.535e-08;2.463e-08;2.225e-02;3.093e-05;3.025e-06;-7.401e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.575e-01;8.951e-01
30.022070000;2.910e-05;1.142e-06;-7.669e-05;6.419e-08;6.540e-08;1.598e-02;2.894e-05;1.059e-06;-6.897e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.521e-01;6.347e-01
30.024400000;2.504e-05;-2.225e-06;-6.445e-05;3.462e-08;-4.728e-08;4.410e-03;2.505e-05;-1.998e-06;-5.796e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.273e-01;1.273e-01
30.025031000;2.403e-05;-6.667e-06;-6.223e-05;-4.035e-09;-8.982e-09;2.401e-05;2.401e-05;-5.987e-06;-5.605e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.113e-08;3.118e-08
30.053580000;2.404e-05;-6.699e-06;-6.224e-05;5.984e-08;1.471e-08;2.393e-05;2.402e-05;-5.959e-06;-5.604e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.686e-10;6.356e-08
30.149994000;2.402e-05;-6.664e-06;-6.226e-05;3.371e-08;-3.117e-09;2.403e-05;2.400e-05;-5.971e-06;-5.595e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-2.066e-08;1.340e-08
30.150170000;1.062e+00;-5.124e-08;-2.565e-08;2.870e-08;-1.733e-09;1.062e+00;1.062e+00;7.651e-09;4.020e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-2.974e-08;3.969e-09
30.150956000;1.062e+00;-1.104e-08;-4.300e-10;-6.911e-08;-6.952e-08;1.062e+00;1.062e+00;-3.911e-08;-8.160e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.292e-08;7.193e-08
30.150982000;1.062e+00;-1.691e-08;7.447e-09;-6.730e-08;-6.550e-08;1.062e+00;1.062e+00;-3.104e-08;-8.787e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.049e-08;6.583e-08
30.150982000;1.062e+00;-2.099e-08;1.039e-08;-6.513e-08;-6.156e-08;1.062e+00;1.062e+00;-2.672e-08;-9.785e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.970e-08;6.187e-08
30.150984000;1.062e+00;4.611e-04;8.878e-04;4.341e-04;8.359e-04;1.062e+00;1.062e+00;4.150e-04;7.990e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.039e-06;9.421e-04
30.151427000;1.445e+00;5.116e-01;1.351e+00;3.541e-01;9.352e-01;1.468e+00;1.445e+00;4.604e-01;1.216e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.300e-04;1.000e+00
30.154515000;1.453e+00;4.180e-01;1.392e+00;2.876e-01;9.578e-01;1.477e+00;1.453e+00;3.762e-01;1.253e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.694e-03;1.000e+00
30.156158000;1.457e+00;3.750e-01;1.407e+00;2.574e-01;9.663e-01;1.480e+00;1.457e+00;3.375e-01;1.267e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.690e-03;1.000e+00
30.156342000;1.457e+00;3.704e-01;1.409e+00;2.543e-01;9.671e-01;1.481e+00;1.457e+00;3.334e-01;1.268e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.796e-03;1.000e+00
30.156659000;1.457e+00;3.627e-01;1.411e+00;2.489e-01;9.685e-01;1.481e+00;1.457e+00;3.265e-01;1.270e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.978e-03;1.000e+00
30.156660000;1.457e+00;3.627e-01;1.411e+00;2.489e-01;9.685e-01;1.481e+00;1.457e+00;3.264e-01;1.270e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.978e-03;1.000e+00
30.156675000;1.457e+00;3.621e-01;1.411e+00;2.485e-01;9.681e-01;1.481e+00;1.457e+00;3.259e-01;1.270e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.987e-03;9.995e-01
30.156851000;1.455e+00;3.554e-01;1.400e+00;2.443e-01;9.626e-01;1.478e+00;1.455e+00;3.199e-01;1.260e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.087e-03;9.931e-01
30.160106000;1.371e+00;2.176e-01;1.042e+00;1.587e-01;7.599e-01;1.390e+00;1.371e+00;1.958e-01;9.379e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.851e-03;7.762e-01
30.160106000;1.371e+00;2.176e-01;1.042e+00;1.587e-01;7.599e-01;1.390e+00;1.371e+00;1.958e-01;9.379e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.851e-03;7.762e-01
30.160107000;1.371e+00;2.172e-01;1.040e+00;1.584e-01;7.586e-01;1.389e+00;1.371e+00;1.955e-01;9.359e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.852e-03;7.749e-01
30.160558000;1.193e+00;8.727e-02;3.840e-01;7.314e-02;3.218e-01;1.201e+00;1.193e+00;7.855e-02;3.456e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.091e-03;3.300e-01
30.166441000;1.194e+00;5.887e-02;3.898e-01;4.929e-02;3.264e-01;1.202e+00;1.194e+00;5.298e-02;3.508e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;9.511e-03;3.300e-01
30.166442000;1.194e+00;5.885e-02;3.897e-01;4.928e-02;3.264e-01;1.202e+00;1.194e+00;5.297e-02;3.508e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;9.512e-03;3.299e-01
30.166457000;1.194e+00;5.865e-02;3.885e-01;4.913e-02;3.255e-01;1.202e+00;1.194e+00;5.279e-02;3.497e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;9.521e-03;3.290e-01
30.169585000;1.123e+00;2.844e-02;1.700e-01;2.532e-02;1.513e-01;1.127e+00;1.123e+00;2.559e-02;1.530e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.152e-02;1.530e-01
30.170605000;1.103e+00;2.276e-02;1.128e-01;2.063e-02;1.022e-01;1.106e+00;1.103e+00;2.048e-02;1.015e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.221e-02;1.036e-01
30.170733000;1.101e+00;2.216e-02;1.061e-01;2.013e-02;9.633e-02;1.103e+00;1.101e+00;1.995e-02;9.545e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.230e-02;9.764e-02
30.170861000;1.099e+00;2.159e-02;9.944e-02;1.965e-02;9.051e-02;1.101e+00;1.099e+00;1.943e-02;8.950e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.239e-02;9.179e-02
