Time (s);P PCC (pu);P lower (pu);P upper (pu)
7.819e-01;-1.420e-02;-5.470e-02;5.239e-02
7.836e-01;-1.398e-02;-5.424e-02;5.220e-02
7.853e-01;-1.376e-02;-5.377e-02;5.202e-02
7.869e-01;-1.354e-02;-5.331e-02;5.184e-02
7.886e-01;-1.332e-02;-5.286e-02;5.167e-02
7.903e-01;-1.310e-02;-5.240e-02;5.149e-02
7.919e-01;-1.289e-02;-5.195e-02;5.131e-02
7.936e-01;-1.268e-02;-5.151e-02;5.114e-02
7.953e-01;-1.247e-02;-5.106e-02;5.097e-02
7.969e-01;-1.226e-02;-5.062e-02;5.080e-02
7.986e-01;-1.205e-02;-5.018e-02;5.063e-02
8.003e-01;-1.185e-02;-4.974e-02;5.046e-02
8.019e-01;-1.164e-02;-4.931e-02;5.029e-02
8.036e-01;-1.144e-02;-4.888e-02;5.013e-02
8.053e-01;-1.124e-02;-4.845e-02;4.996e-02
8.069e-01;-1.105e-02;-4.803e-02;4.980e-02
8.086e-01;-1.085e-02;-4.760e-02;4.964e-02
8.103e-01;-1.066e-02;-4.719e-02;4.948e-02
8.119e-01;-1.047e-02;-4.677e-02;4.932e-02
8.136e-01;-1.028e-02;-4.636e-02;4.916e-02
8.153e-01;-1.009e-02;-4.595e-02;4.900e-02
8.169e-01;-9.902e-03;-4.554e-02;4.885e-02
8.186e-01;-9.718e-03;-4.514e-02;4.869e-02
8.203e-01;-9.535e-03;-4.474e-02;4.854e-02
8.219e-01;-9.355e-03;-4.434e-02;4.839e-02
8.236e-01;-9.176e-03;-4.394e-02;4.824e-02
8.253e-01;-8.998e-03;-4.355e-02;4.809e-02
8.269e-01;-8.823e-03;-4.316e-02;4.794e-02
8.286e-01;-8.649e-03;-4.278e-02;4.780e-02
8.303e-01;-8.477e-03;-4.239e-02;4.765e-02
8.319e-01;-8.307e-03;-4.201e-02;4.751e-02
8.336e-01;-8.139e-03;-4.164e-02;4.736e-02
8.353e-01;-7.972e-03;-4.126e-02;4.722e-02
8.369e-01;-7.807e-03;-4.089e-02;4.708e-02
8.386e-01;-7.644e-03;-4.053e-02;4.694e-02
8.403e-01;-7.483e-03;-4.016e-02;4.680e-02
8.419e-01;-7.323e-03;-3.980e-02;4.667e-02
8.436e-01;-7.165e-03;-3.944e-02;4.653e-02
8.453e-01;-7.008e-03;-3.909e-02;4.639e-02
8.469e-01;-6.853e-03;-3.873e-02;4.626e-02
8.486e-01;-6.700e-03;-3.838e-02;4.613e-02
8.503e-01;-6.549e-03;-3.804e-02;4.599e-02
8.520e-01;-6.399e-03;-3.770e-02;4.586e-02
8.536e-01;-6.251e-03;-3.736e-02;4.573e-02
8.553e-01;-6.104e-03;-3.702e-02;4.561e-02
8.570e-01;-5.959e-03;-3.668e-02;4.548e-02
8.586e-01;-5.816e-03;-3.635e-02;4.535e-02
8.603e-01;-5.674e-03;-3.603e-02;4.523e-02
8.620e-01;-5.534e-03;-3.570e-02;4.510e-02
8.636e-01;-5.395e-03;-3.538e-02;4.498e-02
8.653e-01;-5.258e-03;-3.506e-02;4.485e-02
8.670e-01;-5.123e-03;-3.474e-02;4.473e-02
8.686e-01;-4.989e-03;-3.443e-02;4.461e-02
8.703e-01;-4.856e-03;-3.412e-02;4.449e-02
8.720e-01;-4.726e-03;-3.403e-02;4.437e-02
8.736e-01;-4.596e-03;-3.397e-02;4.426e-02
8.753e-01;-4.468e-03;-3.392e-02;4.414e-02
8.770e-01;-4.342e-03;-3.386e-02;4.402e-02
8.786e-01;-4.217e-03;-3.380e-02;4.391e-02
8.803e-01;-4.094e-03;-3.374e-02;4.379e-02
8.820e-01;-3.972e-03;-3.369e-02;4.368e-02
8.836e-01;-3.852e-03;-3.363e-02;4.357e-02
8.853e-01;-3.733e-03;-3.358e-02;4.346e-02
8.870e-01;-3.616e-03;-3.353e-02;4.335e-02
8.886e-01;-3.500e-03;-3.347e-02;4.324e-02
8.903e-01;-3.385e-03;-3.342e-02;4.313e-02
8.920e-01;-3.272e-03;-3.337e-02;4.302e-02
8.936e-01;-3.160e-03;-3.332e-02;4.292e-02
8.953e-01;-3.050e-03;-3.326e-02;4.281e-02
8.970e-01;-2.941e-03;-3.321e-02;4.270e-02
8.986e-01;-2.833e-03;-3.316e-02;4.260e-02
9.003e-01;-2.727e-03;-3.311e-02;4.250e-02
9.020e-01;-2.622e-03;-3.307e-02;4.239e-02
9.036e-01;-2.519e-03;-3.302e-02;4.229e-02
9.053e-01;-2.416e-03;-3.297e-02;4.219e-02
9.070e-01;-2.316e-03;-3.292e-02;4.209e-02
9.086e-01;-2.216e-03;-3.288e-02;4.199e-02
9.103e-01;-2.118e-03;-3.283e-02;4.189e-02
9.120e-01;-2.021e-03;-3.278e-02;4.180e-02
9.136e-01;-1.926e-03;-3.274e-02;4.170e-02
9.153e-01;-1.831e-03;-3.269e-02;4.160e-02
9.170e-01;-1.738e-03;-3.265e-02;4.151e-02
9.186e-01;-1.646e-03;-3.261e-02;4.141e-02
9.203e-01;-1.556e-03;-3.256e-02;4.132e-02
9.220e-01;-1.467e-03;-3.252e-02;4.123e-02
9.236e-01;-1.379e-03;-3.248e-02;4.113e-02
9.253e-01;-1.292e-03;-3.244e-02;4.104e-02
9.270e-01;-1.206e-03;-3.240e-02;4.095e-02
9.286e-01;-1.122e-03;-3.235e-02;4.086e-02
9.303e-01;-1.039e-03;-3.231e-02;4.077e-02
9.320e-01;-9.569e-04;-3.227e-02;4.068e-02
9.336e-01;-8.762e-04;-3.224e-02;4.060e-02
9.353e-01;-7.965e-04;-3.220e-02;4.051e-02
9.370e-01;-7.181e-04;-3.216e-02;4.042e-02
9.386e-01;-6.408e-04;-3.212e-02;4.034e-02
9.403e-01;-5.646e-04;-3.208e-02;4.025e-02
9.420e-01;-4.896e-04;-3.205e-02;4.017e-02
9.436e-01;-4.157e-04;-3.201e-02;4.008e-02
9.453e-01;-3.429e-04;-3.197e-02;4.000e-02
9.470e-01;-2.712e-04;-3.194e-02;3.992e-02
9.486e-01;-2.007e-04;-3.190e-02;3.984e-02
9.503e-01;-1.312e-04;-3.187e-02;3.976e-02
9.520e-01;-6.274e-05;-3.183e-02;3.968e-02
9.537e-01;4.612e-06;-3.180e-02;3.960e-02
9.553e-01;7.091e-05;-3.176e-02;3.952e-02
9.570e-01;1.361e-04;-3.173e-02;3.944e-02
9.587e-01;2.004e-04;-3.170e-02;3.936e-02
9.603e-01;2.635e-04;-3.167e-02;3.928e-02
9.620e-01;3.257e-04;-3.163e-02;3.921e-02
9.637e-01;3.868e-04;-3.160e-02;3.913e-02
9.653e-01;4.469e-04;-3.157e-02;3.906e-02
9.670e-01;5.061e-04;-3.154e-02;3.898e-02
9.687e-01;5.642e-04;-3.151e-02;3.891e-02
9.703e-01;6.214e-04;-3.148e-02;3.883e-02
9.720e-01;6.776e-04;-3.145e-02;3.876e-02
9.737e-01;7.329e-04;-3.142e-02;3.869e-02
9.753e-01;7.871e-04;-3.139e-02;3.862e-02
9.770e-01;8.405e-04;-3.136e-02;3.855e-02
9.787e-01;8.929e-04;-3.133e-02;3.848e-02
9.803e-01;9.444e-04;-3.131e-02;3.841e-02
9.820e-01;9.950e-04;-3.128e-02;3.834e-02
9.837e-01;1.045e-03;-3.125e-02;3.827e-02
9.853e-01;1.093e-03;-3.122e-02;3.820e-02
9.870e-01;1.141e-03;-3.120e-02;3.813e-02
9.887e-01;1.188e-03;-3.117e-02;3.811e-02
9.903e-01;1.234e-03;-3.115e-02;3.824e-02
9.920e-01;1.280e-03;-3.112e-02;3.837e-02
9.937e-01;1.324e-03;-3.110e-02;3.849e-02
9.953e-01;1.368e-03;-3.107e-02;3.862e-02
9.970e-01;1.410e-03;-3.105e-02;3.874e-02
9.987e-01;1.452e-03;-3.102e-02;3.885e-02
1.000e+00;1.493e-03;-3.100e-02;3.897e-02
1.002e+00;1.534e-03;-3.097e-02;3.908e-02
1.004e+00;1.573e-03;-3.095e-02;3.919e-02
1.005e+00;1.612e-03;-3.093e-02;3.930e-02
1.007e+00;1.650e-03;-3.091e-02;3.941e-02
1.009e+00;1.687e-03;-3.088e-02;3.951e-02
1.010e+00;1.723e-03;-3.086e-02;3.961e-02
1.012e+00;1.759e-03;-3.084e-02;3.971e-02
1.014e+00;1.793e-03;-3.082e-02;3.981e-02
1.015e+00;1.828e-03;-3.080e-02;3.991e-02
1.017e+00;1.861e-03;-3.078e-02;4.000e-02
1.019e+00;1.893e-03;-3.075e-02;4.009e-02
1.020e+00;1.925e-03;-3.073e-02;4.018e-02
1.022e+00;1.956e-03;-3.071e-02;4.027e-02
1.024e+00;1.987e-03;-3.069e-02;4.035e-02
1.025e+00;2.017e-03;-3.068e-02;4.044e-02
1.027e+00;2.046e-03;-3.066e-02;4.052e-02
1.029e+00;2.074e-03;-3.064e-02;4.060e-02
1.030e+00;2.102e-03;-3.062e-02;4.068e-02
1.032e+00;2.129e-03;-3.060e-02;4.075e-02
1.034e+00;2.155e-03;-3.058e-02;4.082e-02
1.035e+00;2.181e-03;-3.056e-02;4.090e-02
1.037e+00;2.206e-03;-3.055e-02;4.097e-02
1.039e+00;2.230e-03;-3.053e-02;4.103e-02
1.040e+00;2.254e-03;-3.051e-02;4.110e-02
1.042e+00;2.277e-03;-3.049e-02;4.116e-02
1.044e+00;2.299e-03;-3.048e-02;4.122e-02
1.045e+00;2.321e-03;-3.046e-02;4.128e-02
1.047e+00;2.343e-03;-3.044e-02;4.134e-02
1.049e+00;2.363e-03;-3.043e-02;4.140e-02
1.050e+00;2.383e-03;-3.041e-02;4.145e-02
1.052e+00;2.403e-03;-3.040e-02;4.151e-02
1.054e+00;2.422e-03;-3.038e-02;4.156e-02
1.055e+00;2.440e-03;-3.037e-02;4.161e-02
1.057e+00;2.458e-03;-3.035e-02;4.165e-02
1.059e+00;2.475e-03;-3.034e-02;4.170e-02
1.060e+00;2.492e-03;-3.032e-02;4.174e-02
1.062e+00;2.508e-03;-3.031e-02;4.179e-02
1.064e+00;2.524e-03;-3.029e-02;4.183e-02
1.065e+00;2.539e-03;-3.028e-02;4.187e-02
1.067e+00;2.553e-03;-3.027e-02;4.190e-02
1.069e+00;2.567e-03;-3.025e-02;4.194e-02
1.070e+00;2.581e-03;-3.024e-02;4.197e-02
1.072e+00;2.594e-03;-3.023e-02;4.201e-02
1.074e+00;2.607e-03;-3.021e-02;4.204e-02
1.075e+00;2.619e-03;-3.020e-02;4.207e-02
1.077e+00;2.630e-03;-3.019e-02;4.210e-02
1.079e+00;2.641e-03;-3.018e-02;4.212e-02
1.080e+00;2.652e-03;-3.017e-02;4.215e-02
1.082e+00;2.662e-03;-3.015e-02;4.217e-02
1.084e+00;2.672e-03;-3.014e-02;4.219e-02
1.085e+00;2.681e-03;-3.013e-02;4.221e-02
1.087e+00;2.690e-03;-3.012e-02;4.223e-02
1.089e+00;2.698e-03;-3.011e-02;4.225e-02
1.090e+00;2.706e-03;-3.010e-02;4.226e-02
1.092e+00;2.714e-03;-3.009e-02;4.228e-02
1.094e+00;2.721e-03;-3.008e-02;4.229e-02
1.095e+00;2.727e-03;-3.006e-02;4.230e-02
1.097e+00;2.734e-03;-3.005e-02;4.232e-02
1.099e+00;2.739e-03;-3.004e-02;4.232e-02
1.100e+00;2.745e-03;-3.003e-02;4.233e-02
1.102e+00;2.750e-03;-3.002e-02;4.234e-02
1.104e+00;2.754e-03;-3.002e-02;4.234e-02
1.105e+00;2.759e-03;-3.001e-02;4.235e-02
1.107e+00;2.763e-03;-3.000e-02;4.235e-02
1.109e+00;2.766e-03;-2.999e-02;4.235e-02
1.110e+00;2.769e-03;-2.998e-02;4.235e-02
1.112e+00;2.772e-03;-2.997e-02;4.235e-02
1.114e+00;2.775e-03;-2.996e-02;4.235e-02
1.115e+00;2.777e-03;-2.995e-02;4.234e-02
1.117e+00;2.778e-03;-2.994e-02;4.234e-02
1.119e+00;2.780e-03;-2.994e-02;4.233e-02
1.120e+00;2.781e-03;-2.993e-02;4.233e-02
1.122e+00;2.782e-03;-2.992e-02;4.232e-02
1.124e+00;2.782e-03;-2.991e-02;4.231e-02
1.125e+00;2.782e-03;-2.990e-02;4.230e-02
1.127e+00;2.782e-03;-2.990e-02;4.229e-02
1.129e+00;2.781e-03;-2.989e-02;4.227e-02
1.130e+00;2.781e-03;-2.988e-02;4.226e-02
1.132e+00;2.779e-03;-2.987e-02;4.225e-02
1.134e+00;2.778e-03;-2.987e-02;4.223e-02
1.135e+00;2.776e-03;-2.986e-02;4.221e-02
1.137e+00;2.774e-03;-2.985e-02;4.219e-02
1.139e+00;2.772e-03;-2.985e-02;4.218e-02
1.140e+00;2.769e-03;-2.984e-02;4.216e-02
1.142e+00;2.767e-03;-2.983e-02;4.213e-02
1.144e+00;2.763e-03;-2.983e-02;4.211e-02
1.145e+00;2.760e-03;-2.982e-02;4.209e-02
1.147e+00;2.757e-03;-2.982e-02;4.207e-02
1.149e+00;2.753e-03;-2.981e-02;4.204e-02
1.150e+00;2.749e-03;-2.980e-02;4.202e-02
1.152e+00;2.744e-03;-2.980e-02;4.199e-02
1.154e+00;2.740e-03;-2.979e-02;4.196e-02
1.155e+00;2.735e-03;-2.979e-02;4.193e-02
1.157e+00;2.730e-03;-2.978e-02;4.190e-02
1.159e+00;2.724e-03;-2.978e-02;4.187e-02
1.160e+00;2.719e-03;-2.977e-02;4.184e-02
1.162e+00;2.713e-03;-2.977e-02;4.181e-02
1.164e+00;2.707e-03;-2.976e-02;4.178e-02
1.165e+00;2.701e-03;-2.976e-02;4.174e-02
1.167e+00;2.695e-03;-2.975e-02;4.171e-02
1.169e+00;2.688e-03;-2.975e-02;4.168e-02
1.170e+00;2.681e-03;-2.974e-02;4.164e-02
1.172e+00;2.674e-03;-2.974e-02;4.160e-02
1.174e+00;2.667e-03;-2.973e-02;4.157e-02
1.175e+00;2.660e-03;-2.973e-02;4.153e-02
1.177e+00;2.652e-03;-2.973e-02;4.149e-02
1.179e+00;2.645e-03;-2.972e-02;4.145e-02
1.180e+00;2.637e-03;-2.972e-02;4.141e-02
1.182e+00;2.629e-03;-2.971e-02;4.137e-02
1.184e+00;2.620e-03;-2.971e-02;4.133e-02
1.185e+00;2.612e-03;-2.971e-02;4.129e-02
1.187e+00;2.603e-03;-2.970e-02;4.124e-02
1.189e+00;2.595e-03;-2.970e-02;4.120e-02
1.190e+00;2.586e-03;-2.970e-02;4.116e-02
1.192e+00;2.577e-03;-2.969e-02;4.111e-02
1.194e+00;2.568e-03;-2.969e-02;4.107e-02
1.195e+00;2.558e-03;-2.969e-02;4.102e-02
1.197e+00;2.549e-03;-2.968e-02;4.097e-02
1.199e+00;2.539e-03;-2.968e-02;4.093e-02
1.200e+00;2.530e-03;-2.968e-02;4.088e-02
1.202e+00;2.520e-03;-2.967e-02;4.083e-02
1.204e+00;2.510e-03;-2.967e-02;4.078e-02
1.205e+00;2.500e-03;-2.967e-02;4.073e-02
1.207e+00;2.489e-03;-2.967e-02;4.068e-02
1.209e+00;2.479e-03;-2.966e-02;4.063e-02
1.210e+00;2.469e-03;-2.966e-02;4.058e-02
1.212e+00;2.458e-03;-2.966e-02;4.053e-02
1.214e+00;2.447e-03;-2.966e-02;4.048e-02
1.215e+00;2.436e-03;-2.965e-02;4.043e-02
1.217e+00;2.426e-03;-2.965e-02;4.038e-02
1.219e+00;2.415e-03;-2.965e-02;4.032e-02
1.220e+00;2.403e-03;-2.965e-02;4.027e-02
1.222e+00;2.392e-03;-2.964e-02;4.022e-02
1.224e+00;2.381e-03;-2.964e-02;4.016e-02
1.225e+00;2.370e-03;-2.964e-02;4.011e-02
1.227e+00;2.358e-03;-2.964e-02;4.005e-02
1.229e+00;2.347e-03;-2.964e-02;4.000e-02
1.230e+00;2.335e-03;-2.963e-02;3.994e-02
1.232e+00;2.323e-03;-2.963e-02;3.989e-02
1.234e+00;2.311e-03;-2.963e-02;3.983e-02
1.235e+00;2.299e-03;-2.963e-02;3.977e-02
1.237e+00;2.288e-03;-2.963e-02;3.972e-02
1.239e+00;2.276e-03;-2.963e-02;3.966e-02
1.240e+00;2.263e-03;-2.963e-02;3.960e-02
1.242e+00;2.251e-03;-2.962e-02;3.954e-02
1.244e+00;2.239e-03;-2.962e-02;3.949e-02
1.245e+00;2.227e-03;-2.962e-02;3.943e-02
1.247e+00;2.215e-03;-2.962e-02;3.937e-02
1.249e+00;2.202e-03;-2.962e-02;3.931e-02
1.250e+00;2.190e-03;-2.962e-02;3.925e-02
1.252e+00;2.177e-03;-2.962e-02;3.919e-02
1.254e+00;2.165e-03;-2.962e-02;3.913e-02
1.255e+00;2.152e-03;-2.961e-02;3.907e-02
1.257e+00;2.139e-03;-2.961e-02;3.901e-02
1.259e+00;2.127e-03;-2.961e-02;3.895e-02
1.260e+00;2.114e-03;-2.961e-02;3.889e-02
1.262e+00;2.101e-03;-2.961e-02;3.883e-02
1.264e+00;2.089e-03;-2.961e-02;3.877e-02
1.265e+00;2.076e-03;-2.961e-02;3.871e-02
1.267e+00;2.063e-03;-2.961e-02;3.865e-02
1.269e+00;2.050e-03;-2.961e-02;3.859e-02
1.270e+00;2.037e-03;-2.961e-02;3.852e-02
1.272e+00;2.024e-03;-2.961e-02;3.846e-02
1.274e+00;2.011e-03;-2.961e-02;3.840e-02
1.275e+00;1.998e-03;-2.961e-02;3.834e-02
1.277e+00;1.985e-03;-2.961e-02;3.828e-02
1.279e+00;1.972e-03;-2.961e-02;3.821e-02
1.280e+00;1.959e-03;-2.961e-02;3.815e-02
1.282e+00;1.946e-03;-2.961e-02;3.809e-02
1.284e+00;1.933e-03;-2.960e-02;3.803e-02
1.285e+00;1.920e-03;-2.960e-02;3.796e-02
1.287e+00;1.907e-03;-2.960e-02;3.790e-02
1.289e+00;1.894e-03;-2.960e-02;3.784e-02
1.290e+00;1.881e-03;-2.960e-02;3.777e-02
1.292e+00;1.868e-03;-2.960e-02;3.771e-02
1.294e+00;1.855e-03;-2.960e-02;3.765e-02
1.295e+00;1.841e-03;-2.960e-02;3.759e-02
1.297e+00;1.828e-03;-2.960e-02;3.752e-02
1.299e+00;1.815e-03;-2.960e-02;3.746e-02
1.300e+00;1.802e-03;-2.960e-02;3.740e-02
1.302e+00;1.789e-03;-2.960e-02;3.733e-02
1.304e+00;1.776e-03;-2.960e-02;3.727e-02
1.305e+00;1.763e-03;-2.960e-02;3.721e-02
1.307e+00;1.750e-03;-2.960e-02;3.714e-02
1.309e+00;1.737e-03;-2.960e-02;3.708e-02
1.310e+00;1.724e-03;-2.961e-02;3.702e-02
1.312e+00;1.710e-03;-2.961e-02;3.695e-02
1.314e+00;1.697e-03;-2.961e-02;3.689e-02
1.315e+00;1.684e-03;-2.961e-02;3.683e-02
1.317e+00;1.671e-03;-2.961e-02;3.677e-02
1.319e+00;1.658e-03;-2.961e-02;3.670e-02
1.320e+00;1.645e-03;-2.961e-02;3.664e-02
1.322e+00;1.632e-03;-2.961e-02;3.658e-02
1.324e+00;1.619e-03;-2.961e-02;3.651e-02
1.325e+00;1.607e-03;-2.961e-02;3.645e-02
1.327e+00;1.594e-03;-2.961e-02;3.639e-02
1.329e+00;1.581e-03;-2.961e-02;3.633e-02
1.330e+00;1.568e-03;-2.961e-02;3.626e-02
1.332e+00;1.555e-03;-2.961e-02;3.620e-02
1.334e+00;1.542e-03;-2.961e-02;3.614e-02
1.335e+00;1.530e-03;-2.961e-02;3.608e-02
1.337e+00;1.517e-03;-2.961e-02;3.601e-02
1.339e+00;1.504e-03;-2.961e-02;3.595e-02
1.340e+00;1.491e-03;-2.961e-02;3.589e-02
1.342e+00;1.479e-03;-2.961e-02;3.583e-02
1.344e+00;1.466e-03;-2.961e-02;3.577e-02
1.345e+00;1.454e-03;-2.962e-02;3.570e-02
1.347e+00;1.441e-03;-2.962e-02;3.564e-02
1.349e+00;1.428e-03;-2.962e-02;3.558e-02
1.350e+00;1.416e-03;-2.962e-02;3.552e-02
1.352e+00;1.404e-03;-2.962e-02;3.546e-02
1.354e+00;1.391e-03;-2.962e-02;3.540e-02
1.355e+00;1.379e-03;-2.962e-02;3.534e-02
1.357e+00;1.366e-03;-2.962e-02;3.528e-02
1.359e+00;1.354e-03;-2.962e-02;3.522e-02
1.360e+00;1.342e-03;-2.962e-02;3.516e-02
1.362e+00;1.330e-03;-2.962e-02;3.510e-02
1.364e+00;1.318e-03;-2.962e-02;3.504e-02
1.365e+00;1.305e-03;-2.963e-02;3.498e-02
1.367e+00;1.293e-03;-2.963e-02;3.492e-02
1.369e+00;1.281e-03;-2.963e-02;3.486e-02
1.370e+00;1.269e-03;-2.963e-02;3.480e-02
1.372e+00;1.257e-03;-2.963e-02;3.474e-02
1.374e+00;1.245e-03;-2.963e-02;3.468e-02
1.375e+00;1.234e-03;-2.963e-02;3.462e-02
1.377e+00;1.222e-03;-2.963e-02;3.456e-02
1.379e+00;1.210e-03;-2.963e-02;3.451e-02
1.380e+00;1.198e-03;-2.963e-02;3.445e-02
1.382e+00;1.187e-03;-2.963e-02;3.439e-02
1.384e+00;1.175e-03;-2.964e-02;3.433e-02
1.385e+00;1.164e-03;-2.964e-02;3.427e-02
1.387e+00;1.152e-03;-2.964e-02;3.422e-02
1.389e+00;1.141e-03;-2.964e-02;3.416e-02
1.390e+00;1.129e-03;-2.964e-02;3.410e-02
1.392e+00;1.118e-03;-2.964e-02;3.405e-02
1.394e+00;1.107e-03;-2.964e-02;3.399e-02
1.395e+00;1.095e-03;-2.964e-02;3.394e-02
1.397e+00;1.084e-03;-2.964e-02;3.388e-02
1.399e+00;1.073e-03;-2.965e-02;3.382e-02
1.400e+00;1.062e-03;-2.965e-02;3.377e-02
1.402e+00;1.051e-03;-2.965e-02;3.371e-02
1.404e+00;1.040e-03;-2.965e-02;3.366e-02
1.405e+00;1.029e-03;-2.965e-02;3.360e-02
1.407e+00;1.018e-03;-2.965e-02;3.355e-02
1.409e+00;1.007e-03;-2.965e-02;3.350e-02
1.410e+00;9.966e-04;-2.965e-02;3.344e-02
1.412e+00;9.859e-04;-2.965e-02;3.339e-02
1.414e+00;9.752e-04;-2.966e-02;3.334e-02
1.415e+00;9.647e-04;-2.966e-02;3.328e-02
1.417e+00;9.541e-04;-2.966e-02;3.323e-02
1.419e+00;9.437e-04;-2.966e-02;3.318e-02
1.420e+00;9.333e-04;-2.966e-02;3.313e-02
1.422e+00;9.229e-04;-2.966e-02;3.307e-02
1.424e+00;9.127e-04;-2.966e-02;3.302e-02
1.425e+00;9.024e-04;-2.966e-02;3.297e-02
1.427e+00;8.923e-04;-2.967e-02;3.292e-02
1.429e+00;8.822e-04;-2.967e-02;3.287e-02
1.430e+00;8.721e-04;-2.967e-02;3.282e-02
1.432e+00;8.621e-04;-2.967e-02;3.277e-02
1.434e+00;8.522e-04;-2.967e-02;3.272e-02
1.435e+00;8.423e-04;-2.967e-02;3.267e-02
1.437e+00;8.325e-04;-2.967e-02;3.262e-02
1.439e+00;8.228e-04;-2.967e-02;3.257e-02
1.440e+00;8.131e-04;-2.968e-02;3.252e-02
1.442e+00;8.034e-04;-2.968e-02;3.247e-02
1.444e+00;7.939e-04;-2.968e-02;3.243e-02
1.445e+00;7.844e-04;-2.968e-02;3.238e-02
1.447e+00;7.749e-04;-2.968e-02;3.233e-02
1.449e+00;7.656e-04;-2.968e-02;3.228e-02
1.450e+00;7.562e-04;-2.968e-02;3.224e-02
1.452e+00;7.470e-04;-2.968e-02;3.219e-02
1.454e+00;7.378e-04;-2.969e-02;3.214e-02
1.455e+00;7.286e-04;-2.969e-02;3.210e-02
1.457e+00;7.196e-04;-2.969e-02;3.205e-02
1.459e+00;7.106e-04;-2.969e-02;3.201e-02
1.460e+00;7.016e-04;-2.969e-02;3.196e-02
1.462e+00;6.927e-04;-2.969e-02;3.192e-02
1.464e+00;6.839e-04;-2.969e-02;3.187e-02
1.465e+00;6.751e-04;-2.969e-02;3.183e-02
1.467e+00;6.664e-04;-2.970e-02;3.178e-02
1.469e+00;6.578e-04;-2.970e-02;3.174e-02
1.470e+00;6.492e-04;-2.970e-02;3.170e-02
1.472e+00;6.407e-04;-2.970e-02;3.165e-02
1.474e+00;6.322e-04;-2.970e-02;3.161e-02
1.475e+00;6.238e-04;-2.970e-02;3.157e-02
1.477e+00;6.155e-04;-2.970e-02;3.153e-02
1.479e+00;6.072e-04;-2.971e-02;3.149e-02
1.480e+00;5.990e-04;-2.971e-02;3.144e-02
1.482e+00;5.909e-04;-2.971e-02;3.140e-02
1.484e+00;5.828e-04;-2.971e-02;3.136e-02
1.485e+00;5.748e-04;-2.971e-02;3.132e-02
1.487e+00;5.668e-04;-2.971e-02;3.128e-02
1.489e+00;5.589e-04;-2.971e-02;3.124e-02
1.490e+00;5.510e-04;-2.971e-02;3.120e-02
1.492e+00;5.433e-04;-2.972e-02;3.116e-02
1.494e+00;5.355e-04;-2.972e-02;3.113e-02
1.495e+00;5.279e-04;-2.972e-02;3.109e-02
1.497e+00;5.203e-04;-2.972e-02;3.105e-02
1.499e+00;5.128e-04;-2.972e-02;3.101e-02
1.501e+00;5.053e-04;-2.972e-02;3.097e-02
1.502e+00;4.979e-04;-2.972e-02;3.094e-02
1.504e+00;4.905e-04;-2.972e-02;3.090e-02
1.506e+00;4.832e-04;-2.973e-02;3.086e-02
1.507e+00;4.760e-04;-2.973e-02;3.083e-02
1.509e+00;4.688e-04;-2.973e-02;3.079e-02
1.511e+00;4.617e-04;-2.973e-02;3.075e-02
1.512e+00;4.547e-04;-2.973e-02;3.072e-02
1.514e+00;4.477e-04;-2.973e-02;3.068e-02
1.516e+00;4.407e-04;-2.973e-02;3.065e-02
1.517e+00;4.339e-04;-2.973e-02;3.062e-02
1.519e+00;4.270e-04;-2.974e-02;3.058e-02
1.521e+00;4.203e-04;-2.974e-02;3.055e-02
1.522e+00;4.136e-04;-2.974e-02;3.053e-02
1.524e+00;4.069e-04;-2.974e-02;3.052e-02
1.526e+00;4.004e-04;-2.974e-02;3.052e-02
1.527e+00;3.938e-04;-2.974e-02;3.051e-02
1.529e+00;3.874e-04;-2.974e-02;3.051e-02
1.531e+00;3.810e-04;-2.975e-02;3.050e-02
1.532e+00;3.746e-04;-2.975e-02;3.050e-02
1.534e+00;3.683e-04;-2.975e-02;3.049e-02
1.536e+00;3.621e-04;-2.975e-02;3.049e-02
1.537e+00;3.559e-04;-2.975e-02;3.049e-02
1.539e+00;3.498e-04;-2.975e-02;3.048e-02
1.541e+00;3.438e-04;-2.975e-02;3.048e-02
1.542e+00;3.377e-04;-2.975e-02;3.047e-02
1.544e+00;3.318e-04;-2.976e-02;3.047e-02
1.546e+00;3.259e-04;-2.976e-02;3.046e-02
1.547e+00;3.201e-04;-2.976e-02;3.046e-02
1.549e+00;3.143e-04;-2.976e-02;3.046e-02
1.551e+00;3.086e-04;-2.976e-02;3.045e-02
1.552e+00;3.029e-04;-2.976e-02;3.045e-02
1.554e+00;2.973e-04;-2.976e-02;3.044e-02
1.556e+00;2.917e-04;-2.976e-02;3.044e-02
1.557e+00;2.862e-04;-2.976e-02;3.044e-02
1.559e+00;2.808e-04;-2.977e-02;3.043e-02
1.561e+00;2.754e-04;-2.979e-02;3.043e-02
1.562e+00;2.700e-04;-2.982e-02;3.043e-02
1.564e+00;2.647e-04;-2.985e-02;3.042e-02
1.566e+00;2.595e-04;-2.987e-02;3.042e-02
1.567e+00;2.543e-04;-2.990e-02;3.041e-02
1.569e+00;2.492e-04;-2.993e-02;3.041e-02
1.571e+00;2.441e-04;-2.995e-02;3.041e-02
1.572e+00;2.391e-04;-2.998e-02;3.040e-02
1.574e+00;2.341e-04;-3.001e-02;3.040e-02
1.576e+00;2.292e-04;-3.003e-02;3.040e-02
1.577e+00;2.243e-04;-3.006e-02;3.039e-02
