time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;3.457e-08;7.979e-01;-3.180e-08;1.045e+00;1.044e+00;7.500e-01;9.199e-09;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.977e-01;-1.490e-02
19.999996000;1.044e+00;8.333e-01;-2.230e-08;7.979e-01;3.395e-08;1.045e+00;1.044e+00;7.500e-01;6.880e-08;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.977e-01;-1.490e-02
20.000000000;1.044e+00;8.333e-01;9.988e-06;7.979e-01;9.614e-06;1.045e+00;1.044e+00;7.500e-01;9.084e-06;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.490e-02
20.000005000;1.044e+00;8.333e-01;2.332e-05;7.979e-01;2.237e-05;1.045e+00;1.044e+00;7.500e-01;2.105e-05;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.492e-02
20.000014000;1.044e+00;8.333e-01;4.669e-05;7.979e-01;4.472e-05;1.045e+00;1.044e+00;7.500e-01;4.204e-05;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.494e-02
20.000014000;1.044e+00;8.334e-01;4.891e-05;7.979e-01;4.686e-05;1.045e+00;1.044e+00;7.500e-01;4.404e-05;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.494e-02
20.000015000;1.044e+00;8.334e-01;5.002e-05;7.979e-01;4.792e-05;1.045e+00;1.044e+00;7.500e-01;4.504e-05;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.494e-02
20.000023000;1.044e+00;8.334e-01;7.222e-05;7.979e-01;6.923e-05;1.045e+00;1.044e+00;7.500e-01;6.503e-05;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.497e-02
20.000025000;1.044e+00;8.334e-01;7.556e-05;7.979e-01;7.242e-05;1.045e+00;1.044e+00;7.500e-01;6.803e-05;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.497e-02
20.000049000;1.044e+00;8.334e-01;1.400e-04;7.979e-01;1.340e-04;1.045e+00;1.044e+00;7.500e-01;1.260e-04;1.000e+01;8.335e-01;1.556e-02;1.097e+00;7.977e-01;-1.503e-02
