time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;1.469e-08;7.979e-01;2.426e-07;1.051e+00;1.044e+00;7.500e-01;-5.114e-08;1.000e+01;8.083e-01;-2.061e-02;1.039e+00;5.000e+01;5.000e+01
0.034024000;1.044e+00;8.333e-01;-1.621e-04;7.979e-01;-1.553e-04;1.051e+00;1.044e+00;7.500e-01;-1.460e-04;1.000e+01;8.083e-01;-2.046e-02;1.039e+00;5.000e+01;5.000e+01
0.040024000;1.044e+00;8.333e-01;-2.021e-04;7.979e-01;-1.936e-04;1.051e+00;1.044e+00;7.500e-01;-1.820e-04;1.000e+01;8.083e-01;-2.042e-02;1.039e+00;5.000e+01;5.000e+01
0.106024000;1.044e+00;8.333e-01;-7.067e-04;7.979e-01;-6.766e-04;1.051e+00;1.044e+00;7.500e-01;-6.360e-04;1.000e+01;8.083e-01;-1.994e-02;1.039e+00;5.000e+01;5.000e+01
0.118024000;1.044e+00;8.333e-01;-8.056e-04;7.979e-01;-7.713e-04;1.051e+00;1.044e+00;7.500e-01;-7.250e-04;1.000e+01;8.083e-01;-1.984e-02;1.039e+00;5.000e+01;5.000e+01
0.215024000;1.044e+00;8.333e-01;-1.668e-03;7.979e-01;-1.597e-03;1.051e+00;1.044e+00;7.500e-01;-1.501e-03;1.000e+01;8.083e-01;-1.902e-02;1.039e+00;5.000e+01;5.000e+01
0.216024000;1.044e+00;8.333e-01;-1.677e-03;7.979e-01;-1.605e-03;1.051e+00;1.044e+00;7.500e-01;-1.509e-03;1.000e+01;8.084e-01;-1.901e-02;1.039e+00;5.000e+01;5.000e+01
0.275024000;1.044e+00;8.333e-01;-2.233e-03;7.979e-01;-2.139e-03;1.051e+00;1.044e+00;7.500e-01;-2.010e-03;1.000e+01;8.084e-01;-1.848e-02;1.039e+00;5.000e+01;5.000e+01
0.276024000;1.044e+00;8.333e-01;-2.243e-03;7.980e-01;-2.148e-03;1.051e+00;1.044e+00;7.500e-01;-2.019e-03;1.000e+01;8.084e-01;-1.847e-02;1.039e+00;5.000e+01;5.000e+01
0.303024000;1.044e+00;8.333e-01;-2.503e-03;7.980e-01;-2.397e-03;1.051e+00;1.044e+00;7.500e-01;-2.253e-03;1.000e+01;8.084e-01;-1.822e-02;1.039e+00;5.000e+01;5.000e+01
