time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-1.906e-09;7.979e-01;2.701e-08;1.045e+00;1.044e+00;7.500e-01;6.231e-08;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.977e-01;-1.490e-02
30.000000000;1.044e+00;8.333e-01;6.388e-08;7.979e-01;-6.305e-08;1.045e+00;1.044e+00;7.500e-01;-1.213e-07;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.977e-01;-1.490e-02
30.000000000;2.280e-05;2.739e-06;-6.104e-05;2.558e-06;-6.323e-08;1.951e-02;2.175e-05;1.295e-05;-5.512e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.977e-01;-1.489e-02
30.003000000;2.266e-05;3.121e-06;-5.993e-05;2.997e-06;-6.616e-08;2.027e-02;2.166e-05;1.465e-05;-5.411e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;8.277e-01;-4.556e-02
30.006000000;2.351e-05;3.672e-06;-6.214e-05;3.447e-06;-7.100e-08;2.143e-02;2.263e-05;1.636e-05;-5.610e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;8.577e-01;-1.800e-01
30.009000000;2.439e-05;2.017e-06;-6.549e-05;3.861e-06;-7.584e-08;2.017e-02;2.368e-05;1.588e-05;-5.908e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.459e-01;-3.519e-01
30.012000000;2.535e-05;2.408e-06;-6.660e-05;4.177e-06;-7.874e-08;2.115e-02;2.476e-05;1.704e-05;-6.007e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.389e-01;-4.494e-01
30.018000000;2.540e-05;1.371e-06;-6.772e-05;4.299e-06;-7.610e-08;2.318e-02;2.487e-05;1.732e-05;-6.103e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.277e-01;-6.081e-01
30.021000000;2.627e-05;1.334e-06;-6.773e-05;4.071e-06;-7.160e-08;2.414e-02;2.595e-05;1.765e-05;-6.101e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.231e-01;-6.722e-01
30.027000000;2.461e-05;2.205e-06;-6.775e-05;3.194e-06;-6.243e-08;2.582e-02;2.550e-05;1.824e-05;-6.098e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.157e-01;-7.766e-01
