time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-4.169e-08;7.979e-01;-1.391e-08;1.051e+00;1.045e+00;8.083e-01;2.061e-02;1.044e+00;7.500e-01;-3.206e-08;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.006068000;1.044e+00;8.333e-01;-1.100e-06;7.979e-01;-1.064e-06;1.051e+00;1.045e+00;8.083e-01;2.061e-02;1.044e+00;7.500e-01;-1.005e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.009068000;1.044e+00;8.333e-01;-1.100e-06;7.978e-01;-1.062e-06;1.051e+00;1.045e+00;8.082e-01;2.061e-02;1.044e+00;7.500e-01;-1.004e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.010068000;1.044e+00;8.333e-01;-1.100e-06;7.978e-01;-1.061e-06;1.051e+00;1.045e+00;8.082e-01;2.061e-02;1.044e+00;7.499e-01;-1.003e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.014068000;1.044e+00;8.331e-01;-1.099e-06;7.977e-01;-1.059e-06;1.051e+00;1.045e+00;8.081e-01;2.060e-02;1.044e+00;7.498e-01;-1.001e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.018068000;1.044e+00;8.330e-01;2.236e-06;7.975e-01;2.134e-06;1.051e+00;1.045e+00;8.079e-01;2.060e-02;1.044e+00;7.497e-01;2.001e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.019068000;1.044e+00;8.329e-01;3.347e-06;7.974e-01;3.197e-06;1.051e+00;1.045e+00;8.078e-01;2.060e-02;1.044e+00;7.496e-01;3.001e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.020068000;1.044e+00;8.328e-01;4.459e-06;7.974e-01;4.261e-06;1.051e+00;1.045e+00;8.077e-01;2.059e-02;1.044e+00;7.495e-01;4.001e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.021068000;1.044e+00;8.328e-01;6.682e-06;7.973e-01;6.389e-06;1.051e+00;1.045e+00;8.077e-01;2.059e-02;1.044e+00;7.495e-01;6.002e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.022068000;1.045e+00;8.327e-01;7.794e-06;7.972e-01;7.452e-06;1.051e+00;1.045e+00;8.076e-01;2.059e-02;1.045e+00;7.494e-01;7.002e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.023068000;1.045e+00;8.326e-01;1.002e-05;7.971e-01;9.580e-06;1.052e+00;1.045e+00;8.075e-01;2.059e-02;1.045e+00;7.493e-01;9.002e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.025068000;1.045e+00;8.324e-01;1.335e-05;7.969e-01;1.277e-05;1.052e+00;1.045e+00;8.073e-01;2.059e-02;1.045e+00;7.492e-01;1.200e-05;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.026068000;1.045e+00;8.323e-01;1.558e-05;7.968e-01;1.489e-05;1.052e+00;1.045e+00;8.072e-01;2.058e-02;1.045e+00;7.491e-01;1.400e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.030068000;1.045e+00;8.319e-01;2.445e-05;7.964e-01;2.340e-05;1.052e+00;1.045e+00;8.068e-01;2.058e-02;1.045e+00;7.487e-01;2.200e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.031068000;1.045e+00;8.318e-01;2.668e-05;7.963e-01;2.553e-05;1.052e+00;1.045e+00;8.066e-01;2.057e-02;1.045e+00;7.486e-01;2.400e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.032068000;1.045e+00;8.316e-01;2.890e-05;7.961e-01;2.766e-05;1.052e+00;1.045e+00;8.065e-01;2.057e-02;1.045e+00;7.485e-01;2.600e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.039068000;1.045e+00;8.306e-01;4.889e-05;7.950e-01;4.680e-05;1.052e+00;1.045e+00;8.054e-01;2.055e-02;1.045e+00;7.475e-01;4.400e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.049064000;1.045e+00;8.286e-01;7.778e-05;7.931e-01;7.443e-05;1.052e+00;1.045e+00;8.035e-01;2.050e-02;1.045e+00;7.458e-01;7.000e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.052064000;1.045e+00;8.280e-01;8.667e-05;7.924e-01;8.293e-05;1.052e+00;1.045e+00;8.028e-01;2.048e-02;1.045e+00;7.452e-01;7.800e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.053064000;1.045e+00;8.277e-01;9.000e-05;7.921e-01;8.612e-05;1.052e+00;1.045e+00;8.025e-01;2.047e-02;1.045e+00;7.450e-01;8.100e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.054064000;1.045e+00;8.275e-01;9.222e-05;7.919e-01;8.824e-05;1.052e+00;1.045e+00;8.023e-01;2.047e-02;1.045e+00;7.447e-01;8.300e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.055064000;1.045e+00;8.272e-01;9.556e-05;7.916e-01;9.143e-05;1.052e+00;1.046e+00;8.020e-01;2.046e-02;1.045e+00;7.445e-01;8.600e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.061064000;1.045e+00;8.257e-01;1.122e-04;7.900e-01;1.074e-04;1.052e+00;1.046e+00;8.004e-01;2.041e-02;1.045e+00;7.431e-01;1.010e-04;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.062064000;1.045e+00;8.254e-01;1.144e-04;7.898e-01;1.095e-04;1.052e+00;1.046e+00;8.002e-01;2.040e-02;1.045e+00;7.429e-01;1.030e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.063064000;1.045e+00;8.251e-01;1.167e-04;7.895e-01;1.116e-04;1.052e+00;1.046e+00;7.999e-01;2.040e-02;1.045e+00;7.426e-01;1.050e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.070064000;1.045e+00;8.231e-01;1.344e-04;7.874e-01;1.286e-04;1.052e+00;1.046e+00;7.978e-01;2.033e-02;1.045e+00;7.408e-01;1.210e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.075064000;1.045e+00;8.215e-01;1.456e-04;7.858e-01;1.392e-04;1.052e+00;1.046e+00;7.962e-01;2.028e-02;1.045e+00;7.393e-01;1.310e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.076064000;1.046e+00;8.212e-01;1.478e-04;7.854e-01;1.413e-04;1.052e+00;1.046e+00;7.958e-01;2.027e-02;1.046e+00;7.390e-01;1.330e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.080064000;1.046e+00;8.198e-01;1.556e-04;7.840e-01;1.488e-04;1.052e+00;1.046e+00;7.944e-01;2.022e-02;1.046e+00;7.378e-01;1.400e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.081064000;1.046e+00;8.195e-01;1.578e-04;7.837e-01;1.509e-04;1.053e+00;1.046e+00;7.941e-01;2.021e-02;1.046e+00;7.375e-01;1.420e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.084064000;1.046e+00;8.184e-01;1.633e-04;7.826e-01;1.562e-04;1.053e+00;1.046e+00;7.930e-01;2.018e-02;1.046e+00;7.366e-01;1.470e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.088064000;1.046e+00;8.169e-01;1.700e-04;7.811e-01;1.625e-04;1.053e+00;1.046e+00;7.915e-01;2.013e-02;1.046e+00;7.352e-01;1.530e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.091064000;1.046e+00;8.158e-01;1.756e-04;7.800e-01;1.678e-04;1.053e+00;1.046e+00;7.904e-01;2.009e-02;1.046e+00;7.342e-01;1.580e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.092064000;1.046e+00;8.154e-01;1.767e-04;7.796e-01;1.689e-04;1.053e+00;1.047e+00;7.900e-01;2.007e-02;1.046e+00;7.339e-01;1.590e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.094064000;1.046e+00;8.146e-01;1.800e-04;7.788e-01;1.721e-04;1.053e+00;1.047e+00;7.892e-01;2.005e-02;1.046e+00;7.332e-01;1.620e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.100064000;1.046e+00;8.123e-01;1.878e-04;7.764e-01;1.795e-04;1.053e+00;1.047e+00;7.868e-01;1.996e-02;1.046e+00;7.310e-01;1.690e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
