time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu
20.005884000;1.050e+00;8.375e-01;1.380e-02;7.977e-01;1.314e-02;1.050e+00;7.977e-01;1.381e-02;1.050e+00;3.350e-02;5.520e-04;1.000e+01;8.333e-01
20.006396000;1.050e+00;8.378e-01;1.480e-02;7.977e-01;1.409e-02;1.050e+00;7.977e-01;1.476e-02;1.050e+00;3.351e-02;5.920e-04;1.000e+01;8.333e-01
20.006908000;1.051e+00;8.381e-01;1.578e-02;7.976e-01;1.501e-02;1.051e+00;7.976e-01;1.568e-02;1.051e+00;3.352e-02;6.310e-04;1.000e+01;8.333e-01
20.007420000;1.051e+00;8.383e-01;1.673e-02;7.976e-01;1.591e-02;1.051e+00;7.976e-01;1.658e-02;1.051e+00;3.353e-02;6.690e-04;1.000e+01;8.333e-01
20.007932000;1.051e+00;8.386e-01;1.765e-02;7.976e-01;1.679e-02;1.051e+00;7.976e-01;1.745e-02;1.051e+00;3.354e-02;7.060e-04;1.000e+01;8.333e-01
20.008444000;1.052e+00;8.388e-01;1.855e-02;7.975e-01;1.764e-02;1.052e+00;7.975e-01;1.828e-02;1.052e+00;3.355e-02;7.420e-04;1.000e+01;8.333e-01
20.008956000;1.052e+00;8.390e-01;1.940e-02;7.975e-01;1.844e-02;1.052e+00;7.975e-01;1.910e-02;1.052e+00;3.356e-02;7.760e-04;1.000e+01;8.333e-01
20.009468000;1.052e+00;8.393e-01;2.022e-02;7.975e-01;1.922e-02;1.052e+00;7.974e-01;1.988e-02;1.052e+00;3.357e-02;8.090e-04;1.000e+01;8.333e-01
20.009980000;1.053e+00;8.394e-01;2.105e-02;7.974e-01;2.000e-02;1.053e+00;7.974e-01;2.064e-02;1.053e+00;3.358e-02;8.420e-04;1.000e+01;8.333e-01
20.010492000;1.053e+00;8.396e-01;2.183e-02;7.973e-01;2.073e-02;1.053e+00;7.973e-01;2.139e-02;1.053e+00;3.358e-02;8.730e-04;1.000e+01;8.333e-01
20.011004000;1.053e+00;8.398e-01;2.258e-02;7.973e-01;2.143e-02;1.053e+00;7.973e-01;2.210e-02;1.053e+00;3.359e-02;9.030e-04;1.000e+01;8.333e-01
20.011516000;1.054e+00;8.400e-01;2.330e-02;7.972e-01;2.211e-02;1.054e+00;7.972e-01;2.278e-02;1.054e+00;3.360e-02;9.320e-04;1.000e+01;8.333e-01
20.012028000;1.054e+00;8.401e-01;2.403e-02;7.972e-01;2.280e-02;1.054e+00;7.971e-01;2.344e-02;1.054e+00;3.361e-02;9.610e-04;1.000e+01;8.333e-01
20.012540000;1.054e+00;8.403e-01;2.470e-02;7.971e-01;2.343e-02;1.054e+00;7.971e-01;2.409e-02;1.054e+00;3.361e-02;9.880e-04;1.000e+01;8.333e-01
20.013052000;1.054e+00;8.404e-01;2.535e-02;7.970e-01;2.404e-02;1.054e+00;7.970e-01;2.470e-02;1.054e+00;3.362e-02;1.014e-03;1.000e+01;8.333e-01
20.013564000;1.055e+00;8.405e-01;2.600e-02;7.969e-01;2.465e-02;1.055e+00;7.969e-01;2.529e-02;1.055e+00;3.362e-02;1.040e-03;1.000e+01;8.333e-01
20.014076000;1.055e+00;8.406e-01;2.660e-02;7.969e-01;2.521e-02;1.055e+00;7.968e-01;2.588e-02;1.055e+00;3.363e-02;1.064e-03;1.000e+01;8.333e-01
20.014398000;1.055e+00;8.407e-01;2.698e-02;7.968e-01;2.557e-02;1.055e+00;7.968e-01;2.623e-02;1.055e+00;3.363e-02;1.079e-03;1.000e+01;8.333e-01
20.014430000;1.055e+00;8.407e-01;2.702e-02;7.968e-01;2.561e-02;1.055e+00;7.968e-01;2.625e-02;1.055e+00;3.363e-02;1.081e-03;1.000e+01;8.333e-01
20.014526000;1.055e+00;8.407e-01;2.712e-02;7.968e-01;2.571e-02;1.055e+00;7.968e-01;2.637e-02;1.055e+00;3.363e-02;1.085e-03;1.000e+01;8.333e-01
20.014654000;1.055e+00;8.407e-01;2.728e-02;7.968e-01;2.585e-02;1.055e+00;7.967e-01;2.649e-02;1.055e+00;3.363e-02;1.091e-03;1.000e+01;8.333e-01
20.014910000;1.055e+00;8.408e-01;2.755e-02;7.967e-01;2.611e-02;1.055e+00;7.967e-01;2.677e-02;1.055e+00;3.363e-02;1.102e-03;1.000e+01;8.333e-01
20.015422000;1.056e+00;8.409e-01;2.810e-02;7.966e-01;2.662e-02;1.056e+00;7.966e-01;2.728e-02;1.056e+00;3.363e-02;1.124e-03;1.000e+01;8.333e-01
20.015934000;1.056e+00;8.410e-01;2.865e-02;7.965e-01;2.714e-02;1.056e+00;7.965e-01;2.780e-02;1.056e+00;3.364e-02;1.146e-03;1.000e+01;8.333e-01
20.016446000;1.056e+00;8.410e-01;2.918e-02;7.965e-01;2.763e-02;1.056e+00;7.964e-01;2.827e-02;1.056e+00;3.364e-02;1.167e-03;1.000e+01;8.333e-01
20.016958000;1.056e+00;8.411e-01;2.965e-02;7.964e-01;2.807e-02;1.056e+00;7.963e-01;2.874e-02;1.056e+00;3.364e-02;1.186e-03;1.000e+01;8.333e-01
20.017470000;1.056e+00;8.412e-01;3.015e-02;7.963e-01;2.854e-02;1.056e+00;7.963e-01;2.918e-02;1.056e+00;3.365e-02;1.206e-03;1.000e+01;8.333e-01
20.017982000;1.057e+00;8.412e-01;3.060e-02;7.962e-01;2.896e-02;1.057e+00;7.962e-01;2.962e-02;1.057e+00;3.365e-02;1.224e-03;1.000e+01;8.333e-01
20.018494000;1.057e+00;8.412e-01;3.105e-02;7.961e-01;2.938e-02;1.057e+00;7.960e-01;3.002e-02;1.057e+00;3.365e-02;1.242e-03;1.000e+01;8.333e-01
20.019006000;1.057e+00;8.412e-01;3.147e-02;7.960e-01;2.978e-02;1.057e+00;7.959e-01;3.042e-02;1.057e+00;3.365e-02;1.259e-03;1.000e+01;8.333e-01
20.019518000;1.057e+00;8.413e-01;3.188e-02;7.959e-01;3.015e-02;1.057e+00;7.958e-01;3.082e-02;1.057e+00;3.365e-02;1.275e-03;1.000e+01;8.333e-01
20.020030000;1.057e+00;8.413e-01;3.227e-02;7.957e-01;3.053e-02;1.057e+00;7.957e-01;3.117e-02;1.057e+00;3.365e-02;1.291e-03;1.000e+01;8.333e-01
20.020542000;1.057e+00;8.413e-01;3.265e-02;7.957e-01;3.088e-02;1.057e+00;7.956e-01;3.152e-02;1.057e+00;3.365e-02;1.306e-03;1.000e+01;8.333e-01
20.021054000;1.058e+00;8.413e-01;3.300e-02;7.955e-01;3.121e-02;1.058e+00;7.955e-01;3.187e-02;1.058e+00;3.365e-02;1.320e-03;1.000e+01;8.333e-01
20.022078000;1.058e+00;8.413e-01;3.370e-02;7.953e-01;3.186e-02;1.058e+00;7.953e-01;3.250e-02;1.058e+00;3.365e-02;1.348e-03;1.000e+01;8.333e-01
20.022590000;1.058e+00;8.412e-01;3.400e-02;7.952e-01;3.214e-02;1.058e+00;7.952e-01;3.280e-02;1.058e+00;3.365e-02;1.360e-03;1.000e+01;8.333e-01
20.023102000;1.058e+00;8.412e-01;3.433e-02;7.951e-01;3.244e-02;1.058e+00;7.951e-01;3.308e-02;1.058e+00;3.365e-02;1.373e-03;1.000e+01;8.333e-01
20.023614000;1.058e+00;8.412e-01;3.460e-02;7.950e-01;3.270e-02;1.058e+00;7.949e-01;3.336e-02;1.058e+00;3.365e-02;1.384e-03;1.000e+01;8.333e-01
20.024126000;1.058e+00;8.412e-01;3.490e-02;7.948e-01;3.298e-02;1.058e+00;7.948e-01;3.361e-02;1.058e+00;3.365e-02;1.396e-03;1.000e+01;8.333e-01
20.024638000;1.058e+00;8.412e-01;3.515e-02;7.947e-01;3.321e-02;1.058e+00;7.947e-01;3.387e-02;1.058e+00;3.365e-02;1.406e-03;1.000e+01;8.333e-01
20.025150000;1.059e+00;8.411e-01;3.543e-02;7.946e-01;3.347e-02;1.059e+00;7.946e-01;3.410e-02;1.059e+00;3.364e-02;1.417e-03;1.000e+01;8.333e-01
20.025662000;1.059e+00;8.411e-01;3.568e-02;7.945e-01;3.370e-02;1.059e+00;7.945e-01;3.434e-02;1.059e+00;3.364e-02;1.427e-03;1.000e+01;8.333e-01
20.026174000;1.059e+00;8.410e-01;3.590e-02;7.944e-01;3.391e-02;1.059e+00;7.943e-01;3.457e-02;1.059e+00;3.364e-02;1.436e-03;1.000e+01;8.333e-01
20.026686000;1.059e+00;8.410e-01;3.613e-02;7.943e-01;3.412e-02;1.059e+00;7.942e-01;3.478e-02;1.059e+00;3.364e-02;1.445e-03;1.000e+01;8.333e-01
20.027198000;1.059e+00;8.409e-01;3.635e-02;7.941e-01;3.433e-02;1.059e+00;7.941e-01;3.496e-02;1.059e+00;3.364e-02;1.454e-03;1.000e+01;8.333e-01
20.027710000;1.059e+00;8.408e-01;3.655e-02;7.940e-01;3.451e-02;1.059e+00;7.940e-01;3.515e-02;1.059e+00;3.363e-02;1.462e-03;1.000e+01;8.333e-01
20.028222000;1.059e+00;8.408e-01;3.675e-02;7.939e-01;3.470e-02;1.059e+00;7.939e-01;3.534e-02;1.059e+00;3.363e-02;1.470e-03;1.000e+01;8.333e-01
20.028734000;1.059e+00;8.407e-01;3.692e-02;7.938e-01;3.486e-02;1.059e+00;7.937e-01;3.552e-02;1.059e+00;3.363e-02;1.477e-03;1.000e+01;8.333e-01
20.029246000;1.059e+00;8.407e-01;3.710e-02;7.936e-01;3.502e-02;1.059e+00;7.936e-01;3.568e-02;1.059e+00;3.363e-02;1.484e-03;1.000e+01;8.333e-01
20.029758000;1.059e+00;8.406e-01;3.727e-02;7.935e-01;3.519e-02;1.059e+00;7.935e-01;3.585e-02;1.059e+00;3.362e-02;1.491e-03;1.000e+01;8.333e-01
20.030270000;1.059e+00;8.405e-01;3.745e-02;7.934e-01;3.535e-02;1.059e+00;7.934e-01;3.599e-02;1.059e+00;3.362e-02;1.498e-03;1.000e+01;8.333e-01
20.030782000;1.059e+00;8.405e-01;3.760e-02;7.933e-01;3.549e-02;1.060e+00;7.932e-01;3.612e-02;1.059e+00;3.362e-02;1.504e-03;1.000e+01;8.333e-01
20.031294000;1.060e+00;8.404e-01;3.775e-02;7.932e-01;3.563e-02;1.060e+00;7.931e-01;3.626e-02;1.060e+00;3.361e-02;1.510e-03;1.000e+01;8.333e-01
20.032294000;1.060e+00;8.402e-01;3.803e-02;7.929e-01;3.588e-02;1.060e+00;7.929e-01;3.652e-02;1.060e+00;3.361e-02;1.521e-03;1.000e+01;8.333e-01
20.033194000;1.060e+00;8.401e-01;3.823e-02;7.927e-01;3.607e-02;1.060e+00;7.927e-01;3.673e-02;1.060e+00;3.360e-02;1.529e-03;1.000e+01;8.333e-01
20.034094000;1.060e+00;8.400e-01;3.843e-02;7.925e-01;3.625e-02;1.060e+00;7.925e-01;3.691e-02;1.060e+00;3.360e-02;1.537e-03;1.000e+01;8.333e-01
20.035894000;1.060e+00;8.396e-01;3.880e-02;7.921e-01;3.660e-02;1.060e+00;7.921e-01;3.724e-02;1.060e+00;3.358e-02;1.552e-03;1.000e+01;8.333e-01
20.036794000;1.060e+00;8.395e-01;3.895e-02;7.919e-01;3.674e-02;1.060e+00;7.919e-01;3.738e-02;1.060e+00;3.358e-02;1.558e-03;1.000e+01;8.333e-01
20.037694000;1.060e+00;8.393e-01;3.907e-02;7.917e-01;3.686e-02;1.060e+00;7.917e-01;3.749e-02;1.060e+00;3.357e-02;1.563e-03;1.000e+01;8.333e-01
20.038594000;1.060e+00;8.392e-01;3.920e-02;7.915e-01;3.697e-02;1.060e+00;7.915e-01;3.761e-02;1.060e+00;3.357e-02;1.568e-03;1.000e+01;8.333e-01
20.040394000;1.060e+00;8.388e-01;3.943e-02;7.911e-01;3.718e-02;1.060e+00;7.911e-01;3.782e-02;1.060e+00;3.355e-02;1.577e-03;1.000e+01;8.333e-01
20.041294000;1.060e+00;8.387e-01;3.950e-02;7.909e-01;3.725e-02;1.060e+00;7.909e-01;3.791e-02;1.060e+00;3.355e-02;1.580e-03;1.000e+01;8.333e-01
20.042194000;1.060e+00;8.386e-01;3.960e-02;7.908e-01;3.734e-02;1.060e+00;7.907e-01;3.798e-02;1.060e+00;3.354e-02;1.584e-03;1.000e+01;8.333e-01
20.043094000;1.060e+00;8.384e-01;3.968e-02;7.906e-01;3.741e-02;1.061e+00;7.905e-01;3.805e-02;1.060e+00;3.354e-02;1.587e-03;1.000e+01;8.333e-01
20.043994000;1.061e+00;8.382e-01;3.972e-02;7.904e-01;3.746e-02;1.061e+00;7.904e-01;3.812e-02;1.061e+00;3.353e-02;1.589e-03;1.000e+01;8.333e-01
20.044894000;1.061e+00;8.381e-01;3.980e-02;7.902e-01;3.753e-02;1.061e+00;7.902e-01;3.816e-02;1.061e+00;3.352e-02;1.592e-03;1.000e+01;8.333e-01
20.045794000;1.061e+00;8.379e-01;3.985e-02;7.900e-01;3.757e-02;1.061e+00;7.900e-01;3.821e-02;1.061e+00;3.352e-02;1.594e-03;1.000e+01;8.333e-01
20.046694000;1.061e+00;8.378e-01;3.990e-02;7.899e-01;3.762e-02;1.061e+00;7.899e-01;3.825e-02;1.061e+00;3.351e-02;1.596e-03;1.000e+01;8.333e-01
20.047594000;1.061e+00;8.377e-01;3.992e-02;7.897e-01;3.764e-02;1.061e+00;7.897e-01;3.830e-02;1.061e+00;3.351e-02;1.597e-03;1.000e+01;8.333e-01
20.048494000;1.061e+00;8.375e-01;3.997e-02;7.896e-01;3.769e-02;1.061e+00;7.895e-01;3.832e-02;1.061e+00;3.350e-02;1.599e-03;1.000e+01;8.333e-01
20.049394000;1.061e+00;8.374e-01;4.000e-02;7.894e-01;3.771e-02;1.061e+00;7.894e-01;3.834e-02;1.061e+00;3.349e-02;1.600e-03;1.000e+01;8.333e-01
20.050294000;1.061e+00;8.372e-01;4.002e-02;7.893e-01;3.773e-02;1.061e+00;7.892e-01;3.837e-02;1.061e+00;3.349e-02;1.601e-03;1.000e+01;8.333e-01
20.051194000;1.061e+00;8.371e-01;4.005e-02;7.891e-01;3.776e-02;1.061e+00;7.891e-01;3.839e-02;1.061e+00;3.348e-02;1.602e-03;1.000e+01;8.333e-01
20.052094000;1.061e+00;8.369e-01;4.007e-02;7.890e-01;3.778e-02;1.061e+00;7.890e-01;3.841e-02;1.061e+00;3.348e-02;1.603e-03;1.000e+01;8.333e-01
20.052994000;1.061e+00;8.368e-01;4.010e-02;7.889e-01;3.780e-02;1.061e+00;7.888e-01;3.844e-02;1.061e+00;3.347e-02;1.604e-03;1.000e+01;8.333e-01
20.053894000;1.061e+00;8.367e-01;4.013e-02;7.887e-01;3.782e-02;1.061e+00;7.887e-01;3.846e-02;1.061e+00;3.347e-02;1.605e-03;1.000e+01;8.333e-01
20.054794000;1.061e+00;8.366e-01;4.013e-02;7.886e-01;3.782e-02;1.061e+00;7.886e-01;3.846e-02;1.061e+00;3.346e-02;1.605e-03;1.000e+01;8.333e-01
20.055794000;1.061e+00;8.365e-01;4.015e-02;7.885e-01;3.785e-02;1.061e+00;7.884e-01;3.848e-02;1.061e+00;3.346e-02;1.606e-03;1.000e+01;8.333e-01
20.056794000;1.061e+00;8.363e-01;4.015e-02;7.883e-01;3.785e-02;1.061e+00;7.883e-01;3.848e-02;1.061e+00;3.345e-02;1.606e-03;1.000e+01;8.333e-01
20.057794000;1.061e+00;8.362e-01;4.015e-02;7.882e-01;3.785e-02;1.061e+00;7.882e-01;3.848e-02;1.061e+00;3.345e-02;1.606e-03;1.000e+01;8.333e-01
20.058794000;1.061e+00;8.361e-01;4.017e-02;7.881e-01;3.787e-02;1.061e+00;7.881e-01;3.850e-02;1.061e+00;3.344e-02;1.607e-03;1.000e+01;8.333e-01
20.059794000;1.061e+00;8.360e-01;4.017e-02;7.880e-01;3.787e-02;1.061e+00;7.879e-01;3.850e-02;1.061e+00;3.344e-02;1.607e-03;1.000e+01;8.333e-01
20.060794000;1.061e+00;8.358e-01;4.017e-02;7.878e-01;3.787e-02;1.061e+00;7.878e-01;3.850e-02;1.061e+00;3.343e-02;1.607e-03;1.000e+01;8.333e-01
20.062794000;1.061e+00;8.356e-01;4.017e-02;7.876e-01;3.787e-02;1.061e+00;7.876e-01;3.850e-02;1.061e+00;3.343e-02;1.607e-03;1.000e+01;8.333e-01
20.063794000;1.061e+00;8.355e-01;4.017e-02;7.875e-01;3.787e-02;1.061e+00;7.875e-01;3.850e-02;1.061e+00;3.342e-02;1.607e-03;1.000e+01;8.333e-01
20.064794000;1.061e+00;8.354e-01;4.017e-02;7.874e-01;3.787e-02;1.061e+00;7.874e-01;3.850e-02;1.061e+00;3.342e-02;1.607e-03;1.000e+01;8.333e-01
20.065794000;1.061e+00;8.353e-01;4.017e-02;7.873e-01;3.787e-02;1.061e+00;7.873e-01;3.850e-02;1.061e+00;3.341e-02;1.607e-03;1.000e+01;8.333e-01
20.066794000;1.061e+00;8.352e-01;4.020e-02;7.872e-01;3.789e-02;1.061e+00;7.872e-01;3.852e-02;1.061e+00;3.341e-02;1.608e-03;1.000e+01;8.333e-01
20.067794000;1.061e+00;8.351e-01;4.020e-02;7.872e-01;3.789e-02;1.061e+00;7.871e-01;3.852e-02;1.061e+00;3.341e-02;1.608e-03;1.000e+01;8.333e-01
20.068794000;1.061e+00;8.351e-01;4.020e-02;7.871e-01;3.789e-02;1.061e+00;7.870e-01;3.852e-02;1.061e+00;3.340e-02;1.608e-03;1.000e+01;8.333e-01
20.069794000;1.061e+00;8.350e-01;4.020e-02;7.870e-01;3.789e-02;1.061e+00;7.870e-01;3.852e-02;1.061e+00;3.340e-02;1.608e-03;1.000e+01;8.333e-01
20.070794000;1.061e+00;8.349e-01;4.020e-02;7.869e-01;3.789e-02;1.061e+00;7.869e-01;3.852e-02;1.061e+00;3.340e-02;1.608e-03;1.000e+01;8.333e-01
20.071794000;1.061e+00;8.348e-01;4.020e-02;7.868e-01;3.789e-02;1.061e+00;7.868e-01;3.852e-02;1.061e+00;3.339e-02;1.608e-03;1.000e+01;8.333e-01
20.072794000;1.061e+00;8.348e-01;4.020e-02;7.868e-01;3.789e-02;1.061e+00;7.867e-01;3.852e-02;1.061e+00;3.339e-02;1.608e-03;1.000e+01;8.333e-01
20.073794000;1.061e+00;8.347e-01;4.020e-02;7.867e-01;3.789e-02;1.061e+00;7.867e-01;3.852e-02;1.061e+00;3.339e-02;1.608e-03;1.000e+01;8.333e-01
20.074794000;1.061e+00;8.346e-01;4.020e-02;7.866e-01;3.789e-02;1.061e+00;7.866e-01;3.852e-02;1.061e+00;3.338e-02;1.608e-03;1.000e+01;8.333e-01
20.075794000;1.061e+00;8.346e-01;4.020e-02;7.865e-01;3.789e-02;1.061e+00;7.865e-01;3.852e-02;1.061e+00;3.338e-02;1.608e-03;1.000e+01;8.333e-01
20.076794000;1.061e+00;8.345e-01;4.020e-02;7.865e-01;3.789e-02;1.061e+00;7.865e-01;3.852e-02;1.061e+00;3.338e-02;1.608e-03;1.000e+01;8.333e-01
20.077794000;1.061e+00;8.344e-01;4.022e-02;7.864e-01;3.791e-02;1.061e+00;7.864e-01;3.852e-02;1.061e+00;3.338e-02;1.609e-03;1.000e+01;8.333e-01
20.078794000;1.061e+00;8.344e-01;4.022e-02;7.864e-01;3.791e-02;1.061e+00;7.864e-01;3.854e-02;1.061e+00;3.338e-02;1.609e-03;1.000e+01;8.333e-01
20.079794000;1.061e+00;8.343e-01;4.022e-02;7.863e-01;3.791e-02;1.061e+00;7.863e-01;3.854e-02;1.061e+00;3.337e-02;1.609e-03;1.000e+01;8.333e-01
20.080794000;1.061e+00;8.343e-01;4.022e-02;7.863e-01;3.791e-02;1.061e+00;7.863e-01;3.854e-02;1.061e+00;3.337e-02;1.609e-03;1.000e+01;8.333e-01
20.081794000;1.061e+00;8.342e-01;4.022e-02;7.862e-01;3.791e-02;1.061e+00;7.862e-01;3.854e-02;1.061e+00;3.337e-02;1.609e-03;1.000e+01;8.333e-01
20.082794000;1.061e+00;8.342e-01;4.025e-02;7.862e-01;3.793e-02;1.061e+00;7.861e-01;3.857e-02;1.061e+00;3.337e-02;1.610e-03;1.000e+01;8.333e-01
20.083794000;1.061e+00;8.341e-01;4.025e-02;7.861e-01;3.793e-02;1.061e+00;7.861e-01;3.857e-02;1.061e+00;3.337e-02;1.610e-03;1.000e+01;8.333e-01
20.084794000;1.061e+00;8.341e-01;4.025e-02;7.861e-01;3.793e-02;1.061e+00;7.861e-01;3.857e-02;1.061e+00;3.336e-02;1.610e-03;1.000e+01;8.333e-01
20.085794000;1.061e+00;8.341e-01;4.025e-02;7.861e-01;3.793e-02;1.061e+00;7.860e-01;3.857e-02;1.061e+00;3.336e-02;1.610e-03;1.000e+01;8.333e-01
20.086794000;1.061e+00;8.340e-01;4.027e-02;7.860e-01;3.796e-02;1.061e+00;7.860e-01;3.859e-02;1.061e+00;3.336e-02;1.611e-03;1.000e+01;8.333e-01
20.087794000;1.061e+00;8.340e-01;4.027e-02;7.860e-01;3.796e-02;1.061e+00;7.859e-01;3.859e-02;1.061e+00;3.336e-02;1.611e-03;1.000e+01;8.333e-01
20.088794000;1.061e+00;8.339e-01;4.027e-02;7.859e-01;3.796e-02;1.061e+00;7.859e-01;3.859e-02;1.061e+00;3.336e-02;1.611e-03;1.000e+01;8.333e-01
20.089794000;1.061e+00;8.339e-01;4.030e-02;7.859e-01;3.798e-02;1.061e+00;7.859e-01;3.861e-02;1.061e+00;3.336e-02;1.612e-03;1.000e+01;8.333e-01
20.090794000;1.061e+00;8.339e-01;4.030e-02;7.859e-01;3.798e-02;1.061e+00;7.858e-01;3.861e-02;1.061e+00;3.336e-02;1.612e-03;1.000e+01;8.333e-01
20.091794000;1.061e+00;8.339e-01;4.032e-02;7.858e-01;3.800e-02;1.061e+00;7.858e-01;3.864e-02;1.061e+00;3.336e-02;1.613e-03;1.000e+01;8.333e-01
20.092794000;1.061e+00;8.338e-01;4.032e-02;7.858e-01;3.800e-02;1.061e+00;7.858e-01;3.864e-02;1.061e+00;3.335e-02;1.613e-03;1.000e+01;8.333e-01
20.093794000;1.061e+00;8.338e-01;4.035e-02;7.858e-01;3.802e-02;1.061e+00;7.857e-01;3.864e-02;1.061e+00;3.335e-02;1.614e-03;1.000e+01;8.333e-01
20.094794000;1.061e+00;8.338e-01;4.035e-02;7.857e-01;3.802e-02;1.061e+00;7.857e-01;3.866e-02;1.061e+00;3.335e-02;1.614e-03;1.000e+01;8.333e-01
20.095794000;1.061e+00;8.337e-01;4.035e-02;7.857e-01;3.802e-02;1.061e+00;7.857e-01;3.866e-02;1.061e+00;3.335e-02;1.614e-03;1.000e+01;8.333e-01
20.096794000;1.061e+00;8.337e-01;4.037e-02;7.857e-01;3.805e-02;1.061e+00;7.857e-01;3.868e-02;1.061e+00;3.335e-02;1.615e-03;1.000e+01;8.333e-01
20.097794000;1.061e+00;8.337e-01;4.037e-02;7.857e-01;3.805e-02;1.061e+00;7.856e-01;3.868e-02;1.061e+00;3.335e-02;1.615e-03;1.000e+01;8.333e-01
20.098794000;1.061e+00;8.337e-01;4.040e-02;7.856e-01;3.807e-02;1.061e+00;7.856e-01;3.871e-02;1.061e+00;3.335e-02;1.616e-03;1.000e+01;8.333e-01
