time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.333e-01;7.500e-04;8.332e-01;7.500e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
29.999994;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.333e-01;6.694e-04;8.332e-01;7.495e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
29.999995;4.794e-06;1.225e-07;0.000e+00;-6.532e-08;0.000e+00;9.136e-04;2.736e-02;8.208e-01;2.379e-07;7.495e-04;3.821e-06;1.194e-07;0.000e+00;8.333e-01;7.540e-04
29.999998;4.794e-06;1.226e-07;-0.000e+00;-6.540e-08;0.000e+00;9.136e-04;2.736e-02;8.208e-01;2.380e-07;7.495e-04;3.821e-06;1.193e-07;-0.000e+00;8.333e-01;7.540e-04
30.000002;4.794e-06;1.227e-07;-0.000e+00;-6.547e-08;0.000e+00;9.136e-04;2.736e-02;5.602e-01;2.380e-07;7.495e-04;3.821e-06;1.192e-07;-0.000e+00;8.333e-01;7.540e-04
30.001083;4.795e-06;1.455e-07;0.000e+00;-8.384e-08;0.000e+00;9.164e-04;2.728e-02;5.702e-01;2.448e-07;7.495e-04;3.838e-06;9.415e-08;0.000e+00;8.333e-01;7.540e-04
30.001403;4.795e-06;1.523e-07;0.000e+00;-8.854e-08;0.000e+00;9.182e-04;2.723e-02;5.732e-01;2.464e-07;7.495e-04;3.843e-06;8.656e-08;0.000e+00;8.333e-01;7.540e-04
30.001467;4.795e-06;1.536e-07;0.000e+00;-8.948e-08;0.000e+00;9.191e-04;2.720e-02;5.738e-01;2.467e-07;7.745e-04;3.844e-06;8.504e-08;0.000e+00;8.333e-01;7.540e-04
30.002043;4.795e-06;1.658e-07;0.000e+00;-9.784e-08;0.000e+00;9.246e-04;2.704e-02;5.792e-01;2.495e-07;7.745e-04;3.853e-06;7.138e-08;0.000e+00;8.333e-01;7.540e-04
30.002838;4.794e-06;1.824e-07;0.000e+00;-1.074e-07;0.000e+00;9.341e-04;2.676e-02;5.866e-01;2.522e-07;7.745e-04;3.866e-06;5.234e-08;0.000e+00;8.333e-01;7.540e-04
