time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
30.005796000;3.759e-01;2.512e-01;-6.192e-01;6.681e-01;-1.647e+00;3.783e-01;3.759e-01;2.261e-01;-5.572e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.005837000;3.761e-01;2.514e-01;-6.192e-01;6.685e-01;-1.647e+00;3.785e-01;3.761e-01;2.263e-01;-5.573e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.006725000;3.796e-01;2.570e-01;-6.211e-01;6.770e-01;-1.636e+00;3.826e-01;3.796e-01;2.313e-01;-5.590e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.006902000;3.803e-01;2.581e-01;-6.215e-01;6.787e-01;-1.634e+00;3.835e-01;3.803e-01;2.323e-01;-5.593e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.007664000;3.837e-01;2.626e-01;-6.233e-01;6.844e-01;-1.625e+00;3.874e-01;3.837e-01;2.363e-01;-5.610e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.009099000;3.905e-01;2.693e-01;-6.275e-01;6.897e-01;-1.607e+00;3.954e-01;3.905e-01;2.424e-01;-5.647e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.009577000;3.928e-01;2.711e-01;-6.290e-01;6.900e-01;-1.601e+00;3.982e-01;3.928e-01;2.440e-01;-5.661e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.010215000;3.961e-01;2.731e-01;-6.312e-01;6.893e-01;-1.593e+00;4.020e-01;3.961e-01;2.458e-01;-5.681e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.010375000;3.970e-01;2.735e-01;-6.317e-01;6.890e-01;-1.591e+00;4.030e-01;3.970e-01;2.461e-01;-5.686e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.011810000;4.047e-01;2.762e-01;-6.370e-01;6.827e-01;-1.574e+00;4.120e-01;4.047e-01;2.486e-01;-5.733e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.012129000;4.064e-01;2.766e-01;-6.383e-01;6.806e-01;-1.570e+00;4.140e-01;4.064e-01;2.489e-01;-5.744e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.012454000;4.082e-01;2.768e-01;-6.395e-01;6.782e-01;-1.567e+00;4.161e-01;4.082e-01;2.492e-01;-5.756e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.016486000;4.291e-01;2.784e-01;-6.533e-01;6.488e-01;-1.522e+00;4.404e-01;4.291e-01;2.506e-01;-5.880e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.017177000;4.324e-01;2.785e-01;-6.553e-01;6.440e-01;-1.515e+00;4.442e-01;4.324e-01;2.506e-01;-5.898e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.019481000;4.426e-01;2.782e-01;-6.612e-01;6.287e-01;-1.494e+00;4.560e-01;4.426e-01;2.504e-01;-5.951e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021555000;4.508e-01;2.776e-01;-6.656e-01;6.158e-01;-1.476e+00;4.656e-01;4.508e-01;2.499e-01;-5.991e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.022016000;4.526e-01;2.775e-01;-6.665e-01;6.131e-01;-1.473e+00;4.676e-01;4.526e-01;2.497e-01;-5.999e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.022476000;4.542e-01;2.773e-01;-6.674e-01;6.104e-01;-1.469e+00;4.695e-01;4.542e-01;2.496e-01;-6.006e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.023859000;4.591e-01;2.767e-01;-6.698e-01;6.027e-01;-1.459e+00;4.751e-01;4.591e-01;2.490e-01;-6.028e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.026347000;4.670e-01;2.754e-01;-6.734e-01;5.898e-01;-1.442e+00;4.843e-01;4.670e-01;2.479e-01;-6.061e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.030909000;4.791e-01;2.729e-01;-6.785e-01;5.696e-01;-1.416e+00;4.983e-01;4.791e-01;2.456e-01;-6.107e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.031739000;4.810e-01;2.724e-01;-6.793e-01;5.663e-01;-1.412e+00;5.006e-01;4.810e-01;2.452e-01;-6.113e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.032568000;4.828e-01;2.719e-01;-6.799e-01;5.632e-01;-1.408e+00;5.027e-01;4.828e-01;2.447e-01;-6.120e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.033397000;4.846e-01;2.715e-01;-6.806e-01;5.602e-01;-1.404e+00;5.047e-01;4.846e-01;2.443e-01;-6.125e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.034227000;4.863e-01;2.710e-01;-6.812e-01;5.573e-01;-1.401e+00;5.067e-01;4.863e-01;2.439e-01;-6.131e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.034642000;4.871e-01;2.708e-01;-6.815e-01;5.559e-01;-1.399e+00;5.077e-01;4.871e-01;2.437e-01;-6.133e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.035056000;4.879e-01;2.706e-01;-6.818e-01;5.545e-01;-1.397e+00;5.086e-01;4.879e-01;2.435e-01;-6.136e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.040862000;4.975e-01;2.676e-01;-6.849e-01;5.378e-01;-1.377e+00;5.197e-01;4.975e-01;2.408e-01;-6.164e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.041277000;4.981e-01;2.674e-01;-6.851e-01;5.368e-01;-1.375e+00;5.204e-01;4.981e-01;2.406e-01;-6.166e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.042521000;4.998e-01;2.668e-01;-6.856e-01;5.339e-01;-1.372e+00;5.224e-01;4.998e-01;2.401e-01;-6.170e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.043351000;5.008e-01;2.664e-01;-6.859e-01;5.320e-01;-1.370e+00;5.236e-01;5.008e-01;2.398e-01;-6.173e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.043765000;5.014e-01;2.663e-01;-6.861e-01;5.311e-01;-1.368e+00;5.242e-01;5.014e-01;2.396e-01;-6.174e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.047581000;5.056e-01;2.647e-01;-6.872e-01;5.235e-01;-1.359e+00;5.292e-01;5.056e-01;2.382e-01;-6.185e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.052060000;5.097e-01;2.632e-01;-6.883e-01;5.163e-01;-1.350e+00;5.339e-01;5.097e-01;2.368e-01;-6.194e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.052806000;5.103e-01;2.629e-01;-6.884e-01;5.152e-01;-1.349e+00;5.346e-01;5.103e-01;2.366e-01;-6.196e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.053553000;5.109e-01;2.627e-01;-6.885e-01;5.142e-01;-1.348e+00;5.353e-01;5.109e-01;2.364e-01;-6.197e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.054299000;5.114e-01;2.625e-01;-6.887e-01;5.132e-01;-1.347e+00;5.359e-01;5.114e-01;2.362e-01;-6.198e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.055792000;5.124e-01;2.621e-01;-6.889e-01;5.114e-01;-1.344e+00;5.371e-01;5.124e-01;2.358e-01;-6.200e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.060271000;5.151e-01;2.609e-01;-6.895e-01;5.066e-01;-1.338e+00;5.402e-01;5.151e-01;2.349e-01;-6.206e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.062511000;5.163e-01;2.605e-01;-6.897e-01;5.045e-01;-1.336e+00;5.415e-01;5.163e-01;2.344e-01;-6.208e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.064004000;5.170e-01;2.602e-01;-6.899e-01;5.033e-01;-1.335e+00;5.423e-01;5.170e-01;2.342e-01;-6.209e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.065497000;5.176e-01;2.599e-01;-6.900e-01;5.021e-01;-1.333e+00;5.431e-01;5.176e-01;2.339e-01;-6.210e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.066243000;5.179e-01;2.598e-01;-6.901e-01;5.016e-01;-1.332e+00;5.434e-01;5.179e-01;2.338e-01;-6.211e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.069229000;5.190e-01;2.593e-01;-6.903e-01;4.996e-01;-1.330e+00;5.447e-01;5.190e-01;2.334e-01;-6.213e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.073708000;5.204e-01;2.587e-01;-6.906e-01;4.971e-01;-1.327e+00;5.463e-01;5.204e-01;2.328e-01;-6.215e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.074455000;5.206e-01;2.586e-01;-6.906e-01;4.968e-01;-1.327e+00;5.465e-01;5.206e-01;2.327e-01;-6.215e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.075201000;5.208e-01;2.585e-01;-6.906e-01;4.964e-01;-1.326e+00;5.468e-01;5.208e-01;2.327e-01;-6.216e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.080201000;5.219e-01;2.580e-01;-6.908e-01;4.944e-01;-1.324e+00;5.481e-01;5.219e-01;2.322e-01;-6.218e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.081201000;5.221e-01;2.579e-01;-6.909e-01;4.941e-01;-1.323e+00;5.483e-01;5.221e-01;2.321e-01;-6.218e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.084201000;5.226e-01;2.577e-01;-6.910e-01;4.931e-01;-1.322e+00;5.489e-01;5.226e-01;2.319e-01;-6.219e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.093201000;5.238e-01;2.572e-01;-6.912e-01;4.910e-01;-1.320e+00;5.502e-01;5.238e-01;2.315e-01;-6.221e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.098201000;5.242e-01;2.570e-01;-6.913e-01;4.902e-01;-1.319e+00;5.508e-01;5.242e-01;2.313e-01;-6.221e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.099201000;5.243e-01;2.569e-01;-6.913e-01;4.901e-01;-1.318e+00;5.509e-01;5.243e-01;2.313e-01;-6.221e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.103201000;5.246e-01;2.568e-01;-6.913e-01;4.896e-01;-1.318e+00;5.512e-01;5.246e-01;2.311e-01;-6.222e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.107201000;5.248e-01;2.567e-01;-6.913e-01;4.892e-01;-1.317e+00;5.514e-01;5.248e-01;2.311e-01;-6.222e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.109201000;5.249e-01;2.567e-01;-6.914e-01;4.890e-01;-1.317e+00;5.516e-01;5.249e-01;2.310e-01;-6.222e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.115201000;5.251e-01;2.566e-01;-6.914e-01;4.886e-01;-1.317e+00;5.518e-01;5.251e-01;2.309e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.134201000;5.255e-01;2.564e-01;-6.915e-01;4.879e-01;-1.316e+00;5.523e-01;5.255e-01;2.308e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.147201000;5.256e-01;2.564e-01;-6.915e-01;4.878e-01;-1.315e+00;5.524e-01;5.256e-01;2.307e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.148201000;5.256e-01;2.564e-01;-6.915e-01;4.877e-01;-1.315e+00;5.525e-01;5.256e-01;2.307e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.149201000;5.257e-01;2.564e-01;-6.915e-01;4.877e-01;-1.315e+00;5.525e-01;5.257e-01;2.307e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.244201000;5.258e-01;2.564e-01;-6.915e-01;4.877e-01;-1.315e+00;5.526e-01;5.258e-01;2.308e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.799994000;5.257e-01;2.566e-01;-6.915e-01;4.880e-01;-1.315e+00;5.525e-01;5.257e-01;2.309e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.799994000;1.492e+00;1.085e+00;1.608e+00;7.273e-01;1.078e+00;1.519e+00;1.492e+00;9.769e-01;1.447e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.799998000;1.492e+00;1.085e+00;1.608e+00;7.272e-01;1.078e+00;1.519e+00;1.492e+00;9.768e-01;1.447e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.800385000;1.495e+00;1.077e+00;1.617e+00;7.205e-01;1.082e+00;1.521e+00;1.495e+00;9.692e-01;1.456e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.800449000;1.495e+00;1.076e+00;1.618e+00;7.198e-01;1.082e+00;1.522e+00;1.495e+00;9.684e-01;1.456e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.800577000;1.495e+00;1.075e+00;1.620e+00;7.187e-01;1.083e+00;1.522e+00;1.495e+00;9.671e-01;1.458e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.800641000;1.495e+00;1.074e+00;1.620e+00;7.183e-01;1.083e+00;1.522e+00;1.495e+00;9.667e-01;1.458e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.800705000;1.495e+00;1.074e+00;1.620e+00;7.180e-01;1.084e+00;1.522e+00;1.495e+00;9.663e-01;1.458e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.800769000;1.495e+00;1.073e+00;1.620e+00;7.178e-01;1.084e+00;1.522e+00;1.495e+00;9.660e-01;1.458e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.801137000;1.495e+00;1.073e+00;1.618e+00;7.175e-01;1.082e+00;1.522e+00;1.495e+00;9.654e-01;1.456e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.801522000;1.493e+00;1.073e+00;1.610e+00;7.185e-01;1.078e+00;1.520e+00;1.493e+00;9.655e-01;1.449e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.801595000;1.493e+00;1.073e+00;1.608e+00;7.187e-01;1.077e+00;1.519e+00;1.493e+00;9.657e-01;1.448e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.801800000;1.491e+00;1.073e+00;1.602e+00;7.197e-01;1.074e+00;1.518e+00;1.491e+00;9.660e-01;1.442e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.803275000;1.475e+00;1.077e+00;1.527e+00;7.304e-01;1.035e+00;1.501e+00;1.475e+00;9.696e-01;1.375e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.803506000;1.472e+00;1.078e+00;1.512e+00;7.324e-01;1.027e+00;1.497e+00;1.472e+00;9.700e-01;1.361e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.804082000;1.462e+00;1.079e+00;1.470e+00;7.376e-01;1.005e+00;1.487e+00;1.462e+00;9.707e-01;1.323e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.804756000;1.450e+00;1.078e+00;1.415e+00;7.438e-01;9.762e-01;1.474e+00;1.450e+00;9.706e-01;1.274e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.805002000;1.445e+00;1.078e+00;1.394e+00;7.458e-01;9.648e-01;1.469e+00;1.445e+00;9.700e-01;1.255e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.805949000;1.426e+00;1.072e+00;1.309e+00;7.523e-01;9.182e-01;1.448e+00;1.426e+00;9.652e-01;1.178e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.806973000;1.404e+00;1.063e+00;1.218e+00;7.571e-01;8.672e-01;1.426e+00;1.404e+00;9.569e-01;1.096e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.807204000;1.400e+00;1.061e+00;1.198e+00;7.579e-01;8.558e-01;1.421e+00;1.400e+00;9.547e-01;1.078e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.807434000;1.395e+00;1.058e+00;1.178e+00;7.586e-01;8.444e-01;1.416e+00;1.395e+00;9.523e-01;1.060e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.809035000;1.362e+00;1.036e+00;1.040e+00;7.611e-01;7.636e-01;1.381e+00;1.362e+00;9.326e-01;9.358e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.810749000;1.325e+00;1.008e+00;8.956e-01;7.604e-01;6.756e-01;1.342e+00;1.325e+00;9.071e-01;8.060e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.812849000;1.288e+00;9.751e-01;7.506e-01;7.573e-01;5.830e-01;1.302e+00;1.288e+00;8.776e-01;6.756e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.814001000;1.268e+00;9.572e-01;6.782e-01;7.549e-01;5.349e-01;1.281e+00;1.268e+00;8.615e-01;6.104e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.814231000;1.264e+00;9.537e-01;6.643e-01;7.544e-01;5.255e-01;1.277e+00;1.264e+00;8.583e-01;5.979e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.814461000;1.260e+00;9.502e-01;6.506e-01;7.539e-01;5.162e-01;1.273e+00;1.260e+00;8.552e-01;5.856e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.817457000;1.214e+00;9.072e-01;4.897e-01;7.470e-01;4.032e-01;1.225e+00;1.214e+00;8.165e-01;4.407e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.817917000;1.208e+00;9.010e-01;4.677e-01;7.459e-01;3.872e-01;1.218e+00;1.208e+00;8.109e-01;4.209e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.819069000;1.192e+00;8.864e-01;4.155e-01;7.434e-01;3.485e-01;1.201e+00;1.192e+00;7.977e-01;3.740e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.823263000;1.142e+00;8.410e-01;2.581e-01;7.362e-01;2.259e-01;1.148e+00;1.142e+00;7.569e-01;2.323e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.823677000;1.138e+00;8.373e-01;2.450e-01;7.357e-01;2.153e-01;1.144e+00;1.138e+00;7.535e-01;2.205e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.824922000;1.126e+00;8.266e-01;2.081e-01;7.344e-01;1.849e-01;1.130e+00;1.126e+00;7.440e-01;1.873e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.826166000;1.114e+00;8.171e-01;1.746e-01;7.334e-01;1.568e-01;1.118e+00;1.114e+00;7.354e-01;1.572e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.827245000;1.105e+00;8.097e-01;1.481e-01;7.329e-01;1.340e-01;1.108e+00;1.105e+00;7.287e-01;1.333e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.827555000;1.102e+00;8.077e-01;1.409e-01;7.327e-01;1.278e-01;1.106e+00;1.102e+00;7.269e-01;1.268e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.828039000;1.098e+00;8.048e-01;1.303e-01;7.326e-01;1.186e-01;1.102e+00;1.098e+00;7.243e-01;1.172e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.829751000;1.087e+00;7.962e-01;9.780e-02;7.326e-01;9.000e-02;1.089e+00;1.087e+00;7.165e-01;8.802e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.830393000;1.083e+00;7.936e-01;8.747e-02;7.328e-01;8.078e-02;1.085e+00;1.083e+00;7.142e-01;7.873e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.830821000;1.081e+00;7.920e-01;8.108e-02;7.330e-01;7.504e-02;1.083e+00;1.081e+00;7.128e-01;7.297e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.831249000;1.078e+00;7.906e-01;7.506e-02;7.332e-01;6.961e-02;1.080e+00;1.078e+00;7.115e-01;6.755e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.832962000;1.070e+00;7.861e-01;5.429e-02;7.343e-01;5.072e-02;1.072e+00;1.070e+00;7.075e-01;4.886e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.833604000;1.068e+00;7.848e-01;4.772e-02;7.349e-01;4.468e-02;1.069e+00;1.068e+00;7.064e-01;4.295e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.833818000;1.067e+00;7.845e-01;4.566e-02;7.351e-01;4.279e-02;1.069e+00;1.067e+00;7.060e-01;4.109e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.834674000;1.064e+00;7.833e-01;3.803e-02;7.361e-01;3.574e-02;1.065e+00;1.064e+00;7.049e-01;3.422e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.836600000;1.059e+00;7.818e-01;2.400e-02;7.385e-01;2.267e-02;1.059e+00;1.059e+00;7.036e-01;2.160e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.837028000;1.058e+00;7.816e-01;2.140e-02;7.391e-01;2.023e-02;1.058e+00;1.058e+00;7.035e-01;1.926e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.837242000;1.057e+00;7.816e-01;2.016e-02;7.394e-01;1.907e-02;1.058e+00;1.057e+00;7.034e-01;1.814e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.837456000;1.057e+00;7.816e-01;1.896e-02;7.397e-01;1.795e-02;1.057e+00;1.057e+00;7.034e-01;1.707e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.839597000;1.052e+00;7.821e-01;8.952e-03;7.432e-01;8.507e-03;1.053e+00;1.052e+00;7.039e-01;8.057e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.839811000;1.052e+00;7.822e-01;8.128e-03;7.435e-01;7.726e-03;1.053e+00;1.052e+00;7.040e-01;7.315e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.840025000;1.052e+00;7.824e-01;7.333e-03;7.439e-01;6.973e-03;1.052e+00;1.052e+00;7.041e-01;6.600e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.841951000;1.049e+00;7.840e-01;1.336e-03;7.473e-01;1.273e-03;1.049e+00;1.049e+00;7.056e-01;1.202e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.842165000;1.049e+00;7.843e-01;7.858e-04;7.477e-01;7.492e-04;1.049e+00;1.049e+00;7.058e-01;7.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.843235000;1.048e+00;7.855e-01;-1.667e-03;7.498e-01;-1.591e-03;1.048e+00;1.048e+00;7.070e-01;-1.500e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.843877000;1.047e+00;7.864e-01;-2.918e-03;7.510e-01;-2.786e-03;1.047e+00;1.047e+00;7.077e-01;-2.626e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.847088000;1.045e+00;7.913e-01;-7.206e-03;7.572e-01;-6.896e-03;1.045e+00;1.045e+00;7.121e-01;-6.485e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.848158000;1.044e+00;7.931e-01;-8.060e-03;7.593e-01;-7.717e-03;1.045e+00;1.044e+00;7.137e-01;-7.254e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.851711000;1.043e+00;7.993e-01;-9.523e-03;7.661e-01;-9.128e-03;1.043e+00;1.043e+00;7.194e-01;-8.571e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.853637000;1.043e+00;8.027e-01;-9.700e-03;7.696e-01;-9.300e-03;1.043e+00;1.043e+00;7.224e-01;-8.730e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.857104000;1.043e+00;8.086e-01;-9.384e-03;7.756e-01;-9.001e-03;1.043e+00;1.043e+00;7.278e-01;-8.446e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
