time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
17.916952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.926952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.936952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.946952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.956952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.966952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.976952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.986952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
17.996952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.006952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.016952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.026952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.036952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.046952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.056952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.066952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.076952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.086952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.096952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.106952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.116952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.126952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.136952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.146952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.156952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.166952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.176952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.186952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.196952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.206952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.216952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.226952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.236952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.246952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.256952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.266952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.276952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.286952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.296952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.306952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.316952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.326952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.336952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.346952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.356952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.366952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.376952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.386952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.396952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.406952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.416952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.426952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.436952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.446952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.456952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.466952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.476952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.486952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.496952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.506952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.516952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.526952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.536952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.546952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.556952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.566952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.576952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.586952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.596952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.606952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.616952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.626952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.636952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.646952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.656952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.666952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.676952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.686952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.696952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.706952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.716952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.726952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.736952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.746952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.756952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.766952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.776952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.786952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.796952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.806952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.816952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.826952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.836952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.846952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.856952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.866952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.876952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.886952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.896952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.906952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.916952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.926952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.936952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.946952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.956952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.966952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.976952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.986952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
18.996952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.006952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.016952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.026952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.036952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.046952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.056952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.066952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.076952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.086952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.096952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.106952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.116952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.126952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.136952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.146952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.156952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.166952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.176952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.186952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.196952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.206952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.216952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.226952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.236952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.246952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.256952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.266952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.276952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.286952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.296952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.306952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.316952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.326952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.336952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.346952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.356952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.366952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.376952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.386952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.396952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.406952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.416952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
19.426952000;1.041e+00;8.334e-01;7.278e-02;8.006e-01;6.991e-02;1.043e+00;1.000e+01;8.096e-01;9.062e-02;1.000e+00;8.147e-01;1.000e+00
