time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-8.370e-09;7.979e-01;-1.640e-08;1.045e+00;1.044e+00;7.500e-01;1.885e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;-9.349e-09;7.979e-01;-2.759e-10;1.045e+00;1.044e+00;7.500e-01;2.224e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;7.805e-05;-4.363e-06;-6.744e-04;-8.146e-09;-2.271e-10;1.951e-02;7.804e-05;-3.972e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;7.805e-05;-5.474e-06;-6.744e-04;-4.790e-09;-7.090e-11;1.951e-02;7.804e-05;-4.975e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;7.804e-05;-5.477e-06;-6.744e-04;8.460e-09;1.620e-09;1.950e-02;7.804e-05;-4.988e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.974e-01;1.489e-02
30.000834000;7.701e-05;-9.942e-06;-6.677e-04;-6.785e-09;-1.301e-08;1.797e-02;7.704e-05;-9.069e-06;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.350e-01;2.175e-02
30.001072000;7.699e-05;-1.109e-05;-6.666e-04;1.028e-08;3.442e-08;1.756e-02;7.710e-05;-1.006e-05;-6.000e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.181e-01;2.602e-02
30.002209000;7.804e-05;-1.663e-05;-6.699e-04;1.666e-09;3.228e-08;1.580e-02;7.803e-05;-1.495e-05;-6.031e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.430e-01;6.868e-02
30.004290000;7.894e-05;-2.439e-05;-6.833e-04;-6.642e-08;4.858e-08;1.404e-02;7.903e-05;-2.203e-05;-6.150e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.254e-01;2.298e-01
30.005545000;7.996e-05;-2.892e-05;-6.911e-04;-2.604e-08;6.217e-08;1.393e-02;7.997e-05;-2.607e-05;-6.220e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.656e-01;3.265e-01
30.009104000;8.203e-05;-3.779e-05;-7.089e-04;5.707e-08;2.297e-08;1.564e-02;8.194e-05;-3.405e-05;-6.380e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.334e-01;5.432e-01
30.010971000;8.297e-05;-4.114e-05;-7.156e-04;7.077e-08;-1.286e-08;1.694e-02;8.299e-05;-3.705e-05;-6.440e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.826e-01;6.295e-01
30.015325000;8.497e-05;-4.673e-05;-7.278e-04;7.285e-08;-3.353e-08;1.972e-02;8.499e-05;-4.204e-05;-6.550e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.019e-01;7.779e-01
30.015719000;8.497e-05;-4.785e-05;-7.289e-04;7.219e-08;-3.502e-08;1.994e-02;8.499e-05;-4.304e-05;-6.560e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.968e-01;7.885e-01
30.020979000;8.597e-05;-4.999e-05;-7.367e-04;-2.829e-08;6.613e-08;2.231e-02;8.604e-05;-4.505e-05;-6.630e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.576e-01;8.954e-01
30.024404000;7.902e-05;-5.669e-05;-6.778e-04;-3.676e-08;3.398e-08;4.447e-03;7.898e-05;-5.099e-05;-6.099e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.274e-01;1.274e-01
30.025036000;7.799e-05;-6.671e-05;-6.677e-04;4.587e-09;1.512e-08;7.800e-05;7.799e-05;-5.998e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-1.070e-08;-5.001e-08
30.025912000;7.800e-05;-6.665e-05;-6.678e-04;-3.737e-08;1.551e-08;7.806e-05;7.804e-05;-6.005e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-6.589e-08;-2.571e-08
30.026344000;7.800e-05;-6.674e-05;-6.678e-04;-3.429e-08;1.468e-09;7.800e-05;7.799e-05;-6.003e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-4.688e-08;-7.797e-09
30.062594000;7.805e-05;-6.664e-05;-6.678e-04;2.627e-08;-1.297e-08;7.802e-05;7.804e-05;-6.006e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-3.588e-08;-3.073e-08
30.087375000;7.796e-05;-6.670e-05;-6.678e-04;3.842e-08;-4.850e-08;7.793e-05;7.802e-05;-6.002e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-6.213e-09;-3.722e-08
30.149994000;7.792e-05;-6.664e-05;-6.678e-04;2.740e-09;1.778e-08;7.796e-05;7.797e-05;-6.001e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-2.922e-08;6.811e-08
30.149994000;1.039e+00;2.649e-08;-1.340e-08;5.689e-09;1.797e-08;1.039e+00;1.039e+00;-5.278e-09;2.201e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-2.904e-08;6.812e-08
30.150542000;1.039e+00;4.122e-08;-1.111e-08;-8.043e-08;2.284e-08;1.039e+00;1.039e+00;-1.582e-11;2.635e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-1.038e-09;-8.459e-08
30.151005000;1.039e+00;4.389e-08;8.645e-09;-2.091e-08;9.953e-08;1.039e+00;1.039e+00;-2.080e-08;1.684e-10;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.455e-09;-3.850e-08
30.151005000;1.039e+00;4.425e-08;9.005e-09;-1.836e-08;1.011e-07;1.039e+00;1.039e+00;-2.106e-08;3.811e-10;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.761e-09;-3.676e-08
30.151511000;1.158e+00;2.708e-01;1.123e+00;2.338e-01;9.696e-01;1.182e+00;1.158e+00;2.437e-01;1.011e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.980e-04;9.974e-01
30.151512000;1.159e+00;2.713e-01;1.126e+00;2.342e-01;9.717e-01;1.182e+00;1.159e+00;2.442e-01;1.013e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.990e-04;9.995e-01
30.151514000;1.159e+00;2.714e-01;1.126e+00;2.343e-01;9.722e-01;1.182e+00;1.159e+00;2.443e-01;1.014e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.010e-04;1.000e+00
30.152253000;1.159e+00;2.554e-01;1.130e+00;2.204e-01;9.754e-01;1.183e+00;1.159e+00;2.299e-01;1.017e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.180e-03;1.000e+00
30.154531000;1.159e+00;2.119e-01;1.140e+00;1.828e-01;9.832e-01;1.184e+00;1.159e+00;1.907e-01;1.026e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.057e-03;1.000e+00
30.155132000;1.160e+00;2.018e-01;1.142e+00;1.740e-01;9.847e-01;1.184e+00;1.160e+00;1.816e-01;1.028e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.517e-03;1.000e+00
30.155824000;1.160e+00;1.908e-01;1.144e+00;1.645e-01;9.864e-01;1.184e+00;1.160e+00;1.717e-01;1.029e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.031e-03;1.000e+00
30.155939000;1.160e+00;1.890e-01;1.144e+00;1.630e-01;9.866e-01;1.184e+00;1.160e+00;1.701e-01;1.030e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.115e-03;1.000e+00
30.155996000;1.160e+00;1.882e-01;1.144e+00;1.623e-01;9.868e-01;1.184e+00;1.160e+00;1.693e-01;1.030e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.157e-03;1.000e+00
30.158441000;1.160e+00;1.548e-01;1.149e+00;1.334e-01;9.911e-01;1.184e+00;1.160e+00;1.393e-01;1.035e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.872e-03;1.000e+00
30.158505000;1.160e+00;1.540e-01;1.150e+00;1.328e-01;9.912e-01;1.184e+00;1.160e+00;1.386e-01;1.035e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.916e-03;1.000e+00
