time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;NetworkFrequencyPu
29.992426000;1.004e+00;4.217e-01;-4.497e-01;4.198e-01;-4.477e-01;1.004e+00;3.795e-01;-4.047e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.246e-01;4.432e-01;5.000e+01
29.992682000;1.006e+00;4.222e-01;-4.502e-01;4.198e-01;-4.477e-01;1.006e+00;3.800e-01;-4.052e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.246e-01;4.432e-01;5.000e+01
29.992938000;1.007e+00;4.228e-01;-4.508e-01;4.198e-01;-4.476e-01;1.007e+00;3.805e-01;-4.057e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.246e-01;4.431e-01;5.000e+01
29.993194000;1.008e+00;4.233e-01;-4.513e-01;4.198e-01;-4.476e-01;1.008e+00;3.810e-01;-4.061e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.246e-01;4.430e-01;5.000e+01
29.993450000;1.010e+00;4.238e-01;-4.518e-01;4.198e-01;-4.475e-01;1.010e+00;3.814e-01;-4.066e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.246e-01;4.430e-01;5.000e+01
29.993962000;1.012e+00;4.249e-01;-4.528e-01;4.198e-01;-4.474e-01;1.012e+00;3.824e-01;-4.075e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.246e-01;4.429e-01;5.000e+01
29.994474000;1.015e+00;4.259e-01;-4.539e-01;4.198e-01;-4.473e-01;1.015e+00;3.833e-01;-4.085e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.245e-01;4.428e-01;5.000e+01
29.994986000;1.017e+00;4.270e-01;-4.549e-01;4.197e-01;-4.472e-01;1.017e+00;3.843e-01;-4.094e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.245e-01;4.427e-01;5.000e+01
29.995498000;1.020e+00;4.280e-01;-4.559e-01;4.197e-01;-4.470e-01;1.020e+00;3.852e-01;-4.103e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.244e-01;4.426e-01;5.000e+01
29.996010000;1.022e+00;4.290e-01;-4.569e-01;4.196e-01;-4.469e-01;1.022e+00;3.861e-01;-4.112e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.243e-01;4.424e-01;5.000e+01
29.996522000;1.025e+00;4.301e-01;-4.580e-01;4.196e-01;-4.468e-01;1.025e+00;3.871e-01;-4.122e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.243e-01;4.423e-01;5.000e+01
29.997034000;1.028e+00;4.311e-01;-4.590e-01;4.195e-01;-4.467e-01;1.028e+00;3.880e-01;-4.131e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.242e-01;4.423e-01;5.000e+01
29.997546000;1.030e+00;4.320e-01;-4.601e-01;4.194e-01;-4.466e-01;1.030e+00;3.888e-01;-4.141e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.241e-01;4.422e-01;5.000e+01
29.998058000;1.033e+00;4.330e-01;-4.611e-01;4.193e-01;-4.465e-01;1.033e+00;3.897e-01;-4.150e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.239e-01;4.421e-01;5.000e+01
29.998570000;1.035e+00;4.340e-01;-4.622e-01;4.192e-01;-4.464e-01;1.035e+00;3.906e-01;-4.160e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.238e-01;4.420e-01;5.000e+01
29.999082000;1.038e+00;4.349e-01;-4.633e-01;4.191e-01;-4.464e-01;1.038e+00;3.914e-01;-4.169e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.237e-01;4.420e-01;5.000e+01
29.999594000;1.040e+00;4.359e-01;-4.644e-01;4.189e-01;-4.463e-01;1.040e+00;3.923e-01;-4.179e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.235e-01;4.419e-01;5.000e+01
29.999907000;1.042e+00;4.364e-01;-4.650e-01;4.188e-01;-4.463e-01;1.042e+00;3.928e-01;-4.185e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.234e-01;4.419e-01;5.000e+01
29.999994000;1.042e+00;4.365e-01;-4.651e-01;4.188e-01;-4.463e-01;1.042e+00;3.929e-01;-4.186e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.234e-01;4.419e-01;5.000e+01
29.999994000;1.042e+00;4.366e-01;-4.652e-01;4.188e-01;-4.463e-01;1.042e+00;3.929e-01;-4.187e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.234e-01;4.419e-01;5.000e+01
30.000002000;1.042e+00;4.366e-01;-4.652e-01;4.188e-01;-4.463e-01;1.042e+00;3.929e-01;-4.187e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.234e-01;4.419e-01;5.000e+01
30.000010000;1.043e+00;4.366e-01;-4.653e-01;4.188e-01;-4.463e-01;1.043e+00;3.929e-01;-4.187e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.234e-01;4.419e-01;5.000e+01
30.000026000;1.043e+00;4.366e-01;-4.653e-01;4.188e-01;-4.463e-01;1.043e+00;3.930e-01;-4.188e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.234e-01;4.419e-01;5.000e+01
30.000122000;1.043e+00;4.368e-01;-4.655e-01;4.188e-01;-4.463e-01;1.043e+00;3.931e-01;-4.189e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.234e-01;4.419e-01;5.000e+01
30.000250000;1.044e+00;4.370e-01;-4.658e-01;4.187e-01;-4.463e-01;1.044e+00;3.933e-01;-4.192e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.233e-01;4.419e-01;5.000e+01
30.000506000;1.045e+00;4.375e-01;-4.663e-01;4.186e-01;-4.462e-01;1.045e+00;3.937e-01;-4.197e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.232e-01;4.419e-01;5.000e+01
30.001018000;1.048e+00;4.384e-01;-4.675e-01;4.185e-01;-4.462e-01;1.048e+00;3.945e-01;-4.207e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.230e-01;4.419e-01;5.000e+01
30.001530000;1.050e+00;4.392e-01;-4.686e-01;4.183e-01;-4.462e-01;1.050e+00;3.953e-01;-4.217e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.228e-01;4.419e-01;5.000e+01
30.002530000;1.055e+00;4.409e-01;-4.709e-01;4.179e-01;-4.463e-01;1.055e+00;3.968e-01;-4.238e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.224e-01;4.420e-01;5.000e+01
30.003430000;1.060e+00;4.424e-01;-4.730e-01;4.175e-01;-4.463e-01;1.060e+00;3.981e-01;-4.257e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.220e-01;4.421e-01;5.000e+01
30.004330000;1.064e+00;4.437e-01;-4.751e-01;4.170e-01;-4.465e-01;1.064e+00;3.994e-01;-4.276e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.215e-01;4.422e-01;5.000e+01
30.005230000;1.069e+00;4.451e-01;-4.773e-01;4.165e-01;-4.467e-01;1.069e+00;4.006e-01;-4.296e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.210e-01;4.424e-01;5.000e+01
30.006130000;1.073e+00;4.464e-01;-4.795e-01;4.160e-01;-4.469e-01;1.073e+00;4.017e-01;-4.316e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.204e-01;4.427e-01;5.000e+01
30.007030000;1.078e+00;4.476e-01;-4.818e-01;4.154e-01;-4.471e-01;1.078e+00;4.029e-01;-4.336e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.198e-01;4.430e-01;5.000e+01
30.007930000;1.082e+00;4.488e-01;-4.842e-01;4.148e-01;-4.475e-01;1.082e+00;4.039e-01;-4.357e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.192e-01;4.433e-01;5.000e+01
30.008830000;1.086e+00;4.500e-01;-4.865e-01;4.142e-01;-4.478e-01;1.086e+00;4.050e-01;-4.379e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.185e-01;4.437e-01;5.000e+01
30.009730000;1.091e+00;4.511e-01;-4.890e-01;4.135e-01;-4.482e-01;1.091e+00;4.060e-01;-4.401e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.178e-01;4.442e-01;5.000e+01
30.009994000;1.092e+00;4.514e-01;-4.897e-01;4.133e-01;-4.484e-01;1.092e+00;4.062e-01;-4.407e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.176e-01;4.443e-01;5.000e+01
30.009994000;1.092e+00;4.514e-01;-4.897e-01;4.133e-01;-4.484e-01;1.092e+00;4.063e-01;-4.407e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.176e-01;4.443e-01;5.000e+01
30.009995000;1.092e+00;4.514e-01;-4.897e-01;4.133e-01;-4.484e-01;1.092e+00;4.062e-01;-4.407e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.176e-01;4.443e-01;5.000e+01
30.010002000;1.092e+00;4.514e-01;-4.897e-01;4.133e-01;-4.484e-01;1.092e+00;4.062e-01;-4.408e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.176e-01;4.443e-01;5.000e+01
30.010010000;1.092e+00;4.514e-01;-4.897e-01;4.133e-01;-4.484e-01;1.092e+00;4.062e-01;-4.408e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.176e-01;4.443e-01;5.000e+01
30.010026000;1.092e+00;4.514e-01;-4.897e-01;4.132e-01;-4.484e-01;1.092e+00;4.062e-01;-4.408e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.176e-01;4.443e-01;5.000e+01
30.010058000;1.092e+00;4.513e-01;-4.897e-01;4.132e-01;-4.484e-01;1.092e+00;4.062e-01;-4.408e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.176e-01;4.443e-01;5.000e+01
30.010122000;1.092e+00;4.513e-01;-4.898e-01;4.132e-01;-4.484e-01;1.092e+00;4.062e-01;-4.408e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.175e-01;4.444e-01;5.000e+01
30.010634000;1.092e+00;4.509e-01;-4.900e-01;4.128e-01;-4.487e-01;1.092e+00;4.058e-01;-4.410e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.171e-01;4.447e-01;5.000e+01
30.010762000;1.092e+00;4.507e-01;-4.901e-01;4.127e-01;-4.487e-01;1.092e+00;4.057e-01;-4.411e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.170e-01;4.447e-01;5.000e+01
30.011146000;1.092e+00;4.504e-01;-4.903e-01;4.124e-01;-4.490e-01;1.092e+00;4.054e-01;-4.413e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.167e-01;4.450e-01;5.000e+01
30.011402000;1.092e+00;4.502e-01;-4.905e-01;4.122e-01;-4.491e-01;1.092e+00;4.051e-01;-4.415e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.164e-01;4.452e-01;5.000e+01
30.011658000;1.092e+00;4.499e-01;-4.907e-01;4.120e-01;-4.493e-01;1.092e+00;4.049e-01;-4.416e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.162e-01;4.454e-01;5.000e+01
30.011914000;1.092e+00;4.497e-01;-4.909e-01;4.117e-01;-4.495e-01;1.092e+00;4.047e-01;-4.418e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.160e-01;4.456e-01;5.000e+01
30.012170000;1.092e+00;4.494e-01;-4.911e-01;4.115e-01;-4.497e-01;1.092e+00;4.045e-01;-4.420e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.158e-01;4.458e-01;5.000e+01
30.012426000;1.092e+00;4.492e-01;-4.913e-01;4.113e-01;-4.499e-01;1.092e+00;4.042e-01;-4.422e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.155e-01;4.460e-01;5.000e+01
30.012682000;1.092e+00;4.489e-01;-4.915e-01;4.111e-01;-4.501e-01;1.092e+00;4.040e-01;-4.424e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.153e-01;4.462e-01;5.000e+01
30.012938000;1.092e+00;4.486e-01;-4.917e-01;4.108e-01;-4.503e-01;1.092e+00;4.038e-01;-4.426e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.151e-01;4.464e-01;5.000e+01
30.013178000;1.092e+00;4.484e-01;-4.919e-01;4.106e-01;-4.505e-01;1.092e+00;4.036e-01;-4.427e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.149e-01;4.466e-01;5.000e+01
30.013194000;1.092e+00;4.484e-01;-4.920e-01;4.106e-01;-4.505e-01;1.092e+00;4.035e-01;-4.428e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.149e-01;4.466e-01;5.000e+01
30.013226000;1.092e+00;4.483e-01;-4.920e-01;4.106e-01;-4.505e-01;1.092e+00;4.035e-01;-4.428e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.148e-01;4.466e-01;5.000e+01
30.013290000;1.092e+00;4.483e-01;-4.920e-01;4.105e-01;-4.506e-01;1.092e+00;4.034e-01;-4.428e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.148e-01;4.467e-01;5.000e+01
30.013418000;1.092e+00;4.481e-01;-4.922e-01;4.104e-01;-4.507e-01;1.092e+00;4.033e-01;-4.429e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.147e-01;4.468e-01;5.000e+01
30.013674000;1.092e+00;4.479e-01;-4.924e-01;4.102e-01;-4.509e-01;1.092e+00;4.031e-01;-4.432e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.144e-01;4.470e-01;5.000e+01
30.014186000;1.092e+00;4.474e-01;-4.929e-01;4.097e-01;-4.514e-01;1.092e+00;4.026e-01;-4.436e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.140e-01;4.475e-01;5.000e+01
30.014698000;1.092e+00;4.468e-01;-4.934e-01;4.092e-01;-4.519e-01;1.092e+00;4.021e-01;-4.440e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.135e-01;4.480e-01;5.000e+01
30.015210000;1.092e+00;4.463e-01;-4.939e-01;4.088e-01;-4.523e-01;1.092e+00;4.017e-01;-4.445e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.130e-01;4.485e-01;5.000e+01
30.015722000;1.092e+00;4.457e-01;-4.944e-01;4.083e-01;-4.528e-01;1.092e+00;4.012e-01;-4.449e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.125e-01;4.490e-01;5.000e+01
30.016746000;1.092e+00;4.447e-01;-4.954e-01;4.074e-01;-4.538e-01;1.092e+00;4.002e-01;-4.458e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.116e-01;4.500e-01;5.000e+01
30.017258000;1.091e+00;4.441e-01;-4.959e-01;4.069e-01;-4.543e-01;1.091e+00;3.997e-01;-4.463e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.111e-01;4.505e-01;5.000e+01
30.017770000;1.091e+00;4.436e-01;-4.964e-01;4.064e-01;-4.548e-01;1.091e+00;3.992e-01;-4.468e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.107e-01;4.510e-01;5.000e+01
30.018282000;1.091e+00;4.431e-01;-4.969e-01;4.060e-01;-4.553e-01;1.091e+00;3.988e-01;-4.472e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.102e-01;4.515e-01;5.000e+01
30.018794000;1.091e+00;4.425e-01;-4.974e-01;4.055e-01;-4.558e-01;1.091e+00;3.983e-01;-4.477e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.098e-01;4.520e-01;5.000e+01
30.019306000;1.091e+00;4.420e-01;-4.980e-01;4.051e-01;-4.563e-01;1.091e+00;3.978e-01;-4.482e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.093e-01;4.525e-01;5.000e+01
30.019818000;1.091e+00;4.415e-01;-4.985e-01;4.046e-01;-4.568e-01;1.091e+00;3.974e-01;-4.486e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.089e-01;4.530e-01;5.000e+01
30.020330000;1.091e+00;4.410e-01;-4.990e-01;4.042e-01;-4.573e-01;1.091e+00;3.969e-01;-4.491e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.084e-01;4.535e-01;5.000e+01
30.020842000;1.091e+00;4.405e-01;-4.994e-01;4.037e-01;-4.578e-01;1.091e+00;3.964e-01;-4.495e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.080e-01;4.540e-01;5.000e+01
30.021354000;1.091e+00;4.400e-01;-4.999e-01;4.033e-01;-4.582e-01;1.091e+00;3.960e-01;-4.499e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.075e-01;4.545e-01;5.000e+01
30.021866000;1.091e+00;4.395e-01;-5.004e-01;4.029e-01;-4.587e-01;1.091e+00;3.955e-01;-4.504e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.071e-01;4.549e-01;5.000e+01
30.022378000;1.091e+00;4.390e-01;-5.009e-01;4.024e-01;-4.591e-01;1.091e+00;3.951e-01;-4.508e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.067e-01;4.554e-01;5.000e+01
30.023378000;1.091e+00;4.381e-01;-5.018e-01;4.016e-01;-4.600e-01;1.091e+00;3.943e-01;-4.516e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.058e-01;4.563e-01;5.000e+01
30.024278000;1.091e+00;4.372e-01;-5.025e-01;4.009e-01;-4.607e-01;1.091e+00;3.935e-01;-4.523e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.051e-01;4.570e-01;5.000e+01
30.025178000;1.091e+00;4.364e-01;-5.033e-01;4.002e-01;-4.615e-01;1.091e+00;3.928e-01;-4.529e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.044e-01;4.578e-01;5.000e+01
30.026078000;1.091e+00;4.357e-01;-5.040e-01;3.995e-01;-4.621e-01;1.091e+00;3.921e-01;-4.536e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.037e-01;4.584e-01;5.000e+01
30.026978000;1.090e+00;4.349e-01;-5.046e-01;3.988e-01;-4.628e-01;1.090e+00;3.914e-01;-4.542e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.031e-01;4.591e-01;5.000e+01
30.027878000;1.090e+00;4.342e-01;-5.053e-01;3.982e-01;-4.634e-01;1.090e+00;3.908e-01;-4.548e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.024e-01;4.597e-01;5.000e+01
30.028778000;1.090e+00;4.335e-01;-5.059e-01;3.976e-01;-4.640e-01;1.090e+00;3.901e-01;-4.553e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.018e-01;4.603e-01;5.000e+01
30.029678000;1.090e+00;4.328e-01;-5.065e-01;3.970e-01;-4.646e-01;1.090e+00;3.895e-01;-4.558e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.012e-01;4.609e-01;5.000e+01
30.030578000;1.090e+00;4.321e-01;-5.070e-01;3.964e-01;-4.651e-01;1.090e+00;3.889e-01;-4.563e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.006e-01;4.615e-01;5.000e+01
30.031478000;1.090e+00;4.315e-01;-5.075e-01;3.958e-01;-4.656e-01;1.090e+00;3.883e-01;-4.568e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;4.000e-01;4.620e-01;5.000e+01
30.032378000;1.090e+00;4.308e-01;-5.080e-01;3.953e-01;-4.661e-01;1.090e+00;3.878e-01;-4.572e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.995e-01;4.624e-01;5.000e+01
30.033278000;1.090e+00;4.302e-01;-5.085e-01;3.947e-01;-4.665e-01;1.090e+00;3.872e-01;-4.576e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.990e-01;4.629e-01;5.000e+01
30.034178000;1.090e+00;4.297e-01;-5.089e-01;3.942e-01;-4.669e-01;1.090e+00;3.867e-01;-4.580e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.984e-01;4.633e-01;5.000e+01
30.035078000;1.090e+00;4.291e-01;-5.093e-01;3.937e-01;-4.673e-01;1.090e+00;3.862e-01;-4.584e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.980e-01;4.637e-01;5.000e+01
30.035978000;1.090e+00;4.286e-01;-5.097e-01;3.933e-01;-4.677e-01;1.090e+00;3.857e-01;-4.587e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.975e-01;4.641e-01;5.000e+01
30.036878000;1.090e+00;4.281e-01;-5.100e-01;3.928e-01;-4.680e-01;1.090e+00;3.853e-01;-4.590e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.970e-01;4.644e-01;5.000e+01
30.037778000;1.090e+00;4.276e-01;-5.103e-01;3.924e-01;-4.683e-01;1.090e+00;3.848e-01;-4.593e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.966e-01;4.648e-01;5.000e+01
30.038678000;1.090e+00;4.271e-01;-5.107e-01;3.919e-01;-4.686e-01;1.090e+00;3.844e-01;-4.596e-01;5.000e+01;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;3.962e-01;4.651e-01;5.000e+01
