time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9820097424973498;0.37015428554890784;0.37697751906521604;0.3210224942905872;0.32694997234992956;0.9999488172478731;9.998524828938757;0.3750517053840625;0.4074873085667728;0.4074714435960741;0.37017931357858164;0.3271268830829819;0.3742406226565493;0.40646844418081063;0.37020495216136073;0.3270729609819764;0.9904315831103175;0.5527097408970231;0.9999968619147124
1e-06;0.9820096504765169;0.3701541917644619;0.37697668893807657;0.3210231195176406;0.3269496490434221;0.9999496688694381;9.998555592944387;0.3750522930799885;0.4074868365682435;0.4074712585697671;0.37018019391936247;0.3271272872402637;0.37424078579942693;0.4064882294930063;0.37020509272728613;0.3270744293772049;0.990425370228732;0.5527204532908442;0.9999969044881222
2e-06;0.9820095757739935;0.37015409994284837;0.3769758544859118;0.32102374856741106;0.32694932540135363;0.999950515542415;9.998586247289253;0.37505288111148605;0.4074863660401423;0.40747107922246756;0.3701810703015673;0.3271276871968339;0.37424195209033334;0.406507020160604;0.3702052359769461;0.3270758948908068;0.9904191742853604;0.5527311269988257;0.9999969433931185
3e-06;0.9820095178365269;0.37015401017219907;0.3769750169417218;0.32102438049787047;0.3269490019085704;0.9999513567241789;9.99861675623287;0.3750534685397021;0.40748589755589015;0.4074709055123375;0.3701819417867814;0.32712808259198634;0.3742421214607047;0.4065438132726924;0.3702053813574742;0.3270773558443115;0.990413001882722;0.552754389734616;0.9999969786243663
7e-06;0.9820094760343101;0.3701539224742235;0.37697417744527845;0.3210250144659155;0.3269486789943774;0.9999521919645806;9.998647085211813;0.3750540545295211;0.4074854316698915;0.4074707373970173;0.37018280751782323;0.3271284730752192;0.37424429386812846;0.4066146061317977;0.3702055283377298;0.32707881070336575;0.9904068592366527;0.5528040503367492;0.9999970100193446
1.4e-05;0.9820094497150488;0.37015388506554137;0.3769733862159546;0.3210246689008026;0.32694735820231047;0.9999530210379634;9.998677200623801;0.37505463833707864;0.40748496888412156;0.40747057482099824;0.37018366672347314;0.32712785830280305;0.37424746929975766;0.40675539633577323;0.370205676420753;0.3270792580646367;0.9904007521358394;0.5529059332760444;0.9999970373493616
2.8e-05;0.9820094382222628;0.3701547822755419;0.3769735449163957;0.3210253529951496;0.32694708648918724;0.9999538438627095;9.998707069742382;0.3750552192897119;0.40748450962780824;0.4074704176833268;0.37018551869737887;0.3271282379126036;0.37425364774778197;0.40703518185874427;0.3702068251829522;0.3270806966005955;0.990394685984726;0.5531122124406957;0.9999970603853178
5.5e-05;0.9820094409325455;0.3701557297004277;0.3769737540412589;0.3210250562586735;0.32694581737612244;0.9999546603421468;9.99873666103711;0.3750557967743749;0.40748405425696277;0.40747026581953977;0.37018636276647787;0.32712761151600556;0.37426682919661663;0.4075899609685424;0.37020697429227406;0.3270811249998296;0.9903876659088601;0.5535258612243364;0.9999970789560344
0.000111;0.9820095063918799;0.3701574482984303;0.3769747299591844;0.3210232380663288;0.32694298480781203;0.9999554703044309;9.99876594493209;0.37505637022981897;0.4074836030546943;0.4074701190278984;0.370189198272668;0.3271259787206609;0.3742910136094113;0.4086957320086106;0.3702091235004728;0.3270805419707762;0.9903816968266068;0.5543534649355293;0.9999970929940434
0.000221;0.9820085370836451;0.3701610940674266;0.3769780719281515;0.3210198338064975;0.32693888908308305;0.9999562735443535;9.998794894351361;0.375056939134713;0.4074831562261995;0.40746997711112604;0.37019402458329004;0.3271213391666589;0.3743412008853058;0.41088749330862584;0.37021327262427683;0.3270769462908092;0.9903757834578493;0.5560019575309663;0.9999971025385783
0.000332;0.9820086283960674;0.37016585512948874;0.3769821496450307;0.321016195776418;0.3269342105026689;0.9999570698714202;9.998823484480457;0.3750575029892121;0.40748271390450014;0.40746983988876956;0.3701998411155147;0.327117692552716;0.37438939082924294;0.4130572432685833;0.3702184215104755;0.32707433683066717;0.9903689302512221;0.5576365586334143;0.999997107726571
0.000443;0.9820077331465554;0.3701701770156495;0.3769861666564007;0.3210132282090762;0.3269305522366373;0.9999578590553111;9.99885169222373;0.37505806130545966;0.40748227618260946;0.4074697072063458;0.3702056473483885;0.327114038643579;0.3744375831835511;0.4152049804497693;0.3702235700014154;0.32707171254678213;0.9903621412963103;0.5592584744234212;0.9999971087985844
0.000554;0.9820078483024424;0.3701759220194919;0.37699125338774503;0.32100963315798403;0.32692592846808655;0.9999586406991257;9.998879496386229;0.37505861361609844;0.4074818431562546;0.40746957895304137;0.3702114428208608;0.3271103772704212;0.3744857776866205;0.41732970361788047;0.3702287179197747;0.3270690724635077;0.9903564203440224;0.5608668192740547;0.9999971060691312
0.000664;0.9820069755619502;0.37018122769490003;0.37699628073593816;0.32100670750177823;0.3269223256973408;0.9999594141783437;9.99890687842048;0.3750591594897984;0.40748141494622947;0.40746945504063686;0.37021822713064395;0.32710770831997826;0.3745329740982202;0.4194344117062049;0.3702348650772447;0.3270674156592907;0.990349770841322;0.5624630220504852;0.9999970998521059
