time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0160337723238833;0.8078731020014176;0.7951671029068477;0.31517378644414085;0.31021684304901737;9.999128222507247;0.8003349239757471;0.33000064170967647;0.47056430774830604;1.024026677960497;1.0000356107693524;0.8655951657306731;1.0000985641802995
1e-06;1.0160337236311365;0.8078731019820471;0.7951671030776473;0.3151737862326992;0.3102168431979927;9.99912794383354;0.8003347080238322;0.3300006393297537;0.4705640011121476;1.024026902257056;1.0000350406700356;0.8655952690463069;1.0000988479236776
2e-06;1.0160336717181881;0.80787310196143;0.7951671032621119;0.31517378600514434;0.31021684335804534;9.999127660388055;0.8003344784881437;0.3300006367845099;0.47056367006240146;1.0240271445916969;1.0000344271378319;0.865595379703432;1.0000991520056284
4e-06;1.0160336178881684;0.8078731019396017;0.7951671034615193;0.31517378576108096;0.3102168435293506;9.999127386071804;0.8003342372319284;0.3300006340759471;0.47056331238523846;1.024027406742958;1.0000337682564682;0.8655954980709969;1.0000994776969196
8e-06;1.016033564153743;0.8078731019165848;0.7951671036769934;0.3151737855004421;0.31021684371174363;9.999127145023849;0.800333986060496;0.3300006312049507;0.4705629261953071;1.0240266901588928;1.0000330623265412;0.8655956247629679;1.0000998270716932
1.6e-05;1.0160335124979525;0.8078731508524785;0.7951671520992383;0.3151726574199694;0.31021573383910767;9.999126974044264;0.8003337260384237;0.3300006281737388;0.4705625102278535;1.024026996304294;1.0000323082843872;0.8655957601980885;1.0001002023630874
3.2e-05;1.0160334645728413;0.8078743765507794;0.7951683587940546;0.31517045047982895;0.3102135621008585;9.999126919197609;0.8003334571022914;0.3300006249850976;0.4705620638197934;1.024027327261515;1.000031506119518;0.8655959044511717;1.0001006056751702
6.4e-05;1.0160334217803486;0.8078756512083645;0.7951696136954719;0.31516711572022754;0.31021028030674086;9.999127035969357;0.8003331782201037;0.33000062163726873;0.47056158680233323;1.0240276857604613;1.0000306564339094;0.8655960574830928;1.0001010389753893
0.000128;1.0160333855625479;0.8078804561555122;0.7951743433794136;0.31516054441461666;0.3102038128952169;9.99912738988025;0.8003348881619932;0.3300006181213365;0.4705610794706446;1.02402707467473;1.0000297597787646;0.8655980683479927;1.00010150395242
0.000256;1.01603240199911;0.8078901595390948;0.7951846424696083;0.31514685574978346;0.31019063187145907;9.999128052799955;0.8003395863082345;0.3300006144225945;0.4705605427201404;1.0240264964151913;1.0000288165749125;0.8656028616697052;1.0001020018038722
0.000384;1.0160314286452363;0.8079043741356915;0.7951993818627341;0.31513336296726163;0.31017764364759465;9.999129097617862;0.8003492730854519;0.3300006105222192;0.47055997799784394;1.0240259525852093;1.0000278271899883;0.8656122863107863;1.000102532959924
0.00064;1.0160295113265958;0.8079417767815991;0.7952376927605679;0.31510789743222806;0.3101531626859069;9.999130588594152;0.800377949482753;0.3300006063965255;0.47055938687126;1.0240244438151802;1.0000267916737786;0.8656392849730074;1.0001030968806166
0.000756;1.0160295617119552;0.8079646449496463;0.7952601677594981;0.31509615071328445;0.3101415880627514;9.999132568247378;0.8003956155362048;0.3300006020149769;0.4705587706985855;1.0240239699275397;1.0000257092874856;0.8656561223754545;1.000103692283227
0.000756;1.0160295829006305;0.8079646449192559;0.7952601681036281;0.3150961503145303;0.3101415883203284;9.999135054605887;0.8003952692579629;0.33000059734000314;0.4705581305799438;1.0240245304595923;1.000024578349243;0.865656326613525;1.000104317472084
0.000757;1.0160296191662108;0.8079646448865737;0.7952601684572578;0.31509614990317636;0.3101415885826384;9.9991380565612;0.8003949071180666;0.3300005923303179;0.4705574673651215;1.0240251249888552;1.0000233966423315;0.8656565381176681;1.0001049703678868
0.000758;1.0160296708967922;0.8079646448513204;0.7952601688199546;0.31509614947952885;0.31014158884872106;9.999141592366097;0.8003945254390352;0.33000058694695766;0.4705567816713838;1.024025753295643;1.0000221617625071;0.8656567553733405;1.000105648525544
0.00076;1.016029738288022;0.807965821577833;0.7952613274526835;0.3150950702105164;0.31014052724758234;9.999145694173126;0.8003951213524775;0.3300005811572205;0.47055607379700226;1.0240264155690115;1.0000208711647012;0.8656579005646765;1.0001063492370494
0.000764;1.016029821476975;0.8079658215371538;0.7952613278338044;0.3150950697630584;0.31014052751701576;9.999150402214326;0.8003946927333173;0.3300005749321319;0.4705553435230294;1.024027111954198;1.0000195224983537;0.8656581224521003;1.0001070698582668
0.000772;1.016029920498639;0.807968126057171;0.7952635965508417;0.3150940394361595;0.3101395141111003;9.999155758743003;0.8003962381055997;0.3300005682422875;0.47055459013278683;1.0240278418746271;1.0000181147047649;0.8656601932698623;1.0001078081216834
0.000788;1.0160300351230243;0.8079715583738079;0.795266975342636;0.31509305806319954;0.31013854889711323;9.999161803269446;0.800397757311399;0.3300005610585879;0.4705538127204717;1.0240286046806903;1.0000166492797953;0.8656622633326491;1.0001085617346162
0.00082;1.0160292084872236;0.8079774376574868;0.7952735107139676;0.31508937281006616;0.31013521405375044;9.999168571122155;0.8004032520351424;0.33000055335516676;0.4705530104000204;1.0240294005957797;1.000015130440782;0.8656680296763161;1.000109327909695
