time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9775497407949866;0.4089077633091088;0.4183056865902511;0.31906931645229053;0.3263298132867415;0.999938316695297;9.999679035534118;0.4167420845238785;0.453561761541588;0.4537073101437465;0.4153314655340299;0.32997572125125874;0.9857913689989556;0.5305359157902826;1.00015877498987
1e-06;0.9775500938649135;0.40890776963662134;0.41830577803964786;0.3190694636986527;0.3263298290329173;0.9999382546745124;9.999680203275801;0.4167419594109267;0.4535619772319865;0.4537068998388628;0.41533147857565983;0.3299757494649227;0.9857908375874314;0.5305358224376292;1.0001580848939218
2e-06;0.9775504700993985;0.40890777588343374;0.41830587602773994;0.3190696229852786;0.32632984554479705;0.999938191382665;9.999681499823525;0.41674182510923613;0.45356220898206695;0.4537064595621172;0.41533149315184037;0.3299757809131544;0.985790265601607;0.5305357205705927;1.000157340622284
4e-06;0.9775508677380683;0.4089078347234749;0.4183060355223302;0.31906871070640586;0.3263287527277286;0.9999381309896426;9.999682969562103;0.4167416815409331;0.4535624578750371;0.4537059892820522;0.41533150983005174;0.3299758162527724;0.9857896507987813;0.5305356089940626;1.0001565395084024
8e-06;0.9775512848716698;0.40890783694325394;0.4183061466595312;0.3190688976388515;0.32632876964644675;0.9999380784780769;9.999684659468961;0.41674152851335133;0.453562725572684;0.45370548920608017;0.41533152939142093;0.3299758558996106;0.9857889914302238;0.5305354870123542;1.0001556800220892
1.6e-05;0.9775517198653002;0.40890783432364547;0.4183062648629028;0.3190690997146116;0.32632878616773475;0.9999380377576635;9.999686610807661;0.41674136546464674;0.4535630140200696;0.45370495934662264;0.415331552509644;0.3299759001479334;0.9857882865641446;0.5305353545900606;1.0001547609100705
3.2e-05;0.9775521713438414;0.4089089632704597;0.41830755530303704;0.3190682862085493;0.3263277473805822;0.9999380105254018;9.999688856902605;0.4167411918487582;0.4535633249876544;0.45370439969447857;0.415331579314115;0.3299759490382451;0.9857875359525935;0.5305352121895766;1.0001537807056733
6.4e-05;0.977551639243698;0.40891078783801216;0.4183100017305943;0.31906615192483684;0.32632567449362165;0.9999379965192269;9.999691421810466;0.4167410076058712;0.4535636600846942;0.45370381065743554;0.41533160961212856;0.32997600208941036;0.985786739500883;0.530535060596643;1.0001527376828034
0.000128;0.9775521697934084;0.4089139228690053;0.4183133590313326;0.3190626564830638;0.3263218427740216;0.9999379943831438;9.999694317456845;0.4167408131475211;0.4535640214381165;0.45370319303144974;0.4153326435269139;0.32997605824777704;0.9857848967581471;0.5305356839310764;1.000151630433371
0.000256;0.977551715955693;0.4089200281940434;0.41832020233715633;0.3190557785482334;0.3263148676006739;0.9999380022935291;9.999697547030378;0.4167406093295316;0.4535644121689768;0.4537025477398177;0.4153336818014068;0.32997611597572474;0.9857830071102623;0.5305363005604129;1.0001504589019523
0.000384;0.9775512769883732;0.40892834455723165;0.4183293284829285;0.31904793961493816;0.326306892576459;0.9999380184893969;9.999701112071344;0.4167403975359719;0.4535648358915261;0.4537018760632606;0.41533672580064657;0.32997617332316354;0.9857810701323889;0.5305384776123843;1.000149224412681
0.00064;0.9775499039951078;0.40894821825706584;0.4183507051969938;0.31903324390187243;0.3262922036720076;0.9999380419023131;9.999705018757982;0.4167401795901404;0.4535652958091607;0.4537011799981739;0.41534577741426837;0.32997622803502424;0.9857780853754423;0.5305453476448445;1.000147928667611
0.0008;0.9775495452794013;0.4089616799728344;0.41836511753792294;0.31902505672836184;0.3262838233500562;0.9999380726721492;9.999709285647468;0.41673995756979243;0.45356579439382344;0.4537004619944092;0.4153538388023572;0.3299762777362321;0.9857760527021954;0.5305514295505226;1.0001465730419545
0.0008;0.9775501020631542;0.40896158357013324;0.4183652985994334;0.3190253885760397;0.3262838419172574;0.9999381127712369;9.999713942938763;0.4167397334324871;0.4535663335689905;0.45369972450214013;0.4153539123056382;0.3299763201427063;0.9857749733951303;0.5305512412796974;1.000145158564999
0.000801;0.9775506746717961;0.4089614701242194;0.41836548661535516;0.3190257386138214;0.32628386450692104;0.9999381665172531;9.999719019306808;0.41673950860951836;0.4535669147336057;0.4536989699974805;0.4153540006785267;0.32997635318092866;0.9857738502691842;0.530551045084006;1.000143686372349
0.000802;0.9775512630595318;0.4089613384148945;0.41836568059921647;0.3190261074295502;0.3262838930405083;0.9999382401053221;9.99972453166908;0.4167392840051707;0.45356753856618726;0.45369820127520033;0.41535410707081544;0.32997637492117954;0.9857726866940959;0.5305508386673794;1.0001421579231702
0.000804;0.9775518676293213;0.4089611878155512;0.4183658789013421;0.319026495620987;0.3262839295781607;0.9999383403636066;9.999730484378075;0.4167390600913357;0.4535682048516064;0.4536974217470334;0.41535423457759285;0.3299763833693926;0.9857714863721468;0.5305506194475479;1.0001405744455336
0.000808;0.9775524900485352;0.4089610719994936;0.41836613465300687;0.31902581909719385;0.3262828662648245;0.9999384737984148;9.999736870251237;0.4167388368129771;0.45356891246316144;0.4536966355684753;0.41535438583047807;0.3299763762938301;0.9857702542444934;0.5305503848981356;1.000138936570961
0.000816;0.9775531830441554;0.4089616633390712;0.4183671123918842;0.31902673615645155;0.32628340648367776;0.9999386459716875;9.999743668544879;0.4167386135177896;0.45356965947830563;0.4536958473265106;0.41535556273000174;0.3299763513680263;0.9857689968886273;0.5305509156330068;1.0001372448228325
0.000832;0.9775538508925156;0.4089636806624408;0.41836958739287833;0.31902620997377773;0.32628247690491663;0.9999388605395948;9.999750842972029;0.4167383889155342;0.45357044330254276;0.45369506156485323;0.4153567661621787;0.3299763066020175;0.9857677212834869;0.5305514263235389;1.0001355000174559
0.000864;0.977554544846306;0.40896573523518226;0.4183721150657419;0.3190246210991311;0.32628045046763593;0.9999391184129114;9.999758342827628;0.4167381611390352;0.45357126087063454;0.4536942825684195;0.41535899587787556;0.3299762405847868;0.9857654333421735;0.530552697959859;1.0001337029129584
0.000928;0.9775543157536053;0.40897148223823576;0.41837883805158943;0.31902122877231814;0.3262768862637635;0.9999394179427948;9.999766104628929;0.41673792820358074;0.45357210905758333;0.4536935142201904;0.4153622506845477;0.329976152343879;0.9857641382007092;0.5305547291050902;1.0001318538293757
0.000992;0.9775551108796149;0.4089775951545872;0.4183855173358709;0.31901924871628967;0.32627442311116533;0.9999397557794844;9.9997740579728;0.41673768856171883;0.45357298508464267;0.4536927597590424;0.4153675287678217;0.32997604116691637;0.9857618412020235;0.5305583016836346;1.0001299529805965
0.001;0.9775558804148756;0.4089784682361826;0.418386864746994;0.3190187574776644;0.32627348818546864;0.9999401272381482;9.99978213952808;0.416737441081592;0.453573886519606;0.4536920218094674;0.4153678280246511;0.32997590663757964;0.9857605476653422;0.5305579336855709;1.000128001159278
0.001;0.9775566714124931;0.4089781901905137;0.41838703958462287;0.3190193188724368;0.3262736176302186;0.9999405259387519;9.999790301972492;0.4167371848186039;0.45357481103111863;0.4536913027724886;0.41536814639165337;0.3299757487828011;0.9857592621191632;0.530557539546523;1.0001260002687908
