time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.041472;1.0924946404545994;0.46117850013501804;0.4221300908161607;0.4022504273682282;0.3681929786686993;1.1016501460499222;1.000002686728662;10.000102124709993;0.4167501086567256;0.45199104031403825;0.4519867773448513;0.3770436680826528;-0.33690200137113074;0.5056244300112094;0.9999946369422108
0.045568;1.09262814419383;0.461461863296116;0.42233785305078536;0.4034999059720218;0.36929140641022323;1.1018111522109684;1.0000027536202705;10.000102844017334;0.4167500691734373;0.4519910764275466;0.45198664109740355;0.37722372541447824;-0.33929900135574226;0.5073584043039744;0.9999945369095509
0.049664;1.0928104671676104;0.461765097282734;0.42254487104181276;0.4052103096778357;0.37079479539386484;1.102031166059155;1.0000028215818757;10.000103414364496;0.416750029649477;0.45199111000893294;0.4519865044398634;0.37738478246903434;-0.34114000134221917;0.5087107260111337;0.9999944406051233
0.05376;1.0930036905981741;0.46205516564396076;0.4227355580799858;0.4070182619560282;0.3723832152360747;1.1022621872033276;1.000002890256947;10.000103833961896;0.4167499903706082;0.45199114073419594;0.4519863678415689;0.3775208391582775;-0.3424040013306479;0.5096598381414804;0.9999943481924245
0.057856;1.0931787984055084;0.4623122036480313;0.4229029706257351;0.4086708456815085;0.3738351431722965;1.1024742151816636;1.000002959421153;10.000104103172138;0.4167499515384239;0.4519911683210917;0.45198623183216;0.3776308954139101;-0.3431440013210936;0.5102385842602193;0.9999942597559407
0.061952;1.0933228917519917;0.4625239382933838;0.4230408935832424;0.4100216283520578;0.3750212099563231;1.102647249547855;1.0000030289676396;10.000104224971714;0.4167499132939874;0.4519911925346928;0.4519860969342618;0.37771495119261145;-0.34345800131359044;0.5105118543031358;0.9999941752926239
0.066048;1.0934279783413403;0.4626879841525605;0.42315026154873947;0.41101407190009814;0.3758926626824439;1.102774289916623;1.000003098873037;10.000104205093853;0.4167498757349054;0.451991213186842;0.4519859636278657;0.3777760064840774;-0.3434650013081474;0.5105616051246386;0.9999940948032611
0.070144;1.0934970108518354;0.4628069408819734;0.42323232895024754;0.4116547303718145;0.3764546626796916;1.1028563359788182;1.0000031691593747;10.000104050966009;0.4167498389208684;0.4519912301277177;0.4519858323624131;0.37781906132374743;-0.3432800013047699;0.5104689094681969;0.9999940183569693
0.07424;1.0935330307168716;0.46288551214456564;0.42329023318925696;0.411997455459607;0.37675552223039577;1.1029003875016945;1.0000032399096357;10.000103769599002;0.41674980288704744;0.45199124323915435;0.4519857035502546;0.37784611580359123;-0.34300300130347994;0.5103025843863054;0.9999939460789085
0.078336;1.0935450293392925;0.4629319696300394;0.4233280654598864;0.4121124933878772;0.3768564336413376;1.1029154443095137;1.000003311323028;10.000103366689137;0.41674976766836286;0.45199125244949273;0.4519855775404502;0.37786317006405445;-0.3427100013043078;0.5101182049137795;0.9999938781319653
