time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9894610463373629;0.4380847590675953;0.44274648620739304;-0.4666711129732912;-0.4716299036358307;0.9781423463078569;0.9999900766088772;9.999841820867402;0.4167761643311169;-0.4352290054756615;-0.4352290000546373;0.42465471498713686;0.4434664443855104;0.6139789247051135;0.9999996707007817
0.0;0.9894610805240488;0.43809256611922853;0.4427544205476253;-0.4666728742832337;-0.47163168368366826;0.9781423381191363;0.9999901128376943;9.999842910940377;0.4167761482525651;-0.43522900546448046;-0.43522900002521314;0.4246547378463975;0.4434664171464642;0.6139789396176704;0.9999996537142501
1e-06;0.9894603447946706;0.4381241426596987;0.44278672612371484;-0.46667562843193366;-0.4716348354799222;0.9781413292543502;0.9999901519860646;9.999844084357507;0.4167761309310708;-0.4352290054524203;-0.4352289999936428;0.424654762558619;0.44346538800860724;0.6139782335990106;0.9999996353702197
2e-06;0.9894596687130728;0.438162925099039;0.4428262924514893;-0.46667979008046223;-0.4716393828470971;0.9781413196381217;0.9999901943498171;9.999845343906227;0.4167761122679961;-0.43522900543939796;-0.4352289999598969;0.42465478929990946;0.44346435708886833;0.6139775291377644;0.9999996156269014
4e-06;0.9894592217228606;0.4382404105317372;0.4429048757408539;-0.4666890237187797;-0.471648948545801;0.9781403092214268;0.9999902401956994;9.999846689765675;0.4167760921679213;-0.43522900542529525;-0.43522899992396286;0.42465481821610407;0.4434623245855993;0.6139761041967738;0.999999594498827
8e-06;0.9894582876789996;0.4383953828006848;0.4430619928269483;-0.4667074869479609;-0.4716680757371287;0.9781382979471406;0.9999902898104646;9.999848119702186;0.4167760705212986;-0.4352290054099686;-0.43522899988585295;0.42465484940241427;0.44345829075668325;0.6139732367022821;0.9999995720285744
1.6e-05;0.9894553783187076;0.438702656891141;0.4433739214049721;-0.4667429276702013;-0.47170530416155415;0.978135285654347;0.9999903435131176;9.999849629514712;0.41677604715239286;-0.43522900539328435;-0.43522899984561664;0.42465488289754705;0.4434492558990311;0.6139667600790089;0.9999995482696945
3.2e-05;0.9894494032075178;0.4393062168340594;0.4439866696555297;-0.4668129415277107;-0.4717789368539985;0.9781272720235983;0.9999904014770732;9.999851213124664;0.41677602181507234;-0.43522900537513426;-0.4352289998033475;0.42465491868347244;0.44343222033024676;0.613954507883916;0.9999995232879265
6.4e-05;0.9894381892418709;0.4404719666416727;0.44516996174184437;-0.4669516431582728;-0.4719244894664537;0.9781132565770039;0.9999904635515096;9.99985286278322;0.41677599425055867;-0.43522900535541525;-0.4352289997591826;0.42465495668705394;0.4433981843799808;0.6139299807543829;0.9999994972090368
0.000128;0.9894156810008076;0.4426449242708049;0.44737633870577337;-0.46721979534856906;-0.4722062675942669;0.9780852387536225;0.9999905292853362;9.999854570160405;0.41677596423420593;-0.43522900533401176;-0.43522899971329027;0.4246549967755708;0.44332914836632714;0.6138801814564239;0.9999994702599128
0.000256;0.9893721216380739;0.44643363387196283;0.45122545581221213;-0.46771921810748823;-0.472731862188412;0.9780302181054968;0.9999905980966224;9.99985632795034;0.41677593159150467;-0.43522900531080405;-0.4352289996658624;0.4246550387502374;0.44319111254848315;0.613780566059346;0.9999994427087389
0.000384;0.9893303053876138;0.44956152052843124;0.4544061826589767;-0.46817727086611705;-0.4732148556393478;0.9779781944473762;0.9999906694468298;9.999858130326798;0.4167758962008996;-0.4352290052856801;-0.43522899961713074;0.4246550823637035;0.4430500771055203;0.6136788029958407;0.9999994147620779
0.000512;0.9892899025551999;0.45213629639588143;0.4570274453947661;-0.468597682088864;-0.47365916658764906;0.9779281678014294;0.999990742938271;9.999859971989578;0.41677585795843;-0.435229005258533;-0.4352289995673795;0.42465512737266303;0.4429070421719883;0.6135756154066115;0.9999993865614063
0.00064;0.9892504971592629;0.45424948480780447;0.4591818726940652;-0.4689876437134662;-0.4740722576466491;0.9778801382767294;0.9999908182701247;9.999861847099194;0.41677581672277103;-0.4352290052292653;-0.4352289995169189;0.42465617359948565;0.44276300788509626;0.6134724181453601;0.9999993582957513
0.000768;0.9892125754291783;0.455981814312793;0.46095078231945774;-0.4693493661098899;-0.4744561250219516;0.9778341060404845;0.9999908950866353;9.999863748619301;0.41677577230961077;-0.4352290051978077;-0.4352289994660405;0.42465722095210146;0.4426179743966009;0.6133685198368044;0.9999993302838834
0.000896;0.9891765203871044;0.45739786889137757;0.46239923154907975;-0.46968988670034806;-0.4748176939466285;0.97779007133144;0.9999909729325456;9.999865668253324;0.41677572453080686;-0.4352290051641269;-0.4352289994149987;0.4246572693648318;0.44247094185486807;0.6132625071806882;0.9999993029002463
0.001024;0.9891416674206833;0.45855214983209924;0.4635825863199285;-0.4700099520159602;-0.475158033777598;0.977747034422315;0.9999910513876709;9.999867597290027;0.4167756732071146;-0.4352290051282164;-0.4352289993640275;0.4246583187143401;0.44232291037413896;0.6131564873168771;0.9999992764068908
