time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;3.379e-09;8.332e-01;5.701e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;1.087e-10;1.000e+01;8.333e-01;7.540e-04
0.000001000;1.000e+00;8.332e-01;3.442e-09;8.332e-01;5.677e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;6.713e-11;1.000e+01;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;5.546e-09;8.332e-01;3.676e-10;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;8.618e-09;1.000e+01;8.333e-01;7.540e-04
29.999994000;3.647e-01;3.039e-01;5.400e-09;8.333e-01;5.047e-10;3.648e-01;8.332e-01;2.056e-03;3.647e-01;1.216e-02;8.535e-09;1.000e+01;8.333e-01;7.540e-04
30.000010000;3.647e-01;3.039e-01;4.818e-09;8.333e-01;1.111e-09;3.648e-01;8.332e-01;2.056e-03;3.647e-01;1.216e-02;7.771e-09;1.000e+01;8.333e-01;7.540e-04
30.000026000;3.647e-01;3.039e-01;4.713e-09;8.332e-01;1.217e-09;3.648e-01;8.332e-01;2.056e-03;3.647e-01;1.216e-02;7.573e-09;1.000e+01;8.333e-01;7.540e-04
30.000058000;3.647e-01;3.039e-01;4.604e-09;8.333e-01;1.318e-09;3.647e-01;8.332e-01;2.056e-03;3.647e-01;1.216e-02;7.368e-09;1.000e+01;8.333e-01;7.540e-04
30.000122000;3.647e-01;3.039e-01;4.488e-09;8.333e-01;1.413e-09;3.647e-01;8.332e-01;2.056e-03;3.647e-01;1.216e-02;7.157e-09;1.000e+01;8.333e-01;7.540e-04
30.000250000;3.647e-01;3.039e-01;4.364e-09;8.334e-01;1.500e-09;3.648e-01;8.333e-01;2.125e-03;3.647e-01;1.216e-02;6.942e-09;1.000e+01;8.333e-01;7.540e-04
30.000378000;3.647e-01;3.040e-01;5.000e-05;8.335e-01;1.371e-04;3.648e-01;8.334e-01;2.193e-03;3.647e-01;1.216e-02;2.007e-06;1.000e+01;8.333e-01;7.540e-04
30.000506000;3.648e-01;3.040e-01;1.000e-04;8.336e-01;2.742e-04;3.648e-01;8.336e-01;2.399e-03;3.648e-01;1.216e-02;4.007e-06;1.000e+01;8.333e-01;7.540e-04
30.000634000;3.648e-01;3.041e-01;1.750e-04;8.338e-01;4.797e-04;3.648e-01;8.338e-01;2.604e-03;3.648e-01;1.217e-02;7.006e-06;1.000e+01;8.333e-01;7.540e-04
30.000762000;3.648e-01;3.043e-01;2.750e-04;8.340e-01;7.538e-04;3.648e-01;8.340e-01;2.878e-03;3.648e-01;1.217e-02;1.101e-05;1.000e+01;8.333e-01;7.540e-04
30.000814000;3.648e-01;3.043e-01;3.250e-04;8.342e-01;8.908e-04;3.648e-01;8.341e-01;3.015e-03;3.648e-01;1.217e-02;1.301e-05;1.000e+01;8.333e-01;7.540e-04
30.000822000;3.648e-01;3.043e-01;3.250e-04;8.342e-01;8.908e-04;3.648e-01;8.341e-01;3.015e-03;3.648e-01;1.217e-02;1.300e-05;1.000e+01;8.333e-01;7.540e-04
30.000830000;3.648e-01;3.043e-01;3.500e-04;8.342e-01;9.594e-04;3.648e-01;8.342e-01;3.015e-03;3.648e-01;1.217e-02;1.400e-05;1.000e+01;8.333e-01;7.540e-04
30.000846000;3.648e-01;3.044e-01;3.500e-04;8.342e-01;9.593e-04;3.649e-01;8.342e-01;3.083e-03;3.648e-01;1.217e-02;1.400e-05;1.000e+01;8.333e-01;7.540e-04
30.000878000;3.648e-01;3.044e-01;4.000e-04;8.343e-01;1.096e-03;3.649e-01;8.343e-01;3.152e-03;3.648e-01;1.218e-02;1.600e-05;1.000e+01;8.333e-01;7.540e-04
30.000942000;3.649e-01;3.044e-01;4.750e-04;8.344e-01;1.302e-03;3.649e-01;8.344e-01;3.426e-03;3.649e-01;1.218e-02;1.900e-05;1.000e+01;8.333e-01;7.540e-04
30.001006000;3.649e-01;3.045e-01;5.750e-04;8.346e-01;1.576e-03;3.649e-01;8.346e-01;3.631e-03;3.649e-01;1.218e-02;2.300e-05;1.000e+01;8.333e-01;7.540e-04
30.001070000;3.649e-01;3.046e-01;6.750e-04;8.348e-01;1.850e-03;3.649e-01;8.348e-01;3.973e-03;3.649e-01;1.218e-02;2.700e-05;1.000e+01;8.333e-01;7.540e-04
30.001134000;3.650e-01;3.047e-01;8.000e-04;8.349e-01;2.192e-03;3.650e-01;8.350e-01;4.247e-03;3.650e-01;1.219e-02;3.200e-05;1.000e+01;8.333e-01;7.540e-04
30.001198000;3.650e-01;3.048e-01;9.250e-04;8.351e-01;2.534e-03;3.650e-01;8.351e-01;4.657e-03;3.650e-01;1.219e-02;3.700e-05;1.000e+01;8.333e-01;7.540e-04
30.001262000;3.650e-01;3.049e-01;1.075e-03;8.354e-01;2.945e-03;3.651e-01;8.354e-01;4.999e-03;3.650e-01;1.220e-02;4.300e-05;1.000e+01;8.333e-01;7.540e-04
30.001326000;3.651e-01;3.051e-01;1.225e-03;8.356e-01;3.355e-03;3.651e-01;8.355e-01;5.478e-03;3.651e-01;1.220e-02;4.900e-05;1.000e+01;8.333e-01;7.540e-04
30.001390000;3.652e-01;3.052e-01;1.400e-03;8.358e-01;3.834e-03;3.652e-01;8.358e-01;5.888e-03;3.652e-01;1.221e-02;5.600e-05;1.000e+01;8.333e-01;7.540e-04
30.001454000;3.652e-01;3.053e-01;1.575e-03;8.360e-01;4.313e-03;3.652e-01;8.360e-01;6.434e-03;3.652e-01;1.221e-02;6.300e-05;1.000e+01;8.333e-01;7.540e-04
