time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.178e+00;1.083e+00;7.912e-01;4.619e-01;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.989996;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.178e+00;1.083e+00;7.912e-01;4.619e-01;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.990000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.178e+00;1.083e+00;7.912e-01;4.619e-01;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.990060;1.045e+00;8.339e-01;4.448e-01;7.979e-01;4.255e-01;1.179e+00;1.084e+00;7.912e-01;4.619e-01;1.045e+00;7.506e-01;4.003e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.990124;1.046e+00;8.346e-01;4.451e-01;7.979e-01;4.255e-01;1.180e+00;1.085e+00;7.912e-01;4.619e-01;1.046e+00;7.511e-01;4.006e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.999e+01;4.999e+01
19.990252;1.048e+00;8.359e-01;4.458e-01;7.979e-01;4.255e-01;1.181e+00;1.087e+00;7.912e-01;4.619e-01;1.048e+00;7.523e-01;4.012e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;4.998e+01
19.990380;1.049e+00;8.372e-01;4.465e-01;7.979e-01;4.255e-01;1.183e+00;1.088e+00;7.912e-01;4.618e-01;1.049e+00;7.535e-01;4.019e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;4.998e+01
19.990508;1.051e+00;8.385e-01;4.472e-01;7.978e-01;4.255e-01;1.185e+00;1.090e+00;7.912e-01;4.618e-01;1.051e+00;7.546e-01;4.025e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.997e+01;4.997e+01
19.990636;1.053e+00;8.398e-01;4.479e-01;7.978e-01;4.255e-01;1.187e+00;1.091e+00;7.913e-01;4.617e-01;1.053e+00;7.558e-01;4.031e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;4.996e+01
19.990878;1.056e+00;8.422e-01;4.492e-01;7.978e-01;4.255e-01;1.190e+00;1.095e+00;7.913e-01;4.616e-01;1.056e+00;7.580e-01;4.043e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;4.996e+01
19.991006;1.057e+00;8.435e-01;4.499e-01;7.978e-01;4.255e-01;1.192e+00;1.096e+00;7.913e-01;4.616e-01;1.057e+00;7.591e-01;4.049e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.991237;1.060e+00;8.458e-01;4.511e-01;7.977e-01;4.255e-01;1.196e+00;1.099e+00;7.913e-01;4.615e-01;1.060e+00;7.612e-01;4.060e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.991365;1.062e+00;8.471e-01;4.518e-01;7.977e-01;4.255e-01;1.197e+00;1.101e+00;7.913e-01;4.614e-01;1.062e+00;7.624e-01;4.066e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.994e+01;4.994e+01
19.991621;1.065e+00;8.496e-01;4.532e-01;7.977e-01;4.254e-01;1.201e+00;1.104e+00;7.913e-01;4.613e-01;1.065e+00;7.647e-01;4.079e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.994e+01;4.994e+01
19.991877;1.068e+00;8.522e-01;4.545e-01;7.976e-01;4.254e-01;1.205e+00;1.107e+00;7.913e-01;4.611e-01;1.068e+00;7.670e-01;4.090e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.994e+01;4.994e+01
19.992133;1.072e+00;8.547e-01;4.558e-01;7.975e-01;4.253e-01;1.208e+00;1.111e+00;7.913e-01;4.609e-01;1.072e+00;7.692e-01;4.102e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
19.992389;1.075e+00;8.572e-01;4.571e-01;7.974e-01;4.252e-01;1.212e+00;1.114e+00;7.912e-01;4.608e-01;1.075e+00;7.715e-01;4.114e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
19.992645;1.078e+00;8.597e-01;4.584e-01;7.974e-01;4.251e-01;1.216e+00;1.117e+00;7.912e-01;4.605e-01;1.078e+00;7.738e-01;4.125e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
19.992901;1.082e+00;8.622e-01;4.596e-01;7.973e-01;4.250e-01;1.219e+00;1.120e+00;7.912e-01;4.603e-01;1.082e+00;7.760e-01;4.136e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
19.993157;1.085e+00;8.647e-01;4.608e-01;7.972e-01;4.248e-01;1.223e+00;1.124e+00;7.911e-01;4.601e-01;1.085e+00;7.783e-01;4.147e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
19.993413;1.088e+00;8.672e-01;4.620e-01;7.970e-01;4.246e-01;1.227e+00;1.127e+00;7.911e-01;4.598e-01;1.088e+00;7.805e-01;4.158e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
19.993669;1.091e+00;8.697e-01;4.632e-01;7.969e-01;4.244e-01;1.230e+00;1.130e+00;7.910e-01;4.595e-01;1.091e+00;7.827e-01;4.168e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
19.993925;1.095e+00;8.722e-01;4.643e-01;7.968e-01;4.242e-01;1.234e+00;1.133e+00;7.909e-01;4.592e-01;1.095e+00;7.849e-01;4.179e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.993e+01;4.993e+01
