time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;-0.000e+00;7.979e-01;-0.000e+00;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;-0.000e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999994;1.044e+00;8.333e-01;1.466e-06;7.979e-01;2.424e-06;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;-1.014e-07;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999995;3.049e-02;2.427e-02;1.535e-03;7.960e-01;5.033e-02;3.095e-02;6.619e-02;5.199e-01;6.192e-01;3.049e-02;2.184e-02;1.381e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.726e+01;5.726e+01
30.000000;3.048e-02;2.427e-02;1.530e-03;7.960e-01;5.012e-02;3.094e-02;6.618e-02;5.199e-01;6.192e-01;3.048e-02;2.184e-02;1.375e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.726e+01;5.726e+01
30.001147;3.012e-02;2.411e-02;3.847e-04;8.004e-01;1.273e-02;3.023e-02;6.505e-02;5.275e-01;6.164e-01;3.012e-02;2.170e-02;3.449e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.710e+01;5.710e+01
30.002027;2.990e-02;2.412e-02;-2.386e-04;8.067e-01;-8.024e-03;2.983e-02;6.467e-02;5.331e-01;6.196e-01;2.990e-02;2.171e-02;-2.161e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.700e+01;5.700e+01
30.003091;2.975e-02;2.435e-02;-6.219e-04;8.185e-01;-2.095e-02;2.957e-02;6.488e-02;5.394e-01;6.299e-01;2.975e-02;2.192e-02;-5.611e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.690e+01;5.690e+01
30.004005;2.970e-02;2.467e-02;-6.920e-04;8.307e-01;-2.335e-02;2.949e-02;6.547e-02;5.441e-01;6.419e-01;2.970e-02;2.220e-02;-6.241e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.680e+01;5.680e+01
30.005040;2.972e-02;2.500e-02;-5.390e-04;8.412e-01;-1.817e-02;2.956e-02;6.621e-02;5.471e-01;6.531e-01;2.972e-02;2.250e-02;-4.861e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.662e+01;5.662e+01
30.006078;2.983e-02;2.521e-02;-1.779e-04;8.452e-01;-5.998e-03;2.977e-02;6.682e-02;5.467e-01;6.585e-01;2.983e-02;2.269e-02;-1.611e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.632e+01;5.632e+01
30.007102;2.994e-02;2.544e-02;2.021e-04;8.497e-01;6.718e-03;3.000e-02;6.749e-02;5.464e-01;6.647e-01;2.994e-02;2.289e-02;1.810e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.603e+01;5.603e+01
30.008126;3.003e-02;2.571e-02;5.653e-04;8.561e-01;1.879e-02;3.020e-02;6.824e-02;5.470e-01;6.728e-01;3.003e-02;2.314e-02;5.080e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.575e+01;5.575e+01
30.009150;3.012e-02;2.603e-02;9.109e-04;8.640e-01;3.021e-02;3.040e-02;6.905e-02;5.482e-01;6.825e-01;3.012e-02;2.342e-02;8.190e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.549e+01;5.549e+01
