time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;0.000e+00;7.979e-01;0.000e+00;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;0.000e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996;1.044e+00;8.333e-01;1.100e-07;7.979e-01;-2.947e-07;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;3.129e-07;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999997;1.044e+00;8.333e-01;1.100e-07;7.979e-01;-2.947e-07;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;3.129e-07;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.000000;1.044e+00;8.333e-01;1.100e-07;7.979e-01;-2.948e-07;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;3.130e-07;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.002020;1.044e+00;8.333e-01;2.366e-06;7.979e-01;1.792e-06;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;2.339e-06;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.003020;1.044e+00;8.333e-01;4.601e-06;7.979e-01;3.898e-06;1.044e+00;1.058e+00;8.074e-01;4.238e-02;1.044e+00;7.500e-01;4.354e-06;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.004020;1.044e+00;8.333e-01;7.946e-06;7.979e-01;7.070e-06;1.044e+00;1.058e+00;8.074e-01;4.238e-02;1.044e+00;7.500e-01;7.371e-06;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.005020;1.044e+00;8.333e-01;1.240e-05;7.979e-01;1.130e-05;1.044e+00;1.058e+00;8.074e-01;4.238e-02;1.044e+00;7.500e-01;1.139e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.006020;1.044e+00;8.333e-01;1.686e-05;7.979e-01;1.554e-05;1.044e+00;1.058e+00;8.074e-01;4.239e-02;1.044e+00;7.500e-01;1.541e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.007020;1.044e+00;8.333e-01;2.241e-05;7.979e-01;2.084e-05;1.044e+00;1.058e+00;8.074e-01;4.239e-02;1.044e+00;7.500e-01;2.043e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.008020;1.044e+00;8.333e-01;2.798e-05;7.979e-01;2.614e-05;1.044e+00;1.058e+00;8.074e-01;4.240e-02;1.044e+00;7.500e-01;2.545e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.009020;1.044e+00;8.333e-01;3.464e-05;7.979e-01;3.250e-05;1.044e+00;1.058e+00;8.074e-01;4.240e-02;1.044e+00;7.500e-01;3.147e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.011020;1.044e+00;8.333e-01;4.799e-05;7.979e-01;4.522e-05;1.044e+00;1.058e+00;8.074e-01;4.242e-02;1.044e+00;7.500e-01;4.352e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.012020;1.044e+00;8.333e-01;5.577e-05;7.979e-01;5.265e-05;1.044e+00;1.058e+00;8.074e-01;4.242e-02;1.044e+00;7.500e-01;5.054e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.013020;1.044e+00;8.334e-01;6.354e-05;7.979e-01;6.008e-05;1.044e+00;1.058e+00;8.074e-01;4.243e-02;1.044e+00;7.500e-01;5.756e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.014020;1.044e+00;8.334e-01;7.132e-05;7.979e-01;6.750e-05;1.044e+00;1.058e+00;8.074e-01;4.244e-02;1.044e+00;7.500e-01;6.457e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.016020;1.044e+00;8.334e-01;8.909e-05;7.979e-01;8.449e-05;1.044e+00;1.058e+00;8.074e-01;4.246e-02;1.044e+00;7.500e-01;8.060e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.017020;1.044e+00;8.334e-01;9.798e-05;7.979e-01;9.298e-05;1.045e+00;1.058e+00;8.074e-01;4.246e-02;1.044e+00;7.500e-01;8.861e-05;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.020020;1.044e+00;8.334e-01;1.246e-04;7.979e-01;1.184e-04;1.045e+00;1.058e+00;8.074e-01;4.249e-02;1.044e+00;7.500e-01;1.126e-04;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.024020;1.044e+00;8.334e-01;1.635e-04;7.979e-01;1.557e-04;1.045e+00;1.058e+00;8.074e-01;4.253e-02;1.044e+00;7.500e-01;1.476e-04;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.025020;1.044e+00;8.334e-01;1.734e-04;7.979e-01;1.652e-04;1.045e+00;1.058e+00;8.074e-01;4.253e-02;1.044e+00;7.500e-01;1.566e-04;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.026020;1.045e+00;8.334e-01;1.834e-04;7.979e-01;1.748e-04;1.045e+00;1.058e+00;8.074e-01;4.254e-02;1.045e+00;7.500e-01;1.656e-04;1.000e+01;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
