time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;9.111e-01;1.033e+00;8.297e-01;-3.766e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;9.112e-01;1.033e+00;8.297e-01;-3.766e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990028;1.045e+00;8.336e-01;-4.446e-01;7.979e-01;-4.255e-01;9.115e-01;1.033e+00;8.297e-01;-3.767e-01;1.045e+00;7.503e-01;-4.001e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990060;1.045e+00;8.339e-01;-4.448e-01;7.979e-01;-4.255e-01;9.119e-01;1.034e+00;8.297e-01;-3.767e-01;1.045e+00;7.506e-01;-4.003e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.999e+01;4.999e+01
19.990124;1.046e+00;8.346e-01;-4.451e-01;7.979e-01;-4.255e-01;9.126e-01;1.034e+00;8.297e-01;-3.767e-01;1.046e+00;7.511e-01;-4.006e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.999e+01;4.999e+01
19.990252;1.048e+00;8.359e-01;-4.458e-01;7.979e-01;-4.255e-01;9.140e-01;1.036e+00;8.297e-01;-3.768e-01;1.048e+00;7.523e-01;-4.012e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.998e+01;4.998e+01
19.990380;1.049e+00;8.372e-01;-4.465e-01;7.979e-01;-4.255e-01;9.155e-01;1.038e+00;8.296e-01;-3.768e-01;1.049e+00;7.535e-01;-4.018e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.997e+01;4.997e+01
19.990508;1.051e+00;8.385e-01;-4.471e-01;7.979e-01;-4.254e-01;9.169e-01;1.039e+00;8.296e-01;-3.768e-01;1.051e+00;7.547e-01;-4.024e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.996e+01;4.996e+01
19.990636;1.053e+00;8.399e-01;-4.478e-01;7.979e-01;-4.254e-01;9.183e-01;1.041e+00;8.296e-01;-3.769e-01;1.053e+00;7.559e-01;-4.030e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.995e+01;4.995e+01
19.990730;1.054e+00;8.408e-01;-4.482e-01;7.979e-01;-4.254e-01;9.193e-01;1.042e+00;8.296e-01;-3.769e-01;1.054e+00;7.567e-01;-4.034e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;4.995e+01;4.995e+01
