time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;-0.000e+00;8.332e-01;0.000e+00;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;0.000e+00;8.437e-01;4.166e-02
29.999994;1.000e+00;8.332e-01;-3.685e-07;8.332e-01;1.893e-07;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;1.718e-07;8.437e-01;4.166e-02
29.999995;4.533e-01;3.778e-01;-3.685e-07;8.332e-01;1.893e-07;4.685e-01;8.285e-01;8.895e-02;3.882e-01;4.165e-02;4.533e-01;1.511e-02;1.718e-07;8.437e-01;4.166e-02
30.000002;4.533e-01;3.778e-01;-7.537e-05;8.333e-01;-1.652e-04;4.685e-01;8.285e-01;8.879e-02;3.881e-01;4.158e-02;4.533e-01;1.511e-02;-2.828e-06;8.437e-01;4.166e-02
30.001018;4.526e-01;3.776e-01;-7.250e-03;8.343e-01;-1.602e-02;4.669e-01;8.312e-01;7.400e-02;3.881e-01;3.455e-02;4.526e-01;1.511e-02;-2.898e-04;8.437e-01;4.166e-02
30.002003;4.524e-01;3.790e-01;-9.900e-03;8.377e-01;-2.189e-02;4.664e-01;8.352e-01;6.915e-02;3.895e-01;3.222e-02;4.524e-01;1.516e-02;-3.958e-04;8.437e-01;4.166e-02
30.003027;4.525e-01;3.820e-01;-8.150e-03;8.440e-01;-1.801e-02;4.669e-01;8.410e-01;7.416e-02;3.927e-01;3.462e-02;4.525e-01;1.528e-02;-3.258e-04;8.437e-01;4.166e-02
30.004076;4.531e-01;3.866e-01;-2.725e-03;8.533e-01;-6.014e-03;4.684e-01;8.488e-01;8.749e-02;3.975e-01;4.098e-02;4.531e-01;1.546e-02;-1.088e-04;8.437e-01;4.166e-02
30.005113;4.539e-01;3.927e-01;5.325e-03;8.651e-01;1.173e-02;4.704e-01;8.585e-01;1.068e-01;4.039e-01;5.022e-02;4.539e-01;1.571e-02;2.132e-04;8.437e-01;4.166e-02
30.006018;4.548e-01;3.986e-01;1.402e-02;8.764e-01;3.084e-02;4.727e-01;8.676e-01;1.273e-01;4.101e-01;6.017e-02;4.548e-01;1.594e-02;5.612e-04;8.437e-01;4.166e-02
30.007069;4.559e-01;4.057e-01;2.565e-02;8.899e-01;5.626e-02;4.756e-01;8.782e-01;1.542e-01;4.176e-01;7.335e-02;4.559e-01;1.623e-02;1.026e-03;8.437e-01;4.166e-02
30.008029;4.571e-01;4.122e-01;3.737e-02;9.016e-01;8.176e-02;4.785e-01;8.871e-01;1.809e-01;4.244e-01;8.655e-02;4.571e-01;1.649e-02;1.495e-03;8.437e-01;4.166e-02
30.009065;4.585e-01;4.182e-01;5.097e-02;9.121e-01;1.112e-01;4.817e-01;8.943e-01;2.110e-01;4.308e-01;1.016e-01;4.585e-01;1.673e-02;2.039e-03;8.437e-01;4.166e-02
30.009411;4.589e-01;4.199e-01;5.567e-02;9.151e-01;1.213e-01;4.829e-01;8.962e-01;2.212e-01;4.327e-01;1.068e-01;4.589e-01;1.680e-02;2.227e-03;8.437e-01;4.166e-02
30.009641;4.592e-01;4.211e-01;5.887e-02;9.170e-01;1.282e-01;4.836e-01;8.973e-01;2.281e-01;4.339e-01;1.103e-01;4.592e-01;1.684e-02;2.355e-03;8.437e-01;4.166e-02
30.010056;4.598e-01;4.230e-01;6.470e-02;9.200e-01;1.407e-01;4.850e-01;8.991e-01;2.406e-01;4.360e-01;1.167e-01;4.598e-01;1.692e-02;2.588e-03;8.437e-01;4.166e-02
30.011093;4.613e-01;4.272e-01;7.963e-02;9.262e-01;1.726e-01;4.884e-01;9.020e-01;2.721e-01;4.405e-01;1.329e-01;4.613e-01;1.709e-02;3.185e-03;8.437e-01;4.166e-02
30.012130;4.627e-01;4.306e-01;9.497e-02;9.305e-01;2.052e-01;4.919e-01;9.031e-01;3.038e-01;4.442e-01;1.494e-01;4.627e-01;1.722e-02;3.799e-03;8.437e-01;4.166e-02
30.013222;4.643e-01;4.333e-01;1.115e-01;9.331e-01;2.401e-01;4.955e-01;9.025e-01;3.374e-01;4.472e-01;1.672e-01;4.643e-01;1.733e-02;4.459e-03;8.437e-01;4.166e-02
30.014034;4.655e-01;4.346e-01;1.241e-01;9.335e-01;2.665e-01;4.983e-01;9.005e-01;3.626e-01;4.487e-01;1.806e-01;4.655e-01;1.738e-02;4.963e-03;8.437e-01;4.166e-02
30.015117;4.672e-01;4.353e-01;1.413e-01;9.319e-01;3.024e-01;5.019e-01;8.960e-01;3.962e-01;4.497e-01;1.989e-01;4.672e-01;1.741e-02;5.651e-03;8.437e-01;4.166e-02
30.016201;4.688e-01;4.351e-01;1.588e-01;9.281e-01;3.387e-01;5.056e-01;8.896e-01;4.299e-01;4.498e-01;2.174e-01;4.688e-01;1.741e-02;6.351e-03;8.437e-01;4.166e-02
30.017013;4.701e-01;4.343e-01;1.720e-01;9.240e-01;3.660e-01;5.083e-01;8.836e-01;4.550e-01;4.491e-01;2.313e-01;4.701e-01;1.737e-02;6.881e-03;8.437e-01;4.166e-02
30.017284;4.705e-01;4.339e-01;1.764e-01;9.224e-01;3.750e-01;5.092e-01;8.814e-01;4.633e-01;4.488e-01;2.359e-01;4.705e-01;1.736e-02;7.057e-03;8.437e-01;4.166e-02
30.017555;4.709e-01;4.335e-01;1.809e-01;9.207e-01;3.841e-01;5.102e-01;8.791e-01;4.716e-01;4.484e-01;2.406e-01;4.709e-01;1.734e-02;7.235e-03;8.437e-01;4.166e-02
30.017818;4.713e-01;4.331e-01;1.852e-01;9.189e-01;3.929e-01;5.110e-01;8.768e-01;4.796e-01;4.481e-01;2.451e-01;4.713e-01;1.732e-02;7.406e-03;8.437e-01;4.166e-02
30.018074;4.717e-01;4.326e-01;1.893e-01;9.173e-01;4.013e-01;5.119e-01;8.746e-01;4.873e-01;4.477e-01;2.494e-01;4.717e-01;1.731e-02;7.571e-03;8.437e-01;4.166e-02
30.018330;4.720e-01;4.322e-01;1.934e-01;9.156e-01;4.097e-01;5.127e-01;8.725e-01;4.949e-01;4.473e-01;2.537e-01;4.720e-01;1.729e-02;7.735e-03;8.437e-01;4.166e-02
30.018586;4.724e-01;4.318e-01;1.975e-01;9.140e-01;4.180e-01;5.135e-01;8.703e-01;5.025e-01;4.469e-01;2.581e-01;4.724e-01;1.727e-02;7.898e-03;8.437e-01;4.166e-02
30.019098;4.732e-01;4.309e-01;2.054e-01;9.106e-01;4.342e-01;5.151e-01;8.661e-01;5.174e-01;4.462e-01;2.665e-01;4.732e-01;1.724e-02;8.218e-03;8.437e-01;4.166e-02
30.020122;4.746e-01;4.290e-01;2.210e-01;9.041e-01;4.657e-01;5.183e-01;8.578e-01;5.462e-01;4.446e-01;2.831e-01;4.746e-01;1.716e-02;8.840e-03;8.437e-01;4.166e-02
30.021146;4.759e-01;4.272e-01;2.359e-01;8.976e-01;4.957e-01;5.212e-01;8.500e-01;5.737e-01;4.430e-01;2.990e-01;4.759e-01;1.709e-02;9.437e-03;8.437e-01;4.166e-02
30.022170;4.772e-01;4.254e-01;2.502e-01;8.914e-01;5.243e-01;5.241e-01;8.423e-01;5.999e-01;4.414e-01;3.144e-01;4.772e-01;1.702e-02;1.001e-02;8.437e-01;4.166e-02
30.023194;4.785e-01;4.235e-01;2.639e-01;8.852e-01;5.515e-01;5.268e-01;8.351e-01;6.249e-01;4.399e-01;3.291e-01;4.785e-01;1.694e-02;1.056e-02;8.437e-01;4.166e-02
30.024218;4.796e-01;4.218e-01;2.769e-01;8.793e-01;5.774e-01;5.293e-01;8.281e-01;6.486e-01;4.384e-01;3.433e-01;4.796e-01;1.687e-02;1.108e-02;8.437e-01;4.166e-02
30.024730;4.802e-01;4.208e-01;2.832e-01;8.764e-01;5.897e-01;5.306e-01;8.248e-01;6.600e-01;4.376e-01;3.502e-01;4.802e-01;1.683e-02;1.133e-02;8.437e-01;4.166e-02
30.025242;4.808e-01;4.199e-01;2.893e-01;8.735e-01;6.019e-01;5.318e-01;8.215e-01;6.712e-01;4.368e-01;3.569e-01;4.808e-01;1.680e-02;1.157e-02;8.437e-01;4.166e-02
30.025703;4.812e-01;4.191e-01;2.948e-01;8.710e-01;6.125e-01;5.328e-01;8.186e-01;6.810e-01;4.362e-01;3.628e-01;4.812e-01;1.677e-02;1.179e-02;8.437e-01;4.166e-02
30.026163;4.817e-01;4.184e-01;3.001e-01;8.685e-01;6.229e-01;5.338e-01;8.158e-01;6.905e-01;4.355e-01;3.686e-01;4.817e-01;1.673e-02;1.200e-02;8.437e-01;4.166e-02
30.026624;4.822e-01;4.176e-01;3.053e-01;8.661e-01;6.331e-01;5.348e-01;8.131e-01;6.999e-01;4.349e-01;3.743e-01;4.822e-01;1.670e-02;1.221e-02;8.437e-01;4.166e-02
30.027085;4.826e-01;4.168e-01;3.103e-01;8.637e-01;6.430e-01;5.358e-01;8.104e-01;7.090e-01;4.342e-01;3.799e-01;4.826e-01;1.667e-02;1.241e-02;8.437e-01;4.166e-02
30.027546;4.831e-01;4.161e-01;3.153e-01;8.613e-01;6.527e-01;5.368e-01;8.077e-01;7.179e-01;4.336e-01;3.854e-01;4.831e-01;1.664e-02;1.261e-02;8.437e-01;4.166e-02
30.028007;4.835e-01;4.153e-01;3.201e-01;8.590e-01;6.622e-01;5.377e-01;8.052e-01;7.267e-01;4.329e-01;3.907e-01;4.835e-01;1.661e-02;1.281e-02;8.437e-01;4.166e-02
30.028467;4.839e-01;4.145e-01;3.249e-01;8.567e-01;6.714e-01;5.386e-01;8.026e-01;7.352e-01;4.323e-01;3.960e-01;4.839e-01;1.658e-02;1.300e-02;8.437e-01;4.166e-02
30.028928;4.843e-01;4.138e-01;3.296e-01;8.544e-01;6.805e-01;5.395e-01;8.001e-01;7.435e-01;4.317e-01;4.012e-01;4.843e-01;1.655e-02;1.318e-02;8.437e-01;4.166e-02
30.029389;4.847e-01;4.131e-01;3.341e-01;8.522e-01;6.893e-01;5.404e-01;7.977e-01;7.517e-01;4.311e-01;4.062e-01;4.847e-01;1.652e-02;1.336e-02;8.437e-01;4.166e-02
30.029850;4.851e-01;4.124e-01;3.386e-01;8.500e-01;6.979e-01;5.413e-01;7.954e-01;7.596e-01;4.305e-01;4.111e-01;4.851e-01;1.649e-02;1.354e-02;8.437e-01;4.166e-02
30.030311;4.855e-01;4.116e-01;3.429e-01;8.479e-01;7.064e-01;5.421e-01;7.930e-01;7.674e-01;4.299e-01;4.160e-01;4.855e-01;1.647e-02;1.372e-02;8.437e-01;4.166e-02
30.030771;4.859e-01;4.109e-01;3.472e-01;8.458e-01;7.146e-01;5.429e-01;7.908e-01;7.750e-01;4.293e-01;4.207e-01;4.859e-01;1.644e-02;1.389e-02;8.437e-01;4.166e-02
30.031232;4.862e-01;4.102e-01;3.513e-01;8.437e-01;7.226e-01;5.437e-01;7.886e-01;7.824e-01;4.287e-01;4.254e-01;4.862e-01;1.641e-02;1.405e-02;8.437e-01;4.166e-02
30.031693;4.866e-01;4.096e-01;3.554e-01;8.417e-01;7.305e-01;5.445e-01;7.864e-01;7.897e-01;4.282e-01;4.300e-01;4.866e-01;1.638e-02;1.422e-02;8.437e-01;4.166e-02
30.032154;4.869e-01;4.089e-01;3.594e-01;8.397e-01;7.382e-01;5.452e-01;7.843e-01;7.968e-01;4.276e-01;4.344e-01;4.869e-01;1.636e-02;1.438e-02;8.437e-01;4.166e-02
30.032615;4.873e-01;4.082e-01;3.633e-01;8.378e-01;7.457e-01;5.460e-01;7.822e-01;8.037e-01;4.271e-01;4.388e-01;4.873e-01;1.633e-02;1.453e-02;8.437e-01;4.166e-02
30.033075;4.876e-01;4.076e-01;3.671e-01;8.359e-01;7.529e-01;5.467e-01;7.802e-01;8.105e-01;4.265e-01;4.431e-01;4.876e-01;1.630e-02;1.469e-02;8.437e-01;4.166e-02
30.033536;4.879e-01;4.069e-01;3.709e-01;8.340e-01;7.601e-01;5.474e-01;7.782e-01;8.171e-01;4.260e-01;4.472e-01;4.879e-01;1.628e-02;1.483e-02;8.437e-01;4.166e-02
