time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-1.001e-09;8.332e-01;5.543e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;-2.260e-09;8.333e-01;7.540e-04
0.000001000;1.000e+00;8.332e-01;-9.802e-10;8.332e-01;5.417e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;-2.295e-09;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;1.705e-09;8.332e-01;-3.660e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;2.998e-09;8.333e-01;7.540e-04
29.999994000;1.002e-06;3.161e-09;1.721e-09;2.347e-09;-3.381e-09;9.137e-04;2.736e-02;8.209e-01;1.002e-06;2.122e-09;3.304e-09;8.333e-01;7.540e-04
30.000250000;1.000e-06;2.534e-09;2.129e-09;1.224e-09;-2.514e-09;9.137e-04;2.736e-02;8.209e-01;1.003e-06;2.914e-09;5.805e-09;8.333e-01;7.540e-04
30.000365000;1.000e-06;2.394e-09;2.167e-09;9.741e-10;-2.576e-09;9.147e-04;2.733e-02;8.200e-01;1.003e-06;2.972e-09;6.037e-09;8.333e-01;7.540e-04
30.000539000;9.992e-07;1.155e-09;1.920e-09;-1.390e-09;-3.619e-09;9.147e-04;2.733e-02;8.200e-01;1.002e-06;2.805e-09;7.385e-09;8.333e-01;7.540e-04
30.000571000;9.991e-07;1.046e-09;1.840e-09;-1.650e-09;-3.756e-09;9.147e-04;2.733e-02;8.473e-01;1.002e-06;2.708e-09;7.503e-09;8.333e-01;7.540e-04
30.000635000;9.991e-07;9.558e-10;1.753e-09;-1.888e-09;-3.879e-09;9.144e-04;2.734e-02;8.476e-01;1.002e-06;2.602e-09;7.617e-09;8.333e-01;7.540e-04
30.000699000;9.990e-07;8.852e-10;1.663e-09;-2.103e-09;-3.987e-09;9.154e-04;2.731e-02;8.467e-01;1.002e-06;2.492e-09;7.731e-09;8.333e-01;7.540e-04
30.000827000;9.990e-07;8.079e-10;1.488e-09;-2.466e-09;-4.138e-09;9.154e-04;2.731e-02;8.467e-01;1.002e-06;2.265e-09;7.962e-09;8.333e-01;7.540e-04
30.000891000;9.989e-07;8.038e-10;1.409e-09;-2.614e-09;-4.174e-09;9.161e-04;2.729e-02;8.460e-01;1.001e-06;2.148e-09;8.077e-09;8.333e-01;7.540e-04
30.000955000;9.989e-07;8.223e-10;1.338e-09;-2.741e-09;-4.180e-09;9.161e-04;2.729e-02;8.460e-01;1.001e-06;2.028e-09;8.186e-09;8.333e-01;7.540e-04
30.001019000;9.989e-07;8.614e-10;1.275e-09;-2.847e-09;-4.157e-09;9.158e-04;2.730e-02;8.462e-01;1.001e-06;1.902e-09;8.285e-09;8.333e-01;7.540e-04
30.001083000;9.989e-07;9.186e-10;1.224e-09;-2.931e-09;-4.105e-09;9.168e-04;2.727e-02;8.453e-01;1.001e-06;1.769e-09;8.368e-09;8.333e-01;7.540e-04
30.001147000;9.990e-07;9.916e-10;1.187e-09;-2.995e-09;-4.025e-09;9.166e-04;2.728e-02;8.456e-01;1.001e-06;1.630e-09;8.431e-09;8.333e-01;7.540e-04
30.001211000;9.990e-07;1.078e-09;1.170e-09;-3.039e-09;-3.922e-09;9.175e-04;2.725e-02;8.447e-01;1.001e-06;1.487e-09;8.472e-09;8.333e-01;7.540e-04
30.001275000;9.991e-07;1.177e-09;1.174e-09;-3.064e-09;-3.800e-09;9.173e-04;2.725e-02;8.449e-01;1.001e-06;1.344e-09;8.489e-09;8.333e-01;7.540e-04
30.001339000;9.992e-07;1.288e-09;1.204e-09;-3.070e-09;-3.664e-09;9.180e-04;2.723e-02;8.442e-01;1.001e-06;1.202e-09;8.480e-09;8.333e-01;7.540e-04
30.001403000;9.993e-07;1.410e-09;1.261e-09;-3.061e-09;-3.518e-09;9.187e-04;2.721e-02;8.436e-01;1.001e-06;1.066e-09;8.443e-09;8.333e-01;7.540e-04
30.001467000;9.994e-07;1.542e-09;1.343e-09;-3.037e-09;-3.366e-09;9.187e-04;2.721e-02;8.436e-01;1.001e-06;9.370e-10;8.379e-09;8.333e-01;7.540e-04
