time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
19.999996000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
19.999996000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
20.000892000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
20.000956000;1.044e+00;8.333e-01;-4.444e-01;7.978e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
20.001020000;1.044e+00;8.333e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
20.001276000;1.044e+00;8.333e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
20.001340000;1.044e+00;8.333e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.057e-01;4.103e-01
20.001468000;1.044e+00;8.333e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.057e-01;4.103e-01
20.001532000;1.044e+00;8.332e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.057e-01;4.103e-01
20.001788000;1.044e+00;8.332e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.057e-01;4.103e-01
20.001916000;1.044e+00;8.332e-01;-4.445e-01;7.977e-01;-4.256e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.057e-01;4.103e-01
20.002031000;1.044e+00;8.332e-01;-4.445e-01;7.977e-01;-4.256e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.056e-01;4.103e-01
20.002146000;1.044e+00;8.331e-01;-4.445e-01;7.977e-01;-4.256e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.056e-01;4.103e-01
20.002262000;1.044e+00;8.331e-01;-4.445e-01;7.977e-01;-4.256e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.056e-01;4.103e-01
20.002377000;1.044e+00;8.331e-01;-4.445e-01;7.976e-01;-4.256e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.056e-01;4.103e-01
20.002492000;1.044e+00;8.331e-01;-4.445e-01;7.976e-01;-4.256e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.055e-01;4.103e-01
20.002607000;1.044e+00;8.330e-01;-4.445e-01;7.976e-01;-4.256e-01;1.044e+00;7.497e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.055e-01;4.103e-01
20.002722000;1.044e+00;8.330e-01;-4.445e-01;7.975e-01;-4.256e-01;1.044e+00;7.497e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.055e-01;4.103e-01
20.002838000;1.044e+00;8.330e-01;-4.445e-01;7.975e-01;-4.256e-01;1.044e+00;7.497e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.055e-01;4.103e-01
20.002953000;1.044e+00;8.329e-01;-4.445e-01;7.975e-01;-4.256e-01;1.044e+00;7.496e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.054e-01;4.103e-01
20.003183000;1.044e+00;8.328e-01;-4.445e-01;7.974e-01;-4.256e-01;1.044e+00;7.496e-01;-4.000e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.053e-01;4.103e-01
20.003298000;1.044e+00;8.328e-01;-4.445e-01;7.973e-01;-4.256e-01;1.044e+00;7.495e-01;-4.001e-01;1.000e+01;7.961e-01;-4.245e-01;-4.245e-01;8.053e-01;4.103e-01
