time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;2.040e-08;7.979e-01;5.643e-08;1.051e+00;1.044e+00;7.500e-01;3.149e-08;1.000e+01;8.083e-01;-2.061e-02;1.039e+00;5.000e+01;5.000e+01
0.052024000;1.044e+00;8.333e-01;-2.679e-04;7.979e-01;-2.563e-04;1.051e+00;1.044e+00;7.500e-01;-2.410e-04;1.000e+01;8.083e-01;-2.036e-02;1.039e+00;5.000e+01;5.000e+01
0.059024000;1.044e+00;8.333e-01;-3.134e-04;7.979e-01;-3.000e-04;1.051e+00;1.044e+00;7.500e-01;-2.820e-04;1.000e+01;8.083e-01;-2.031e-02;1.039e+00;5.000e+01;5.000e+01
0.087024000;1.044e+00;8.333e-01;-5.044e-04;7.979e-01;-4.831e-04;1.051e+00;1.044e+00;7.500e-01;-4.540e-04;1.000e+01;8.083e-01;-2.013e-02;1.039e+00;5.000e+01;5.000e+01
0.088024000;1.044e+00;8.333e-01;-5.122e-04;7.979e-01;-4.905e-04;1.051e+00;1.044e+00;7.500e-01;-4.610e-04;1.000e+01;8.084e-01;-2.013e-02;1.039e+00;5.000e+01;5.000e+01
0.089024000;1.044e+00;8.333e-01;-5.189e-04;7.980e-01;-4.969e-04;1.051e+00;1.044e+00;7.500e-01;-4.670e-04;1.000e+01;8.084e-01;-2.012e-02;1.039e+00;5.000e+01;5.000e+01
0.117024000;1.044e+00;8.333e-01;-7.212e-04;7.980e-01;-6.906e-04;1.051e+00;1.044e+00;7.500e-01;-6.490e-04;1.000e+01;8.084e-01;-1.993e-02;1.039e+00;5.000e+01;5.000e+01
0.118024000;1.044e+00;8.333e-01;-7.290e-04;7.980e-01;-6.980e-04;1.051e+00;1.044e+00;7.499e-01;-6.560e-04;1.000e+01;8.084e-01;-1.992e-02;1.039e+00;5.000e+01;5.000e+01
0.138024000;1.044e+00;8.333e-01;-8.778e-04;7.980e-01;-8.407e-04;1.051e+00;1.044e+00;7.499e-01;-7.900e-04;1.000e+01;8.084e-01;-1.978e-02;1.039e+00;5.000e+01;5.000e+01
0.139024000;1.044e+00;8.333e-01;-8.856e-04;7.980e-01;-8.481e-04;1.051e+00;1.044e+00;7.499e-01;-7.970e-04;1.000e+01;8.085e-01;-1.977e-02;1.039e+00;5.000e+01;5.000e+01
0.143024000;1.044e+00;8.333e-01;-9.167e-04;7.980e-01;-8.780e-04;1.051e+00;1.044e+00;7.499e-01;-8.250e-04;1.000e+01;8.085e-01;-1.974e-02;1.039e+00;5.000e+01;5.000e+01
0.144024000;1.044e+00;8.333e-01;-9.244e-04;7.981e-01;-8.855e-04;1.051e+00;1.044e+00;7.499e-01;-8.320e-04;1.000e+01;8.085e-01;-1.974e-02;1.039e+00;5.000e+01;5.000e+01
