time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.023068000;1.045e+00;8.326e-01;1.003e-05;7.971e-01;9.599e-06;1.052e+00;1.045e+00;8.075e-01;2.059e-02;1.045e+00;7.493e-01;9.041e-06;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.025068000;1.045e+00;8.324e-01;1.336e-05;7.969e-01;1.278e-05;1.052e+00;1.045e+00;8.073e-01;2.059e-02;1.045e+00;7.492e-01;1.204e-05;1.000e+01;1.051e+00;5.000e+01;5.000e+01
20.026068000;1.045e+00;8.323e-01;1.559e-05;7.968e-01;1.491e-05;1.052e+00;1.045e+00;8.072e-01;2.058e-02;1.045e+00;7.491e-01;1.404e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.030068000;1.045e+00;8.319e-01;2.447e-05;7.964e-01;2.342e-05;1.052e+00;1.045e+00;8.068e-01;2.058e-02;1.045e+00;7.487e-01;2.204e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.031068000;1.045e+00;8.318e-01;2.670e-05;7.963e-01;2.554e-05;1.052e+00;1.045e+00;8.066e-01;2.057e-02;1.045e+00;7.486e-01;2.404e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.032068000;1.045e+00;8.316e-01;2.892e-05;7.961e-01;2.767e-05;1.052e+00;1.045e+00;8.065e-01;2.057e-02;1.045e+00;7.485e-01;2.604e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.039068000;1.045e+00;8.306e-01;4.891e-05;7.950e-01;4.681e-05;1.052e+00;1.045e+00;8.054e-01;2.055e-02;1.045e+00;7.475e-01;4.404e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.049064000;1.045e+00;8.286e-01;7.777e-05;7.931e-01;7.445e-05;1.052e+00;1.045e+00;8.035e-01;2.050e-02;1.045e+00;7.458e-01;7.004e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.052064000;1.045e+00;8.280e-01;8.665e-05;7.924e-01;8.295e-05;1.052e+00;1.045e+00;8.028e-01;2.048e-02;1.045e+00;7.452e-01;7.804e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.053064000;1.045e+00;8.277e-01;8.998e-05;7.921e-01;8.614e-05;1.052e+00;1.045e+00;8.025e-01;2.047e-02;1.045e+00;7.450e-01;8.104e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.054064000;1.045e+00;8.275e-01;9.220e-05;7.919e-01;8.826e-05;1.052e+00;1.045e+00;8.023e-01;2.047e-02;1.045e+00;7.447e-01;8.304e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.055064000;1.045e+00;8.272e-01;9.554e-05;7.916e-01;9.145e-05;1.052e+00;1.046e+00;8.020e-01;2.046e-02;1.045e+00;7.445e-01;8.604e-05;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.061064000;1.045e+00;8.257e-01;1.122e-04;7.900e-01;1.074e-04;1.052e+00;1.046e+00;8.004e-01;2.041e-02;1.045e+00;7.431e-01;1.010e-04;1.000e+01;1.051e+00;4.999e+01;4.999e+01
20.062064000;1.045e+00;8.254e-01;1.144e-04;7.898e-01;1.095e-04;1.052e+00;1.046e+00;8.002e-01;2.040e-02;1.045e+00;7.429e-01;1.030e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.063064000;1.045e+00;8.251e-01;1.167e-04;7.895e-01;1.116e-04;1.052e+00;1.046e+00;7.999e-01;2.040e-02;1.045e+00;7.426e-01;1.050e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.066064000;1.045e+00;8.243e-01;1.244e-04;7.886e-01;1.191e-04;1.052e+00;1.046e+00;7.990e-01;2.037e-02;1.045e+00;7.419e-01;1.120e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.075064000;1.045e+00;8.215e-01;1.456e-04;7.858e-01;1.392e-04;1.052e+00;1.046e+00;7.962e-01;2.028e-02;1.045e+00;7.393e-01;1.310e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.076064000;1.046e+00;8.212e-01;1.478e-04;7.854e-01;1.413e-04;1.052e+00;1.046e+00;7.958e-01;2.027e-02;1.046e+00;7.390e-01;1.330e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.080064000;1.046e+00;8.198e-01;1.556e-04;7.840e-01;1.488e-04;1.052e+00;1.046e+00;7.944e-01;2.022e-02;1.046e+00;7.378e-01;1.400e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.081064000;1.046e+00;8.195e-01;1.578e-04;7.837e-01;1.509e-04;1.053e+00;1.046e+00;7.941e-01;2.021e-02;1.046e+00;7.375e-01;1.420e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.084064000;1.046e+00;8.184e-01;1.633e-04;7.826e-01;1.562e-04;1.053e+00;1.046e+00;7.930e-01;2.018e-02;1.046e+00;7.366e-01;1.470e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.088064000;1.046e+00;8.169e-01;1.700e-04;7.811e-01;1.625e-04;1.053e+00;1.046e+00;7.915e-01;2.013e-02;1.046e+00;7.352e-01;1.530e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.091064000;1.046e+00;8.158e-01;1.756e-04;7.800e-01;1.678e-04;1.053e+00;1.046e+00;7.904e-01;2.009e-02;1.046e+00;7.342e-01;1.580e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.092064000;1.046e+00;8.154e-01;1.767e-04;7.796e-01;1.689e-04;1.053e+00;1.047e+00;7.900e-01;2.007e-02;1.046e+00;7.339e-01;1.590e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.094064000;1.046e+00;8.146e-01;1.800e-04;7.788e-01;1.721e-04;1.053e+00;1.047e+00;7.892e-01;2.005e-02;1.046e+00;7.332e-01;1.620e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.100064000;1.046e+00;8.123e-01;1.878e-04;7.764e-01;1.795e-04;1.053e+00;1.047e+00;7.868e-01;1.996e-02;1.046e+00;7.310e-01;1.690e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.101064000;1.046e+00;8.119e-01;1.889e-04;7.759e-01;1.805e-04;1.053e+00;1.047e+00;7.864e-01;1.995e-02;1.046e+00;7.307e-01;1.700e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.105064000;1.046e+00;8.102e-01;1.922e-04;7.743e-01;1.837e-04;1.053e+00;1.047e+00;7.847e-01;1.989e-02;1.046e+00;7.292e-01;1.730e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.107064000;1.046e+00;8.093e-01;1.944e-04;7.734e-01;1.858e-04;1.053e+00;1.047e+00;7.838e-01;1.986e-02;1.046e+00;7.284e-01;1.750e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.108064000;1.047e+00;8.089e-01;1.956e-04;7.730e-01;1.869e-04;1.053e+00;1.047e+00;7.834e-01;1.984e-02;1.047e+00;7.280e-01;1.760e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.115064000;1.047e+00;8.059e-01;2.000e-04;7.699e-01;1.911e-04;1.053e+00;1.047e+00;7.803e-01;1.973e-02;1.047e+00;7.253e-01;1.800e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.116064000;1.047e+00;8.054e-01;2.011e-04;7.694e-01;1.921e-04;1.054e+00;1.047e+00;7.798e-01;1.971e-02;1.047e+00;7.249e-01;1.810e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.120064000;1.047e+00;8.036e-01;2.022e-04;7.676e-01;1.932e-04;1.054e+00;1.047e+00;7.780e-01;1.965e-02;1.047e+00;7.233e-01;1.820e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.121064000;1.047e+00;8.032e-01;2.033e-04;7.671e-01;1.942e-04;1.054e+00;1.047e+00;7.775e-01;1.963e-02;1.047e+00;7.228e-01;1.830e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.122064000;1.047e+00;8.027e-01;2.033e-04;7.667e-01;1.942e-04;1.054e+00;1.048e+00;7.771e-01;1.961e-02;1.047e+00;7.224e-01;1.830e-04;1.000e+01;1.051e+00;4.998e+01;4.998e+01
20.123064000;1.047e+00;8.022e-01;2.033e-04;7.662e-01;1.942e-04;1.054e+00;1.048e+00;7.766e-01;1.959e-02;1.047e+00;7.220e-01;1.830e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.129064000;1.047e+00;7.994e-01;2.044e-04;7.634e-01;1.952e-04;1.054e+00;1.048e+00;7.738e-01;1.949e-02;1.047e+00;7.195e-01;1.840e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.130064000;1.047e+00;7.990e-01;2.044e-04;7.629e-01;1.952e-04;1.054e+00;1.048e+00;7.733e-01;1.947e-02;1.047e+00;7.191e-01;1.840e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.134064000;1.047e+00;7.971e-01;2.044e-04;7.609e-01;1.952e-04;1.054e+00;1.048e+00;7.714e-01;1.940e-02;1.047e+00;7.173e-01;1.840e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.135064000;1.047e+00;7.966e-01;2.044e-04;7.605e-01;1.952e-04;1.054e+00;1.048e+00;7.709e-01;1.938e-02;1.047e+00;7.169e-01;1.840e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.136064000;1.048e+00;7.961e-01;2.044e-04;7.600e-01;1.952e-04;1.054e+00;1.048e+00;7.704e-01;1.936e-02;1.048e+00;7.165e-01;1.840e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.147064000;1.048e+00;7.906e-01;1.989e-04;7.545e-01;1.898e-04;1.054e+00;1.048e+00;7.649e-01;1.916e-02;1.048e+00;7.116e-01;1.790e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.148064000;1.048e+00;7.901e-01;1.989e-04;7.540e-01;1.898e-04;1.055e+00;1.049e+00;7.644e-01;1.914e-02;1.048e+00;7.111e-01;1.790e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.159064000;1.048e+00;7.845e-01;1.889e-04;7.483e-01;1.802e-04;1.055e+00;1.049e+00;7.587e-01;1.892e-02;1.048e+00;7.061e-01;1.700e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.160064000;1.048e+00;7.840e-01;1.889e-04;7.478e-01;1.802e-04;1.055e+00;1.049e+00;7.582e-01;1.890e-02;1.048e+00;7.056e-01;1.700e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.161064000;1.049e+00;7.835e-01;1.878e-04;7.472e-01;1.791e-04;1.055e+00;1.049e+00;7.577e-01;1.888e-02;1.049e+00;7.051e-01;1.690e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.165064000;1.049e+00;7.814e-01;1.822e-04;7.451e-01;1.738e-04;1.055e+00;1.049e+00;7.556e-01;1.880e-02;1.049e+00;7.033e-01;1.640e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.167064000;1.049e+00;7.804e-01;1.800e-04;7.441e-01;1.716e-04;1.055e+00;1.049e+00;7.545e-01;1.876e-02;1.049e+00;7.023e-01;1.620e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.173064000;1.049e+00;7.772e-01;1.711e-04;7.409e-01;1.631e-04;1.055e+00;1.049e+00;7.513e-01;1.864e-02;1.049e+00;6.995e-01;1.540e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.174064000;1.049e+00;7.766e-01;1.700e-04;7.403e-01;1.621e-04;1.055e+00;1.050e+00;7.508e-01;1.862e-02;1.049e+00;6.990e-01;1.530e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.177064000;1.049e+00;7.750e-01;1.656e-04;7.387e-01;1.578e-04;1.055e+00;1.050e+00;7.492e-01;1.855e-02;1.049e+00;6.975e-01;1.490e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.178064000;1.049e+00;7.745e-01;1.633e-04;7.382e-01;1.557e-04;1.056e+00;1.050e+00;7.486e-01;1.853e-02;1.049e+00;6.971e-01;1.470e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.185064000;1.049e+00;7.707e-01;1.511e-04;7.344e-01;1.440e-04;1.056e+00;1.050e+00;7.448e-01;1.839e-02;1.049e+00;6.937e-01;1.360e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.186064000;1.050e+00;7.702e-01;1.489e-04;7.339e-01;1.419e-04;1.056e+00;1.050e+00;7.443e-01;1.836e-02;1.050e+00;6.932e-01;1.340e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.195064000;1.050e+00;7.653e-01;1.300e-04;7.290e-01;1.238e-04;1.056e+00;1.050e+00;7.394e-01;1.817e-02;1.050e+00;6.888e-01;1.170e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.196321000;1.050e+00;7.646e-01;1.267e-04;7.283e-01;1.206e-04;1.056e+00;1.050e+00;7.387e-01;1.815e-02;1.050e+00;6.882e-01;1.140e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.198089000;1.050e+00;7.636e-01;1.233e-04;7.273e-01;1.175e-04;1.056e+00;1.050e+00;7.377e-01;1.811e-02;1.050e+00;6.873e-01;1.110e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.199089000;1.050e+00;7.631e-01;1.211e-04;7.267e-01;1.153e-04;1.056e+00;1.051e+00;7.372e-01;1.809e-02;1.050e+00;6.868e-01;1.090e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.202089000;1.050e+00;7.615e-01;1.133e-04;7.251e-01;1.079e-04;1.056e+00;1.051e+00;7.355e-01;1.802e-02;1.050e+00;6.853e-01;1.020e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.207089000;1.050e+00;7.587e-01;1.011e-04;7.223e-01;9.626e-05;1.056e+00;1.051e+00;7.328e-01;1.791e-02;1.050e+00;6.828e-01;9.096e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.208089000;1.050e+00;7.581e-01;9.780e-05;7.218e-01;9.309e-05;1.057e+00;1.051e+00;7.322e-01;1.789e-02;1.050e+00;6.823e-01;8.796e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.210089000;1.050e+00;7.570e-01;9.224e-05;7.207e-01;8.779e-05;1.057e+00;1.051e+00;7.311e-01;1.785e-02;1.050e+00;6.813e-01;8.296e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.211089000;1.051e+00;7.565e-01;9.002e-05;7.201e-01;8.567e-05;1.057e+00;1.051e+00;7.306e-01;1.782e-02;1.051e+00;6.808e-01;8.096e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.224089000;1.051e+00;7.493e-01;5.223e-05;7.129e-01;4.969e-05;1.057e+00;1.051e+00;7.234e-01;1.754e-02;1.051e+00;6.744e-01;4.697e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.225089000;1.051e+00;7.487e-01;4.890e-05;7.124e-01;4.651e-05;1.057e+00;1.052e+00;7.228e-01;1.752e-02;1.051e+00;6.739e-01;4.397e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.236089000;1.051e+00;7.426e-01;1.221e-05;7.063e-01;1.162e-05;1.057e+00;1.052e+00;7.167e-01;1.727e-02;1.051e+00;6.684e-01;1.098e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.237089000;1.052e+00;7.421e-01;8.881e-06;7.057e-01;8.454e-06;1.057e+00;1.052e+00;7.162e-01;1.725e-02;1.052e+00;6.679e-01;7.978e-06;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.238089000;1.052e+00;7.415e-01;5.548e-06;7.051e-01;5.284e-06;1.057e+00;1.052e+00;7.156e-01;1.723e-02;1.052e+00;6.674e-01;4.978e-06;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.239089000;1.052e+00;7.410e-01;1.102e-06;7.046e-01;1.058e-06;1.058e+00;1.052e+00;7.150e-01;1.721e-02;1.052e+00;6.669e-01;9.788e-07;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.250089000;1.052e+00;7.349e-01;-3.890e-05;6.985e-01;-3.696e-05;1.058e+00;1.052e+00;7.090e-01;1.696e-02;1.052e+00;6.614e-01;-3.502e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.251089000;1.052e+00;7.343e-01;-4.334e-05;6.980e-01;-4.118e-05;1.058e+00;1.053e+00;7.084e-01;1.694e-02;1.052e+00;6.609e-01;-3.902e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.262089000;1.052e+00;7.282e-01;-8.779e-05;6.919e-01;-8.338e-05;1.058e+00;1.053e+00;7.024e-01;1.669e-02;1.052e+00;6.554e-01;-7.902e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.263089000;1.053e+00;7.277e-01;-9.223e-05;6.914e-01;-8.760e-05;1.058e+00;1.053e+00;7.018e-01;1.667e-02;1.053e+00;6.549e-01;-8.302e-05;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.269089000;1.053e+00;7.244e-01;-1.178e-04;6.881e-01;-1.119e-04;1.058e+00;1.053e+00;6.985e-01;1.654e-02;1.053e+00;6.519e-01;-1.060e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.271089000;1.053e+00;7.233e-01;-1.267e-04;6.870e-01;-1.203e-04;1.058e+00;1.053e+00;6.975e-01;1.649e-02;1.053e+00;6.509e-01;-1.140e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.272089000;1.053e+00;7.227e-01;-1.311e-04;6.864e-01;-1.245e-04;1.059e+00;1.053e+00;6.969e-01;1.647e-02;1.053e+00;6.504e-01;-1.180e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.277089000;1.053e+00;7.200e-01;-1.533e-04;6.837e-01;-1.456e-04;1.059e+00;1.053e+00;6.942e-01;1.636e-02;1.053e+00;6.480e-01;-1.380e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.278089000;1.053e+00;7.194e-01;-1.578e-04;6.832e-01;-1.498e-04;1.059e+00;1.054e+00;6.937e-01;1.634e-02;1.053e+00;6.475e-01;-1.420e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.279089000;1.053e+00;7.189e-01;-1.633e-04;6.826e-01;-1.551e-04;1.059e+00;1.054e+00;6.931e-01;1.632e-02;1.053e+00;6.470e-01;-1.470e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.280089000;1.053e+00;7.183e-01;-1.678e-04;6.821e-01;-1.593e-04;1.059e+00;1.054e+00;6.926e-01;1.629e-02;1.053e+00;6.465e-01;-1.510e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.283089000;1.053e+00;7.167e-01;-1.811e-04;6.805e-01;-1.720e-04;1.059e+00;1.054e+00;6.909e-01;1.623e-02;1.053e+00;6.450e-01;-1.630e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.290089000;1.053e+00;7.129e-01;-2.156e-04;6.767e-01;-2.046e-04;1.059e+00;1.054e+00;6.872e-01;1.607e-02;1.053e+00;6.416e-01;-1.940e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.291089000;1.054e+00;7.124e-01;-2.200e-04;6.762e-01;-2.088e-04;1.059e+00;1.054e+00;6.867e-01;1.605e-02;1.054e+00;6.411e-01;-1.980e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.306089000;1.054e+00;7.043e-01;-2.967e-04;6.682e-01;-2.815e-04;1.059e+00;1.054e+00;6.787e-01;1.572e-02;1.054e+00;6.339e-01;-2.670e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.307089000;1.054e+00;7.038e-01;-3.022e-04;6.677e-01;-2.867e-04;1.059e+00;1.055e+00;6.782e-01;1.570e-02;1.054e+00;6.334e-01;-2.720e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.308089000;1.054e+00;7.033e-01;-3.078e-04;6.672e-01;-2.920e-04;1.060e+00;1.055e+00;6.776e-01;1.568e-02;1.054e+00;6.329e-01;-2.770e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.314089000;1.054e+00;7.001e-01;-3.400e-04;6.640e-01;-3.225e-04;1.060e+00;1.055e+00;6.745e-01;1.554e-02;1.054e+00;6.301e-01;-3.060e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.319089000;1.054e+00;6.975e-01;-3.678e-04;6.614e-01;-3.488e-04;1.060e+00;1.055e+00;6.719e-01;1.544e-02;1.054e+00;6.277e-01;-3.310e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.320089000;1.055e+00;6.969e-01;-3.733e-04;6.609e-01;-3.540e-04;1.060e+00;1.055e+00;6.714e-01;1.541e-02;1.055e+00;6.272e-01;-3.360e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.322089000;1.055e+00;6.959e-01;-3.844e-04;6.599e-01;-3.645e-04;1.060e+00;1.055e+00;6.703e-01;1.537e-02;1.055e+00;6.263e-01;-3.460e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.323089000;1.055e+00;6.954e-01;-3.900e-04;6.594e-01;-3.698e-04;1.060e+00;1.055e+00;6.698e-01;1.535e-02;1.055e+00;6.258e-01;-3.510e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.324089000;1.055e+00;6.948e-01;-3.967e-04;6.588e-01;-3.761e-04;1.060e+00;1.055e+00;6.693e-01;1.533e-02;1.055e+00;6.254e-01;-3.570e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.335089000;1.055e+00;6.892e-01;-4.600e-04;6.532e-01;-4.360e-04;1.060e+00;1.055e+00;6.637e-01;1.509e-02;1.055e+00;6.202e-01;-4.140e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.336089000;1.055e+00;6.886e-01;-4.667e-04;6.527e-01;-4.423e-04;1.060e+00;1.055e+00;6.632e-01;1.507e-02;1.055e+00;6.198e-01;-4.200e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.337089000;1.055e+00;6.881e-01;-4.722e-04;6.522e-01;-4.476e-04;1.060e+00;1.055e+00;6.627e-01;1.505e-02;1.055e+00;6.193e-01;-4.250e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.338089000;1.055e+00;6.876e-01;-4.789e-04;6.517e-01;-4.539e-04;1.060e+00;1.056e+00;6.622e-01;1.502e-02;1.055e+00;6.189e-01;-4.310e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.346089000;1.055e+00;6.835e-01;-5.278e-04;6.477e-01;-5.001e-04;1.060e+00;1.056e+00;6.582e-01;1.485e-02;1.055e+00;6.152e-01;-4.750e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.347089000;1.055e+00;6.830e-01;-5.333e-04;6.472e-01;-5.053e-04;1.061e+00;1.056e+00;6.577e-01;1.483e-02;1.055e+00;6.147e-01;-4.800e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.350089000;1.055e+00;6.815e-01;-5.522e-04;6.457e-01;-5.232e-04;1.061e+00;1.056e+00;6.562e-01;1.477e-02;1.055e+00;6.134e-01;-4.970e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.351089000;1.056e+00;6.810e-01;-5.589e-04;6.452e-01;-5.295e-04;1.061e+00;1.056e+00;6.557e-01;1.475e-02;1.056e+00;6.129e-01;-5.030e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.364089000;1.056e+00;6.746e-01;-6.422e-04;6.389e-01;-6.082e-04;1.061e+00;1.056e+00;6.493e-01;1.447e-02;1.056e+00;6.071e-01;-5.780e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
20.369089000;1.056e+00;6.721e-01;-6.756e-04;6.364e-01;-6.397e-04;1.061e+00;1.056e+00;6.469e-01;1.437e-02;1.056e+00;6.049e-01;-6.080e-04;1.000e+01;1.051e+00;4.997e+01;4.997e+01
