time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;9.486e-08;7.979e-01;9.952e-08;1.044e+00;7.500e-01;-5.933e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
0.006144000;1.045e+00;8.270e-01;-9.633e-04;7.917e-01;-9.222e-04;1.045e+00;7.443e-01;-8.671e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.766e-01;-1.501e-02
0.007987000;1.045e+00;8.227e-01;-1.499e-03;7.874e-01;-1.435e-03;1.045e+00;7.404e-01;-1.349e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.714e-01;-1.513e-02
0.017203000;1.046e+00;7.974e-01;-3.301e-03;7.623e-01;-3.156e-03;1.046e+00;7.177e-01;-2.971e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.515e-01;-1.628e-02
0.018586000;1.046e+00;7.941e-01;-3.329e-03;7.590e-01;-3.181e-03;1.046e+00;7.147e-01;-2.996e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.493e-01;-1.647e-02
0.024852000;1.048e+00;7.823e-01;-2.806e-03;7.469e-01;-2.678e-03;1.048e+00;7.041e-01;-2.525e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.406e-01;-1.707e-02
0.025682000;1.048e+00;7.811e-01;-2.680e-03;7.456e-01;-2.558e-03;1.048e+00;7.030e-01;-2.412e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.396e-01;-1.711e-02
0.028170000;1.048e+00;7.778e-01;-2.266e-03;7.421e-01;-2.162e-03;1.048e+00;7.000e-01;-2.039e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.369e-01;-1.717e-02
0.033147000;1.049e+00;7.725e-01;-1.372e-03;7.365e-01;-1.308e-03;1.049e+00;6.953e-01;-1.235e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.323e-01;-1.705e-02
0.033976000;1.049e+00;7.717e-01;-1.227e-03;7.357e-01;-1.169e-03;1.049e+00;6.946e-01;-1.104e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.317e-01;-1.699e-02
0.034806000;1.049e+00;7.710e-01;-1.083e-03;7.349e-01;-1.033e-03;1.049e+00;6.939e-01;-9.750e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.310e-01;-1.693e-02
0.043930000;1.050e+00;7.645e-01;1.867e-04;7.281e-01;1.778e-04;1.050e+00;6.881e-01;1.679e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.252e-01;-1.590e-02
0.048077000;1.050e+00;7.623e-01;5.489e-04;7.257e-01;5.225e-04;1.050e+00;6.860e-01;4.939e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.233e-01;-1.529e-02
0.048906000;1.050e+00;7.618e-01;6.056e-04;7.252e-01;5.765e-04;1.050e+00;6.857e-01;5.449e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.229e-01;-1.517e-02
0.049736000;1.051e+00;7.614e-01;6.567e-04;7.248e-01;6.251e-04;1.051e+00;6.853e-01;5.909e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.226e-01;-1.505e-02
0.057804000;1.051e+00;7.581e-01;8.933e-04;7.214e-01;8.501e-04;1.051e+00;6.823e-01;8.040e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.198e-01;-1.372e-02
0.059340000;1.051e+00;7.576e-01;8.856e-04;7.209e-01;8.427e-04;1.051e+00;6.818e-01;7.970e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.193e-01;-1.344e-02
0.063552000;1.051e+00;7.563e-01;7.889e-04;7.196e-01;7.506e-04;1.051e+00;6.806e-01;7.100e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.183e-01;-1.271e-02
