time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;NetworkFrequencyPu
0.000512000;1.097e+00;4.167e-01;4.444e-01;3.799e-01;4.052e-01;1.107e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.001024000;1.097e+00;4.166e-01;4.441e-01;3.799e-01;4.050e-01;1.107e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.002048000;1.097e+00;4.166e-01;4.432e-01;3.799e-01;4.042e-01;1.107e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.004096000;1.096e+00;4.164e-01;4.401e-01;3.798e-01;4.015e-01;1.106e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.006144000;1.096e+00;4.161e-01;4.357e-01;3.798e-01;3.976e-01;1.106e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.008192000;1.095e+00;4.159e-01;4.305e-01;3.797e-01;3.930e-01;1.105e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.010240000;1.095e+00;4.156e-01;4.248e-01;3.797e-01;3.881e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.012288000;1.094e+00;4.154e-01;4.191e-01;3.797e-01;3.831e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.014336000;1.093e+00;4.152e-01;4.137e-01;3.797e-01;3.783e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.016384000;1.093e+00;4.150e-01;4.086e-01;3.797e-01;3.739e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.018432000;1.092e+00;4.149e-01;4.040e-01;3.798e-01;3.699e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.020480000;1.092e+00;4.147e-01;4.001e-01;3.798e-01;3.664e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.022528000;1.092e+00;4.147e-01;3.968e-01;3.799e-01;3.635e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.024576000;1.091e+00;4.146e-01;3.941e-01;3.799e-01;3.611e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.026624000;1.091e+00;4.146e-01;3.920e-01;3.800e-01;3.592e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.028672000;1.091e+00;4.146e-01;3.904e-01;3.801e-01;3.579e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.030720000;1.091e+00;4.147e-01;3.894e-01;3.801e-01;3.570e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.032768000;1.091e+00;4.148e-01;3.888e-01;3.802e-01;3.564e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.034816000;1.091e+00;4.149e-01;3.886e-01;3.803e-01;3.562e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.036864000;1.091e+00;4.150e-01;3.886e-01;3.804e-01;3.563e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.040960000;1.091e+00;4.152e-01;3.893e-01;3.806e-01;3.569e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.045056000;1.091e+00;4.155e-01;3.905e-01;3.808e-01;3.579e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.049152000;1.091e+00;4.157e-01;3.919e-01;3.810e-01;3.592e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.053248000;1.091e+00;4.160e-01;3.933e-01;3.812e-01;3.604e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.057344000;1.091e+00;4.162e-01;3.945e-01;3.813e-01;3.614e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.061440000;1.091e+00;4.163e-01;3.954e-01;3.814e-01;3.622e-01;1.100e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.065536000;1.092e+00;4.164e-01;3.961e-01;3.815e-01;3.628e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.069632000;1.092e+00;4.165e-01;3.965e-01;3.816e-01;3.632e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.073728000;1.092e+00;4.166e-01;3.968e-01;3.816e-01;3.635e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.077824000;1.092e+00;4.166e-01;3.969e-01;3.816e-01;3.636e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.086016000;1.092e+00;4.167e-01;3.969e-01;3.817e-01;3.636e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.094208000;1.092e+00;4.167e-01;3.969e-01;3.817e-01;3.636e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.102400000;1.092e+00;4.167e-01;3.969e-01;3.817e-01;3.636e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.110592000;1.092e+00;4.167e-01;3.970e-01;3.817e-01;3.637e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.118784000;1.092e+00;4.167e-01;3.972e-01;3.817e-01;3.638e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.128784000;1.092e+00;4.167e-01;3.975e-01;3.817e-01;3.641e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.138784000;1.092e+00;4.167e-01;3.978e-01;3.817e-01;3.644e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.148784000;1.092e+00;4.167e-01;3.981e-01;3.817e-01;3.647e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.158784000;1.092e+00;4.167e-01;3.984e-01;3.817e-01;3.649e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.168784000;1.092e+00;4.167e-01;3.987e-01;3.817e-01;3.652e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.178784000;1.092e+00;4.167e-01;3.990e-01;3.817e-01;3.654e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.188784000;1.092e+00;4.167e-01;3.993e-01;3.816e-01;3.657e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.198784000;1.092e+00;4.167e-01;3.995e-01;3.816e-01;3.659e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.208784000;1.092e+00;4.167e-01;3.998e-01;3.816e-01;3.661e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.218784000;1.092e+00;4.167e-01;4.001e-01;3.816e-01;3.664e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.228784000;1.092e+00;4.167e-01;4.003e-01;3.816e-01;3.666e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.238784000;1.092e+00;4.167e-01;4.006e-01;3.816e-01;3.668e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.248784000;1.092e+00;4.167e-01;4.009e-01;3.816e-01;3.671e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.258784000;1.092e+00;4.167e-01;4.012e-01;3.816e-01;3.673e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.268784000;1.092e+00;4.167e-01;4.014e-01;3.816e-01;3.676e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.278784000;1.092e+00;4.167e-01;4.017e-01;3.816e-01;3.678e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.288784000;1.092e+00;4.167e-01;4.020e-01;3.815e-01;3.680e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.298784000;1.092e+00;4.167e-01;4.022e-01;3.815e-01;3.683e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.308784000;1.092e+00;4.167e-01;4.025e-01;3.815e-01;3.685e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.318784000;1.092e+00;4.167e-01;4.027e-01;3.815e-01;3.687e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.328784000;1.092e+00;4.167e-01;4.030e-01;3.815e-01;3.690e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.338784000;1.092e+00;4.167e-01;4.033e-01;3.815e-01;3.692e-01;1.101e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.348784000;1.092e+00;4.167e-01;4.035e-01;3.815e-01;3.694e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.358784000;1.092e+00;4.167e-01;4.038e-01;3.815e-01;3.696e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.368784000;1.092e+00;4.167e-01;4.040e-01;3.815e-01;3.699e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.378784000;1.092e+00;4.167e-01;4.043e-01;3.815e-01;3.701e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.388784000;1.092e+00;4.167e-01;4.046e-01;3.814e-01;3.703e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.398784000;1.092e+00;4.167e-01;4.048e-01;3.814e-01;3.705e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.408784000;1.093e+00;4.167e-01;4.051e-01;3.814e-01;3.708e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.418784000;1.093e+00;4.167e-01;4.053e-01;3.814e-01;3.710e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.428784000;1.093e+00;4.167e-01;4.056e-01;3.814e-01;3.712e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.438784000;1.093e+00;4.167e-01;4.058e-01;3.814e-01;3.714e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.448784000;1.093e+00;4.167e-01;4.061e-01;3.814e-01;3.717e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.458784000;1.093e+00;4.167e-01;4.063e-01;3.814e-01;3.719e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.468784000;1.093e+00;4.167e-01;4.066e-01;3.814e-01;3.721e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.478784000;1.093e+00;4.167e-01;4.068e-01;3.814e-01;3.723e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.488784000;1.093e+00;4.167e-01;4.071e-01;3.814e-01;3.725e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.498784000;1.093e+00;4.167e-01;4.073e-01;3.813e-01;3.728e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.508784000;1.093e+00;4.167e-01;4.076e-01;3.813e-01;3.730e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.518784000;1.093e+00;4.167e-01;4.078e-01;3.813e-01;3.732e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.528784000;1.093e+00;4.167e-01;4.081e-01;3.813e-01;3.734e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.538784000;1.093e+00;4.167e-01;4.083e-01;3.813e-01;3.736e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.548784000;1.093e+00;4.167e-01;4.086e-01;3.813e-01;3.738e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.558784000;1.093e+00;4.167e-01;4.088e-01;3.813e-01;3.741e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.568784000;1.093e+00;4.167e-01;4.090e-01;3.813e-01;3.743e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.578784000;1.093e+00;4.167e-01;4.093e-01;3.813e-01;3.745e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.588784000;1.093e+00;4.167e-01;4.095e-01;3.813e-01;3.747e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.598784000;1.093e+00;4.167e-01;4.098e-01;3.813e-01;3.749e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.608784000;1.093e+00;4.167e-01;4.100e-01;3.812e-01;3.751e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.618784000;1.093e+00;4.167e-01;4.102e-01;3.812e-01;3.753e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.628784000;1.093e+00;4.167e-01;4.105e-01;3.812e-01;3.755e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.638784000;1.093e+00;4.167e-01;4.107e-01;3.812e-01;3.757e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.648784000;1.093e+00;4.167e-01;4.110e-01;3.812e-01;3.759e-01;1.102e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.658784000;1.093e+00;4.167e-01;4.112e-01;3.812e-01;3.761e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.668784000;1.093e+00;4.167e-01;4.114e-01;3.812e-01;3.764e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.678784000;1.093e+00;4.167e-01;4.117e-01;3.812e-01;3.766e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.688784000;1.093e+00;4.167e-01;4.119e-01;3.812e-01;3.768e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.698784000;1.093e+00;4.167e-01;4.121e-01;3.812e-01;3.770e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.708784000;1.093e+00;4.167e-01;4.123e-01;3.812e-01;3.772e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.718784000;1.093e+00;4.167e-01;4.126e-01;3.811e-01;3.774e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.728784000;1.093e+00;4.167e-01;4.128e-01;3.811e-01;3.776e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.738784000;1.093e+00;4.167e-01;4.130e-01;3.811e-01;3.778e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.748784000;1.093e+00;4.167e-01;4.133e-01;3.811e-01;3.780e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.758784000;1.093e+00;4.167e-01;4.135e-01;3.811e-01;3.782e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.768784000;1.093e+00;4.167e-01;4.137e-01;3.811e-01;3.784e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.778784000;1.093e+00;4.167e-01;4.139e-01;3.811e-01;3.786e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.788784000;1.093e+00;4.167e-01;4.142e-01;3.811e-01;3.788e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.798784000;1.094e+00;4.167e-01;4.144e-01;3.811e-01;3.790e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.808784000;1.094e+00;4.167e-01;4.146e-01;3.811e-01;3.791e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.818784000;1.094e+00;4.167e-01;4.148e-01;3.811e-01;3.793e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.828784000;1.094e+00;4.167e-01;4.151e-01;3.811e-01;3.795e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.838784000;1.094e+00;4.167e-01;4.153e-01;3.810e-01;3.797e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.848784000;1.094e+00;4.167e-01;4.155e-01;3.810e-01;3.799e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.858784000;1.094e+00;4.167e-01;4.157e-01;3.810e-01;3.801e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.868784000;1.094e+00;4.167e-01;4.159e-01;3.810e-01;3.803e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.878784000;1.094e+00;4.167e-01;4.161e-01;3.810e-01;3.805e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.888784000;1.094e+00;4.167e-01;4.164e-01;3.810e-01;3.807e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.898784000;1.094e+00;4.167e-01;4.166e-01;3.810e-01;3.809e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.908784000;1.094e+00;4.167e-01;4.168e-01;3.810e-01;3.811e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.918784000;1.094e+00;4.167e-01;4.170e-01;3.810e-01;3.813e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.928784000;1.094e+00;4.167e-01;4.172e-01;3.810e-01;3.814e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.938784000;1.094e+00;4.167e-01;4.174e-01;3.810e-01;3.816e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.948784000;1.094e+00;4.167e-01;4.176e-01;3.810e-01;3.818e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.958784000;1.094e+00;4.167e-01;4.179e-01;3.809e-01;3.820e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.968784000;1.094e+00;4.167e-01;4.181e-01;3.809e-01;3.822e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.978784000;1.094e+00;4.167e-01;4.183e-01;3.809e-01;3.824e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.988784000;1.094e+00;4.167e-01;4.185e-01;3.809e-01;3.825e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
0.998784000;1.094e+00;4.167e-01;4.187e-01;3.809e-01;3.827e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.008784000;1.094e+00;4.167e-01;4.189e-01;3.809e-01;3.829e-01;1.103e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.018784000;1.094e+00;4.167e-01;4.191e-01;3.809e-01;3.831e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.028784000;1.094e+00;4.167e-01;4.193e-01;3.809e-01;3.833e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.038784000;1.094e+00;4.167e-01;4.195e-01;3.809e-01;3.834e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.048784000;1.094e+00;4.167e-01;4.197e-01;3.809e-01;3.836e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.058784000;1.094e+00;4.167e-01;4.199e-01;3.809e-01;3.838e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.068784000;1.094e+00;4.167e-01;4.201e-01;3.809e-01;3.840e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.078784000;1.094e+00;4.167e-01;4.203e-01;3.809e-01;3.842e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.088784000;1.094e+00;4.167e-01;4.205e-01;3.808e-01;3.843e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.098784000;1.094e+00;4.167e-01;4.207e-01;3.808e-01;3.845e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.108784000;1.094e+00;4.167e-01;4.209e-01;3.808e-01;3.847e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.118784000;1.094e+00;4.167e-01;4.211e-01;3.808e-01;3.849e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.128784000;1.094e+00;4.167e-01;4.213e-01;3.808e-01;3.850e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.138784000;1.094e+00;4.167e-01;4.215e-01;3.808e-01;3.852e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.148784000;1.094e+00;4.167e-01;4.217e-01;3.808e-01;3.854e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.158784000;1.094e+00;4.167e-01;4.219e-01;3.808e-01;3.855e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
1.168784000;1.094e+00;4.167e-01;4.221e-01;3.808e-01;3.857e-01;1.104e+00;1.000e+00;1.000e+01;4.168e-01;4.520e-01;4.520e-01;1.000e+00
