time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;NetworkFrequencyPu
0.005120000;1.045e+00;8.290e-01;-6.792e-04;7.937e-01;-6.503e-04;1.045e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.006144000;1.045e+00;8.270e-01;-9.496e-04;7.917e-01;-9.091e-04;1.045e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.008192000;1.045e+00;8.223e-01;-1.525e-03;7.871e-01;-1.460e-03;1.045e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.010240000;1.045e+00;8.169e-01;-2.101e-03;7.817e-01;-2.011e-03;1.045e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.012288000;1.045e+00;8.111e-01;-2.608e-03;7.759e-01;-2.495e-03;1.046e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.014336000;1.046e+00;8.053e-01;-2.998e-03;7.702e-01;-2.867e-03;1.046e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.016384000;1.046e+00;7.997e-01;-3.246e-03;7.646e-01;-3.104e-03;1.046e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.018432000;1.046e+00;7.946e-01;-3.348e-03;7.595e-01;-3.200e-03;1.047e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.020480000;1.047e+00;7.901e-01;-3.312e-03;7.549e-01;-3.164e-03;1.047e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.022528000;1.047e+00;7.861e-01;-3.159e-03;7.508e-01;-3.017e-03;1.047e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.024576000;1.047e+00;7.826e-01;-2.913e-03;7.472e-01;-2.781e-03;1.048e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.026624000;1.048e+00;7.796e-01;-2.601e-03;7.440e-01;-2.483e-03;1.048e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.028672000;1.048e+00;7.770e-01;-2.247e-03;7.413e-01;-2.144e-03;1.048e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.030720000;1.048e+00;7.747e-01;-1.871e-03;7.389e-01;-1.785e-03;1.049e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.032768000;1.049e+00;7.727e-01;-1.492e-03;7.367e-01;-1.423e-03;1.049e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.034816000;1.049e+00;7.708e-01;-1.126e-03;7.348e-01;-1.073e-03;1.049e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.036864000;1.049e+00;7.692e-01;-7.780e-04;7.330e-01;-7.414e-04;1.050e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.038912000;1.050e+00;7.677e-01;-4.591e-04;7.314e-01;-4.374e-04;1.050e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.040960000;1.050e+00;7.663e-01;-1.718e-04;7.299e-01;-1.636e-04;1.050e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.043008000;1.050e+00;7.650e-01;8.015e-05;7.286e-01;7.633e-05;1.050e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.045056000;1.050e+00;7.638e-01;2.980e-04;7.273e-01;2.837e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.047104000;1.050e+00;7.627e-01;4.800e-04;7.261e-01;4.570e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.049152000;1.051e+00;7.617e-01;6.291e-04;7.251e-01;5.989e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051174000;1.051e+00;7.607e-01;7.441e-04;7.241e-01;7.083e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051175000;1.051e+00;7.607e-01;7.441e-04;7.241e-01;7.083e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051176000;1.051e+00;7.607e-01;7.449e-04;7.241e-01;7.091e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051178000;1.051e+00;7.607e-01;7.449e-04;7.241e-01;7.091e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051182000;1.051e+00;7.607e-01;7.447e-04;7.241e-01;7.089e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051190000;1.051e+00;7.607e-01;7.451e-04;7.241e-01;7.092e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051206000;1.051e+00;7.607e-01;7.467e-04;7.241e-01;7.107e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051238000;1.051e+00;7.607e-01;7.471e-04;7.241e-01;7.111e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051302000;1.051e+00;7.607e-01;7.509e-04;7.240e-01;7.147e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051430000;1.051e+00;7.606e-01;7.576e-04;7.240e-01;7.211e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.051686000;1.051e+00;7.605e-01;7.692e-04;7.239e-01;7.321e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.052198000;1.051e+00;7.603e-01;7.913e-04;7.236e-01;7.531e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.053222000;1.051e+00;7.599e-01;8.301e-04;7.232e-01;7.900e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.055270000;1.051e+00;7.590e-01;8.853e-04;7.223e-01;8.425e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.057318000;1.051e+00;7.583e-01;9.101e-04;7.216e-01;8.661e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.059366000;1.051e+00;7.575e-01;9.045e-04;7.208e-01;8.606e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.061414000;1.051e+00;7.569e-01;8.589e-04;7.202e-01;8.172e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.063131000;1.051e+00;7.564e-01;8.036e-04;7.197e-01;7.646e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.064677000;1.051e+00;7.560e-01;7.432e-04;7.193e-01;7.071e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.066067000;1.051e+00;7.556e-01;6.804e-04;7.190e-01;6.474e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.067458000;1.051e+00;7.552e-01;6.106e-04;7.186e-01;5.810e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.068710000;1.051e+00;7.549e-01;5.424e-04;7.183e-01;5.161e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.069962000;1.051e+00;7.547e-01;4.708e-04;7.181e-01;4.480e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.071214000;1.051e+00;7.544e-01;3.944e-04;7.178e-01;3.753e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.073718000;1.051e+00;7.539e-01;2.393e-04;7.173e-01;2.277e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.076221000;1.051e+00;7.534e-01;7.620e-05;7.169e-01;7.251e-05;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.078725000;1.051e+00;7.530e-01;-8.694e-05;7.165e-01;-8.273e-05;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.082262000;1.051e+00;7.524e-01;-3.114e-04;7.160e-01;-2.963e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.085799000;1.051e+00;7.520e-01;-5.177e-04;7.156e-01;-4.927e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.089337000;1.051e+00;7.516e-01;-6.990e-04;7.153e-01;-6.653e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.092874000;1.051e+00;7.513e-01;-8.508e-04;7.150e-01;-8.098e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.096411000;1.051e+00;7.510e-01;-9.699e-04;7.148e-01;-9.231e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.099948000;1.051e+00;7.508e-01;-1.058e-03;7.146e-01;-1.007e-03;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.103485000;1.051e+00;7.506e-01;-1.115e-03;7.145e-01;-1.061e-03;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.107022000;1.051e+00;7.505e-01;-1.145e-03;7.143e-01;-1.090e-03;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.110559000;1.051e+00;7.504e-01;-1.154e-03;7.142e-01;-1.098e-03;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.114096000;1.051e+00;7.503e-01;-1.143e-03;7.142e-01;-1.088e-03;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.117634000;1.051e+00;7.502e-01;-1.119e-03;7.141e-01;-1.065e-03;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.121171000;1.051e+00;7.502e-01;-1.087e-03;7.140e-01;-1.035e-03;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.128245000;1.051e+00;7.501e-01;-1.018e-03;7.139e-01;-9.685e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.135319000;1.051e+00;7.501e-01;-9.536e-04;7.139e-01;-9.076e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.141686000;1.051e+00;7.500e-01;-9.129e-04;7.138e-01;-8.688e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.148053000;1.051e+00;7.500e-01;-8.914e-04;7.138e-01;-8.484e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.154420000;1.051e+00;7.500e-01;-8.895e-04;7.138e-01;-8.466e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.160787000;1.051e+00;7.500e-01;-8.993e-04;7.138e-01;-8.558e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.167153000;1.051e+00;7.499e-01;-9.177e-04;7.137e-01;-8.734e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.173520000;1.051e+00;7.499e-01;-9.372e-04;7.137e-01;-8.920e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.183520000;1.051e+00;7.499e-01;-9.610e-04;7.137e-01;-9.146e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.192520000;1.051e+00;7.499e-01;-9.716e-04;7.137e-01;-9.247e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.201520000;1.051e+00;7.499e-01;-9.731e-04;7.137e-01;-9.262e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.210520000;1.051e+00;7.499e-01;-9.666e-04;7.137e-01;-9.200e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.219520000;1.051e+00;7.499e-01;-9.602e-04;7.137e-01;-9.138e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.228520000;1.051e+00;7.499e-01;-9.538e-04;7.137e-01;-9.078e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.238520000;1.051e+00;7.499e-01;-9.486e-04;7.137e-01;-9.028e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.248520000;1.051e+00;7.499e-01;-9.448e-04;7.137e-01;-8.992e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.258520000;1.051e+00;7.499e-01;-9.437e-04;7.137e-01;-8.982e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.268520000;1.051e+00;7.499e-01;-9.426e-04;7.137e-01;-8.972e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.278520000;1.051e+00;7.499e-01;-9.418e-04;7.137e-01;-8.964e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.288520000;1.051e+00;7.499e-01;-9.408e-04;7.137e-01;-8.954e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.298520000;1.051e+00;7.499e-01;-9.390e-04;7.137e-01;-8.937e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.308520000;1.051e+00;7.499e-01;-9.359e-04;7.137e-01;-8.907e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.318520000;1.051e+00;7.499e-01;-9.334e-04;7.137e-01;-8.883e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.328520000;1.051e+00;7.499e-01;-9.307e-04;7.137e-01;-8.858e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.338520000;1.051e+00;7.499e-01;-9.286e-04;7.137e-01;-8.838e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.348520000;1.051e+00;7.499e-01;-9.255e-04;7.137e-01;-8.808e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.358520000;1.051e+00;7.499e-01;-9.223e-04;7.137e-01;-8.778e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.368520000;1.051e+00;7.499e-01;-9.203e-04;7.137e-01;-8.759e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.378520000;1.051e+00;7.499e-01;-9.171e-04;7.137e-01;-8.728e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.388520000;1.051e+00;7.499e-01;-9.151e-04;7.137e-01;-8.709e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.398520000;1.051e+00;7.499e-01;-9.119e-04;7.137e-01;-8.678e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.408520000;1.051e+00;7.499e-01;-9.096e-04;7.137e-01;-8.657e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.418520000;1.051e+00;7.499e-01;-9.067e-04;7.137e-01;-8.629e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.428520000;1.051e+00;7.499e-01;-9.035e-04;7.137e-01;-8.599e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.438520000;1.051e+00;7.499e-01;-9.005e-04;7.137e-01;-8.571e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.448520000;1.051e+00;7.499e-01;-8.974e-04;7.137e-01;-8.540e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.458520000;1.051e+00;7.499e-01;-8.937e-04;7.137e-01;-8.506e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.468520000;1.051e+00;7.499e-01;-8.907e-04;7.137e-01;-8.477e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.478520000;1.051e+00;7.499e-01;-8.876e-04;7.137e-01;-8.447e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.488520000;1.051e+00;7.499e-01;-8.846e-04;7.137e-01;-8.419e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.498520000;1.051e+00;7.499e-01;-8.814e-04;7.137e-01;-8.388e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.508520000;1.051e+00;7.499e-01;-8.773e-04;7.137e-01;-8.349e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.518520000;1.051e+00;7.499e-01;-8.751e-04;7.137e-01;-8.328e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.528520000;1.051e+00;7.499e-01;-8.721e-04;7.137e-01;-8.300e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.538520000;1.051e+00;7.499e-01;-8.678e-04;7.137e-01;-8.259e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.548520000;1.051e+00;7.499e-01;-8.648e-04;7.137e-01;-8.231e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.558520000;1.051e+00;7.499e-01;-8.605e-04;7.137e-01;-8.190e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.568520000;1.051e+00;7.499e-01;-8.575e-04;7.136e-01;-8.161e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.578520000;1.051e+00;7.499e-01;-8.539e-04;7.136e-01;-8.127e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.588520000;1.051e+00;7.499e-01;-8.509e-04;7.136e-01;-8.098e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.598520000;1.051e+00;7.499e-01;-8.466e-04;7.136e-01;-8.057e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.608520000;1.051e+00;7.499e-01;-8.436e-04;7.136e-01;-8.029e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.618520000;1.051e+00;7.499e-01;-8.395e-04;7.136e-01;-7.990e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.628520000;1.051e+00;7.499e-01;-8.352e-04;7.136e-01;-7.949e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.638520000;1.051e+00;7.499e-01;-8.329e-04;7.136e-01;-7.927e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.648520000;1.051e+00;7.499e-01;-8.288e-04;7.136e-01;-7.888e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.658520000;1.051e+00;7.499e-01;-8.245e-04;7.136e-01;-7.847e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.668520000;1.051e+00;7.499e-01;-8.201e-04;7.136e-01;-7.805e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.678520000;1.051e+00;7.499e-01;-8.171e-04;7.136e-01;-7.776e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.688520000;1.051e+00;7.499e-01;-8.128e-04;7.136e-01;-7.735e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.698520000;1.051e+00;7.499e-01;-8.087e-04;7.136e-01;-7.696e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.708520000;1.051e+00;7.499e-01;-8.052e-04;7.136e-01;-7.663e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.718520000;1.051e+00;7.499e-01;-8.009e-04;7.136e-01;-7.622e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.728520000;1.051e+00;7.499e-01;-7.968e-04;7.136e-01;-7.583e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.738520000;1.051e+00;7.499e-01;-7.927e-04;7.136e-01;-7.544e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.748520000;1.051e+00;7.499e-01;-7.886e-04;7.136e-01;-7.505e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.758520000;1.051e+00;7.499e-01;-7.845e-04;7.136e-01;-7.466e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.768520000;1.051e+00;7.499e-01;-7.809e-04;7.136e-01;-7.431e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.778520000;1.051e+00;7.499e-01;-7.768e-04;7.136e-01;-7.392e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
0.788520000;1.051e+00;7.499e-01;-7.726e-04;7.136e-01;-7.353e-04;1.051e+00;1.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.000e+00
