time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.013312000;1.044e+00;8.012e-01;1.267e-03;7.677e-01;1.214e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014351000;1.044e+00;7.982e-01;1.299e-03;7.648e-01;1.245e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014352000;1.044e+00;7.982e-01;1.298e-03;7.648e-01;1.244e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014353000;1.044e+00;7.982e-01;1.298e-03;7.648e-01;1.244e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014355000;1.044e+00;7.982e-01;1.299e-03;7.648e-01;1.245e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014359000;1.044e+00;7.982e-01;1.299e-03;7.648e-01;1.245e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014367000;1.044e+00;7.982e-01;1.299e-03;7.648e-01;1.245e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014383000;1.044e+00;7.981e-01;1.301e-03;7.647e-01;1.246e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014415000;1.044e+00;7.980e-01;1.301e-03;7.647e-01;1.247e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014479000;1.044e+00;7.979e-01;1.305e-03;7.645e-01;1.250e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014607000;1.044e+00;7.975e-01;1.309e-03;7.641e-01;1.255e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.014863000;1.044e+00;7.968e-01;1.321e-03;7.634e-01;1.266e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.015375000;1.044e+00;7.954e-01;1.348e-03;7.621e-01;1.291e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.016399000;1.044e+00;7.926e-01;1.403e-03;7.595e-01;1.344e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.018447000;1.044e+00;7.875e-01;1.536e-03;7.546e-01;1.472e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.020495000;1.044e+00;7.828e-01;1.688e-03;7.501e-01;1.617e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.024591000;1.044e+00;7.746e-01;2.010e-03;7.422e-01;1.926e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.028687000;1.044e+00;7.679e-01;2.335e-03;7.358e-01;2.238e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.032783000;1.044e+00;7.624e-01;2.632e-03;7.305e-01;2.522e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.036879000;1.044e+00;7.580e-01;2.889e-03;7.263e-01;2.769e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.040975000;1.044e+00;7.543e-01;3.101e-03;7.228e-01;2.971e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.045071000;1.044e+00;7.514e-01;3.268e-03;7.200e-01;3.131e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.049167000;1.044e+00;7.490e-01;3.395e-03;7.177e-01;3.253e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.053263000;1.044e+00;7.471e-01;3.489e-03;7.159e-01;3.343e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.057359000;1.044e+00;7.455e-01;3.560e-03;7.144e-01;3.411e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.061455000;1.044e+00;7.443e-01;3.609e-03;7.131e-01;3.458e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.069647000;1.044e+00;7.423e-01;3.676e-03;7.113e-01;3.523e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.077839000;1.044e+00;7.411e-01;3.716e-03;7.101e-01;3.561e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.086031000;1.044e+00;7.402e-01;3.739e-03;7.093e-01;3.582e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.094223000;1.044e+00;7.397e-01;3.755e-03;7.088e-01;3.599e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.102415000;1.044e+00;7.394e-01;3.768e-03;7.085e-01;3.610e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.110607000;1.044e+00;7.391e-01;3.778e-03;7.083e-01;3.620e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.120607000;1.044e+00;7.390e-01;3.787e-03;7.081e-01;3.629e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.130607000;1.044e+00;7.389e-01;3.794e-03;7.080e-01;3.635e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.140607000;1.044e+00;7.388e-01;3.800e-03;7.080e-01;3.641e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.150607000;1.044e+00;7.388e-01;3.805e-03;7.079e-01;3.646e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.160607000;1.044e+00;7.388e-01;3.809e-03;7.079e-01;3.650e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.170607000;1.044e+00;7.388e-01;3.813e-03;7.079e-01;3.653e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.180607000;1.044e+00;7.388e-01;3.816e-03;7.079e-01;3.657e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.190607000;1.044e+00;7.388e-01;3.821e-03;7.079e-01;3.661e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.200607000;1.044e+00;7.388e-01;3.824e-03;7.079e-01;3.665e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.210607000;1.044e+00;7.388e-01;3.828e-03;7.079e-01;3.668e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.220607000;1.044e+00;7.388e-01;3.832e-03;7.079e-01;3.672e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.230607000;1.044e+00;7.388e-01;3.837e-03;7.079e-01;3.677e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.240607000;1.044e+00;7.388e-01;3.840e-03;7.079e-01;3.680e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.250607000;1.044e+00;7.388e-01;3.845e-03;7.079e-01;3.684e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.260607000;1.044e+00;7.388e-01;3.850e-03;7.079e-01;3.689e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.270607000;1.044e+00;7.388e-01;3.854e-03;7.079e-01;3.693e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.280607000;1.044e+00;7.388e-01;3.858e-03;7.079e-01;3.696e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.290607000;1.044e+00;7.388e-01;3.862e-03;7.079e-01;3.701e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.300607000;1.044e+00;7.388e-01;3.867e-03;7.079e-01;3.705e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.310607000;1.044e+00;7.388e-01;3.872e-03;7.079e-01;3.710e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.320607000;1.044e+00;7.388e-01;3.876e-03;7.079e-01;3.714e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.330607000;1.044e+00;7.388e-01;3.881e-03;7.079e-01;3.719e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.340607000;1.044e+00;7.388e-01;3.885e-03;7.079e-01;3.723e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.350607000;1.044e+00;7.388e-01;3.890e-03;7.079e-01;3.727e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.360607000;1.044e+00;7.388e-01;3.895e-03;7.079e-01;3.732e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.370607000;1.044e+00;7.388e-01;3.899e-03;7.079e-01;3.736e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.380607000;1.044e+00;7.388e-01;3.904e-03;7.079e-01;3.741e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.390607000;1.044e+00;7.388e-01;3.909e-03;7.079e-01;3.745e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.400607000;1.044e+00;7.388e-01;3.913e-03;7.079e-01;3.750e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.410607000;1.044e+00;7.388e-01;3.918e-03;7.079e-01;3.754e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.420607000;1.044e+00;7.388e-01;3.922e-03;7.079e-01;3.758e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.430607000;1.044e+00;7.388e-01;3.927e-03;7.079e-01;3.763e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.440607000;1.044e+00;7.388e-01;3.931e-03;7.079e-01;3.767e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.450607000;1.044e+00;7.388e-01;3.937e-03;7.079e-01;3.772e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.460607000;1.044e+00;7.388e-01;3.941e-03;7.079e-01;3.777e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.470607000;1.044e+00;7.388e-01;3.946e-03;7.079e-01;3.781e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.480607000;1.044e+00;7.388e-01;3.951e-03;7.079e-01;3.785e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.490607000;1.044e+00;7.388e-01;3.955e-03;7.079e-01;3.790e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.500607000;1.044e+00;7.388e-01;3.960e-03;7.079e-01;3.794e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.510607000;1.044e+00;7.388e-01;3.965e-03;7.079e-01;3.799e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.520607000;1.044e+00;7.388e-01;3.969e-03;7.079e-01;3.803e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.530607000;1.044e+00;7.388e-01;3.975e-03;7.079e-01;3.809e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.540607000;1.044e+00;7.388e-01;3.980e-03;7.079e-01;3.813e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.550607000;1.044e+00;7.388e-01;3.984e-03;7.079e-01;3.818e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.560607000;1.044e+00;7.388e-01;3.989e-03;7.079e-01;3.822e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.570607000;1.044e+00;7.388e-01;3.993e-03;7.079e-01;3.826e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.580607000;1.044e+00;7.388e-01;3.998e-03;7.079e-01;3.831e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.590607000;1.044e+00;7.388e-01;4.004e-03;7.079e-01;3.836e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.600607000;1.044e+00;7.388e-01;4.008e-03;7.079e-01;3.841e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.610607000;1.044e+00;7.388e-01;4.013e-03;7.079e-01;3.845e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.620607000;1.044e+00;7.388e-01;4.018e-03;7.079e-01;3.850e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.630607000;1.044e+00;7.388e-01;4.022e-03;7.079e-01;3.854e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.640607000;1.044e+00;7.388e-01;4.027e-03;7.079e-01;3.859e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.650607000;1.044e+00;7.388e-01;4.032e-03;7.079e-01;3.863e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.660607000;1.044e+00;7.388e-01;4.037e-03;7.079e-01;3.869e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.670607000;1.044e+00;7.388e-01;4.042e-03;7.079e-01;3.873e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.680607000;1.044e+00;7.388e-01;4.047e-03;7.079e-01;3.877e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.690607000;1.044e+00;7.388e-01;4.051e-03;7.079e-01;3.882e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.700607000;1.044e+00;7.388e-01;4.056e-03;7.079e-01;3.886e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.710607000;1.044e+00;7.388e-01;4.060e-03;7.079e-01;3.891e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.720607000;1.044e+00;7.388e-01;4.066e-03;7.079e-01;3.896e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.730607000;1.044e+00;7.388e-01;4.071e-03;7.079e-01;3.901e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.740607000;1.044e+00;7.388e-01;4.075e-03;7.079e-01;3.905e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.750607000;1.044e+00;7.388e-01;4.080e-03;7.079e-01;3.910e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.760607000;1.044e+00;7.388e-01;4.084e-03;7.079e-01;3.913e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.770607000;1.044e+00;7.388e-01;4.089e-03;7.079e-01;3.918e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.780607000;1.044e+00;7.388e-01;4.093e-03;7.079e-01;3.922e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.790607000;1.044e+00;7.388e-01;4.098e-03;7.079e-01;3.927e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.800607000;1.044e+00;7.388e-01;4.104e-03;7.079e-01;3.932e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.810607000;1.044e+00;7.388e-01;4.108e-03;7.079e-01;3.937e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.820607000;1.044e+00;7.388e-01;4.113e-03;7.079e-01;3.941e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.830607000;1.044e+00;7.388e-01;4.118e-03;7.079e-01;3.945e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.840607000;1.044e+00;7.388e-01;4.122e-03;7.079e-01;3.950e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.850607000;1.044e+00;7.388e-01;4.127e-03;7.079e-01;3.954e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.860607000;1.044e+00;7.388e-01;4.131e-03;7.079e-01;3.959e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.870607000;1.044e+00;7.388e-01;4.136e-03;7.079e-01;3.963e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.880607000;1.044e+00;7.388e-01;4.141e-03;7.079e-01;3.968e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.890607000;1.044e+00;7.388e-01;4.146e-03;7.079e-01;3.973e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.900607000;1.044e+00;7.388e-01;4.151e-03;7.079e-01;3.978e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.910607000;1.044e+00;7.388e-01;4.156e-03;7.079e-01;3.982e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.920607000;1.044e+00;7.388e-01;4.160e-03;7.079e-01;3.986e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.930607000;1.044e+00;7.388e-01;4.165e-03;7.079e-01;3.991e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.940607000;1.044e+00;7.388e-01;4.170e-03;7.079e-01;3.995e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.950607000;1.044e+00;7.388e-01;4.174e-03;7.079e-01;4.000e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.960607000;1.044e+00;7.388e-01;4.179e-03;7.079e-01;4.004e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.970607000;1.044e+00;7.388e-01;4.183e-03;7.079e-01;4.009e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.980607000;1.044e+00;7.388e-01;4.188e-03;7.079e-01;4.013e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
0.990607000;1.044e+00;7.388e-01;4.193e-03;7.079e-01;4.017e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.000607000;1.044e+00;7.388e-01;4.197e-03;7.079e-01;4.022e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.010607000;1.044e+00;7.388e-01;4.202e-03;7.079e-01;4.026e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.020607000;1.044e+00;7.388e-01;4.207e-03;7.079e-01;4.031e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.030607000;1.044e+00;7.388e-01;4.211e-03;7.079e-01;4.035e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.040607000;1.044e+00;7.388e-01;4.216e-03;7.079e-01;4.040e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.050607000;1.044e+00;7.388e-01;4.220e-03;7.079e-01;4.044e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.060607000;1.044e+00;7.388e-01;4.225e-03;7.079e-01;4.048e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.070607000;1.044e+00;7.388e-01;4.230e-03;7.079e-01;4.053e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.080607000;1.044e+00;7.388e-01;4.234e-03;7.079e-01;4.057e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.090607000;1.044e+00;7.388e-01;4.239e-03;7.079e-01;4.062e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.100607000;1.044e+00;7.388e-01;4.243e-03;7.079e-01;4.065e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.110607000;1.044e+00;7.388e-01;4.248e-03;7.079e-01;4.070e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.120607000;1.044e+00;7.388e-01;4.252e-03;7.079e-01;4.074e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.130607000;1.044e+00;7.388e-01;4.257e-03;7.079e-01;4.079e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.140607000;1.044e+00;7.388e-01;4.261e-03;7.079e-01;4.083e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.150607000;1.044e+00;7.388e-01;4.266e-03;7.079e-01;4.088e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.160607000;1.044e+00;7.388e-01;4.271e-03;7.079e-01;4.092e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.170607000;1.044e+00;7.388e-01;4.275e-03;7.079e-01;4.097e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.180607000;1.044e+00;7.388e-01;4.280e-03;7.079e-01;4.101e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.190607000;1.044e+00;7.388e-01;4.285e-03;7.079e-01;4.105e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.200607000;1.044e+00;7.388e-01;4.289e-03;7.079e-01;4.110e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.210607000;1.044e+00;7.388e-01;4.294e-03;7.079e-01;4.114e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.220607000;1.044e+00;7.388e-01;4.298e-03;7.079e-01;4.119e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.230607000;1.044e+00;7.388e-01;4.303e-03;7.079e-01;4.123e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.240607000;1.044e+00;7.388e-01;4.308e-03;7.079e-01;4.128e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.250607000;1.044e+00;7.388e-01;4.312e-03;7.079e-01;4.132e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.260607000;1.044e+00;7.388e-01;4.316e-03;7.079e-01;4.135e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.270607000;1.044e+00;7.388e-01;4.320e-03;7.079e-01;4.140e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.280607000;1.044e+00;7.388e-01;4.325e-03;7.079e-01;4.144e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.290607000;1.044e+00;7.388e-01;4.330e-03;7.079e-01;4.149e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.300607000;1.044e+00;7.388e-01;4.334e-03;7.079e-01;4.153e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.310607000;1.044e+00;7.388e-01;4.339e-03;7.079e-01;4.157e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.315870000;1.044e+00;7.388e-01;4.341e-03;7.079e-01;4.160e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.315871000;1.044e+00;7.388e-01;4.341e-03;7.079e-01;4.160e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.315872000;1.044e+00;7.388e-01;4.341e-03;7.079e-01;4.160e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.315874000;1.044e+00;7.388e-01;4.341e-03;7.079e-01;4.160e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.315878000;1.044e+00;7.388e-01;4.341e-03;7.079e-01;4.160e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
1.315886000;1.044e+00;7.388e-01;4.341e-03;7.079e-01;4.160e-03;1.051e+00;1.000e+01;1.051e+00;1.000e+00;1.000e+00
