time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.000000000;1.044e+00;8.333e-01;-1.975e-08;7.979e-01;2.077e-08;1.044e+00;7.500e-01;-1.418e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.002304000;1.044e+00;8.321e-01;-8.904e-06;7.967e-01;-8.499e-06;1.044e+00;7.489e-01;-8.012e-06;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.002560000;1.044e+00;8.318e-01;-8.903e-06;7.964e-01;-8.500e-06;1.044e+00;7.486e-01;-8.011e-06;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.003994000;1.044e+00;8.295e-01;7.767e-06;7.942e-01;7.455e-06;1.044e+00;7.466e-01;6.990e-06;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.004454000;1.044e+00;8.286e-01;1.888e-05;7.934e-01;1.810e-05;1.044e+00;7.458e-01;1.699e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.004915000;1.044e+00;8.277e-01;3.221e-05;7.925e-01;3.086e-05;1.044e+00;7.449e-01;2.899e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.005837000;1.044e+00;8.256e-01;6.777e-05;7.905e-01;6.489e-05;1.044e+00;7.430e-01;6.099e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.006758000;1.044e+00;8.233e-01;1.133e-04;7.883e-01;1.085e-04;1.044e+00;7.410e-01;1.020e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.007219000;1.044e+00;8.221e-01;1.400e-04;7.871e-01;1.340e-04;1.044e+00;7.399e-01;1.260e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.007680000;1.044e+00;8.209e-01;1.689e-04;7.860e-01;1.617e-04;1.044e+00;7.388e-01;1.520e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.008141000;1.044e+00;8.197e-01;2.000e-04;7.848e-01;1.915e-04;1.044e+00;7.377e-01;1.800e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.009062000;1.044e+00;8.171e-01;2.667e-04;7.823e-01;2.553e-04;1.044e+00;7.354e-01;2.400e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.009984000;1.044e+00;8.146e-01;3.400e-04;7.799e-01;3.255e-04;1.044e+00;7.331e-01;3.060e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.011366000;1.044e+00;8.108e-01;4.589e-04;7.762e-01;4.393e-04;1.044e+00;7.297e-01;4.130e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.012288000;1.044e+00;8.082e-01;5.422e-04;7.738e-01;5.191e-04;1.044e+00;7.274e-01;4.880e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.015974000;1.045e+00;7.989e-01;8.911e-04;7.648e-01;8.531e-04;1.045e+00;7.190e-01;8.020e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.016896000;1.045e+00;7.967e-01;9.789e-04;7.628e-01;9.372e-04;1.045e+00;7.170e-01;8.810e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.017818000;1.045e+00;7.946e-01;1.064e-03;7.608e-01;1.019e-03;1.045e+00;7.152e-01;9.580e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.018647000;1.045e+00;7.929e-01;1.141e-03;7.591e-01;1.092e-03;1.045e+00;7.136e-01;1.027e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.019476000;1.045e+00;7.911e-01;1.216e-03;7.574e-01;1.164e-03;1.045e+00;7.120e-01;1.094e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.021135000;1.045e+00;7.879e-01;1.361e-03;7.543e-01;1.303e-03;1.045e+00;7.091e-01;1.225e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.022794000;1.045e+00;7.849e-01;1.498e-03;7.514e-01;1.434e-03;1.045e+00;7.064e-01;1.348e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.023624000;1.045e+00;7.835e-01;1.563e-03;7.500e-01;1.497e-03;1.045e+00;7.051e-01;1.407e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.024453000;1.045e+00;7.821e-01;1.627e-03;7.487e-01;1.557e-03;1.045e+00;7.039e-01;1.464e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.026112000;1.045e+00;7.795e-01;1.748e-03;7.463e-01;1.673e-03;1.045e+00;7.016e-01;1.573e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.027771000;1.045e+00;7.772e-01;1.859e-03;7.440e-01;1.780e-03;1.045e+00;6.995e-01;1.673e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.028600000;1.045e+00;7.761e-01;1.911e-03;7.430e-01;1.830e-03;1.045e+00;6.985e-01;1.720e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.030259000;1.045e+00;7.740e-01;2.009e-03;7.410e-01;1.923e-03;1.045e+00;6.966e-01;1.808e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.031918000;1.045e+00;7.721e-01;2.099e-03;7.391e-01;2.009e-03;1.045e+00;6.949e-01;1.889e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.033577000;1.045e+00;7.703e-01;2.180e-03;7.374e-01;2.087e-03;1.045e+00;6.933e-01;1.962e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.034406000;1.045e+00;7.695e-01;2.217e-03;7.366e-01;2.122e-03;1.045e+00;6.926e-01;1.995e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.035236000;1.045e+00;7.687e-01;2.252e-03;7.359e-01;2.156e-03;1.045e+00;6.918e-01;2.027e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.036895000;1.045e+00;7.672e-01;2.319e-03;7.344e-01;2.220e-03;1.045e+00;6.905e-01;2.087e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.039383000;1.045e+00;7.652e-01;2.404e-03;7.325e-01;2.302e-03;1.045e+00;6.887e-01;2.164e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.040383000;1.045e+00;7.645e-01;2.436e-03;7.318e-01;2.331e-03;1.045e+00;6.880e-01;2.192e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.041383000;1.045e+00;7.637e-01;2.463e-03;7.311e-01;2.358e-03;1.045e+00;6.874e-01;2.217e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.043383000;1.045e+00;7.624e-01;2.514e-03;7.299e-01;2.407e-03;1.045e+00;6.862e-01;2.263e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.044383000;1.045e+00;7.618e-01;2.538e-03;7.293e-01;2.429e-03;1.045e+00;6.856e-01;2.284e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.045383000;1.045e+00;7.612e-01;2.559e-03;7.287e-01;2.450e-03;1.045e+00;6.851e-01;2.303e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.046383000;1.045e+00;7.607e-01;2.579e-03;7.282e-01;2.469e-03;1.045e+00;6.846e-01;2.321e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.047383000;1.045e+00;7.602e-01;2.597e-03;7.277e-01;2.486e-03;1.045e+00;6.842e-01;2.337e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.049383000;1.045e+00;7.592e-01;2.629e-03;7.267e-01;2.517e-03;1.045e+00;6.833e-01;2.366e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.052383000;1.045e+00;7.579e-01;2.669e-03;7.255e-01;2.555e-03;1.045e+00;6.821e-01;2.402e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.055383000;1.045e+00;7.568e-01;2.701e-03;7.244e-01;2.586e-03;1.045e+00;6.811e-01;2.431e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.057383000;1.045e+00;7.561e-01;2.718e-03;7.238e-01;2.602e-03;1.045e+00;6.805e-01;2.446e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.058383000;1.045e+00;7.558e-01;2.726e-03;7.235e-01;2.609e-03;1.045e+00;6.802e-01;2.453e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.059383000;1.045e+00;7.555e-01;2.733e-03;7.232e-01;2.616e-03;1.045e+00;6.800e-01;2.460e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.061383000;1.045e+00;7.550e-01;2.747e-03;7.227e-01;2.629e-03;1.045e+00;6.795e-01;2.472e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.062383000;1.045e+00;7.547e-01;2.752e-03;7.225e-01;2.635e-03;1.045e+00;6.793e-01;2.477e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
