time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.016e+00;8.501e-01;-4.038e-01;8.369e-01;-3.975e-01;9.980e-01;8.650e-01;-3.320e-01;8.632e-01;-3.313e-01;1.016e+00;3.400e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000128;1.016e+00;8.501e-01;-4.038e-01;8.369e-01;-3.975e-01;9.980e-01;8.650e-01;-3.320e-01;8.632e-01;-3.313e-01;1.016e+00;3.400e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000192;1.016e+00;8.501e-01;-4.038e-01;8.369e-01;-3.975e-01;9.980e-01;8.650e-01;-3.319e-01;8.632e-01;-3.313e-01;1.016e+00;3.400e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000256;1.016e+00;8.501e-01;-4.038e-01;8.369e-01;-3.975e-01;9.980e-01;8.650e-01;-3.319e-01;8.632e-01;-3.313e-01;1.016e+00;3.401e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000320;1.016e+00;8.501e-01;-4.038e-01;8.369e-01;-3.975e-01;9.980e-01;8.650e-01;-3.319e-01;8.632e-01;-3.312e-01;1.016e+00;3.401e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000384;1.016e+00;8.501e-01;-4.037e-01;8.369e-01;-3.974e-01;9.980e-01;8.650e-01;-3.319e-01;8.632e-01;-3.312e-01;1.016e+00;3.401e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000768;1.016e+00;8.502e-01;-4.037e-01;8.369e-01;-3.974e-01;9.980e-01;8.650e-01;-3.319e-01;8.632e-01;-3.312e-01;1.016e+00;3.401e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000832;1.016e+00;8.502e-01;-4.037e-01;8.369e-01;-3.974e-01;9.980e-01;8.650e-01;-3.318e-01;8.632e-01;-3.312e-01;1.016e+00;3.401e-02;-1.615e-02;8.469e-01;-3.692e-01
0.000960;1.016e+00;8.501e-01;-4.037e-01;8.369e-01;-3.973e-01;9.980e-01;8.649e-01;-3.318e-01;8.632e-01;-3.312e-01;1.016e+00;3.401e-02;-1.615e-02;8.469e-01;-3.692e-01
0.001000;1.016e+00;8.501e-01;-4.036e-01;8.369e-01;-3.973e-01;9.980e-01;8.649e-01;-3.318e-01;8.632e-01;-3.311e-01;1.016e+00;3.401e-02;-1.614e-02;8.469e-01;-3.692e-01
0.001101;1.016e+00;8.501e-01;-4.036e-01;8.368e-01;-3.973e-01;9.980e-01;8.649e-01;-3.318e-01;8.632e-01;-3.311e-01;1.016e+00;3.401e-02;-1.614e-02;8.469e-01;-3.692e-01
0.001133;1.016e+00;8.501e-01;-4.036e-01;8.368e-01;-3.973e-01;9.981e-01;8.649e-01;-3.318e-01;8.632e-01;-3.311e-01;1.016e+00;3.401e-02;-1.614e-02;8.469e-01;-3.692e-01
0.001446;1.016e+00;8.501e-01;-4.036e-01;8.368e-01;-3.973e-01;9.981e-01;8.649e-01;-3.318e-01;8.632e-01;-3.311e-01;1.016e+00;3.400e-02;-1.614e-02;8.469e-01;-3.692e-01
0.001504;1.016e+00;8.501e-01;-4.036e-01;8.368e-01;-3.973e-01;9.981e-01;8.649e-01;-3.317e-01;8.632e-01;-3.311e-01;1.016e+00;3.400e-02;-1.614e-02;8.469e-01;-3.692e-01
0.001734;1.016e+00;8.501e-01;-4.036e-01;8.368e-01;-3.972e-01;9.981e-01;8.648e-01;-3.317e-01;8.632e-01;-3.311e-01;1.016e+00;3.400e-02;-1.614e-02;8.469e-01;-3.692e-01
0.001792;1.016e+00;8.500e-01;-4.035e-01;8.367e-01;-3.972e-01;9.981e-01;8.648e-01;-3.317e-01;8.632e-01;-3.311e-01;1.016e+00;3.400e-02;-1.614e-02;8.469e-01;-3.692e-01
0.002483;1.016e+00;8.499e-01;-4.035e-01;8.366e-01;-3.971e-01;9.981e-01;8.646e-01;-3.317e-01;8.630e-01;-3.311e-01;1.016e+00;3.400e-02;-1.614e-02;8.469e-01;-3.692e-01
0.002598;1.016e+00;8.499e-01;-4.034e-01;8.365e-01;-3.971e-01;9.981e-01;8.646e-01;-3.317e-01;8.630e-01;-3.311e-01;1.016e+00;3.399e-02;-1.614e-02;8.469e-01;-3.692e-01
0.002714;1.016e+00;8.499e-01;-4.034e-01;8.365e-01;-3.971e-01;9.981e-01;8.646e-01;-3.317e-01;8.629e-01;-3.311e-01;1.016e+00;3.399e-02;-1.614e-02;8.469e-01;-3.692e-01
0.002944;1.016e+00;8.498e-01;-4.034e-01;8.364e-01;-3.971e-01;9.982e-01;8.645e-01;-3.316e-01;8.629e-01;-3.310e-01;1.016e+00;3.399e-02;-1.614e-02;8.469e-01;-3.692e-01
