time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-2.173e-10;8.332e-01;-9.293e-10;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;2.262e-09;8.333e-01;1.592e-09
0.000001000;1.000e+00;8.332e-01;-2.695e-10;8.332e-01;-9.866e-10;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;2.204e-09;8.333e-01;1.572e-09
0.000008000;1.000e+00;8.332e-01;-4.838e-10;8.332e-01;-1.250e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;1.994e-09;8.333e-01;1.485e-09
0.000016000;1.000e+00;8.332e-01;-5.662e-10;8.333e-01;-1.380e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;1.915e-09;8.333e-01;1.441e-09
0.000064000;1.000e+00;8.332e-01;-7.220e-10;8.333e-01;-1.724e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;1.743e-09;8.333e-01;1.322e-09
0.000128000;1.000e+00;8.332e-01;-2.500e-05;8.333e-01;-2.500e-05;1.000e+00;8.332e-01;7.250e-04;1.000e+00;3.333e-02;-9.983e-07;8.333e-01;1.245e-09
0.000256000;1.000e+00;8.332e-01;-5.000e-05;8.333e-01;-5.000e-05;1.000e+00;8.333e-01;7.250e-04;1.000e+00;3.333e-02;-1.998e-06;8.333e-01;1.160e-09
0.000512000;1.000e+00;8.332e-01;-7.500e-05;8.332e-01;-7.500e-05;1.000e+00;8.332e-01;6.750e-04;1.000e+00;3.333e-02;-2.999e-06;8.333e-01;1.070e-09
0.000768000;1.000e+00;8.332e-01;-1.250e-04;8.333e-01;-1.250e-04;1.000e+00;8.333e-01;6.250e-04;1.000e+00;3.333e-02;-4.999e-06;8.333e-01;9.749e-10
0.001000000;9.999e-01;8.332e-01;-1.500e-04;8.332e-01;-1.500e-04;1.000e+00;8.333e-01;6.000e-04;9.999e-01;3.333e-02;-5.999e-06;8.333e-01;8.779e-10
