time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.319e-01;-5.437e-02;7.965e-01;-5.205e-02;1.028e+00;1.055e+00;8.085e-01;6.114e-03;1.044e+00;7.487e-01;-4.893e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.005096;1.044e+00;8.302e-01;-8.805e-02;7.949e-01;-8.430e-02;1.018e+00;1.052e+00;8.090e-01;-2.577e-02;1.044e+00;7.472e-01;-7.924e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.010095;1.044e+00;8.318e-01;-7.849e-02;7.964e-01;-7.515e-02;1.021e+00;1.053e+00;8.099e-01;-1.658e-02;1.044e+00;7.486e-01;-7.064e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.015164;1.044e+00;8.343e-01;-5.717e-02;7.988e-01;-5.474e-02;1.027e+00;1.055e+00;8.109e-01;3.767e-03;1.044e+00;7.508e-01;-5.145e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.020198;1.044e+00;8.359e-01;-4.296e-02;8.003e-01;-4.113e-02;1.032e+00;1.056e+00;8.116e-01;1.733e-02;1.044e+00;7.523e-01;-3.866e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.025062;1.044e+00;8.365e-01;-3.906e-02;8.009e-01;-3.740e-02;1.033e+00;1.056e+00;8.119e-01;2.106e-02;1.044e+00;7.528e-01;-3.515e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.030438;1.044e+00;8.363e-01;-4.115e-02;8.007e-01;-3.940e-02;1.032e+00;1.056e+00;8.118e-01;1.908e-02;1.044e+00;7.527e-01;-3.703e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.035242;1.044e+00;8.359e-01;-4.390e-02;8.003e-01;-4.203e-02;1.031e+00;1.056e+00;8.116e-01;1.644e-02;1.044e+00;7.523e-01;-3.951e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.040234;1.044e+00;8.354e-01;-4.527e-02;7.999e-01;-4.334e-02;1.031e+00;1.056e+00;8.113e-01;1.510e-02;1.044e+00;7.519e-01;-4.074e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.045354;1.044e+00;8.351e-01;-4.498e-02;7.996e-01;-4.307e-02;1.031e+00;1.056e+00;8.109e-01;1.533e-02;1.044e+00;7.516e-01;-4.049e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.050474;1.044e+00;8.348e-01;-4.389e-02;7.993e-01;-4.202e-02;1.031e+00;1.056e+00;8.106e-01;1.631e-02;1.044e+00;7.513e-01;-3.950e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.055082;1.044e+00;8.345e-01;-4.289e-02;7.990e-01;-4.107e-02;1.032e+00;1.056e+00;8.102e-01;1.722e-02;1.044e+00;7.511e-01;-3.861e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.060582;1.044e+00;8.342e-01;-4.203e-02;7.987e-01;-4.024e-02;1.032e+00;1.056e+00;8.099e-01;1.799e-02;1.044e+00;7.508e-01;-3.783e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.065082;1.044e+00;8.340e-01;-4.156e-02;7.985e-01;-3.980e-02;1.032e+00;1.056e+00;8.097e-01;1.840e-02;1.044e+00;7.506e-01;-3.741e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.070482;1.044e+00;8.338e-01;-4.112e-02;7.983e-01;-3.937e-02;1.032e+00;1.056e+00;8.094e-01;1.879e-02;1.044e+00;7.504e-01;-3.701e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.075082;1.044e+00;8.336e-01;-4.074e-02;7.982e-01;-3.901e-02;1.032e+00;1.056e+00;8.093e-01;1.913e-02;1.044e+00;7.503e-01;-3.667e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.081082;1.044e+00;8.336e-01;-4.020e-02;7.981e-01;-3.849e-02;1.032e+00;1.056e+00;8.092e-01;1.964e-02;1.044e+00;7.502e-01;-3.618e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.085082;1.044e+00;8.335e-01;-3.981e-02;7.981e-01;-3.811e-02;1.033e+00;1.056e+00;8.091e-01;2.000e-02;1.044e+00;7.502e-01;-3.583e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.090082;1.044e+00;8.335e-01;-3.932e-02;7.981e-01;-3.765e-02;1.033e+00;1.056e+00;8.091e-01;2.046e-02;1.044e+00;7.502e-01;-3.539e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.096082;1.044e+00;8.336e-01;-3.875e-02;7.981e-01;-3.710e-02;1.033e+00;1.056e+00;8.091e-01;2.100e-02;1.044e+00;7.502e-01;-3.488e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.100082;1.044e+00;8.336e-01;-3.839e-02;7.982e-01;-3.675e-02;1.033e+00;1.056e+00;8.091e-01;2.135e-02;1.044e+00;7.503e-01;-3.455e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.106082;1.044e+00;8.337e-01;-3.785e-02;7.982e-01;-3.624e-02;1.033e+00;1.056e+00;8.092e-01;2.186e-02;1.044e+00;7.503e-01;-3.406e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.113082;1.044e+00;8.338e-01;-3.722e-02;7.983e-01;-3.564e-02;1.033e+00;1.056e+00;8.092e-01;2.246e-02;1.044e+00;7.504e-01;-3.350e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.115082;1.044e+00;8.338e-01;-3.705e-02;7.983e-01;-3.547e-02;1.033e+00;1.057e+00;8.092e-01;2.263e-02;1.044e+00;7.504e-01;-3.334e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.120082;1.044e+00;8.339e-01;-3.660e-02;7.984e-01;-3.505e-02;1.033e+00;1.057e+00;8.093e-01;2.305e-02;1.044e+00;7.505e-01;-3.294e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.127082;1.044e+00;8.339e-01;-3.599e-02;7.984e-01;-3.445e-02;1.034e+00;1.057e+00;8.093e-01;2.364e-02;1.044e+00;7.505e-01;-3.239e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.130082;1.044e+00;8.340e-01;-3.572e-02;7.985e-01;-3.420e-02;1.034e+00;1.057e+00;8.093e-01;2.389e-02;1.044e+00;7.506e-01;-3.215e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.135082;1.044e+00;8.340e-01;-3.528e-02;7.985e-01;-3.378e-02;1.034e+00;1.057e+00;8.093e-01;2.431e-02;1.044e+00;7.506e-01;-3.175e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.147082;1.044e+00;8.340e-01;-3.424e-02;7.985e-01;-3.278e-02;1.034e+00;1.057e+00;8.092e-01;2.529e-02;1.044e+00;7.506e-01;-3.081e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.151082;1.044e+00;8.340e-01;-3.389e-02;7.985e-01;-3.245e-02;1.034e+00;1.057e+00;8.092e-01;2.561e-02;1.044e+00;7.506e-01;-3.050e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.155082;1.044e+00;8.339e-01;-3.355e-02;7.985e-01;-3.212e-02;1.034e+00;1.057e+00;8.091e-01;2.593e-02;1.044e+00;7.505e-01;-3.020e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.160082;1.044e+00;8.339e-01;-3.312e-02;7.984e-01;-3.171e-02;1.035e+00;1.057e+00;8.091e-01;2.633e-02;1.044e+00;7.505e-01;-2.981e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.166082;1.044e+00;8.339e-01;-3.262e-02;7.984e-01;-3.123e-02;1.035e+00;1.057e+00;8.090e-01;2.680e-02;1.044e+00;7.505e-01;-2.936e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.170082;1.044e+00;8.339e-01;-3.228e-02;7.984e-01;-3.091e-02;1.035e+00;1.057e+00;8.090e-01;2.712e-02;1.044e+00;7.505e-01;-2.906e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.175082;1.044e+00;8.339e-01;-3.187e-02;7.984e-01;-3.051e-02;1.035e+00;1.057e+00;8.089e-01;2.750e-02;1.044e+00;7.505e-01;-2.868e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.180082;1.044e+00;8.339e-01;-3.146e-02;7.984e-01;-3.012e-02;1.035e+00;1.057e+00;8.089e-01;2.789e-02;1.044e+00;7.505e-01;-2.831e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.186082;1.044e+00;8.338e-01;-3.097e-02;7.984e-01;-2.965e-02;1.035e+00;1.057e+00;8.089e-01;2.835e-02;1.044e+00;7.505e-01;-2.787e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.193082;1.044e+00;8.338e-01;-3.041e-02;7.983e-01;-2.911e-02;1.035e+00;1.057e+00;8.088e-01;2.887e-02;1.044e+00;7.504e-01;-2.737e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.199082;1.044e+00;8.338e-01;-2.993e-02;7.983e-01;-2.866e-02;1.035e+00;1.057e+00;8.088e-01;2.932e-02;1.044e+00;7.504e-01;-2.694e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.200082;1.044e+00;8.338e-01;-2.985e-02;7.983e-01;-2.858e-02;1.035e+00;1.057e+00;8.088e-01;2.940e-02;1.044e+00;7.504e-01;-2.686e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.218082;1.044e+00;8.338e-01;-2.846e-02;7.983e-01;-2.724e-02;1.036e+00;1.057e+00;8.087e-01;3.071e-02;1.044e+00;7.504e-01;-2.561e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
