time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000092000;1.042e+00;8.311e-01;-3.865e-02;7.973e-01;-3.707e-02;1.031e+00;1.054e+00;8.082e-01;2.096e-02;1.042e+00;7.480e-01;-3.478e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000108000;1.042e+00;8.311e-01;-3.870e-02;7.973e-01;-3.712e-02;1.031e+00;1.054e+00;8.082e-01;2.092e-02;1.042e+00;7.480e-01;-3.483e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000124000;1.042e+00;8.311e-01;-3.875e-02;7.973e-01;-3.717e-02;1.031e+00;1.054e+00;8.083e-01;2.087e-02;1.042e+00;7.480e-01;-3.487e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000140000;1.042e+00;8.311e-01;-3.879e-02;7.973e-01;-3.721e-02;1.031e+00;1.054e+00;8.083e-01;2.082e-02;1.042e+00;7.480e-01;-3.491e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000156000;1.042e+00;8.311e-01;-3.884e-02;7.972e-01;-3.726e-02;1.031e+00;1.054e+00;8.083e-01;2.078e-02;1.042e+00;7.480e-01;-3.496e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000172000;1.042e+00;8.311e-01;-3.889e-02;7.972e-01;-3.731e-02;1.031e+00;1.054e+00;8.083e-01;2.073e-02;1.042e+00;7.480e-01;-3.500e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000188000;1.042e+00;8.311e-01;-3.894e-02;7.972e-01;-3.735e-02;1.031e+00;1.054e+00;8.083e-01;2.069e-02;1.042e+00;7.479e-01;-3.504e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000204000;1.042e+00;8.310e-01;-3.899e-02;7.972e-01;-3.740e-02;1.031e+00;1.054e+00;8.083e-01;2.064e-02;1.042e+00;7.479e-01;-3.509e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000220000;1.042e+00;8.310e-01;-3.903e-02;7.972e-01;-3.745e-02;1.031e+00;1.054e+00;8.083e-01;2.060e-02;1.042e+00;7.479e-01;-3.513e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000225000;1.042e+00;8.310e-01;-3.905e-02;7.972e-01;-3.746e-02;1.031e+00;1.054e+00;8.083e-01;2.058e-02;1.042e+00;7.479e-01;-3.514e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000226000;1.042e+00;8.310e-01;-3.905e-02;7.972e-01;-3.746e-02;1.031e+00;1.054e+00;8.083e-01;2.058e-02;1.042e+00;7.479e-01;-3.515e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000227000;1.042e+00;8.310e-01;-3.905e-02;7.972e-01;-3.746e-02;1.031e+00;1.054e+00;8.083e-01;2.058e-02;1.042e+00;7.479e-01;-3.515e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000229000;1.042e+00;8.310e-01;-3.906e-02;7.972e-01;-3.747e-02;1.031e+00;1.054e+00;8.083e-01;2.057e-02;1.042e+00;7.479e-01;-3.515e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000233000;1.042e+00;8.310e-01;-3.907e-02;7.972e-01;-3.748e-02;1.031e+00;1.054e+00;8.083e-01;2.056e-02;1.042e+00;7.479e-01;-3.516e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000237000;1.042e+00;8.310e-01;-3.908e-02;7.972e-01;-3.749e-02;1.031e+00;1.054e+00;8.083e-01;2.055e-02;1.042e+00;7.479e-01;-3.517e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000245000;1.042e+00;8.310e-01;-3.911e-02;7.972e-01;-3.752e-02;1.031e+00;1.054e+00;8.083e-01;2.053e-02;1.042e+00;7.479e-01;-3.520e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000261000;1.042e+00;8.310e-01;-3.915e-02;7.972e-01;-3.756e-02;1.031e+00;1.054e+00;8.083e-01;2.048e-02;1.042e+00;7.479e-01;-3.524e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000277000;1.042e+00;8.310e-01;-3.920e-02;7.972e-01;-3.761e-02;1.031e+00;1.054e+00;8.083e-01;2.044e-02;1.042e+00;7.479e-01;-3.528e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000293000;1.042e+00;8.310e-01;-3.925e-02;7.972e-01;-3.765e-02;1.031e+00;1.054e+00;8.083e-01;2.039e-02;1.042e+00;7.479e-01;-3.532e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000309000;1.042e+00;8.310e-01;-3.930e-02;7.972e-01;-3.770e-02;1.031e+00;1.054e+00;8.083e-01;2.035e-02;1.042e+00;7.479e-01;-3.537e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000325000;1.042e+00;8.310e-01;-3.934e-02;7.972e-01;-3.774e-02;1.031e+00;1.054e+00;8.083e-01;2.030e-02;1.042e+00;7.479e-01;-3.541e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000341000;1.042e+00;8.310e-01;-3.939e-02;7.972e-01;-3.779e-02;1.031e+00;1.054e+00;8.083e-01;2.026e-02;1.042e+00;7.479e-01;-3.545e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000357000;1.042e+00;8.310e-01;-3.944e-02;7.972e-01;-3.783e-02;1.031e+00;1.054e+00;8.083e-01;2.021e-02;1.042e+00;7.479e-01;-3.549e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000373000;1.042e+00;8.310e-01;-3.948e-02;7.972e-01;-3.788e-02;1.031e+00;1.054e+00;8.083e-01;2.017e-02;1.042e+00;7.479e-01;-3.554e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000389000;1.042e+00;8.310e-01;-3.953e-02;7.972e-01;-3.792e-02;1.031e+00;1.054e+00;8.083e-01;2.012e-02;1.042e+00;7.479e-01;-3.558e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000405000;1.042e+00;8.310e-01;-3.958e-02;7.972e-01;-3.797e-02;1.031e+00;1.054e+00;8.083e-01;2.008e-02;1.042e+00;7.479e-01;-3.562e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000421000;1.042e+00;8.310e-01;-3.962e-02;7.972e-01;-3.801e-02;1.030e+00;1.054e+00;8.083e-01;2.004e-02;1.042e+00;7.479e-01;-3.566e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000437000;1.042e+00;8.310e-01;-3.967e-02;7.972e-01;-3.806e-02;1.030e+00;1.054e+00;8.083e-01;1.999e-02;1.042e+00;7.479e-01;-3.570e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000453000;1.042e+00;8.310e-01;-3.972e-02;7.972e-01;-3.810e-02;1.030e+00;1.054e+00;8.083e-01;1.995e-02;1.042e+00;7.479e-01;-3.574e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000469000;1.042e+00;8.310e-01;-3.976e-02;7.972e-01;-3.815e-02;1.030e+00;1.054e+00;8.083e-01;1.990e-02;1.042e+00;7.479e-01;-3.579e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000485000;1.042e+00;8.310e-01;-3.981e-02;7.972e-01;-3.819e-02;1.030e+00;1.054e+00;8.083e-01;1.986e-02;1.042e+00;7.479e-01;-3.583e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000501000;1.042e+00;8.310e-01;-3.985e-02;7.972e-01;-3.823e-02;1.030e+00;1.054e+00;8.083e-01;1.982e-02;1.042e+00;7.479e-01;-3.587e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000517000;1.042e+00;8.310e-01;-3.990e-02;7.972e-01;-3.828e-02;1.030e+00;1.054e+00;8.083e-01;1.977e-02;1.042e+00;7.479e-01;-3.591e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000533000;1.042e+00;8.310e-01;-3.995e-02;7.972e-01;-3.832e-02;1.030e+00;1.054e+00;8.083e-01;1.973e-02;1.042e+00;7.479e-01;-3.595e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000549000;1.042e+00;8.309e-01;-3.999e-02;7.972e-01;-3.837e-02;1.030e+00;1.054e+00;8.083e-01;1.969e-02;1.042e+00;7.479e-01;-3.599e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000565000;1.042e+00;8.309e-01;-4.004e-02;7.972e-01;-3.841e-02;1.030e+00;1.054e+00;8.083e-01;1.964e-02;1.042e+00;7.478e-01;-3.603e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000581000;1.042e+00;8.309e-01;-4.008e-02;7.972e-01;-3.845e-02;1.030e+00;1.054e+00;8.083e-01;1.960e-02;1.042e+00;7.478e-01;-3.607e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000591000;1.042e+00;8.309e-01;-4.011e-02;7.972e-01;-3.848e-02;1.030e+00;1.054e+00;8.083e-01;1.957e-02;1.042e+00;7.478e-01;-3.610e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000592000;1.042e+00;8.309e-01;-4.011e-02;7.972e-01;-3.848e-02;1.030e+00;1.054e+00;8.083e-01;1.957e-02;1.042e+00;7.478e-01;-3.610e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000593000;1.042e+00;8.309e-01;-4.012e-02;7.972e-01;-3.849e-02;1.030e+00;1.054e+00;8.083e-01;1.957e-02;1.042e+00;7.478e-01;-3.610e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000595000;1.042e+00;8.309e-01;-4.012e-02;7.972e-01;-3.849e-02;1.030e+00;1.054e+00;8.083e-01;1.956e-02;1.042e+00;7.478e-01;-3.611e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000599000;1.042e+00;8.309e-01;-4.013e-02;7.972e-01;-3.850e-02;1.030e+00;1.054e+00;8.083e-01;1.955e-02;1.042e+00;7.478e-01;-3.612e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000603000;1.042e+00;8.309e-01;-4.014e-02;7.972e-01;-3.851e-02;1.030e+00;1.054e+00;8.083e-01;1.954e-02;1.042e+00;7.478e-01;-3.613e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000611000;1.042e+00;8.309e-01;-4.017e-02;7.972e-01;-3.854e-02;1.030e+00;1.054e+00;8.083e-01;1.952e-02;1.042e+00;7.478e-01;-3.615e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000627000;1.042e+00;8.309e-01;-4.021e-02;7.972e-01;-3.858e-02;1.030e+00;1.054e+00;8.083e-01;1.948e-02;1.042e+00;7.478e-01;-3.619e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000643000;1.042e+00;8.309e-01;-4.026e-02;7.972e-01;-3.862e-02;1.030e+00;1.054e+00;8.083e-01;1.943e-02;1.042e+00;7.478e-01;-3.623e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000675000;1.042e+00;8.309e-01;-4.035e-02;7.972e-01;-3.871e-02;1.030e+00;1.054e+00;8.083e-01;1.935e-02;1.042e+00;7.478e-01;-3.631e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000703000;1.042e+00;8.309e-01;-4.043e-02;7.972e-01;-3.878e-02;1.030e+00;1.054e+00;8.083e-01;1.927e-02;1.042e+00;7.478e-01;-3.638e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000732000;1.042e+00;8.309e-01;-4.051e-02;7.972e-01;-3.886e-02;1.030e+00;1.054e+00;8.083e-01;1.920e-02;1.042e+00;7.478e-01;-3.646e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000761000;1.042e+00;8.309e-01;-4.059e-02;7.972e-01;-3.894e-02;1.030e+00;1.054e+00;8.083e-01;1.912e-02;1.042e+00;7.478e-01;-3.653e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000789000;1.042e+00;8.309e-01;-4.066e-02;7.971e-01;-3.901e-02;1.030e+00;1.054e+00;8.083e-01;1.905e-02;1.042e+00;7.478e-01;-3.660e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000818000;1.042e+00;8.309e-01;-4.074e-02;7.971e-01;-3.909e-02;1.030e+00;1.054e+00;8.083e-01;1.897e-02;1.042e+00;7.478e-01;-3.667e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000847000;1.042e+00;8.309e-01;-4.082e-02;7.971e-01;-3.916e-02;1.030e+00;1.054e+00;8.083e-01;1.890e-02;1.042e+00;7.478e-01;-3.674e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000876000;1.042e+00;8.309e-01;-4.090e-02;7.971e-01;-3.924e-02;1.030e+00;1.054e+00;8.083e-01;1.883e-02;1.042e+00;7.478e-01;-3.681e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000904000;1.042e+00;8.309e-01;-4.098e-02;7.971e-01;-3.931e-02;1.030e+00;1.054e+00;8.083e-01;1.875e-02;1.042e+00;7.478e-01;-3.688e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000933000;1.042e+00;8.308e-01;-4.105e-02;7.971e-01;-3.939e-02;1.030e+00;1.054e+00;8.083e-01;1.868e-02;1.042e+00;7.478e-01;-3.695e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000962000;1.042e+00;8.308e-01;-4.113e-02;7.971e-01;-3.946e-02;1.030e+00;1.054e+00;8.083e-01;1.861e-02;1.042e+00;7.478e-01;-3.702e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.000990000;1.042e+00;8.308e-01;-4.121e-02;7.971e-01;-3.953e-02;1.030e+00;1.054e+00;8.083e-01;1.854e-02;1.042e+00;7.477e-01;-3.709e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001000000;1.042e+00;8.308e-01;-4.123e-02;7.971e-01;-3.956e-02;1.030e+00;1.054e+00;8.083e-01;1.851e-02;1.042e+00;7.477e-01;-3.711e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001001000;1.042e+00;8.308e-01;-4.124e-02;7.971e-01;-3.956e-02;1.030e+00;1.054e+00;8.083e-01;1.851e-02;1.042e+00;7.477e-01;-3.711e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001002000;1.042e+00;8.308e-01;-4.124e-02;7.971e-01;-3.956e-02;1.030e+00;1.054e+00;8.083e-01;1.850e-02;1.042e+00;7.477e-01;-3.711e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001004000;1.042e+00;8.308e-01;-4.124e-02;7.971e-01;-3.957e-02;1.030e+00;1.054e+00;8.083e-01;1.850e-02;1.042e+00;7.477e-01;-3.712e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001008000;1.042e+00;8.308e-01;-4.125e-02;7.971e-01;-3.958e-02;1.030e+00;1.054e+00;8.083e-01;1.849e-02;1.042e+00;7.477e-01;-3.713e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001016000;1.042e+00;8.308e-01;-4.128e-02;7.971e-01;-3.960e-02;1.030e+00;1.054e+00;8.083e-01;1.847e-02;1.042e+00;7.477e-01;-3.715e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001032000;1.042e+00;8.308e-01;-4.132e-02;7.971e-01;-3.964e-02;1.030e+00;1.054e+00;8.083e-01;1.843e-02;1.042e+00;7.477e-01;-3.719e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001064000;1.042e+00;8.308e-01;-4.140e-02;7.971e-01;-3.972e-02;1.030e+00;1.054e+00;8.083e-01;1.835e-02;1.042e+00;7.477e-01;-3.726e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001096000;1.042e+00;8.308e-01;-4.149e-02;7.971e-01;-3.980e-02;1.030e+00;1.054e+00;8.083e-01;1.827e-02;1.042e+00;7.477e-01;-3.734e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001128000;1.042e+00;8.308e-01;-4.157e-02;7.971e-01;-3.988e-02;1.030e+00;1.054e+00;8.083e-01;1.819e-02;1.042e+00;7.477e-01;-3.741e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001160000;1.042e+00;8.308e-01;-4.165e-02;7.971e-01;-3.996e-02;1.030e+00;1.054e+00;8.083e-01;1.811e-02;1.042e+00;7.477e-01;-3.749e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001192000;1.042e+00;8.308e-01;-4.173e-02;7.971e-01;-4.004e-02;1.030e+00;1.054e+00;8.083e-01;1.804e-02;1.042e+00;7.477e-01;-3.756e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001224000;1.042e+00;8.308e-01;-4.182e-02;7.971e-01;-4.012e-02;1.030e+00;1.054e+00;8.083e-01;1.796e-02;1.042e+00;7.477e-01;-3.763e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001256000;1.042e+00;8.308e-01;-4.190e-02;7.971e-01;-4.020e-02;1.030e+00;1.054e+00;8.083e-01;1.788e-02;1.042e+00;7.477e-01;-3.771e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001288000;1.042e+00;8.308e-01;-4.198e-02;7.971e-01;-4.028e-02;1.030e+00;1.054e+00;8.083e-01;1.780e-02;1.042e+00;7.477e-01;-3.778e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001320000;1.042e+00;8.308e-01;-4.206e-02;7.971e-01;-4.035e-02;1.030e+00;1.054e+00;8.083e-01;1.773e-02;1.042e+00;7.477e-01;-3.785e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001352000;1.042e+00;8.307e-01;-4.214e-02;7.971e-01;-4.043e-02;1.030e+00;1.054e+00;8.083e-01;1.765e-02;1.042e+00;7.477e-01;-3.793e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001384000;1.042e+00;8.307e-01;-4.222e-02;7.971e-01;-4.051e-02;1.030e+00;1.054e+00;8.083e-01;1.758e-02;1.042e+00;7.477e-01;-3.800e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001416000;1.042e+00;8.307e-01;-4.230e-02;7.971e-01;-4.058e-02;1.030e+00;1.054e+00;8.083e-01;1.750e-02;1.042e+00;7.477e-01;-3.807e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.001448000;1.042e+00;8.307e-01;-4.238e-02;7.971e-01;-4.066e-02;1.030e+00;1.054e+00;8.083e-01;1.743e-02;1.042e+00;7.477e-01;-3.814e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001480000;1.042e+00;8.307e-01;-4.245e-02;7.971e-01;-4.073e-02;1.029e+00;1.054e+00;8.083e-01;1.735e-02;1.042e+00;7.476e-01;-3.821e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001512000;1.042e+00;8.307e-01;-4.253e-02;7.971e-01;-4.081e-02;1.029e+00;1.054e+00;8.083e-01;1.728e-02;1.042e+00;7.476e-01;-3.828e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001544000;1.042e+00;8.307e-01;-4.261e-02;7.971e-01;-4.088e-02;1.029e+00;1.054e+00;8.083e-01;1.721e-02;1.042e+00;7.476e-01;-3.835e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001576000;1.042e+00;8.307e-01;-4.269e-02;7.971e-01;-4.096e-02;1.029e+00;1.054e+00;8.083e-01;1.713e-02;1.042e+00;7.476e-01;-3.842e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001608000;1.042e+00;8.307e-01;-4.276e-02;7.971e-01;-4.103e-02;1.029e+00;1.054e+00;8.083e-01;1.706e-02;1.042e+00;7.476e-01;-3.849e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001640000;1.042e+00;8.307e-01;-4.284e-02;7.971e-01;-4.110e-02;1.029e+00;1.054e+00;8.083e-01;1.699e-02;1.042e+00;7.476e-01;-3.855e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001672000;1.042e+00;8.307e-01;-4.291e-02;7.970e-01;-4.118e-02;1.029e+00;1.054e+00;8.083e-01;1.692e-02;1.042e+00;7.476e-01;-3.862e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001704000;1.042e+00;8.307e-01;-4.299e-02;7.970e-01;-4.125e-02;1.029e+00;1.054e+00;8.083e-01;1.685e-02;1.042e+00;7.476e-01;-3.869e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001736000;1.042e+00;8.307e-01;-4.306e-02;7.970e-01;-4.132e-02;1.029e+00;1.054e+00;8.083e-01;1.678e-02;1.042e+00;7.476e-01;-3.876e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001768000;1.042e+00;8.307e-01;-4.314e-02;7.970e-01;-4.139e-02;1.029e+00;1.054e+00;8.083e-01;1.670e-02;1.042e+00;7.476e-01;-3.882e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001800000;1.042e+00;8.307e-01;-4.321e-02;7.970e-01;-4.146e-02;1.029e+00;1.054e+00;8.083e-01;1.663e-02;1.042e+00;7.476e-01;-3.889e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001832000;1.042e+00;8.307e-01;-4.329e-02;7.970e-01;-4.153e-02;1.029e+00;1.054e+00;8.083e-01;1.656e-02;1.042e+00;7.476e-01;-3.896e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001864000;1.042e+00;8.306e-01;-4.336e-02;7.970e-01;-4.160e-02;1.029e+00;1.054e+00;8.083e-01;1.650e-02;1.042e+00;7.476e-01;-3.902e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
