time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.000128000;1.027e+00;6.556e-01;-1.894e-02;6.382e-01;-1.843e-02;1.022e+00;1.038e+00;6.486e-01;2.129e-02;5.000e+01;9.435e-02;5.588e-02;7.500e-01;3.333e-02;1.027e+00;5.901e-01;-1.705e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.000694000;1.028e+00;6.560e-01;-1.768e-02;6.382e-01;-1.721e-02;1.022e+00;1.038e+00;6.486e-01;2.249e-02;5.000e+01;9.403e-02;5.456e-02;7.500e-01;3.333e-02;1.028e+00;5.904e-01;-1.592e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.000954000;1.028e+00;6.562e-01;-1.704e-02;6.383e-01;-1.658e-02;1.023e+00;1.038e+00;6.486e-01;2.311e-02;5.000e+01;9.385e-02;5.389e-02;7.500e-01;3.333e-02;1.028e+00;5.905e-01;-1.533e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.001040000;1.028e+00;6.562e-01;-1.681e-02;6.383e-01;-1.635e-02;1.023e+00;1.038e+00;6.486e-01;2.333e-02;5.000e+01;9.378e-02;5.365e-02;7.500e-01;3.333e-02;1.028e+00;5.906e-01;-1.513e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.001737000;1.029e+00;6.568e-01;-1.484e-02;6.385e-01;-1.443e-02;1.024e+00;1.039e+00;6.487e-01;2.523e-02;5.000e+01;9.320e-02;5.158e-02;7.500e-01;3.333e-02;1.029e+00;5.911e-01;-1.336e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.001789000;1.029e+00;6.568e-01;-1.468e-02;6.385e-01;-1.427e-02;1.024e+00;1.039e+00;6.487e-01;2.538e-02;4.999e+01;9.315e-02;5.141e-02;7.500e-01;3.333e-02;1.029e+00;5.912e-01;-1.321e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.003049000;1.030e+00;6.582e-01;-1.052e-02;6.389e-01;-1.022e-02;1.027e+00;1.041e+00;6.489e-01;2.938e-02;4.999e+01;9.183e-02;4.705e-02;7.500e-01;3.333e-02;1.030e+00;5.924e-01;-9.471e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.004227000;1.031e+00;6.596e-01;-6.286e-03;6.395e-01;-6.094e-03;1.030e+00;1.043e+00;6.493e-01;3.346e-02;4.999e+01;9.040e-02;4.261e-02;7.500e-01;3.333e-02;1.031e+00;5.936e-01;-5.657e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.005334000;1.033e+00;6.610e-01;-2.273e-03;6.401e-01;-2.201e-03;1.032e+00;1.044e+00;6.496e-01;3.732e-02;4.999e+01;8.895e-02;3.842e-02;7.500e-01;3.333e-02;1.033e+00;5.949e-01;-2.046e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.005462000;1.033e+00;6.612e-01;-1.818e-03;6.401e-01;-1.760e-03;1.032e+00;1.045e+00;6.497e-01;3.776e-02;4.998e+01;8.878e-02;3.795e-02;7.500e-01;3.333e-02;1.033e+00;5.951e-01;-1.636e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.005974000;1.034e+00;6.619e-01;-2.891e-05;6.404e-01;-2.794e-05;1.033e+00;1.045e+00;6.499e-01;3.948e-02;4.998e+01;8.810e-02;3.608e-02;7.500e-01;3.333e-02;1.034e+00;5.957e-01;-2.600e-05;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.006870000;1.034e+00;6.631e-01;2.938e-03;6.410e-01;2.840e-03;1.035e+00;1.047e+00;6.503e-01;4.233e-02;4.998e+01;8.692e-02;3.299e-02;7.500e-01;3.333e-02;1.034e+00;5.968e-01;2.644e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.008662000;1.036e+00;6.653e-01;7.994e-03;6.421e-01;7.716e-03;1.038e+00;1.049e+00;6.512e-01;4.721e-02;4.998e+01;8.468e-02;2.772e-02;7.500e-01;3.333e-02;1.036e+00;5.988e-01;7.195e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.008790000;1.036e+00;6.655e-01;8.302e-03;6.422e-01;8.012e-03;1.039e+00;1.049e+00;6.513e-01;4.751e-02;4.998e+01;8.453e-02;2.740e-02;7.500e-01;3.333e-02;1.036e+00;5.989e-01;7.472e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.009276000;1.037e+00;6.660e-01;9.403e-03;6.425e-01;9.072e-03;1.039e+00;1.049e+00;6.515e-01;4.857e-02;4.998e+01;8.398e-02;2.625e-02;7.500e-01;3.333e-02;1.037e+00;5.994e-01;8.463e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.009506000;1.037e+00;6.663e-01;9.886e-03;6.427e-01;9.536e-03;1.040e+00;1.049e+00;6.516e-01;4.904e-02;4.997e+01;8.373e-02;2.575e-02;7.500e-01;3.333e-02;1.037e+00;5.996e-01;8.897e-03;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.010889000;1.037e+00;6.676e-01;1.224e-02;6.435e-01;1.180e-02;1.041e+00;1.050e+00;6.524e-01;5.134e-02;4.997e+01;8.237e-02;2.329e-02;7.500e-01;3.333e-02;1.037e+00;6.009e-01;1.102e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.011119000;1.038e+00;6.678e-01;1.254e-02;6.437e-01;1.209e-02;1.041e+00;1.050e+00;6.525e-01;5.163e-02;4.997e+01;8.216e-02;2.297e-02;7.500e-01;3.333e-02;1.038e+00;6.011e-01;1.129e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.011350000;1.038e+00;6.680e-01;1.282e-02;6.438e-01;1.236e-02;1.042e+00;1.051e+00;6.526e-01;5.191e-02;4.997e+01;8.197e-02;2.268e-02;7.500e-01;3.333e-02;1.038e+00;6.012e-01;1.154e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.012041000;1.038e+00;6.686e-01;1.351e-02;6.442e-01;1.302e-02;1.042e+00;1.051e+00;6.530e-01;5.259e-02;4.997e+01;8.143e-02;2.196e-02;7.500e-01;3.333e-02;1.038e+00;6.017e-01;1.216e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.012271000;1.038e+00;6.687e-01;1.369e-02;6.443e-01;1.319e-02;1.042e+00;1.051e+00;6.531e-01;5.277e-02;4.997e+01;8.126e-02;2.177e-02;7.500e-01;3.333e-02;1.038e+00;6.019e-01;1.232e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.013193000;1.038e+00;6.693e-01;1.419e-02;6.448e-01;1.367e-02;1.042e+00;1.051e+00;6.535e-01;5.329e-02;4.997e+01;8.067e-02;2.123e-02;7.500e-01;3.333e-02;1.038e+00;6.024e-01;1.277e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.013423000;1.038e+00;6.695e-01;1.426e-02;6.449e-01;1.374e-02;1.042e+00;1.051e+00;6.536e-01;5.337e-02;4.996e+01;8.054e-02;2.115e-02;7.500e-01;3.333e-02;1.038e+00;6.025e-01;1.284e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.014026000;1.038e+00;6.698e-01;1.436e-02;6.452e-01;1.383e-02;1.042e+00;1.051e+00;6.539e-01;5.349e-02;4.996e+01;8.023e-02;2.104e-02;7.500e-01;3.333e-02;1.038e+00;6.028e-01;1.292e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.014282000;1.038e+00;6.699e-01;1.436e-02;6.453e-01;1.383e-02;1.042e+00;1.051e+00;6.540e-01;5.350e-02;4.996e+01;8.011e-02;2.103e-02;7.500e-01;3.333e-02;1.038e+00;6.029e-01;1.293e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.015562000;1.038e+00;6.704e-01;1.408e-02;6.458e-01;1.356e-02;1.042e+00;1.051e+00;6.545e-01;5.329e-02;4.996e+01;7.961e-02;2.129e-02;7.500e-01;3.333e-02;1.038e+00;6.033e-01;1.267e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.017354000;1.038e+00;6.709e-01;1.304e-02;6.465e-01;1.257e-02;1.042e+00;1.051e+00;6.552e-01;5.239e-02;4.996e+01;7.914e-02;2.232e-02;7.500e-01;3.333e-02;1.038e+00;6.038e-01;1.174e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.017610000;1.038e+00;6.709e-01;1.285e-02;6.465e-01;1.238e-02;1.042e+00;1.051e+00;6.553e-01;5.222e-02;4.995e+01;7.909e-02;2.251e-02;7.500e-01;3.333e-02;1.038e+00;6.038e-01;1.157e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.018122000;1.038e+00;6.710e-01;1.245e-02;6.467e-01;1.200e-02;1.041e+00;1.051e+00;6.555e-01;5.186e-02;4.995e+01;7.899e-02;2.291e-02;7.500e-01;3.333e-02;1.038e+00;6.039e-01;1.120e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.018378000;1.037e+00;6.711e-01;1.224e-02;6.468e-01;1.180e-02;1.041e+00;1.050e+00;6.556e-01;5.168e-02;4.995e+01;7.894e-02;2.312e-02;7.500e-01;3.333e-02;1.037e+00;6.040e-01;1.102e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.021194000;1.037e+00;6.716e-01;9.820e-03;6.478e-01;9.472e-03;1.040e+00;1.049e+00;6.567e-01;4.951e-02;4.995e+01;7.844e-02;2.556e-02;7.500e-01;3.333e-02;1.037e+00;6.044e-01;8.838e-03;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.021706000;1.037e+00;6.717e-01;9.401e-03;6.480e-01;9.069e-03;1.039e+00;1.049e+00;6.569e-01;4.914e-02;4.995e+01;7.833e-02;2.598e-02;7.500e-01;3.333e-02;1.037e+00;6.045e-01;8.461e-03;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.996e+01;4.996e+01
20.021962000;1.037e+00;6.717e-01;9.198e-03;6.481e-01;8.874e-03;1.039e+00;1.049e+00;6.570e-01;4.896e-02;4.994e+01;7.827e-02;2.618e-02;7.500e-01;3.333e-02;1.037e+00;6.046e-01;8.278e-03;1.000e+01;4.994e+01;6.667e-01;1.044e+00;1.044e+00;4.996e+01;4.996e+01
20.022218000;1.036e+00;6.718e-01;9.000e-03;6.482e-01;8.683e-03;1.039e+00;1.049e+00;6.571e-01;4.878e-02;4.994e+01;7.821e-02;2.638e-02;7.500e-01;3.333e-02;1.036e+00;6.046e-01;8.100e-03;1.000e+01;4.994e+01;6.667e-01;1.044e+00;1.044e+00;4.996e+01;4.996e+01
20.025034000;1.036e+00;6.727e-01;7.241e-03;6.494e-01;6.990e-03;1.038e+00;1.049e+00;6.585e-01;4.726e-02;4.994e+01;7.728e-02;2.812e-02;7.500e-01;3.333e-02;1.036e+00;6.054e-01;6.517e-03;1.000e+01;4.994e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.025290000;1.036e+00;6.728e-01;7.124e-03;6.495e-01;6.878e-03;1.038e+00;1.048e+00;6.586e-01;4.716e-02;4.994e+01;7.717e-02;2.823e-02;7.500e-01;3.333e-02;1.036e+00;6.055e-01;6.412e-03;1.000e+01;4.994e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.026058000;1.036e+00;6.732e-01;6.819e-03;6.499e-01;6.583e-03;1.038e+00;1.048e+00;6.590e-01;4.692e-02;4.994e+01;7.682e-02;2.853e-02;7.500e-01;3.333e-02;1.036e+00;6.059e-01;6.137e-03;1.000e+01;4.994e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.027794000;1.036e+00;6.741e-01;6.367e-03;6.509e-01;6.148e-03;1.038e+00;1.048e+00;6.600e-01;4.660e-02;4.993e+01;7.586e-02;2.894e-02;7.500e-01;3.333e-02;1.036e+00;6.067e-01;5.730e-03;1.000e+01;4.993e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.028178000;1.036e+00;6.744e-01;6.310e-03;6.512e-01;6.093e-03;1.038e+00;1.048e+00;6.603e-01;4.657e-02;4.993e+01;7.562e-02;2.899e-02;7.500e-01;3.333e-02;1.036e+00;6.069e-01;5.679e-03;1.000e+01;4.993e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.028690000;1.036e+00;6.747e-01;6.253e-03;6.515e-01;6.038e-03;1.037e+00;1.048e+00;6.606e-01;4.656e-02;4.993e+01;7.528e-02;2.903e-02;7.500e-01;3.333e-02;1.036e+00;6.072e-01;5.628e-03;1.000e+01;4.993e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.029202000;1.036e+00;6.751e-01;6.221e-03;6.519e-01;6.007e-03;1.037e+00;1.048e+00;6.610e-01;4.656e-02;4.993e+01;7.493e-02;2.905e-02;7.500e-01;3.333e-02;1.036e+00;6.076e-01;5.599e-03;1.000e+01;4.993e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.029714000;1.036e+00;6.754e-01;6.209e-03;6.522e-01;5.995e-03;1.037e+00;1.048e+00;6.613e-01;4.659e-02;4.993e+01;7.457e-02;2.905e-02;7.500e-01;3.333e-02;1.036e+00;6.079e-01;5.588e-03;1.000e+01;4.993e+01;6.667e-01;1.044e+00;1.044e+00;4.995e+01;4.995e+01
20.030738000;1.036e+00;6.762e-01;6.239e-03;6.529e-01;6.024e-03;1.037e+00;1.048e+00;6.620e-01;4.669e-02;4.992e+01;7.380e-02;2.898e-02;7.500e-01;3.333e-02;1.036e+00;6.086e-01;5.615e-03;1.000e+01;4.992e+01;6.667e-01;1.044e+00;1.044e+00;4.994e+01;4.994e+01
20.034322000;1.036e+00;6.792e-01;6.704e-03;6.557e-01;6.473e-03;1.038e+00;1.048e+00;6.648e-01;4.742e-02;4.992e+01;7.081e-02;2.837e-02;7.500e-01;3.333e-02;1.036e+00;6.113e-01;6.034e-03;1.000e+01;4.992e+01;6.667e-01;1.044e+00;1.044e+00;4.994e+01;4.994e+01
20.034834000;1.036e+00;6.796e-01;6.791e-03;6.561e-01;6.556e-03;1.038e+00;1.049e+00;6.652e-01;4.755e-02;4.992e+01;7.035e-02;2.827e-02;7.500e-01;3.333e-02;1.036e+00;6.117e-01;6.112e-03;1.000e+01;4.992e+01;6.667e-01;1.044e+00;1.044e+00;4.994e+01;4.994e+01
20.035346000;1.036e+00;6.801e-01;6.878e-03;6.566e-01;6.640e-03;1.038e+00;1.049e+00;6.656e-01;4.768e-02;4.991e+01;6.989e-02;2.816e-02;7.500e-01;3.333e-02;1.036e+00;6.121e-01;6.190e-03;1.000e+01;4.991e+01;6.667e-01;1.044e+00;1.044e+00;4.994e+01;4.994e+01
20.039924000;1.036e+00;6.843e-01;7.478e-03;6.605e-01;7.217e-03;1.038e+00;1.049e+00;6.695e-01;4.866e-02;4.991e+01;6.571e-02;2.738e-02;7.500e-01;3.333e-02;1.036e+00;6.159e-01;6.730e-03;1.000e+01;4.991e+01;6.667e-01;1.044e+00;1.044e+00;4.994e+01;4.994e+01
20.040436000;1.036e+00;6.848e-01;7.512e-03;6.609e-01;7.251e-03;1.038e+00;1.049e+00;6.699e-01;4.874e-02;4.990e+01;6.524e-02;2.732e-02;7.500e-01;3.333e-02;1.036e+00;6.163e-01;6.761e-03;1.000e+01;4.990e+01;6.667e-01;1.044e+00;1.044e+00;4.994e+01;4.994e+01
20.042996000;1.036e+00;6.870e-01;7.572e-03;6.631e-01;7.308e-03;1.038e+00;1.049e+00;6.721e-01;4.903e-02;4.990e+01;6.296e-02;2.717e-02;7.500e-01;3.333e-02;1.036e+00;6.183e-01;6.815e-03;1.000e+01;4.990e+01;6.667e-01;1.044e+00;1.044e+00;4.994e+01;4.994e+01
20.043508000;1.036e+00;6.875e-01;7.563e-03;6.635e-01;7.300e-03;1.038e+00;1.049e+00;6.725e-01;4.906e-02;4.990e+01;6.251e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.187e-01;6.807e-03;1.000e+01;4.990e+01;6.667e-01;1.044e+00;1.044e+00;4.993e+01;4.993e+01
20.045044000;1.036e+00;6.888e-01;7.500e-03;6.648e-01;7.239e-03;1.038e+00;1.049e+00;6.738e-01;4.914e-02;4.990e+01;6.119e-02;2.718e-02;7.500e-01;3.333e-02;1.036e+00;6.199e-01;6.750e-03;1.000e+01;4.990e+01;6.667e-01;1.044e+00;1.044e+00;4.993e+01;4.993e+01
20.045556000;1.036e+00;6.892e-01;7.469e-03;6.652e-01;7.209e-03;1.038e+00;1.049e+00;6.742e-01;4.916e-02;4.989e+01;6.076e-02;2.719e-02;7.500e-01;3.333e-02;1.036e+00;6.203e-01;6.722e-03;1.000e+01;4.989e+01;6.667e-01;1.044e+00;1.044e+00;4.993e+01;4.993e+01
20.049652000;1.036e+00;6.926e-01;7.113e-03;6.685e-01;6.866e-03;1.038e+00;1.049e+00;6.775e-01;4.918e-02;4.989e+01;5.740e-02;2.743e-02;7.500e-01;3.333e-02;1.036e+00;6.233e-01;6.402e-03;1.000e+01;4.989e+01;6.667e-01;1.044e+00;1.044e+00;4.993e+01;4.993e+01
20.050164000;1.036e+00;6.930e-01;7.063e-03;6.689e-01;6.818e-03;1.038e+00;1.049e+00;6.779e-01;4.918e-02;4.989e+01;5.699e-02;2.747e-02;7.500e-01;3.333e-02;1.036e+00;6.237e-01;6.357e-03;1.000e+01;4.989e+01;6.667e-01;1.044e+00;1.044e+00;4.992e+01;4.992e+01
20.050676000;1.036e+00;6.934e-01;7.013e-03;6.693e-01;6.770e-03;1.038e+00;1.049e+00;6.783e-01;4.917e-02;4.989e+01;5.658e-02;2.751e-02;7.500e-01;3.333e-02;1.036e+00;6.241e-01;6.312e-03;1.000e+01;4.989e+01;6.667e-01;1.044e+00;1.044e+00;4.992e+01;4.992e+01
20.051188000;1.036e+00;6.938e-01;6.964e-03;6.697e-01;6.723e-03;1.038e+00;1.049e+00;6.787e-01;4.917e-02;4.988e+01;5.618e-02;2.754e-02;7.500e-01;3.333e-02;1.036e+00;6.244e-01;6.268e-03;1.000e+01;4.988e+01;6.667e-01;1.044e+00;1.044e+00;4.992e+01;4.992e+01
20.055772000;1.036e+00;6.974e-01;6.590e-03;6.733e-01;6.362e-03;1.038e+00;1.049e+00;6.822e-01;4.920e-02;4.988e+01;5.259e-02;2.781e-02;7.500e-01;3.333e-02;1.036e+00;6.277e-01;5.931e-03;1.000e+01;4.988e+01;6.667e-01;1.044e+00;1.044e+00;4.992e+01;4.992e+01
20.056672000;1.036e+00;6.981e-01;6.536e-03;6.739e-01;6.309e-03;1.038e+00;1.049e+00;6.829e-01;4.923e-02;4.988e+01;5.189e-02;2.784e-02;7.500e-01;3.333e-02;1.036e+00;6.283e-01;5.882e-03;1.000e+01;4.988e+01;6.667e-01;1.044e+00;1.044e+00;4.991e+01;4.991e+01
20.057572000;1.036e+00;6.988e-01;6.487e-03;6.746e-01;6.262e-03;1.038e+00;1.049e+00;6.836e-01;4.926e-02;4.987e+01;5.120e-02;2.787e-02;7.500e-01;3.333e-02;1.036e+00;6.289e-01;5.838e-03;1.000e+01;4.987e+01;6.667e-01;1.044e+00;1.044e+00;4.991e+01;4.991e+01
20.062972000;1.036e+00;7.030e-01;6.308e-03;6.787e-01;6.090e-03;1.038e+00;1.049e+00;6.876e-01;4.953e-02;4.987e+01;4.704e-02;2.792e-02;7.500e-01;3.333e-02;1.036e+00;6.327e-01;5.677e-03;1.000e+01;4.987e+01;6.667e-01;1.044e+00;1.044e+00;4.990e+01;4.990e+01
20.063872000;1.036e+00;7.036e-01;6.289e-03;6.793e-01;6.072e-03;1.038e+00;1.049e+00;6.883e-01;4.959e-02;4.987e+01;4.635e-02;2.792e-02;7.500e-01;3.333e-02;1.036e+00;6.333e-01;5.660e-03;1.000e+01;4.987e+01;6.667e-01;1.044e+00;1.044e+00;4.990e+01;4.990e+01
20.064772000;1.036e+00;7.043e-01;6.272e-03;6.800e-01;6.055e-03;1.038e+00;1.049e+00;6.889e-01;4.964e-02;4.986e+01;4.567e-02;2.792e-02;7.500e-01;3.333e-02;1.036e+00;6.339e-01;5.645e-03;1.000e+01;4.986e+01;6.667e-01;1.044e+00;1.044e+00;4.990e+01;4.990e+01
20.069272000;1.036e+00;7.077e-01;6.190e-03;6.833e-01;5.976e-03;1.038e+00;1.049e+00;6.922e-01;4.993e-02;4.986e+01;4.228e-02;2.791e-02;7.500e-01;3.333e-02;1.036e+00;6.369e-01;5.571e-03;1.000e+01;4.986e+01;6.667e-01;1.044e+00;1.044e+00;4.990e+01;4.990e+01
20.070172000;1.036e+00;7.084e-01;6.171e-03;6.839e-01;5.958e-03;1.038e+00;1.049e+00;6.928e-01;4.998e-02;4.986e+01;4.161e-02;2.792e-02;7.500e-01;3.333e-02;1.036e+00;6.375e-01;5.554e-03;1.000e+01;4.986e+01;6.667e-01;1.044e+00;1.044e+00;4.989e+01;4.989e+01
20.071072000;1.036e+00;7.091e-01;6.150e-03;6.846e-01;5.938e-03;1.038e+00;1.049e+00;6.935e-01;5.003e-02;4.986e+01;4.095e-02;2.792e-02;7.500e-01;3.333e-02;1.036e+00;6.381e-01;5.535e-03;1.000e+01;4.986e+01;6.667e-01;1.044e+00;1.044e+00;4.989e+01;4.989e+01
20.071972000;1.036e+00;7.097e-01;6.129e-03;6.852e-01;5.917e-03;1.038e+00;1.049e+00;6.941e-01;5.008e-02;4.985e+01;4.029e-02;2.793e-02;7.500e-01;3.333e-02;1.036e+00;6.387e-01;5.516e-03;1.000e+01;4.985e+01;6.667e-01;1.044e+00;1.044e+00;4.989e+01;4.989e+01
20.074672000;1.036e+00;7.117e-01;6.057e-03;6.871e-01;5.848e-03;1.038e+00;1.049e+00;6.960e-01;5.023e-02;4.985e+01;3.834e-02;2.795e-02;7.500e-01;3.333e-02;1.036e+00;6.405e-01;5.451e-03;1.000e+01;4.985e+01;6.667e-01;1.044e+00;1.044e+00;4.989e+01;4.989e+01
20.075572000;1.036e+00;7.123e-01;6.030e-03;6.877e-01;5.822e-03;1.038e+00;1.049e+00;6.966e-01;5.027e-02;4.985e+01;3.770e-02;2.796e-02;7.500e-01;3.333e-02;1.036e+00;6.411e-01;5.427e-03;1.000e+01;4.985e+01;6.667e-01;1.044e+00;1.044e+00;4.989e+01;4.989e+01
20.076472000;1.036e+00;7.129e-01;6.003e-03;6.883e-01;5.796e-03;1.038e+00;1.049e+00;6.972e-01;5.032e-02;4.985e+01;3.706e-02;2.798e-02;7.500e-01;3.333e-02;1.036e+00;6.416e-01;5.403e-03;1.000e+01;4.985e+01;6.667e-01;1.044e+00;1.044e+00;4.989e+01;4.989e+01
20.077372000;1.036e+00;7.136e-01;5.977e-03;6.890e-01;5.770e-03;1.038e+00;1.049e+00;6.979e-01;5.036e-02;4.985e+01;3.643e-02;2.799e-02;7.500e-01;3.333e-02;1.036e+00;6.422e-01;5.379e-03;1.000e+01;4.985e+01;6.667e-01;1.044e+00;1.044e+00;4.988e+01;4.988e+01
20.080272000;1.036e+00;7.156e-01;5.888e-03;6.909e-01;5.685e-03;1.037e+00;1.049e+00;6.998e-01;5.049e-02;4.985e+01;3.442e-02;2.804e-02;7.500e-01;3.333e-02;1.036e+00;6.440e-01;5.299e-03;1.000e+01;4.985e+01;6.667e-01;1.044e+00;1.044e+00;4.988e+01;4.988e+01
20.081272000;1.036e+00;7.163e-01;5.858e-03;6.916e-01;5.656e-03;1.037e+00;1.049e+00;7.005e-01;5.054e-02;4.984e+01;3.374e-02;2.805e-02;7.500e-01;3.333e-02;1.036e+00;6.446e-01;5.272e-03;1.000e+01;4.984e+01;6.667e-01;1.044e+00;1.044e+00;4.988e+01;4.988e+01
20.084272000;1.036e+00;7.183e-01;5.771e-03;6.935e-01;5.572e-03;1.037e+00;1.049e+00;7.024e-01;5.068e-02;4.984e+01;3.174e-02;2.810e-02;7.500e-01;3.333e-02;1.036e+00;6.464e-01;5.194e-03;1.000e+01;4.984e+01;6.667e-01;1.044e+00;1.044e+00;4.988e+01;4.988e+01
20.085272000;1.036e+00;7.189e-01;5.744e-03;6.941e-01;5.547e-03;1.037e+00;1.049e+00;7.030e-01;5.072e-02;4.984e+01;3.108e-02;2.812e-02;7.500e-01;3.333e-02;1.036e+00;6.470e-01;5.170e-03;1.000e+01;4.984e+01;6.667e-01;1.044e+00;1.044e+00;4.987e+01;4.987e+01
20.091272000;1.036e+00;7.227e-01;5.608e-03;6.978e-01;5.415e-03;1.037e+00;1.049e+00;7.067e-01;5.101e-02;4.984e+01;2.729e-02;2.819e-02;7.500e-01;3.333e-02;1.036e+00;6.504e-01;5.047e-03;1.000e+01;4.984e+01;6.667e-01;1.044e+00;1.044e+00;4.987e+01;4.987e+01
20.092272000;1.036e+00;7.233e-01;5.589e-03;6.984e-01;5.397e-03;1.037e+00;1.049e+00;7.073e-01;5.106e-02;4.983e+01;2.668e-02;2.820e-02;7.500e-01;3.333e-02;1.036e+00;6.510e-01;5.030e-03;1.000e+01;4.983e+01;6.667e-01;1.044e+00;1.044e+00;4.987e+01;4.987e+01
20.093272000;1.036e+00;7.239e-01;5.571e-03;6.990e-01;5.379e-03;1.037e+00;1.049e+00;7.079e-01;5.111e-02;4.983e+01;2.608e-02;2.820e-02;7.500e-01;3.333e-02;1.036e+00;6.515e-01;5.014e-03;1.000e+01;4.983e+01;6.667e-01;1.044e+00;1.044e+00;4.987e+01;4.987e+01
