time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;9.861e-01;8.210e-01;-4.029e-02;8.326e-01;-4.085e-02;9.740e-01;9.986e-01;8.441e-01;2.545e-02;9.861e-01;7.389e-01;-3.626e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000000000;9.861e-01;8.210e-01;-4.029e-02;8.326e-01;-4.085e-02;9.740e-01;9.986e-01;8.441e-01;2.545e-02;9.861e-01;7.389e-01;-3.626e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000001000;9.861e-01;8.210e-01;-4.030e-02;8.326e-01;-4.086e-02;9.740e-01;9.986e-01;8.441e-01;2.544e-02;9.861e-01;7.389e-01;-3.627e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000002000;9.861e-01;8.210e-01;-4.031e-02;8.326e-01;-4.087e-02;9.740e-01;9.986e-01;8.441e-01;2.543e-02;9.861e-01;7.389e-01;-3.628e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000004000;9.861e-01;8.210e-01;-4.032e-02;8.326e-01;-4.089e-02;9.740e-01;9.986e-01;8.441e-01;2.541e-02;9.861e-01;7.389e-01;-3.629e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000006000;9.861e-01;8.210e-01;-4.034e-02;8.326e-01;-4.091e-02;9.740e-01;9.986e-01;8.441e-01;2.539e-02;9.861e-01;7.389e-01;-3.631e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000008000;9.861e-01;8.210e-01;-4.036e-02;8.326e-01;-4.093e-02;9.740e-01;9.986e-01;8.441e-01;2.537e-02;9.861e-01;7.389e-01;-3.633e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000012000;9.861e-01;8.210e-01;-4.040e-02;8.326e-01;-4.097e-02;9.739e-01;9.985e-01;8.441e-01;2.534e-02;9.861e-01;7.389e-01;-3.636e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000016000;9.861e-01;8.210e-01;-4.043e-02;8.326e-01;-4.101e-02;9.739e-01;9.985e-01;8.441e-01;2.530e-02;9.861e-01;7.389e-01;-3.639e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000024000;9.860e-01;8.210e-01;-4.051e-02;8.326e-01;-4.108e-02;9.739e-01;9.985e-01;8.441e-01;2.523e-02;9.860e-01;7.389e-01;-3.646e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000032000;9.860e-01;8.209e-01;-4.058e-02;8.326e-01;-4.116e-02;9.738e-01;9.985e-01;8.441e-01;2.515e-02;9.860e-01;7.388e-01;-3.652e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000040000;9.860e-01;8.209e-01;-4.066e-02;8.326e-01;-4.123e-02;9.738e-01;9.984e-01;8.441e-01;2.508e-02;9.860e-01;7.388e-01;-3.659e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000048000;9.860e-01;8.209e-01;-4.073e-02;8.326e-01;-4.131e-02;9.737e-01;9.984e-01;8.441e-01;2.501e-02;9.860e-01;7.388e-01;-3.666e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000056000;9.859e-01;8.209e-01;-4.080e-02;8.326e-01;-4.139e-02;9.737e-01;9.984e-01;8.441e-01;2.493e-02;9.859e-01;7.388e-01;-3.672e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000064000;9.859e-01;8.208e-01;-4.088e-02;8.326e-01;-4.146e-02;9.736e-01;9.983e-01;8.441e-01;2.486e-02;9.859e-01;7.388e-01;-3.679e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000072000;9.859e-01;8.208e-01;-4.095e-02;8.326e-01;-4.154e-02;9.736e-01;9.983e-01;8.441e-01;2.479e-02;9.859e-01;7.387e-01;-3.685e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000080000;9.859e-01;8.208e-01;-4.102e-02;8.326e-01;-4.161e-02;9.735e-01;9.983e-01;8.441e-01;2.471e-02;9.859e-01;7.387e-01;-3.692e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000088000;9.858e-01;8.208e-01;-4.110e-02;8.326e-01;-4.169e-02;9.735e-01;9.982e-01;8.441e-01;2.464e-02;9.858e-01;7.387e-01;-3.699e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000096000;9.858e-01;8.207e-01;-4.117e-02;8.326e-01;-4.176e-02;9.735e-01;9.982e-01;8.441e-01;2.457e-02;9.858e-01;7.387e-01;-3.705e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000104000;9.858e-01;8.207e-01;-4.124e-02;8.325e-01;-4.184e-02;9.734e-01;9.982e-01;8.441e-01;2.450e-02;9.858e-01;7.386e-01;-3.712e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000112000;9.858e-01;8.207e-01;-4.131e-02;8.325e-01;-4.191e-02;9.734e-01;9.982e-01;8.441e-01;2.442e-02;9.858e-01;7.386e-01;-3.718e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000120000;9.857e-01;8.207e-01;-4.139e-02;8.325e-01;-4.198e-02;9.733e-01;9.981e-01;8.441e-01;2.435e-02;9.857e-01;7.386e-01;-3.725e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000128000;9.857e-01;8.206e-01;-4.146e-02;8.325e-01;-4.206e-02;9.733e-01;9.981e-01;8.441e-01;2.428e-02;9.857e-01;7.386e-01;-3.731e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000136000;9.857e-01;8.206e-01;-4.153e-02;8.325e-01;-4.213e-02;9.732e-01;9.981e-01;8.441e-01;2.421e-02;9.857e-01;7.385e-01;-3.738e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000144000;9.857e-01;8.206e-01;-4.160e-02;8.325e-01;-4.221e-02;9.732e-01;9.980e-01;8.441e-01;2.414e-02;9.857e-01;7.385e-01;-3.744e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000152000;9.856e-01;8.206e-01;-4.167e-02;8.325e-01;-4.228e-02;9.731e-01;9.980e-01;8.441e-01;2.406e-02;9.856e-01;7.385e-01;-3.751e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000160000;9.856e-01;8.205e-01;-4.175e-02;8.325e-01;-4.236e-02;9.731e-01;9.980e-01;8.441e-01;2.399e-02;9.856e-01;7.385e-01;-3.757e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000168000;9.856e-01;8.205e-01;-4.182e-02;8.325e-01;-4.243e-02;9.730e-01;9.979e-01;8.441e-01;2.392e-02;9.856e-01;7.385e-01;-3.764e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000176000;9.856e-01;8.205e-01;-4.189e-02;8.325e-01;-4.250e-02;9.730e-01;9.979e-01;8.441e-01;2.385e-02;9.856e-01;7.384e-01;-3.770e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000184000;9.855e-01;8.204e-01;-4.196e-02;8.325e-01;-4.258e-02;9.729e-01;9.979e-01;8.441e-01;2.378e-02;9.855e-01;7.384e-01;-3.776e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000192000;9.855e-01;8.204e-01;-4.203e-02;8.325e-01;-4.265e-02;9.729e-01;9.978e-01;8.441e-01;2.371e-02;9.855e-01;7.384e-01;-3.783e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000200000;9.855e-01;8.204e-01;-4.210e-02;8.325e-01;-4.272e-02;9.728e-01;9.978e-01;8.441e-01;2.364e-02;9.855e-01;7.384e-01;-3.789e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000208000;9.855e-01;8.204e-01;-4.217e-02;8.325e-01;-4.279e-02;9.728e-01;9.978e-01;8.441e-01;2.357e-02;9.855e-01;7.383e-01;-3.796e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000224000;9.854e-01;8.203e-01;-4.231e-02;8.325e-01;-4.294e-02;9.727e-01;9.977e-01;8.441e-01;2.343e-02;9.854e-01;7.383e-01;-3.808e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000238000;9.854e-01;8.203e-01;-4.244e-02;8.325e-01;-4.307e-02;9.726e-01;9.977e-01;8.441e-01;2.330e-02;9.854e-01;7.383e-01;-3.820e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000253000;9.853e-01;8.202e-01;-4.257e-02;8.325e-01;-4.320e-02;9.725e-01;9.976e-01;8.441e-01;2.317e-02;9.853e-01;7.382e-01;-3.831e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000267000;9.853e-01;8.202e-01;-4.269e-02;8.324e-01;-4.333e-02;9.725e-01;9.976e-01;8.441e-01;2.305e-02;9.853e-01;7.382e-01;-3.842e-02;1.000e+01;8.333e-01;1.000e+00;1.000e+00;5.000e+01;5.000e+01
